"","metodologia","mse","accuracy","n","seed"
"1140","Non local",0.991735440914848,0.92,2044,143
"1141","Ada mod",0.941130490082317,0.72,525,143
"1142","Lasso mod",0.932396423870412,0.78,681,143
"1143","Naive",0.971194938996873,0.2,200,143
"1144","Oracle",0.912380517456511,1,968,143
"1145","Lasso",1.6374769087353,0.66,408,144
"1146","Ada Lasso",1.57950382660194,0.96,968,144
"1147","Local prior",1.57637303116603,0.98,1082,144
"1148","Non local",2.41053409934323,0.86,1533,144
"1149","Ada mod",1.66198610059575,0.6,360,144
"1150","Lasso mod",1.62484917354333,0.7,511,144
"1151","Naive",1.78728603120714,0.2,200,144
"1152","Oracle",1.51791019460444,1,968,144
"1153","Lasso",0.931873724187191,0.8,557,145
"1154","Ada Lasso",0.918816017060036,0.94,876,145
"1155","Local prior",1.01307566598558,0.94,1415,145
"1156","Non local",1.20234824819405,0.88,2628,145
"1157","Ada mod",0.935358594115988,0.78,525,145
"1158","Lasso mod",0.978051245597733,0.58,391,145
"1159","Naive",1.0148001083259,0.2,200,145
"1160","Oracle",0.908449696638754,1,968,145
"1161","Lasso",0.40546253408804,0.8,541,146
"1162","Ada Lasso",0.405421912995114,0.9,836,146
"1163","Local prior",0.408193078006945,0.92,1150,146
"1164","Non local",0.405750892382411,0.94,968,146
"1165","Ada mod",0.406649069888549,0.76,484,146
"1166","Lasso mod",0.4112720586111,0.6,427,146
"1167","Naive",0.443489002862725,0.2,200,146
"1168","Oracle",0.404935383616456,1,876,146
"1169","Lasso",1.88806869951179,0.7,438,147
"1170","Ada Lasso",1.8141872696671,0.9,920,147
"1171","Local prior",1.81058499348029,0.96,1150,147
"1172","Non local",1.81058499348029,0.96,1150,147
"1173","Ada mod",1.88806869951179,0.7,438,147
"1174","Lasso mod",1.83986461981991,0.74,511,147
"1175","Naive",2.1037005856923,0.2,200,147
"1176","Oracle",1.79754028575817,1,968,147
"1177","Lasso",0.939523383931172,0.8,541,148
"1178","Ada Lasso",0.901179961876552,0.96,1022,148
"1179","Local prior",0.901179961876552,0.96,1022,148
"1180","Non local",0.901179961876552,0.96,1022,148
"1181","Ada mod",0.939523383931172,0.8,541,148
"1182","Lasso mod",0.938949030182738,0.54,340,148
"1183","Naive",0.951762562447055,0.2,200,148
"1184","Oracle",0.902127626514451,1,876,148
"1185","Lasso",0.98888475724924,0.8,471,149
"1186","Ada Lasso",1.00518040576688,0.96,1082,149
"1187","Local prior",1.00248805950889,0.98,1150,149
"1188","Non local",1.08510027689204,0.92,1415,149
"1189","Ada mod",3.3350492024667,0.66,634,149
"1190","Lasso mod",1.00808007462545,0.76,541,149
"1191","Naive",1.05130876509583,0.2,200,149
"1192","Oracle",0.950607913676024,1,968,149
"1193","Lasso",1.45912772645823,0.8,557,150
"1194","Ada Lasso",1.44411127396178,0.98,1022,150
"1195","Local prior",1.4805898528639,0.98,1150,150
"1196","Non local",1.4805898528639,0.98,1150,150
"1197","Ada mod",1.45912772645823,0.8,557,150
"1198","Lasso mod",1.46598839122349,0.76,575,150
"1199","Naive",1.57621062769419,0.2,200,150
"1200","Oracle",1.44384900359542,1,1082,150
"1201","Lasso",1.10644757817289,0.42,245,151
"1202","Ada Lasso",1.01500270821746,0.9,736,151
"1203","Local prior",1.03016299902816,0.92,1082,151
"1204","Non local",1.20312561614421,0.9,1672,151
"1205","Ada mod",3.22100857827441,0.44,497,151
"1206","Lasso mod",1.05307555688148,0.54,322,151
"1207","Naive",1.12937793918425,0.2,200,151
"1208","Oracle",0.986154019274502,1,968,151
"1209","Lasso",0.645162338112004,0.66,400,152
"1210","Ada Lasso",0.653339786001194,0.9,836,152
"1211","Local prior",0.653610358774349,0.96,968,152
"1212","Non local",0.921216481248308,0.9,1415,152
"1213","Ada mod",0.646758282402993,0.66,400,152
"1214","Lasso mod",0.645127317926925,0.66,438,152
"1215","Naive",0.704684207725649,0.2,200,152
"1216","Oracle",0.62406871432058,1,968,152
"1217","Lasso",0.735829708397921,0.74,460,153
"1218","Ada Lasso",0.690540700890414,1,1022,153
"1219","Local prior",0.690540700890414,1,1022,153
"1220","Non local",0.690540700890414,1,1022,153
"1221","Ada mod",0.724531043709148,0.8,511,153
"1222","Lasso mod",0.740735176027139,0.72,448,153
"1223","Naive",0.76633000148154,0.2,200,153
"1224","Oracle",0.690540700890414,1,1022,153
"1225","Lasso",1.57617715599151,0.72,511,154
"1226","Ada Lasso",1.53801196470165,0.96,1082,154
"1227","Local prior",1.53801196470165,0.96,1082,154
"1228","Non local",1.6016429163435,0.96,1314,154
"1229","Ada mod",1.62726035267997,0.6,391,154
"1230","Lasso mod",1.56709618487118,0.76,657,154
"1231","Naive",1.8176334540966,0.2,200,154
"1232","Oracle",1.51789000557569,1,1022,154
"1233","Lasso",0.937352064068282,0.56,296,155
"1234","Ada Lasso",0.924215351591737,0.7,408,155
"1235","Local prior",0.932482088217682,0.84,1150,155
"1236","Non local",0.884510304998273,0.9,1226,155
"1237","Ada mod",0.937352064068282,0.56,296,155
"1238","Lasso mod",0.898748343951584,0.7,460,155
"1239","Naive",1.0034646439826,0.2,200,155
"1240","Oracle",0.875666255127976,1,920,155
"1241","Lasso",1.60712629961905,0.7,541,156
"1242","Ada Lasso",1.66253840249175,0.9,2300,156
"1243","Local prior",1.66253840249175,0.9,2300,156
"1244","Non local",1.66253840249175,0.9,2300,156
"1245","Ada mod",1.60712629961905,0.7,541,156
"1246","Lasso mod",1.66639885633845,0.7,766,156
"1247","Naive",1.65541955158174,0.2,200,156
"1248","Oracle",1.55146170945624,1,1022,156
"1249","Lasso",0.748986211743456,0.54,360,157
"1250","Ada Lasso",0.730110445476495,0.86,766,157
"1251","Local prior",0.725393545735964,0.9,836,157
"1252","Non local",0.730526904215188,0.9,800,157
"1253","Ada mod",2.73716593628779,0.48,800,157
"1254","Lasso mod",0.748554894542507,0.48,334,157
"1255","Naive",0.751928390836913,0.2,200,157
"1256","Oracle",0.702351437029322,1,800,157
"1257","Lasso",0.941589645447924,0.78,634,158
"1258","Ada Lasso",0.93572159808265,0.96,1226,158
"1259","Local prior",0.937482798591125,0.96,1533,158
"1260","Non local",0.937482798591125,0.96,1533,158
"1261","Ada mod",0.941589645447924,0.78,634,158
"1262","Lasso mod",0.936339230885758,0.8,766,158
"1263","Naive",1.00875128161801,0.2,200,158
"1264","Oracle",0.880558043332826,1,1082,158
"1265","Lasso",0.575825603647478,0.7,375,159
"1266","Ada Lasso",0.548522434868982,0.96,1314,159
"1267","Local prior",0.552684962230992,0.94,1082,159
"1268","Non local",0.733187617989715,0.9,1840,159
"1269","Ada mod",0.570439453559737,0.72,391,159
"1270","Lasso mod",0.560840126337715,0.7,557,159
"1271","Naive",0.620511691837275,0.2,200,159
"1272","Oracle",0.549674367790421,1,968,159
"1273","Lasso",0.804956022840165,0.68,460,160
"1274","Ada Lasso",0.780669067128599,0.98,1150,160
"1275","Local prior",0.780669067128599,0.98,1150,160
"1276","Non local",0.780669067128599,0.98,1150,160
"1277","Ada mod",0.808135320308301,0.66,438,160
"1278","Lasso mod",0.80939698984162,0.66,448,160
"1279","Naive",0.874157278451894,0.2,200,160
"1280","Oracle",0.777145273823404,1,1022,160
"1281","Lasso",2.07126783575331,0.7,438,161
"1282","Ada Lasso",2.04771964300562,0.88,613,161
"1283","Local prior",2.03191540470827,0.94,766,161
"1284","Non local",2.03899984920301,0.92,681,161
"1285","Ada mod",3.25940067085166,0.6,575,161
"1286","Lasso mod",2.0872110661069,0.64,408,161
"1287","Naive",2.22598919790158,0.2,200,161
"1288","Oracle",2.03078395298317,1,836,161
"1289","Lasso",0.479099731582493,0.72,497,162
"1290","Ada Lasso",0.495972323363522,0.88,920,162
"1291","Local prior",0.525352566982564,0.92,1314,162
"1292","Non local",0.525352566982564,0.92,1314,162
"1293","Ada mod",0.545030472861431,0.64,511,162
"1294","Lasso mod",0.475939021364248,0.7,497,162
"1295","Naive",0.491383174294035,0.2,200,162
"1296","Oracle",0.456589761868476,1,1022,162
"1297","Lasso",0.261930718794718,0.56,311,163
"1298","Ada Lasso",0.245683924161873,0.94,876,163
"1299","Local prior",0.243766212387496,0.96,1022,163
"1300","Non local",0.342366114110677,0.9,2044,163
"1301","Ada mod",0.261930718794718,0.56,311,163
"1302","Lasso mod",0.251422996224232,0.64,391,163
"1303","Naive",0.28094112641487,0.2,200,163
"1304","Oracle",0.236195055775858,1,1022,163
"1305","Lasso",1.24618947767769,0.82,471,164
"1306","Ada Lasso",1.23808789622453,0.92,1082,164
"1307","Local prior",1.23808789622453,0.92,1082,164
"1308","Non local",1.23626503068638,0.94,1226,164
"1309","Ada mod",1.24618947767769,0.82,471,164
"1310","Lasso mod",1.25509092321121,0.7,484,164
"1311","Naive",1.35531404851142,0.2,200,164
"1312","Oracle",1.22449789340629,1,836,164
"1313","Lasso",0.988709351747656,0.76,484,165
"1314","Ada Lasso",0.966231893171132,0.9,836,165
"1315","Local prior",0.956354049523507,0.94,920,165
"1316","Non local",0.957360769795119,0.98,1082,165
"1317","Ada mod",0.988709351747656,0.76,484,165
"1318","Lasso mod",0.988567641364096,0.7,471,165
"1319","Naive",1.08756632380828,0.2,200,165
"1320","Oracle",0.945159599791669,1,968,165
"1321","Lasso",0.568970844223847,0.66,427,166
"1322","Ada Lasso",0.557401754408837,0.9,1022,166
"1323","Local prior",0.557401754408837,0.9,1022,166
"1324","Non local",0.554989621540304,0.94,1314,166
"1325","Ada mod",0.565754793056311,0.74,511,166
"1326","Lasso mod",0.564147678592471,0.7,497,166
"1327","Naive",0.594591658453056,0.2,200,166
"1328","Oracle",0.557847199899243,1,1022,166
"1329","Lasso",1.21679193104299,0.74,541,167
"1330","Ada Lasso",1.19900133620705,0.78,593,167
"1331","Local prior",1.24166998844333,0.96,1672,167
"1332","Non local",1.24166998844333,0.96,1672,167
"1333","Ada mod",2.82667114153697,0.58,593,167
"1334","Lasso mod",1.20807885649817,0.64,471,167
"1335","Naive",1.27831584506403,0.2,200,167
"1336","Oracle",1.15991619803788,1,1150,167
"1337","Lasso",0.60159546101284,0.6,368,168
"1338","Ada Lasso",0.592505412887363,0.76,525,168
"1339","Local prior",0.597495181078343,0.86,920,168
"1340","Non local",0.757493338927338,0.9,2628,168
"1341","Ada mod",0.603750169661556,0.62,383,168
"1342","Lasso mod",0.599307045296004,0.62,408,168
"1343","Naive",0.650117724578164,0.2,200,168
"1344","Oracle",0.576837609177004,1,1226,168
"1345","Lasso",0.98636376090274,0.68,383,169
"1346","Ada Lasso",0.950009917516777,0.86,613,169
"1347","Local prior",0.984587438421366,0.96,1226,169
"1348","Non local",0.985101168682555,0.98,1314,169
"1349","Ada mod",0.98636376090274,0.68,383,169
"1350","Lasso mod",1.01309662774871,0.46,278,169
"1351","Naive",1.09177073549493,0.2,200,169
"1352","Oracle",0.931693924340489,1,1082,169
"1353","Lasso",1.0165449327136,0.72,427,170
"1354","Ada Lasso",0.992877274123672,0.98,1226,170
"1355","Local prior",0.992877274123672,0.98,1226,170
"1356","Non local",1.08147309487524,0.96,1533,170
"1357","Ada mod",1.0165449327136,0.72,427,170
"1358","Lasso mod",1.01883112029117,0.66,427,170
"1359","Naive",1.05440373361813,0.2,200,170
"1360","Oracle",0.991254262631362,1,1150,170
"1361","Lasso",0.522558608982366,0.66,353,171
"1362","Ada Lasso",0.513315619683297,0.72,408,171
"1363","Local prior",0.505963871595601,0.88,736,171
"1364","Non local",0.492591987474709,0.98,1082,171
"1365","Ada mod",0.531746136632543,0.64,340,171
"1366","Lasso mod",0.524263834972834,0.58,328,171
"1367","Naive",0.57527155441865,0.2,200,171
"1368","Oracle",0.485907114799985,1,920,171
"1369","Lasso",0.654909368944263,0.74,484,172
"1370","Ada Lasso",0.653128555095406,0.9,836,172
"1371","Local prior",0.674121931150255,0.92,1082,172
"1372","Non local",1.35331459827921,0.88,1840,172
"1373","Ada mod",0.654909368944263,0.74,484,172
"1374","Lasso mod",0.655751789388822,0.74,541,172
"1375","Naive",0.696341419718078,0.2,200,172
"1376","Oracle",0.642163220400668,1,1150,172
"1377","Lasso",2.64608829112123,0.72,707,173
"1378","Ada Lasso",2.61299545976033,0.88,1840,173
"1379","Local prior",2.61068032652612,0.9,2044,173
"1380","Non local",2.61068032652612,0.9,2044,173
"1381","Ada mod",2.64608829112123,0.72,707,173
"1382","Lasso mod",2.61626221426803,0.76,800,173
"1383","Naive",2.84269620842581,0.2,200,173
"1384","Oracle",2.57809626111155,1,1150,173
"1385","Lasso",1.07963345595023,0.8,511,174
"1386","Ada Lasso",1.08081599027378,0.96,1082,174
"1387","Local prior",1.07749427333285,0.98,1226,174
"1388","Non local",1.07749427333285,0.98,1226,174
"1389","Ada mod",4.62910509245713,0.68,920,174
"1390","Lasso mod",1.07855009187708,0.82,634,174
"1391","Naive",1.14120276426733,0.2,200,174
"1392","Oracle",1.05914152649579,1,1082,174
"1393","Lasso",2.1537004899838,0.88,1226,175
"1394","Ada Lasso",2.15269951798116,0.9,1533,175
"1395","Local prior",2.15175017450966,0.92,1840,175
"1396","Non local",2.3426285798519,0.9,2300,175
"1397","Ada mod",2.1537004899838,0.88,1226,175
"1398","Lasso mod",2.14783089876684,0.84,1226,175
"1399","Naive",2.3355453967861,0.2,200,175
"1400","Oracle",2.078779790868,1,920,175
"1401","Lasso",1.39713608579711,0.66,375,176
"1402","Ada Lasso",1.40275754452095,0.96,1082,176
"1403","Local prior",1.39724675426853,0.98,1314,176
"1404","Non local",2.15557812983144,0.9,1226,176
"1405","Ada mod",1.37583991320723,0.74,497,176
"1406","Lasso mod",1.38273272461246,0.72,511,176
"1407","Naive",1.53496062402722,0.2,200,176
"1408","Oracle",1.35597555168646,1,1150,176
"1409","Lasso",0.719097119728515,0.7,438,177
"1410","Ada Lasso",0.70590343454087,0.8,634,177
"1411","Local prior",0.701847414439985,0.9,968,177
"1412","Non local",0.713382818257839,0.94,1533,177
"1413","Ada mod",0.719097119728515,0.7,438,177
"1414","Lasso mod",0.719159306994643,0.7,448,177
"1415","Naive",0.764227937584474,0.2,200,177
"1416","Oracle",0.694621188071643,1,1022,177
"1417","Lasso",0.915933782618699,0.78,575,178
"1418","Ada Lasso",0.911203829493835,0.94,1150,178
"1419","Local prior",0.911902263776551,0.96,1314,178
"1420","Non local",0.911902263776551,0.96,1314,178
"1421","Ada mod",0.911852112977925,0.8,593,178
"1422","Lasso mod",0.905395841114192,0.74,541,178
"1423","Naive",0.986395545157009,0.2,200,178
"1424","Oracle",0.873932295523287,1,1022,178
"1425","Lasso",0.768744041324915,0.84,634,179
"1426","Ada Lasso",0.748818310599016,0.9,920,179
"1427","Local prior",0.751481316947981,0.96,1226,179
"1428","Non local",0.797154929672516,0.92,1672,179
"1429","Ada mod",0.768083875492026,0.88,707,179
"1430","Lasso mod",0.77412360566507,0.74,541,179
"1431","Naive",0.841513313572502,0.2,200,179
"1432","Oracle",0.761843156876145,1,968,179
"1433","Lasso",1.15971024236834,0.7,408,180
"1434","Ada Lasso",1.12418479807262,0.9,1082,180
"1435","Local prior",1.18647110051434,0.94,1672,180
"1436","Non local",1.18647110051434,0.94,1672,180
"1437","Ada mod",1.13008428783795,0.78,497,180
"1438","Lasso mod",1.14182433512816,0.74,557,180
"1439","Naive",1.28053243244864,0.2,200,180
"1440","Oracle",1.111730320636,1,1150,180
"1441","Lasso",0.39956824957336,0.78,593,181
"1442","Ada Lasso",0.402995230939919,0.94,1226,181
"1443","Local prior",0.404549854505977,0.96,1533,181
"1444","Non local",0.404549854505977,0.96,1533,181
"1445","Ada mod",0.398109737092714,0.8,634,181
"1446","Lasso mod",0.400421928208121,0.74,657,181
"1447","Naive",0.429805515537582,0.2,200,181
"1448","Oracle",0.399226200268032,1,1022,181
"1449","Lasso",1.07636028814374,0.7,368,182
"1450","Ada Lasso",1.06831040012723,0.76,438,182
"1451","Local prior",1.04663506576792,0.98,920,182
"1452","Non local",1.73379532685352,0.9,1150,182
"1453","Ada mod",1.28483007746617,0.68,383,182
"1454","Lasso mod",1.08541355386049,0.54,306,182
"1455","Naive",1.16602775555429,0.2,200,182
"1456","Oracle",1.03450497251501,1,836,182
"1457","Lasso",0.735486150881873,0.8,557,183
"1458","Ada Lasso",0.747380777498737,0.9,766,183
"1459","Local prior",0.739438327571224,0.98,1150,183
"1460","Non local",0.980430637669301,0.88,1150,183
"1461","Ada mod",0.755553345132385,0.82,613,183
"1462","Lasso mod",0.747245926114092,0.72,484,183
"1463","Naive",0.78564371244362,0.2,200,183
"1464","Oracle",0.715408893689129,1,1022,183
"1465","Lasso",0.935842045804237,0.66,400,184
"1466","Ada Lasso",0.944975601950843,0.8,575,184
"1467","Local prior",0.937523852335875,0.98,1415,184
"1468","Non local",1.57418843974411,0.84,1314,184
"1469","Ada mod",0.935842045804237,0.66,400,184
"1470","Lasso mod",0.934796549457317,0.74,497,184
"1471","Naive",0.990352979722019,0.2,200,184
"1472","Oracle",0.902876814620423,1,1314,184
"1473","Lasso",0.460104567471217,0.6,353,185
"1474","Ada Lasso",0.427778951747336,0.96,1082,185
"1475","Local prior",0.422976972930782,0.98,1314,185
"1476","Non local",0.422976972930782,0.98,1314,185
"1477","Ada mod",0.460940253711109,0.52,283,185
"1478","Lasso mod",0.452020042302338,0.62,438,185
"1479","Naive",0.512865521122363,0.2,200,185
"1480","Oracle",0.425719684178305,1,1082,185
"1481","Lasso",1.02259355430891,0.66,471,186
"1482","Ada Lasso",1.00814346801507,0.9,1150,186
"1483","Local prior",1.02810678898655,0.9,1150,186
"1484","Non local",1.18123994093425,0.88,2300,186
"1485","Ada mod",1.02401638981662,0.66,471,186
"1486","Lasso mod",1.04280415418592,0.68,575,186
"1487","Naive",1.13492421874595,0.2,200,186
"1488","Oracle",0.988244415878632,1,1022,186
"1489","Lasso",0.60857416766805,0.84,613,187
"1490","Ada Lasso",0.597634083048675,0.92,800,187
"1491","Local prior",0.598493430997971,0.94,836,187
"1492","Non local",0.598493430997971,0.94,836,187
"1493","Ada mod",0.606829296970825,0.66,391,187
"1494","Lasso mod",0.607388133478278,0.7,448,187
"1495","Naive",0.676441261890337,0.2,200,187
"1496","Oracle",0.584745537718099,1,920,187
"1497","Lasso",1.21849134465364,0.76,511,188
"1498","Ada Lasso",1.19569050488492,1,968,188
"1499","Local prior",1.23610297196138,0.98,1082,188
"1500","Non local",1.23610297196138,0.98,1082,188
"1501","Ada mod",1.2546003757629,0.72,448,188
"1502","Lasso mod",1.24295046036851,0.74,511,188
"1503","Naive",1.50080717410749,0.2,200,188
"1504","Oracle",1.19569050488492,1,968,188
"1505","Lasso",0.667523748575974,0.7,427,189
"1506","Ada Lasso",0.641969124947885,0.92,876,189
"1507","Local prior",0.638647915711037,0.96,1082,189
"1508","Non local",1.21184386276767,0.88,3066,189
"1509","Ada mod",0.667523748575974,0.7,427,189
"1510","Lasso mod",0.661925299126884,0.76,525,189
"1511","Naive",0.703146799064541,0.2,200,189
"1512","Oracle",0.638520219360378,1,1226,189
"1513","Lasso",1.54306836626898,0.66,418,190
"1514","Ada Lasso",1.55484422092884,0.96,1022,190
"1515","Local prior",1.55234581086516,0.98,1082,190
"1516","Non local",1.58789881778114,0.94,1533,190
"1517","Ada mod",1.54746086891477,0.68,438,190
"1518","Lasso mod",1.54758436183062,0.62,427,190
"1519","Naive",1.70342489793668,0.2,200,190
"1520","Oracle",1.53490711103171,1,920,190
"1521","Lasso",0.657930022887226,0.8,525,191
"1522","Ada Lasso",0.66172934251574,0.96,1082,191
"1523","Local prior",0.660154624062954,0.98,1226,191
"1524","Non local",0.660154624062954,0.98,1226,191
"1525","Ada mod",0.657930022887226,0.8,525,191
"1526","Lasso mod",0.657848937535701,0.8,593,191
"1527","Naive",0.712327666497061,0.2,200,191
"1528","Oracle",0.633412719293383,1,1082,191
"1529","Lasso",0.61571905068455,0.88,968,192
"1530","Ada Lasso",0.616084387255603,0.92,1314,192
"1531","Local prior",0.616084387255603,0.92,1314,192
"1532","Non local",0.616084387255603,0.92,1314,192
"1533","Ada mod",0.625071586377827,0.82,707,192
"1534","Lasso mod",0.63453028495121,0.66,541,192
"1535","Naive",0.680374931898471,0.2,200,192
"1536","Oracle",0.609308475812876,1,766,192
"1537","Lasso",0.988260341592979,0.8,541,193
"1538","Ada Lasso",0.99635230819087,0.9,836,193
"1539","Local prior",1.06391260266656,0.9,1226,193
"1540","Non local",1.20747574106304,0.92,1840,193
"1541","Ada mod",0.988260341592979,0.8,541,193
"1542","Lasso mod",1.01664580443696,0.74,575,193
"1543","Naive",1.18602479645256,0.2,200,193
"1544","Oracle",0.967271117531257,1,1022,193
"1545","Lasso",1.82113839426689,0.7,427,194
"1546","Ada Lasso",1.75098146542497,0.96,968,194
"1547","Local prior",1.73987765607952,0.96,968,194
"1548","Non local",2.2744924755097,0.9,1533,194
"1549","Ada mod",12.7961464771183,0.78,18400,194
"1550","Lasso mod",1.87665811795525,0.76,681,194
"1551","Naive",1.8710459897021,0.2,200,194
"1552","Oracle",1.74304848417615,1,968,194
"1553","Lasso",0.745814987978087,0.78,511,195
"1554","Ada Lasso",0.737874514012262,0.84,613,195
"1555","Local prior",0.723563748743735,0.98,1082,195
"1556","Non local",0.723563748743735,0.98,1082,195
"1557","Ada mod",0.744114278268839,0.8,525,195
"1558","Lasso mod",0.743646034345966,0.74,460,195
"1559","Naive",0.795904060730249,0.2,200,195
"1560","Oracle",0.724658351426614,1,1022,195
"1561","Lasso",0.5843092094025,0.74,511,196
"1562","Ada Lasso",0.580820856797577,0.92,1082,196
"1563","Local prior",0.583743058501408,0.92,1150,196
"1564","Non local",0.5836221076916,0.94,1226,196
"1565","Ada mod",0.5843092094025,0.74,511,196
"1566","Lasso mod",0.587783407918724,0.72,525,196
"1567","Naive",0.659637248150296,0.2,200,196
"1568","Oracle",0.560557052447848,1,920,196
"1569","Lasso",0.989625358030372,0.64,391,197
"1570","Ada Lasso",0.94607459747795,0.94,1082,197
"1571","Local prior",0.97218286094655,0.94,1314,197
"1572","Non local",0.991700932549616,0.94,1314,197
"1573","Ada mod",0.976852410968879,0.56,340,197
"1574","Lasso mod",0.947281774480011,0.74,575,197
"1575","Naive",1.04321620472145,0.2,200,197
"1576","Oracle",0.934001365219052,1,1150,197
"1577","Lasso",0.449422566333737,0.72,541,198
"1578","Ada Lasso",0.438600568769913,0.94,1533,198
"1579","Local prior",0.438600568769913,0.94,1533,198
"1580","Non local",0.438600568769913,0.94,1533,198
"1581","Ada mod",0.447226140978557,0.74,593,198
"1582","Lasso mod",0.441907007892546,0.74,634,198
"1583","Naive",0.487642029279812,0.2,200,198
"1584","Oracle",0.434012781215921,1,1226,198
"1585","Lasso",1.54451847011546,0.72,511,199
"1586","Ada Lasso",1.51293474115608,0.9,920,199
"1587","Local prior",1.51723906716729,0.92,1022,199
"1588","Non local",1.54972342707222,0.94,1533,199
"1589","Ada mod",1.51458215998767,0.84,681,199
"1590","Lasso mod",1.53332769862048,0.8,736,199
"1591","Naive",1.72119345245425,0.2,200,199
"1592","Oracle",1.5099623901266,1,968,199
"1593","Lasso",0.472298085465326,0.6,328,200
"1594","Ada Lasso",0.467885461129302,0.94,836,200
"1595","Local prior",0.467523771827566,0.96,968,200
"1596","Non local",0.580893636392599,0.92,1415,200
"1597","Ada mod",0.54703309094386,0.58,347,200
"1598","Lasso mod",0.471033445663175,0.64,368,200
"1599","Naive",0.509083371701964,0.2,200,200
"1600","Oracle",0.463125494426002,1,920,200
"1601","Lasso",2.88937610512044,0.76,557,201
"1602","Ada Lasso",2.87788816956684,0.9,876,201
"1603","Local prior",2.89259038040593,0.96,1150,201
"1604","Non local",4.22434703555056,0.86,1840,201
"1605","Ada mod",2.88091670734411,0.76,613,201
"1606","Lasso mod",2.87941136274726,0.68,448,201
"1607","Naive",3.06165039551956,0.2,200,201
"1608","Oracle",2.86152592056567,1,1022,201
"1609","Lasso",0.274334354194803,0.7,525,202
"1610","Ada Lasso",0.270783337124198,0.76,634,202
"1611","Local prior",0.288275820042801,0.9,1022,202
"1612","Non local",0.286764769350556,0.94,1415,202
"1613","Ada mod",0.274334354194803,0.7,525,202
"1614","Lasso mod",0.273513040776025,0.7,557,202
"1615","Naive",0.306632536174161,0.2,200,202
"1616","Oracle",0.26336257483306,1,1022,202
"1617","Lasso",1.33895763508595,0.76,541,203
"1618","Ada Lasso",1.35156058578576,0.9,1022,203
"1619","Local prior",1.4506524190177,0.9,1314,203
"1620","Non local",1.56816715961112,0.9,1533,203
"1621","Ada mod",1.34743316769287,0.7,484,203
"1622","Lasso mod",1.35426434019044,0.64,471,203
"1623","Naive",1.44797836019354,0.2,200,203
"1624","Oracle",1.30132854538034,1,876,203
"1625","Lasso",1.03806519400824,0.86,800,204
"1626","Ada Lasso",1.0115400677414,0.94,1226,204
"1627","Local prior",1.0115400677414,0.94,1226,204
"1628","Non local",1.0115400677414,0.94,1226,204
"1629","Ada mod",1.03935195559402,0.84,766,204
"1630","Lasso mod",1.04508460765429,0.72,657,204
"1631","Naive",1.1678607165954,0.2,200,204
"1632","Oracle",1.01974952570465,1,876,204
"1633","Lasso",0.81622342544318,0.78,484,205
"1634","Ada Lasso",0.783546088996268,0.96,800,205
"1635","Local prior",0.774112618112363,1,920,205
"1636","Non local",0.8411785513406,0.94,1082,205
"1637","Ada mod",0.817281213435814,0.66,360,205
"1638","Lasso mod",0.817349482080481,0.62,368,205
"1639","Naive",0.878067067398412,0.2,200,205
"1640","Oracle",0.774112618112363,1,920,205
"1641","Lasso",0.478714907412131,0.66,383,206
"1642","Ada Lasso",0.474713342632283,0.92,920,206
"1643","Local prior",0.473361197465581,0.96,1022,206
"1644","Non local",0.517120609192052,0.94,1314,206
"1645","Ada mod",0.480509886859897,0.68,408,206
"1646","Lasso mod",0.488053650877222,0.58,360,206
"1647","Naive",0.530767311711898,0.2,200,206
"1648","Oracle",0.460056117960011,1,1082,206
"1649","Lasso",0.165435849244185,0.56,301,207
"1650","Ada Lasso",0.162503988658682,0.92,876,207
"1651","Local prior",0.16060045039163,0.94,876,207
"1652","Non local",0.169027272453652,0.9,1226,207
"1653","Ada mod",0.161748569126375,0.6,328,207
"1654","Lasso mod",0.165194567096647,0.72,557,207
"1655","Naive",0.176093196862804,0.2,200,207
"1656","Oracle",0.153109680073421,1,1082,207
"1657","Lasso",1.16096172771328,0.7,557,208
"1658","Ada Lasso",1.15405604828326,0.92,1150,208
"1659","Local prior",1.15405604828326,0.92,1150,208
"1660","Non local",1.29664750276084,0.9,1226,208
"1661","Ada mod",1.16096172771328,0.7,557,208
"1662","Lasso mod",1.1498488866911,0.7,593,208
"1663","Naive",1.32473756980396,0.2,200,208
"1664","Oracle",1.1333870423911,1,1082,208
"1665","Lasso",0.236026123422762,0.7,391,209
"1666","Ada Lasso",0.227026862526099,0.94,968,209
"1667","Local prior",0.224551997601922,0.98,876,209
"1668","Non local",0.226170387767655,0.98,1150,209
"1669","Ada mod",0.472411113744716,0.56,391,209
"1670","Lasso mod",0.237080448695729,0.7,460,209
"1671","Naive",0.260158840753386,0.2,200,209
"1672","Oracle",0.223019771451367,1,968,209
"1673","Lasso",1.7300105352999,0.7,460,210
"1674","Ada Lasso",1.78255161693346,0.9,876,210
"1675","Local prior",1.8443600755284,0.92,876,210
"1676","Non local",1.88065347157601,0.92,1226,210
"1677","Ada mod",1.7300105352999,0.7,460,210
"1678","Lasso mod",1.79238054429941,0.64,497,210
"1679","Naive",1.89256337528432,0.2,200,210
"1680","Oracle",1.63786063428306,1,968,210
"1681","Lasso",1.38725820931691,0.68,448,211
"1682","Ada Lasso",1.34383049886396,0.9,920,211
"1683","Local prior",1.33988480942096,0.94,1226,211
"1684","Non local",1.3630612292265,0.94,1150,211
"1685","Ada mod",1.39848750254348,0.66,408,211
