"","metodologia","mse","accuracy","n","seed"
"2459","Naive",130.052846882009,0.4,200,246
"2460","Oracle",110.321474196685,1,557,246
"2461","Lasso",52.538915961932,0.68,1672,247
"2462","Ada Lasso",53.4800632123897,0.62,3066,247
"2463","Local prior",53.4800632123897,0.62,3066,247
"2464","Non local",54.4476163535072,0.6,Inf,247
"2465","Lasso mod 10000",54.5402376317694,0.6,9200,247
"2466","Lasso mod 200",52.5282752261769,0.64,2628,247
"2467","Lasso mod 100",54.4476163535072,0.6,Inf,247
"2468","Lasso mod 50",54.4476163535072,0.6,Inf,247
"2469","Naive",54.7799029053656,0.4,200,247
"2470","Oracle",51.2131908632421,1,541,247
"2471","Lasso",183.156761455655,0.56,460,248
"2472","Ada Lasso",179.933774800837,0.58,707,248
"2473","Local prior",181.346119554042,0.66,1415,248
"2474","Non local",189.395018879201,0.6,Inf,248
"2475","Lasso mod 10000",181.662050339344,0.64,511,248
"2476","Lasso mod 200",185.524649179617,0.62,448,248
"2477","Lasso mod 100",179.292147192666,0.68,1314,248
"2478","Lasso mod 50",189.395018879201,0.6,Inf,248
"2479","Naive",218.330479363695,0.4,200,248
"2480","Oracle",182.340305334018,1,593,248
"2481","Lasso",205.312364865726,0.58,18400,249
"2482","Ada Lasso",206.288374568845,0.6,Inf,249
"2483","Local prior",205.312364865726,0.58,18400,249
"2484","Non local",206.288374568845,0.6,Inf,249
"2485","Lasso mod 10000",206.288374568845,0.6,Inf,249
"2486","Lasso mod 200",206.288374568845,0.6,Inf,249
"2487","Lasso mod 100",206.288374568845,0.6,Inf,249
"2488","Lasso mod 50",206.288374568845,0.6,Inf,249
"2489","Naive",212.535539404825,0.4,200,249
"2490","Oracle",195.887760863711,1,484,249
"2491","Lasso",305.310826669584,0.58,3680,250
"2492","Ada Lasso",305.158472593391,0.62,6133,250
"2493","Local prior",306.262872910051,0.64,9200,250
"2494","Non local",309.236083862523,0.62,18400,250
"2495","Lasso mod 10000",305.310826669584,0.58,3680,250
"2496","Lasso mod 200",303.217064056922,0.64,1226,250
"2497","Lasso mod 100",305.310826669584,0.58,3680,250
"2498","Lasso mod 50",305.310826669584,0.58,3680,250
"2499","Naive",347.517720583717,0.4,200,250
"2500","Oracle",306.025245428422,1,557,250
"2501","Lasso",210.169356521942,0.56,766,251
"2502","Ada Lasso",209.638745448206,0.58,1672,251
"2503","Local prior",215.072749392013,0.56,3066,251
"2504","Non local",216.890509088658,0.6,Inf,251
"2505","Lasso mod 10000",215.923554889445,0.58,18400,251
"2506","Lasso mod 200",216.890509088658,0.6,Inf,251
"2507","Lasso mod 100",216.890509088658,0.6,Inf,251
"2508","Lasso mod 50",216.890509088658,0.6,Inf,251
"2509","Naive",222.419976017199,0.4,200,251
"2510","Oracle",206.942666875189,1,471,251
"2511","Lasso",261.535353405699,0.42,340,252
"2512","Ada Lasso",288.273169455701,0.6,Inf,252
"2513","Local prior",275.598145028173,0.62,9200,252
"2514","Non local",288.273169455701,0.6,Inf,252
"2515","Lasso mod 10000",288.273169455701,0.6,Inf,252
"2516","Lasso mod 200",258.145003140936,0.52,1226,252
"2517","Lasso mod 100",258.145003140936,0.52,1226,252
"2518","Lasso mod 50",288.273169455701,0.6,Inf,252
"2519","Naive",282.041427521327,0.4,200,252
"2520","Oracle",258.919407464512,1,557,252
"2521","Lasso",229.856803608769,0.68,2628,253
"2522","Ada Lasso",233.360459404227,0.64,4600,253
"2523","Local prior",237.403175812629,0.62,9200,253
"2524","Non local",237.403175812629,0.62,9200,253
"2525","Lasso mod 10000",235.234713051838,0.62,6133,253
"2526","Lasso mod 200",229.948117186855,0.66,1840,253
"2527","Lasso mod 100",235.234713051838,0.62,6133,253
"2528","Lasso mod 50",242.358173656556,0.6,Inf,253
"2529","Naive",245.803782307079,0.4,200,253
"2530","Oracle",224.53699022632,1,541,253
"2531","Lasso",175.003459960339,0.6,2628,254
"2532","Ada Lasso",181.625432557676,0.62,6133,254
"2533","Local prior",181.625432557676,0.62,6133,254
"2534","Non local",185.987556787235,0.6,Inf,254
"2535","Lasso mod 10000",176.690180757635,0.56,876,254
"2536","Lasso mod 200",176.716092818303,0.58,1672,254
"2537","Lasso mod 100",183.563560342692,0.58,18400,254
"2538","Lasso mod 50",183.563560342692,0.58,18400,254
"2539","Naive",199.060160868735,0.4,200,254
"2540","Oracle",173.750453166375,1,471,254
"2541","Lasso",191.065486663187,0.46,375,255
"2542","Ada Lasso",189.58431646162,0.56,2300,255
"2543","Local prior",190.427654630177,0.58,6133,255
"2544","Non local",193.146479642626,0.6,9200,255
"2545","Lasso mod 10000",189.87941941434,0.56,1022,255
"2546","Lasso mod 200",188.995050958791,0.56,1672,255
"2547","Lasso mod 100",188.995050958791,0.56,1672,255
"2548","Lasso mod 50",189.306711802102,0.6,2300,255
"2549","Naive",208.126798347531,0.4,200,255
"2550","Oracle",180.186206237094,1,511,255
"2551","Lasso",89.6455542072483,0.7,1840,256
"2552","Ada Lasso",93.4842731624573,0.64,6133,256
"2553","Local prior",93.4842731624573,0.64,6133,256
"2554","Non local",93.4842731624573,0.64,6133,256
"2555","Lasso mod 10000",89.9135595067231,0.68,1082,256
"2556","Lasso mod 200",90.2136094370557,0.7,1226,256
"2557","Lasso mod 100",94.7856365475269,0.62,18400,256
"2558","Lasso mod 50",94.7856365475269,0.62,18400,256
"2559","Naive",99.2249544633758,0.4,200,256
"2560","Oracle",91.2287691968007,1,634,256
"2561","Lasso",145.21375630051,0.6,Inf,257
"2562","Ada Lasso",145.21375630051,0.6,Inf,257
"2563","Local prior",143.882745949012,0.64,6133,257
"2564","Non local",145.21375630051,0.6,Inf,257
"2565","Lasso mod 10000",145.21375630051,0.6,Inf,257
"2566","Lasso mod 200",145.21375630051,0.6,Inf,257
"2567","Lasso mod 100",145.21375630051,0.6,Inf,257
"2568","Lasso mod 50",145.21375630051,0.6,Inf,257
"2569","Naive",154.450458613372,0.4,200,257
"2570","Oracle",139.849307301063,1,511,257
"2571","Lasso",256.797783408569,0.62,707,258
"2572","Ada Lasso",260.308522118315,0.6,2300,258
"2573","Local prior",260.662980645615,0.62,18400,258
"2574","Non local",260.662980645615,0.62,18400,258
"2575","Lasso mod 10000",257.99544093405,0.62,3066,258
"2576","Lasso mod 200",257.667056578756,0.64,4600,258
"2577","Lasso mod 100",257.99544093405,0.62,3066,258
"2578","Lasso mod 50",257.667056578756,0.64,4600,258
"2579","Naive",274.546106011038,0.4,200,258
"2580","Oracle",257.348295891765,1,484,258
"2581","Lasso",279.806552210553,0.6,Inf,259
"2582","Ada Lasso",279.806552210553,0.6,Inf,259
"2583","Local prior",276.312790629585,0.62,3680,259
"2584","Non local",279.806552210553,0.6,Inf,259
"2585","Lasso mod 10000",276.805699309902,0.62,18400,259
"2586","Lasso mod 200",279.806552210553,0.6,Inf,259
"2587","Lasso mod 100",279.806552210553,0.6,Inf,259
"2588","Lasso mod 50",279.806552210553,0.6,Inf,259
"2589","Naive",299.928539978566,0.4,200,259
"2590","Oracle",264.748584887368,1,541,259
"2591","Lasso",323.199938518603,0.44,657,260
"2592","Ada Lasso",324.414578224482,0.5,657,260
"2593","Local prior",319.776675066334,0.6,3680,260
"2594","Non local",318.850147567414,0.62,9200,260
"2595","Lasso mod 10000",314.894261382727,0.58,1415,260
"2596","Lasso mod 200",314.894261382727,0.58,1415,260
"2597","Lasso mod 100",314.894261382727,0.58,1415,260
"2598","Lasso mod 50",314.521769447605,0.6,1533,260
"2599","Naive",342.073084863715,0.4,200,260
"2600","Oracle",320.04708618842,1,438,260
"2601","Lasso",385.774292962798,0.62,1150,261
"2602","Ada Lasso",392.966090285284,0.6,4600,261
"2603","Local prior",392.785643976388,0.62,4600,261
"2604","Non local",428.901806477924,0.6,Inf,261
"2605","Lasso mod 10000",382.027242018853,0.6,968,261
"2606","Lasso mod 200",392.539840387533,0.62,6133,261
"2607","Lasso mod 100",386.407343818129,0.64,4600,261
"2608","Lasso mod 50",392.539840387533,0.62,6133,261
"2609","Naive",472.917900355641,0.4,200,261
"2610","Oracle",393.533807728497,1,557,261
"2611","Lasso",223.650385144945,0.66,1150,262
"2612","Ada Lasso",230.915279910888,0.56,6133,262
"2613","Local prior",229.017100863269,0.58,3680,262
"2614","Non local",246.104695717109,0.6,Inf,262
"2615","Lasso mod 10000",228.296829825633,0.58,1533,262
"2616","Lasso mod 200",227.911551028962,0.6,1840,262
"2617","Lasso mod 100",227.911551028962,0.6,1840,262
"2618","Lasso mod 50",230.745098542474,0.58,3680,262
"2619","Naive",239.780056086351,0.4,200,262
"2620","Oracle",223.895453654043,1,471,262
"2621","Lasso",333.448397931198,0.62,3680,263
"2622","Ada Lasso",332.044955810486,0.64,6133,263
"2623","Local prior",330.265422029975,0.62,9200,263
"2624","Non local",331.357705863789,0.6,Inf,263
"2625","Lasso mod 10000",332.819742470208,0.64,9200,263
"2626","Lasso mod 200",323.919535577116,0.7,1672,263
"2627","Lasso mod 100",323.919535577116,0.7,1672,263
"2628","Lasso mod 50",332.819742470208,0.64,9200,263
"2629","Naive",370.137700471508,0.4,200,263
"2630","Oracle",320.964507226503,1,525,263
"2631","Lasso",217.468043216832,0.58,920,264
"2632","Ada Lasso",241.848960525196,0.6,Inf,264
"2633","Local prior",229.958483001744,0.62,9200,264
"2634","Non local",226.264321492915,0.58,9200,264
"2635","Lasso mod 10000",216.189806484994,0.6,920,264
"2636","Lasso mod 200",215.279888865221,0.66,3680,264
"2637","Lasso mod 100",215.279888865221,0.66,3680,264
"2638","Lasso mod 50",215.279888865221,0.66,3680,264
"2639","Naive",232.175873630298,0.4,200,264
"2640","Oracle",218.887828377581,1,525,264
"2641","Lasso",255.927463627538,0.58,657,265
"2642","Ada Lasso",253.443418199202,0.62,2044,265
"2643","Local prior",256.673473921523,0.6,2300,265
"2644","Non local",263.568182660379,0.6,Inf,265
"2645","Lasso mod 10000",255.74209013518,0.6,876,265
"2646","Lasso mod 200",255.74209013518,0.6,876,265
"2647","Lasso mod 100",262.902298191366,0.58,18400,265
"2648","Lasso mod 50",263.568182660379,0.6,Inf,265
"2649","Naive",291.853163056324,0.4,200,265
"2650","Oracle",254.570151077927,1,471,265
"2651","Lasso",213.577581738832,0.64,484,266
"2652","Ada Lasso",206.948891014239,0.66,836,266
"2653","Local prior",207.676779179661,0.62,1533,266
"2654","Non local",215.168495822443,0.64,3680,266
"2655","Lasso mod 10000",220.815830642669,0.44,360,266
"2656","Lasso mod 200",207.338977087845,0.62,593,266
"2657","Lasso mod 100",207.769900332562,0.58,557,266
"2658","Lasso mod 50",207.338977087845,0.62,593,266
"2659","Naive",240.5739605727,0.4,200,266
"2660","Oracle",209.544733211595,1,438,266
"2661","Lasso",196.977772542368,0.72,1415,267
"2662","Ada Lasso",196.410712719053,0.62,9200,267
"2663","Local prior",196.410712719053,0.62,9200,267
"2664","Non local",206.152631958877,0.6,Inf,267
"2665","Lasso mod 10000",196.07809689596,0.62,1533,267
"2666","Lasso mod 200",206.152631958877,0.6,Inf,267
"2667","Lasso mod 100",195.190765390373,0.62,2044,267
"2668","Lasso mod 50",206.152631958877,0.6,Inf,267
"2669","Naive",222.871445434239,0.4,200,267
"2670","Oracle",194.63251284741,1,471,267
"2671","Lasso",271.380540082552,0.64,1533,268
"2672","Ada Lasso",276.862704207239,0.62,9200,268
"2673","Local prior",276.924805970582,0.6,3680,268
"2674","Non local",281.853792811767,0.6,Inf,268
"2675","Lasso mod 10000",281.853792811767,0.6,Inf,268
"2676","Lasso mod 200",281.853792811767,0.6,Inf,268
"2677","Lasso mod 100",281.853792811767,0.6,Inf,268
"2678","Lasso mod 50",281.853792811767,0.6,Inf,268
"2679","Naive",287.562876754617,0.4,200,268
"2680","Oracle",263.04901755187,1,541,268
"2681","Lasso",111.323278630084,0.66,1672,269
"2682","Ada Lasso",111.859320690222,0.62,3066,269
"2683","Local prior",111.859320690222,0.62,3066,269
"2684","Non local",115.267050271901,0.58,9200,269
"2685","Lasso mod 10000",110.303125014192,0.64,1533,269
"2686","Lasso mod 200",110.303125014192,0.64,1533,269
"2687","Lasso mod 100",111.051621543849,0.62,1672,269
"2688","Lasso mod 50",112.940157764952,0.6,4600,269
"2689","Naive",119.611211587018,0.4,200,269
"2690","Oracle",107.950763341207,1,497,269
"2691","Lasso",217.573327253135,0.6,Inf,270
"2692","Ada Lasso",217.573327253135,0.6,Inf,270
"2693","Local prior",217.573327253135,0.6,Inf,270
"2694","Non local",217.573327253135,0.6,Inf,270
"2695","Lasso mod 10000",211.320520298883,0.56,9200,270
"2696","Lasso mod 200",217.573327253135,0.6,Inf,270
"2697","Lasso mod 100",217.573327253135,0.6,Inf,270
"2698","Lasso mod 50",217.573327253135,0.6,Inf,270
"2699","Naive",219.278157811519,0.4,200,270
"2700","Oracle",200.612489180999,1,460,270
"2701","Lasso",385.733325740251,0.66,1314,271
"2702","Ada Lasso",385.395490928551,0.64,1533,271
"2703","Local prior",413.818939135553,0.62,9200,271
"2704","Non local",418.896017236268,0.6,Inf,271
"2705","Lasso mod 10000",390.238060535134,0.64,2300,271
"2706","Lasso mod 200",393.444274661566,0.64,3066,271
"2707","Lasso mod 100",390.238060535134,0.64,2300,271
"2708","Lasso mod 50",403.502334580653,0.62,4600,271
"2709","Naive",432.560950358157,0.4,200,271
"2710","Oracle",389.263705144223,1,460,271
"2711","Lasso",192.580735089222,0.52,2044,272
"2712","Ada Lasso",194.166139026417,0.58,6133,272
"2713","Local prior",194.166139026417,0.58,6133,272
"2714","Non local",197.788437361525,0.6,Inf,272
"2715","Lasso mod 10000",186.976163837601,0.48,1672,272
"2716","Lasso mod 200",197.788437361525,0.6,Inf,272
"2717","Lasso mod 100",197.788437361525,0.6,Inf,272
"2718","Lasso mod 50",197.788437361525,0.6,Inf,272
"2719","Naive",196.749156947986,0.4,200,272
"2720","Oracle",184.844490627766,1,484,272
"2721","Lasso",100.660378443026,0.66,1672,273
"2722","Ada Lasso",104.698603200525,0.64,9200,273
"2723","Local prior",105.031754089952,0.62,18400,273
"2724","Non local",105.747025398836,0.62,18400,273
"2725","Lasso mod 10000",102.441979150135,0.66,6133,273
"2726","Lasso mod 200",102.441979150135,0.66,6133,273
"2727","Lasso mod 100",102.441979150135,0.66,6133,273
"2728","Lasso mod 50",102.441979150135,0.66,6133,273
"2729","Naive",105.305428733214,0.4,200,273
"2730","Oracle",99.3254774934051,1,497,273
"2731","Lasso",119.544002974226,0.6,6133,274
"2732","Ada Lasso",119.882730737252,0.62,18400,274
"2733","Local prior",119.882730737252,0.62,18400,274
"2734","Non local",119.882730737252,0.62,18400,274
"2735","Lasso mod 10000",124.434082352836,0.4,427,274
"2736","Lasso mod 200",119.882730737252,0.62,18400,274
"2737","Lasso mod 100",119.882730737252,0.62,18400,274
"2738","Lasso mod 50",119.882730737252,0.62,18400,274
"2739","Naive",134.06133292405,0.4,200,274
"2740","Oracle",115.091159989612,1,511,274
"2741","Lasso",163.241049658797,0.52,1314,275
"2742","Ada Lasso",165.163385678818,0.58,18400,275
"2743","Local prior",165.163385678818,0.58,18400,275
"2744","Non local",165.163385678818,0.58,18400,275
"2745","Lasso mod 10000",164.941014454087,0.56,9200,275
"2746","Lasso mod 200",164.941014454087,0.56,9200,275
"2747","Lasso mod 100",164.941014454087,0.56,9200,275
"2748","Lasso mod 50",165.163385678818,0.58,18400,275
"2749","Naive",185.183652410278,0.4,200,275
"2750","Oracle",162.737483283621,1,460,275
"2751","Lasso",197.2502069416,0.54,766,276
"2752","Ada Lasso",204.657991927048,0.6,Inf,276
"2753","Local prior",205.721448995132,0.62,2628,276
"2754","Non local",204.657991927048,0.6,Inf,276
"2755","Lasso mod 10000",204.657991927048,0.6,Inf,276
"2756","Lasso mod 200",204.657991927048,0.6,Inf,276
"2757","Lasso mod 100",204.657991927048,0.6,Inf,276
"2758","Lasso mod 50",204.657991927048,0.6,Inf,276
"2759","Naive",222.449120537163,0.4,200,276
"2760","Oracle",197.24197892744,1,497,276
"2761","Lasso",332.631004192156,0.72,1226,277
"2762","Ada Lasso",340.110877983136,0.66,4600,277
"2763","Local prior",340.110877983136,0.66,4600,277
"2764","Non local",341.095626651312,0.64,9200,277
"2765","Lasso mod 10000",333.511357568277,0.66,3680,277
"2766","Lasso mod 200",333.866271127869,0.68,3066,277
"2767","Lasso mod 100",333.511357568277,0.66,3680,277
"2768","Lasso mod 50",333.899046520732,0.68,4600,277
"2769","Naive",365.740598584019,0.4,200,277
"2770","Oracle",344.439198171578,1,557,277
"2771","Lasso",107.987019473252,0.64,6133,278
"2772","Ada Lasso",107.987019473252,0.64,6133,278
"2773","Local prior",107.987019473252,0.64,6133,278
"2774","Non local",107.987019473252,0.64,6133,278
"2775","Lasso mod 10000",107.112500454219,0.68,3680,278
"2776","Lasso mod 200",107.835297988705,0.66,4600,278
"2777","Lasso mod 100",107.112500454219,0.68,3680,278
"2778","Lasso mod 50",107.987019473252,0.64,6133,278
"2779","Naive",114.594582668221,0.4,200,278
"2780","Oracle",105.047214862295,1,511,278
"2781","Lasso",225.224746911617,0.52,3066,279
"2782","Ada Lasso",229.300538272173,0.58,9200,279
"2783","Local prior",229.300538272173,0.58,9200,279
"2784","Non local",234.739843401812,0.6,Inf,279
"2785","Lasso mod 10000",226.194729845993,0.56,9200,279
"2786","Lasso mod 200",226.194729845993,0.56,9200,279
"2787","Lasso mod 100",226.194729845993,0.56,9200,279
"2788","Lasso mod 50",234.739843401812,0.6,Inf,279
"2789","Naive",230.973632106671,0.4,200,279
"2790","Oracle",212.897136226448,1,497,279
"2791","Lasso",226.398101438902,0.58,876,280
"2792","Ada Lasso",237.512882052283,0.56,3066,280
"2793","Local prior",237.633448355642,0.58,6133,280
"2794","Non local",237.633448355642,0.58,6133,280
"2795","Lasso mod 10000",234.502223585426,0.64,9200,280
"2796","Lasso mod 200",241.457340482621,0.6,Inf,280
"2797","Lasso mod 100",229.054600837964,0.56,1672,280
"2798","Lasso mod 50",234.502223585426,0.64,9200,280
"2799","Naive",240.39698348376,0.4,200,280
"2800","Oracle",223.120000223297,1,471,280
"2801","Lasso",170.990273855038,0.62,1533,281
"2802","Ada Lasso",174.850634019114,0.62,18400,281
"2803","Local prior",174.850634019114,0.62,18400,281
"2804","Non local",185.577327094396,0.6,Inf,281
"2805","Lasso mod 10000",174.448938964159,0.6,9200,281
"2806","Lasso mod 200",174.448938964159,0.6,9200,281
"2807","Lasso mod 100",174.448938964159,0.6,9200,281
"2808","Lasso mod 50",174.448938964159,0.6,9200,281
"2809","Naive",196.027423984439,0.4,200,281
"2810","Oracle",170.739086295497,1,511,281
"2811","Lasso",164.555941619007,0.48,707,282
"2812","Ada Lasso",169.307608019424,0.58,18400,282
"2813","Local prior",163.030905454543,0.58,3066,282
"2814","Non local",169.307608019424,0.58,18400,282
"2815","Lasso mod 10000",162.678722199743,0.6,1840,282
"2816","Lasso mod 200",162.678722199743,0.6,1840,282
"2817","Lasso mod 100",165.171526310599,0.58,3680,282
"2818","Lasso mod 50",166.604331375689,0.56,4600,282
"2819","Naive",189.096152717022,0.4,200,282
"2820","Oracle",168.222561787159,1,497,282
"2821","Lasso",153.096210137511,0.62,634,283
"2822","Ada Lasso",159.890912108584,0.62,18400,283
"2823","Local prior",155.523030844619,0.62,4600,283
"2824","Non local",159.890912108584,0.62,18400,283
"2825","Lasso mod 10000",152.419943954034,0.7,736,283
"2826","Lasso mod 200",152.278845864314,0.64,876,283
"2827","Lasso mod 100",159.890912108584,0.62,18400,283
"2828","Lasso mod 50",159.890912108584,0.62,18400,283
"2829","Naive",171.124139468047,0.4,200,283
"2830","Oracle",154.150065293511,1,557,283
"2831","Lasso",311.188337097255,0.48,360,284
"2832","Ada Lasso",291.96958240329,0.66,3680,284
"2833","Local prior",296.982547193826,0.56,2044,284
"2834","Non local",295.290286277385,0.62,18400,284
"2835","Lasso mod 10000",291.467501116871,0.6,920,284
"2836","Lasso mod 200",290.649258535515,0.62,1415,284
"2837","Lasso mod 100",290.649258535515,0.62,1415,284
"2838","Lasso mod 50",293.3467326365,0.6,9200,284
"2839","Naive",339.109468337563,0.4,200,284
"2840","Oracle",292.822034129915,1,460,284
"2841","Lasso",185.358719045118,0.58,1082,285
"2842","Ada Lasso",190.450766298892,0.62,18400,285
"2843","Local prior",190.331646028887,0.64,4600,285
"2844","Non local",190.450766298892,0.62,18400,285
"2845","Lasso mod 10000",182.964787493949,0.68,766,285
"2846","Lasso mod 200",189.500975945123,0.62,6133,285
"2847","Lasso mod 100",189.500975945123,0.62,6133,285
"2848","Lasso mod 50",189.463702358126,0.64,9200,285
"2849","Naive",203.258190442048,0.4,200,285
"2850","Oracle",185.637855840274,1,575,285
"2851","Lasso",104.783906627927,0.62,3680,286
"2852","Ada Lasso",104.87532349242,0.62,6133,286
"2853","Local prior",103.704372692172,0.62,3680,286
"2854","Non local",104.87532349242,0.62,6133,286
"2855","Lasso mod 10000",105.00790880848,0.44,460,286
"2856","Lasso mod 200",104.861080450381,0.6,4600,286
"2857","Lasso mod 100",106.36478943015,0.58,18400,286
"2858","Lasso mod 50",106.36478943015,0.58,18400,286
"2859","Naive",117.418196653953,0.4,200,286
"2860","Oracle",104.674823299393,1,471,286
"2861","Lasso",357.313159877352,0.44,657,287
"2862","Ada Lasso",352.641670161237,0.5,800,287
"2863","Local prior",368.254444462181,0.56,6133,287
"2864","Non local",366.824651358249,0.58,9200,287
"2865","Lasso mod 10000",349.432216496542,0.52,1226,287
"2866","Lasso mod 200",349.432216496542,0.52,1226,287
"2867","Lasso mod 100",366.447331644388,0.6,9200,287
"2868","Lasso mod 50",376.519324702816,0.6,Inf,287
"2869","Naive",398.735232177493,0.4,200,287
"2870","Oracle",347.800660904271,1,497,287
"2871","Lasso",207.512978809296,0.5,613,288
"2872","Ada Lasso",205.351241356015,0.62,2628,288
"2873","Local prior",206.708366711997,0.64,9200,288
"2874","Non local",206.708366711997,0.64,9200,288
"2875","Lasso mod 10000",203.84572501398,0.62,2628,288
"2876","Lasso mod 200",203.84572501398,0.62,2628,288
"2877","Lasso mod 100",203.84572501398,0.62,2628,288
"2878","Lasso mod 50",203.84572501398,0.62,2628,288
"2879","Naive",232.094143851995,0.4,200,288
"2880","Oracle",199.234106025924,1,511,288
"2881","Lasso",129.935057390939,0.6,Inf,289
"2882","Ada Lasso",129.935057390939,0.6,Inf,289
"2883","Local prior",129.935057390939,0.6,Inf,289
"2884","Non local",129.935057390939,0.6,Inf,289
"2885","Lasso mod 10000",129.935057390939,0.6,Inf,289
"2886","Lasso mod 200",129.935057390939,0.6,Inf,289
"2887","Lasso mod 100",129.935057390939,0.6,Inf,289
"2888","Lasso mod 50",129.935057390939,0.6,Inf,289
"2889","Naive",131.994411594375,0.4,200,289
"2890","Oracle",116.343551118383,1,497,289
"2891","Lasso",128.180278334601,0.58,2044,290
"2892","Ada Lasso",128.303233493262,0.6,2628,290
"2893","Local prior",124.194812728177,0.64,1840,290
"2894","Non local",140.953606952516,0.6,Inf,290
"2895","Lasso mod 10000",124.810978671967,0.6,557,290
"2896","Lasso mod 200",125.45389169842,0.56,766,290
"2897","Lasso mod 100",125.45389169842,0.56,766,290
"2898","Lasso mod 50",125.917959906859,0.64,3066,290
"2899","Naive",143.633430938098,0.4,200,290
"2900","Oracle",122.110697512657,1,525,290
"2901","Lasso",109.123334264871,0.6,1150,291
"2902","Ada Lasso",109.319171878504,0.66,3680,291
"2903","Local prior",109.156531401641,0.64,6133,291
"2904","Non local",109.091518610454,0.62,18400,291
"2905","Lasso mod 10000",108.563681120388,0.54,920,291
"2906","Lasso mod 200",109.377315222148,0.6,9200,291
"2907","Lasso mod 100",109.091518610454,0.62,18400,291
"2908","Lasso mod 50",109.091518610454,0.62,18400,291
"2909","Naive",115.669206778567,0.4,200,291
"2910","Oracle",106.179940499727,1,525,291
"2911","Lasso",173.651615325764,0.7,1082,292
"2912","Ada Lasso",180.472998795172,0.66,6133,292
"2913","Local prior",180.138626368198,0.64,9200,292
"2914","Non local",184.492561710772,0.62,18400,292
"2915","Lasso mod 10000",175.256393875762,0.7,3680,292
"2916","Lasso mod 200",175.256393875762,0.7,3680,292
"2917","Lasso mod 100",180.472998795172,0.66,6133,292
"2918","Lasso mod 50",180.472998795172,0.66,6133,292
"2919","Naive",188.784879540044,0.4,200,292
"2920","Oracle",173.630712187647,1,525,292
"2921","Lasso",183.015239263352,0.62,1672,293
"2922","Ada Lasso",183.547453156586,0.66,3066,293
"2923","Local prior",183.547453156586,0.66,3066,293
"2924","Non local",187.788584449467,0.6,Inf,293
"2925","Lasso mod 10000",183.338523841201,0.64,3066,293
"2926","Lasso mod 200",185.129856416801,0.62,3680,293
"2927","Lasso mod 100",185.479426390937,0.6,4600,293
"2928","Lasso mod 50",185.129856416801,0.62,3680,293
"2929","Naive",195.631992726577,0.4,200,293
"2930","Oracle",180.580028648089,1,557,293
"2931","Lasso",177.066946292719,0.74,383,294
"2932","Ada Lasso",186.008506519144,0.6,Inf,294
"2933","Local prior",177.375823532831,0.64,2628,294
"2934","Non local",186.008506519144,0.6,Inf,294
"2935","Lasso mod 10000",173.268020487518,0.72,836,294
"2936","Lasso mod 200",173.268020487518,0.72,836,294
"2937","Lasso mod 100",173.268020487518,0.72,836,294
"2938","Lasso mod 50",186.008506519144,0.6,Inf,294
"2939","Naive",184.988716713951,0.4,200,294
"2940","Oracle",173.825630619839,1,471,294
"2941","Lasso",84.6505359964421,0.56,1415,295
"2942","Ada Lasso",86.1181657508188,0.6,3680,295
"2943","Local prior",86.1181657508188,0.6,3680,295
"2944","Non local",86.1181657508188,0.6,3680,295
"2945","Lasso mod 10000",84.778499459479,0.5,1226,295
"2946","Lasso mod 200",84.778499459479,0.5,1226,295
"2947","Lasso mod 100",88.9140434800037,0.6,Inf,295
"2948","Lasso mod 50",88.9140434800037,0.6,Inf,295
"2949","Naive",93.9682353226362,0.4,200,295
"2950","Oracle",81.5522226703573,1,460,295
"2951","Lasso",178.326563851772,0.62,3680,296
"2952","Ada Lasso",179.962004719437,0.62,18400,296
"2953","Local prior",180.072903067165,0.64,6133,296
"2954","Non local",188.066433977773,0.6,Inf,296
"2955","Lasso mod 10000",177.840073170056,0.56,1314,296
"2956","Lasso mod 200",177.840073170056,0.56,1314,296
"2957","Lasso mod 100",179.962004719437,0.62,18400,296
"2958","Lasso mod 50",179.962004719437,0.62,18400,296
"2959","Naive",191.036728088969,0.4,200,296
"2960","Oracle",176.785401555211,1,511,296
"2961","Lasso",199.996400809421,0.64,2044,297
"2962","Ada Lasso",218.347686966617,0.6,Inf,297
"2963","Local prior",218.347686966617,0.6,Inf,297
"2964","Non local",218.347686966617,0.6,Inf,297
"2965","Lasso mod 10000",197.191442411655,0.6,2044,297
"2966","Lasso mod 200",197.191442411655,0.6,2044,297
"2967","Lasso mod 100",205.129407080707,0.56,3066,297
"2968","Lasso mod 50",218.347686966617,0.6,Inf,297
"2969","Naive",199.727530684646,0.4,200,297
"2970","Oracle",192.94105552441,1,511,297
"2971","Lasso",518.685334440135,0.6,1533,298
"2972","Ada Lasso",526.295156688271,0.6,2628,298
"2973","Local prior",530.284709350535,0.58,3680,298
"2974","Non local",530.931470126867,0.6,9200,298
"2975","Lasso mod 10000",514.660083768263,0.62,2044,298
"2976","Lasso mod 200",532.032996445322,0.62,18400,298
"2977","Lasso mod 100",529.510515938479,0.64,9200,298
"2978","Lasso mod 50",532.032996445322,0.62,18400,298
"2979","Naive",558.484638178134,0.4,200,298
"2980","Oracle",505.805100223533,1,471,298
"2981","Lasso",104.359439913934,0.64,4600,299
"2982","Ada Lasso",104.97724845801,0.62,9200,299
"2983","Local prior",104.97724845801,0.62,9200,299
"2984","Non local",104.97724845801,0.62,9200,299
"2985","Lasso mod 10000",102.668382082054,0.64,1314,299
