"","metodologia","mse","accuracy","n","seed"
"2615","Lasso mod 10000",763.850698796888,0.52,736,262
"2616","Lasso mod 200",763.850698796888,0.52,736,262
"2617","Lasso mod 100",762.459238550168,0.48,766,262
"2618","Lasso mod 50",798.609406880407,0.28,3066,262
"2619","Naive",890.044005745925,0.8,200,262
"2620","Oracle",832.400360740858,1,248,262
"2621","Lasso",431.242616504362,0.24,6133,263
"2622","Ada Lasso",433.676199280633,0.22,9200,263
"2623","Local prior",433.676199280633,0.22,9200,263
"2624","Non local",433.676199280633,0.22,9200,263
"2625","Lasso mod 10000",421.627878866225,0.3,1840,263
"2626","Lasso mod 200",420.174756874363,0.32,1672,263
"2627","Lasso mod 100",422.538304024324,0.28,2628,263
"2628","Lasso mod 50",422.538304024324,0.28,2628,263
"2629","Naive",455.582410953649,0.8,200,263
"2630","Oracle",440.862617008096,1,248,263
"2631","Lasso",753.012395888057,0.22,18400,264
"2632","Ada Lasso",754.678577582338,0.28,2628,264
"2633","Local prior",778.910648548706,0.2,Inf,264
"2634","Non local",778.910648548706,0.2,Inf,264
"2635","Lasso mod 10000",753.067899078413,0.38,1672,264
"2636","Lasso mod 200",778.910648548706,0.2,Inf,264
"2637","Lasso mod 100",748.779718094485,0.28,4600,264
"2638","Lasso mod 50",778.910648548706,0.2,Inf,264
"2639","Naive",813.079600450775,0.8,200,264
"2640","Oracle",771.399067585544,1,266,264
"2641","Lasso",561.305699830754,0.28,736,265
"2642","Ada Lasso",566.659165539968,0.22,2044,265
"2643","Local prior",571.973980386351,0.22,3680,265
"2644","Non local",573.486107901,0.18,9200,265
"2645","Lasso mod 10000",571.307010798157,0.2,9200,265
"2646","Lasso mod 200",571.307010798157,0.2,9200,265
"2647","Lasso mod 100",571.307010798157,0.2,9200,265
"2648","Lasso mod 50",571.307010798157,0.2,9200,265
"2649","Naive",597.821869942554,0.8,200,265
"2650","Oracle",581.484391762702,1,262,265
"2651","Lasso",361.489022607883,0.36,836,266
"2652","Ada Lasso",360.020508489803,0.22,6133,266
"2653","Local prior",359.773058659608,0.24,4600,266
"2654","Non local",372.516445847976,0.2,Inf,266
"2655","Lasso mod 10000",366.221511128384,0.4,541,266
"2656","Lasso mod 200",372.516445847976,0.2,Inf,266
"2657","Lasso mod 100",366.221511128384,0.4,541,266
"2658","Lasso mod 50",372.516445847976,0.2,Inf,266
"2659","Naive",427.960294500994,0.8,200,266
"2660","Oracle",402.388253306302,1,235,266
"2661","Lasso",715.312097564307,0.18,18400,267
"2662","Ada Lasso",732.603024149793,0.2,Inf,267
"2663","Local prior",713.940152033413,0.22,2628,267
"2664","Non local",732.603024149793,0.2,Inf,267
"2665","Lasso mod 10000",758.701887593862,0.58,328,267
"2666","Lasso mod 200",705.641574301392,0.16,9200,267
"2667","Lasso mod 100",705.641574301392,0.16,9200,267
"2668","Lasso mod 50",732.603024149793,0.2,Inf,267
"2669","Naive",779.525901022955,0.8,200,267
"2670","Oracle",755.966813092078,1,245,267
"2671","Lasso",363.629468607497,0.26,876,268
"2672","Ada Lasso",362.357169093403,0.24,3680,268
"2673","Local prior",369.549885588909,0.22,6133,268
"2674","Non local",369.549885588909,0.22,6133,268
"2675","Lasso mod 10000",356.26586529286,0.32,1314,268
"2676","Lasso mod 200",356.26586529286,0.32,1314,268
"2677","Lasso mod 100",356.26586529286,0.32,1314,268
"2678","Lasso mod 50",368.865486783568,0.22,18400,268
"2679","Naive",401.119362684004,0.8,200,268
"2680","Oracle",379.127159151432,1,248,268
"2681","Lasso",425.959865901263,0.36,920,269
"2682","Ada Lasso",427.069296162252,0.3,1533,269
"2683","Local prior",424.52621029825,0.22,3680,269
"2684","Non local",438.03219310736,0.2,Inf,269
"2685","Lasso mod 10000",438.03219310736,0.2,Inf,269
"2686","Lasso mod 200",438.03219310736,0.2,Inf,269
"2687","Lasso mod 100",438.03219310736,0.2,Inf,269
"2688","Lasso mod 50",438.03219310736,0.2,Inf,269
"2689","Naive",459.492978268385,0.8,200,269
"2690","Oracle",445.539413087852,1,245,269
"2691","Lasso",514.104381576916,0.44,736,270
"2692","Ada Lasso",535.719491977275,0.2,3066,270
"2693","Local prior",535.585901695321,0.22,4600,270
"2694","Non local",558.846296610513,0.2,Inf,270
"2695","Lasso mod 10000",520.655639194561,0.42,1226,270
"2696","Lasso mod 200",520.655639194561,0.42,1226,270
"2697","Lasso mod 100",520.655639194561,0.42,1226,270
"2698","Lasso mod 50",520.655639194561,0.42,1226,270
"2699","Naive",558.413606648789,0.8,200,270
"2700","Oracle",530.819251760248,1,259,270
"2701","Lasso",497.397624189641,0.28,3680,271
"2702","Ada Lasso",497.938391900041,0.22,18400,271
"2703","Local prior",497.938391900041,0.22,18400,271
"2704","Non local",497.938391900041,0.22,18400,271
"2705","Lasso mod 10000",495.011156224339,0.3,3680,271
"2706","Lasso mod 200",495.753068707859,0.26,6133,271
"2707","Lasso mod 100",495.011156224339,0.3,3680,271
"2708","Lasso mod 50",495.753068707859,0.26,6133,271
"2709","Naive",567.400310833507,0.8,200,271
"2710","Oracle",539.855621860107,1,255,271
"2711","Lasso",577.655560905311,0.3,968,272
"2712","Ada Lasso",583.836761980032,0.24,3066,272
"2713","Local prior",589.84361301533,0.22,6133,272
"2714","Non local",589.84361301533,0.22,6133,272
"2715","Lasso mod 10000",572.886363129723,0.32,1150,272
"2716","Lasso mod 200",572.886363129723,0.32,1150,272
"2717","Lasso mod 100",570.102334134868,0.26,1533,272
"2718","Lasso mod 50",572.886363129723,0.32,1150,272
"2719","Naive",644.560065154529,0.8,200,272
"2720","Oracle",605.566809807572,1,245,272
"2721","Lasso",421.253153640755,0.2,Inf,273
"2722","Ada Lasso",421.253153640755,0.2,Inf,273
"2723","Local prior",409.813989767737,0.3,1533,273
"2724","Non local",421.253153640755,0.2,Inf,273
"2725","Lasso mod 10000",403.0632708968,0.32,3066,273
"2726","Lasso mod 200",403.0632708968,0.32,3066,273
"2727","Lasso mod 100",421.253153640755,0.2,Inf,273
"2728","Lasso mod 50",403.0632708968,0.32,3066,273
"2729","Naive",468.899932054986,0.8,200,273
"2730","Oracle",431.05009909714,1,248,273
"2731","Lasso",604.76064742983,0.34,1022,274
"2732","Ada Lasso",605.68850299762,0.22,2300,274
"2733","Local prior",603.196043459408,0.22,18400,274
"2734","Non local",611.463817933198,0.2,Inf,274
"2735","Lasso mod 10000",609.332062723732,0.24,4600,274
"2736","Lasso mod 200",611.463817933198,0.2,Inf,274
"2737","Lasso mod 100",609.332062723732,0.24,4600,274
"2738","Lasso mod 50",611.463817933198,0.2,Inf,274
"2739","Naive",686.606391683082,0.8,200,274
"2740","Oracle",658.914546451598,1,255,274
"2741","Lasso",205.577312506069,0.38,800,275
"2742","Ada Lasso",207.876513112356,0.22,6133,275
"2743","Local prior",207.530371539867,0.24,3680,275
"2744","Non local",207.876513112356,0.22,6133,275
"2745","Lasso mod 10000",202.32606232593,0.4,1150,275
"2746","Lasso mod 200",208.371509973987,0.28,3066,275
"2747","Lasso mod 100",208.371509973987,0.28,3066,275
"2748","Lasso mod 50",208.371509973987,0.28,3066,275
"2749","Naive",233.316080954564,0.8,200,275
"2750","Oracle",228.478738666755,1,248,275
"2751","Lasso",432.79104839648,0.24,1533,276
"2752","Ada Lasso",443.560347037792,0.24,3680,276
"2753","Local prior",453.966520325683,0.24,3066,276
"2754","Non local",454.724784616232,0.22,6133,276
"2755","Lasso mod 10000",432.716589891354,0.3,1415,276
"2756","Lasso mod 200",432.716589891354,0.3,1415,276
"2757","Lasso mod 100",432.716589891354,0.3,1415,276
"2758","Lasso mod 50",432.716589891354,0.3,1415,276
"2759","Naive",505.525461817022,0.8,200,276
"2760","Oracle",462.031844381706,1,255,276
"2761","Lasso",635.21218652453,0.38,766,277
"2762","Ada Lasso",634.382413773931,0.32,1150,277
"2763","Local prior",645.369718830932,0.22,9200,277
"2764","Non local",648.007378720795,0.2,Inf,277
"2765","Lasso mod 10000",623.000682037172,0.42,1314,277
"2766","Lasso mod 200",623.000682037172,0.42,1314,277
"2767","Lasso mod 100",623.000682037172,0.42,1314,277
"2768","Lasso mod 50",620.874655531933,0.38,1672,277
"2769","Naive",698.548795535077,0.8,200,277
"2770","Oracle",673.070506840322,1,259,277
"2771","Lasso",945.602391068179,0.36,575,278
"2772","Ada Lasso",944.842279116008,0.24,4600,278
"2773","Local prior",945.407805514219,0.24,6133,278
"2774","Non local",948.021305348435,0.22,18400,278
"2775","Lasso mod 10000",948.021305348435,0.22,18400,278
"2776","Lasso mod 200",948.021305348435,0.22,18400,278
"2777","Lasso mod 100",948.021305348435,0.22,18400,278
"2778","Lasso mod 50",948.021305348435,0.22,18400,278
"2779","Naive",1025.59610351965,0.8,200,278
"2780","Oracle",972.293095881876,1,248,278
"2781","Lasso",234.797588531796,0.42,681,279
"2782","Ada Lasso",233.555201097468,0.24,6133,279
"2783","Local prior",235.925193087424,0.24,2044,279
"2784","Non local",235.825390305529,0.2,Inf,279
"2785","Lasso mod 10000",229.263108042806,0.32,2044,279
"2786","Lasso mod 200",229.94872835773,0.3,1840,279
"2787","Lasso mod 100",229.94872835773,0.3,1840,279
"2788","Lasso mod 50",229.263108042806,0.32,2044,279
"2789","Naive",269.819776849844,0.8,200,279
"2790","Oracle",259.070229350468,1,252,279
"2791","Lasso",505.187717947512,0.2,Inf,280
"2792","Ada Lasso",505.187717947512,0.2,Inf,280
"2793","Local prior",505.187717947512,0.2,Inf,280
"2794","Non local",505.187717947512,0.2,Inf,280
"2795","Lasso mod 10000",481.691797716371,0.26,6133,280
"2796","Lasso mod 200",505.187717947512,0.2,Inf,280
"2797","Lasso mod 100",505.187717947512,0.2,Inf,280
"2798","Lasso mod 50",481.691797716371,0.26,6133,280
"2799","Naive",499.903137207087,0.8,200,280
"2800","Oracle",486.365892452242,1,262,280
"2801","Lasso",748.492688282042,0.42,968,281
"2802","Ada Lasso",755.611429049828,0.28,3066,281
"2803","Local prior",756.531069154667,0.26,4600,281
"2804","Non local",758.833565812776,0.22,18400,281
"2805","Lasso mod 10000",754.677180437918,0.32,2628,281
"2806","Lasso mod 200",754.677180437918,0.32,2628,281
"2807","Lasso mod 100",754.677180437918,0.32,2628,281
"2808","Lasso mod 50",754.677180437918,0.32,2628,281
"2809","Naive",840.333282715389,0.8,200,281
"2810","Oracle",825.818231545156,1,252,281
"2811","Lasso",285.291521978179,0.3,1022,282
"2812","Ada Lasso",287.755431247802,0.24,4600,282
"2813","Local prior",288.426033569721,0.24,3680,282
"2814","Non local",294.572446302181,0.2,Inf,282
"2815","Lasso mod 10000",294.572446302181,0.2,Inf,282
"2816","Lasso mod 200",284.041153182001,0.34,1150,282
"2817","Lasso mod 100",294.572446302181,0.2,Inf,282
"2818","Lasso mod 50",294.572446302181,0.2,Inf,282
"2819","Naive",309.396763329333,0.8,200,282
"2820","Oracle",290.373028068433,1,255,282
"2821","Lasso",366.769029259787,0.42,681,283
"2822","Ada Lasso",365.214744472705,0.26,3680,283
"2823","Local prior",370.171302670362,0.22,9200,283
"2824","Non local",373.148121764389,0.2,Inf,283
"2825","Lasso mod 10000",373.148121764389,0.2,Inf,283
"2826","Lasso mod 200",360.935333629437,0.24,4600,283
"2827","Lasso mod 100",373.148121764389,0.2,Inf,283
"2828","Lasso mod 50",373.148121764389,0.2,Inf,283
"2829","Naive",406.104569205104,0.8,200,283
"2830","Oracle",393.758446711088,1,262,283
"2831","Lasso",293.072341377538,0.48,460,284
"2832","Ada Lasso",289.884193043345,0.24,1314,284
"2833","Local prior",290.176254274408,0.22,3680,284
"2834","Non local",313.26045271055,0.2,Inf,284
"2835","Lasso mod 10000",282.292346692602,0.3,1533,284
"2836","Lasso mod 200",313.26045271055,0.2,Inf,284
"2837","Lasso mod 100",282.292346692602,0.3,1533,284
"2838","Lasso mod 50",313.26045271055,0.2,Inf,284
"2839","Naive",337.018568970864,0.8,200,284
"2840","Oracle",313.716602263498,1,252,284
"2841","Lasso",635.518079072224,0.26,2628,285
"2842","Ada Lasso",635.518079072224,0.26,2628,285
"2843","Local prior",638.934268033207,0.24,9200,285
"2844","Non local",666.723749978393,0.2,Inf,285
"2845","Lasso mod 10000",635.051265810497,0.24,4600,285
"2846","Lasso mod 200",635.051265810497,0.24,4600,285
"2847","Lasso mod 100",635.051265810497,0.24,4600,285
"2848","Lasso mod 50",635.051265810497,0.24,4600,285
"2849","Naive",667.6820145315,0.8,200,285
"2850","Oracle",665.534798089465,1,270,285
"2851","Lasso",323.614591087418,0.32,836,286
"2852","Ada Lasso",321.791210210966,0.28,3066,286
"2853","Local prior",321.823574616388,0.24,9200,286
"2854","Non local",330.856071939205,0.2,Inf,286
"2855","Lasso mod 10000",320.776382020707,0.32,3066,286
"2856","Lasso mod 200",320.776382020707,0.32,3066,286
"2857","Lasso mod 100",320.776382020707,0.32,3066,286
"2858","Lasso mod 50",320.776382020707,0.32,3066,286
"2859","Naive",353.84736627533,0.8,200,286
"2860","Oracle",333.778595407373,1,248,286
"2861","Lasso",331.340639957969,0.28,1533,287
"2862","Ada Lasso",333.746971705274,0.24,2300,287
"2863","Local prior",346.164714579238,0.22,9200,287
"2864","Non local",348.656125586845,0.2,Inf,287
"2865","Lasso mod 10000",333.28154578069,0.32,1314,287
"2866","Lasso mod 200",333.291294205866,0.34,1415,287
"2867","Lasso mod 100",348.656125586845,0.2,Inf,287
"2868","Lasso mod 50",333.291294205866,0.34,1415,287
"2869","Naive",367.738393221737,0.8,200,287
"2870","Oracle",356.638470294944,1,255,287
"2871","Lasso",392.430154705381,0.26,3680,288
"2872","Ada Lasso",392.51571697002,0.24,4600,288
"2873","Local prior",395.034725304668,0.26,3066,288
"2874","Non local",394.876255774822,0.22,18400,288
"2875","Lasso mod 10000",393.462958072312,0.22,6133,288
"2876","Lasso mod 200",396.055772820417,0.38,1150,288
"2877","Lasso mod 100",395.225746005645,0.26,3680,288
"2878","Lasso mod 50",393.747282984779,0.24,9200,288
"2879","Naive",453.457286650219,0.8,200,288
"2880","Oracle",433.99299099618,1,262,288
"2881","Lasso",480.959559761215,0.36,613,289
"2882","Ada Lasso",485.35388803376,0.26,2044,289
"2883","Local prior",484.360372181504,0.26,2628,289
"2884","Non local",491.333437190053,0.2,3680,289
"2885","Lasso mod 10000",477.199797852189,0.3,1533,289
"2886","Lasso mod 200",477.199797852189,0.3,1533,289
"2887","Lasso mod 100",482.881078657561,0.42,766,289
"2888","Lasso mod 50",477.199797852189,0.3,1533,289
"2889","Naive",551.595401280429,0.8,200,289
"2890","Oracle",523.396882923436,1,255,289
"2891","Lasso",697.301981541227,0.32,766,290
"2892","Ada Lasso",750.877063397123,0.18,9200,290
"2893","Local prior",743.542489846951,0.22,9200,290
"2894","Non local",743.542489846951,0.22,9200,290
"2895","Lasso mod 10000",701.882721430691,0.34,876,290
"2896","Lasso mod 200",689.621894837967,0.32,1672,290
"2897","Lasso mod 100",692.143392911473,0.3,1840,290
"2898","Lasso mod 50",689.621894837967,0.32,1672,290
"2899","Naive",769.356472252115,0.8,200,290
"2900","Oracle",743.835593037742,1,252,290
"2901","Lasso",219.143167043263,0.48,593,291
"2902","Ada Lasso",224.702669969797,0.2,Inf,291
"2903","Local prior",223.147448546277,0.22,6133,291
"2904","Non local",224.702669969797,0.2,Inf,291
"2905","Lasso mod 10000",224.576155452962,0.26,6133,291
"2906","Lasso mod 200",224.702669969797,0.2,Inf,291
"2907","Lasso mod 100",224.531022921069,0.22,18400,291
"2908","Lasso mod 50",224.702669969797,0.2,Inf,291
"2909","Naive",225.365427540451,0.8,200,291
"2910","Oracle",227.366203536252,1,245,291
"2911","Lasso",353.685952894919,0.34,836,292
"2912","Ada Lasso",354.523581304001,0.3,876,292
"2913","Local prior",360.065984826332,0.22,3066,292
"2914","Non local",362.468764244532,0.18,9200,292
"2915","Lasso mod 10000",355.342362625361,0.32,1533,292
"2916","Lasso mod 200",355.342362625361,0.32,1533,292
"2917","Lasso mod 100",355.342362625361,0.32,1533,292
"2918","Lasso mod 50",355.342362625361,0.32,1533,292
"2919","Naive",433.438280702225,0.8,200,292
"2920","Oracle",392.12664214492,1,252,292
"2921","Lasso",196.535018840497,0.44,427,293
"2922","Ada Lasso",197.709097198455,0.2,6133,293
"2923","Local prior",197.709097198455,0.2,6133,293
"2924","Non local",200.368155592131,0.2,Inf,293
"2925","Lasso mod 10000",190.084540758308,0.34,1415,293
"2926","Lasso mod 200",190.084540758308,0.34,1415,293
"2927","Lasso mod 100",194.756906568905,0.2,9200,293
"2928","Lasso mod 50",194.58333641246,0.18,6133,293
"2929","Naive",202.202646597388,0.8,200,293
"2930","Oracle",196.329660110913,1,252,293
"2931","Lasso",1003.19538324435,0.26,1314,294
"2932","Ada Lasso",1008.92392896091,0.18,3066,294
"2933","Local prior",1012.52708737893,0.2,3680,294
"2934","Non local",1022.91633978084,0.18,18400,294
"2935","Lasso mod 10000",1000.39246028244,0.26,3680,294
"2936","Lasso mod 200",1009.90558429593,0.22,6133,294
"2937","Lasso mod 100",998.323758635156,0.24,4600,294
"2938","Lasso mod 50",1000.39246028244,0.26,3680,294
"2939","Naive",1063.2029599148,0.8,200,294
"2940","Oracle",1039.73211781331,1,245,294
"2941","Lasso",291.020272661514,0.46,460,295
"2942","Ada Lasso",285.571949437118,0.36,736,295
"2943","Local prior",293.723938929351,0.22,3066,295
"2944","Non local",300.411488854378,0.2,Inf,295
"2945","Lasso mod 10000",285.106368996426,0.32,1314,295
"2946","Lasso mod 200",285.106368996426,0.32,1314,295
"2947","Lasso mod 100",285.187853973477,0.34,1415,295
"2948","Lasso mod 50",288.205480206581,0.28,4600,295
"2949","Naive",312.51894183836,0.8,200,295
"2950","Oracle",295.772789654,1,238,295
"2951","Lasso",406.89252454476,0.44,707,296
"2952","Ada Lasso",408.995099574793,0.3,2044,296
"2953","Local prior",409.465497262488,0.28,2628,296
"2954","Non local",417.27903950752,0.24,4600,296
"2955","Lasso mod 10000",411.596220826763,0.44,736,296
"2956","Lasso mod 200",412.9162815554,0.42,766,296
"2957","Lasso mod 100",411.596220826763,0.44,736,296
"2958","Lasso mod 50",411.596220826763,0.44,736,296
"2959","Naive",454.359010601607,0.8,200,296
"2960","Oracle",440.722838206047,1,245,296
"2961","Lasso",478.163561716432,0.28,1533,297
"2962","Ada Lasso",478.293198327674,0.26,3680,297
"2963","Local prior",478.293198327674,0.26,3680,297
"2964","Non local",494.865627155648,0.22,9200,297
"2965","Lasso mod 10000",476.605095318068,0.36,1840,297
"2966","Lasso mod 200",476.605095318068,0.36,1840,297
"2967","Lasso mod 100",476.605095318068,0.36,1840,297
"2968","Lasso mod 50",477.41782437199,0.34,2044,297
"2969","Naive",518.608495564892,0.8,200,297
"2970","Oracle",501.351595524175,1,259,297
"2971","Lasso",401.767306517812,0.22,6133,298
"2972","Ada Lasso",417.102373644822,0.2,Inf,298
"2973","Local prior",401.767306517812,0.22,6133,298
"2974","Non local",417.102373644822,0.2,Inf,298
"2975","Lasso mod 10000",411.584747099698,0.24,9200,298
"2976","Lasso mod 200",411.584747099698,0.24,9200,298
"2977","Lasso mod 100",417.102373644822,0.2,Inf,298
"2978","Lasso mod 50",411.584747099698,0.24,9200,298
"2979","Naive",431.863079941127,0.8,200,298
"2980","Oracle",402.816882694287,1,259,298
"2981","Lasso",208.687270416593,0.24,3066,299
"2982","Ada Lasso",210.637148041555,0.22,3680,299
"2983","Local prior",210.637148041555,0.22,3680,299
"2984","Non local",213.294037853168,0.2,Inf,299
"2985","Lasso mod 10000",208.908468076027,0.22,6133,299
"2986","Lasso mod 200",208.908468076027,0.22,6133,299
"2987","Lasso mod 100",209.154345906666,0.24,9200,299
"2988","Lasso mod 50",209.154345906666,0.24,9200,299
"2989","Naive",224.807780641092,0.8,200,299
"2990","Oracle",219.210727004302,1,252,299
"2991","Lasso",320.759657000511,0.26,3680,300
"2992","Ada Lasso",321.665322087544,0.24,9200,300
"2993","Local prior",321.665322087544,0.24,9200,300
"2994","Non local",321.554349194735,0.22,18400,300
"2995","Lasso mod 10000",321.665322087544,0.24,9200,300
"2996","Lasso mod 200",321.665322087544,0.24,9200,300
"2997","Lasso mod 100",321.448743308874,0.26,6133,300
"2998","Lasso mod 50",321.665322087544,0.24,9200,300
"2999","Naive",337.570147673808,0.8,200,300
"3000","Oracle",316.418815481857,1,245,300
"3001","Lasso",371.555219183072,0.38,657,301
"3002","Ada Lasso",369.943477208149,0.38,968,301
"3003","Local prior",387.840844961118,0.24,3066,301
"3004","Non local",398.656122130823,0.2,Inf,301
"3005","Lasso mod 10000",365.895172365216,0.36,1226,301
"3006","Lasso mod 200",366.65888444816,0.3,1840,301
"3007","Lasso mod 100",376.936981862176,0.22,3680,301
"3008","Lasso mod 50",366.65888444816,0.3,1840,301
"3009","Naive",419.38275898837,0.8,200,301
"3010","Oracle",398.293614160287,1,259,301
"3011","Lasso",589.93739281231,0.28,1415,302
"3012","Ada Lasso",589.601696466652,0.26,3066,302
"3013","Local prior",601.112134857681,0.24,4600,302
"3014","Non local",601.112134857681,0.24,4600,302
"3015","Lasso mod 10000",576.933381535263,0.4,836,302
"3016","Lasso mod 200",608.033195942667,0.24,9200,302
"3017","Lasso mod 100",607.207440669887,0.22,3680,302
"3018","Lasso mod 50",607.207440669887,0.22,3680,302
"3019","Naive",626.875859973359,0.8,200,302
"3020","Oracle",607.000520729841,1,245,302
"3021","Lasso",584.503541545063,0.3,1022,303
"3022","Ada Lasso",585.515948866048,0.34,1533,303
"3023","Local prior",593.489302189337,0.26,3066,303
"3024","Non local",610.455725971146,0.24,6133,303
"3025","Lasso mod 10000",589.46738445544,0.3,1314,303
"3026","Lasso mod 200",589.100764114368,0.3,1672,303
"3027","Lasso mod 100",589.100764114368,0.3,1672,303
"3028","Lasso mod 50",589.100764114368,0.3,1672,303
"3029","Naive",633.565226122618,0.8,200,303
"3030","Oracle",627.95566581193,1,245,303
"3031","Lasso",413.936027534615,0.26,4600,304
"3032","Ada Lasso",419.431741461173,0.22,18400,304
"3033","Local prior",419.431741461173,0.22,18400,304
"3034","Non local",428.19775931947,0.2,Inf,304
"3035","Lasso mod 10000",413.469575101311,0.28,3066,304
"3036","Lasso mod 200",411.201180353561,0.26,6133,304
"3037","Lasso mod 100",411.201180353561,0.26,6133,304
"3038","Lasso mod 50",411.201180353561,0.26,6133,304
"3039","Naive",456.186912517606,0.8,200,304
"3040","Oracle",434.012306003461,1,248,304
"3041","Lasso",625.712598217382,0.22,18400,305
"3042","Ada Lasso",625.712598217382,0.22,18400,305
"3043","Local prior",622.789412924634,0.24,9200,305
"3044","Non local",625.446179392926,0.2,Inf,305
"3045","Lasso mod 10000",606.096872603798,0.34,2300,305
"3046","Lasso mod 200",606.096872603798,0.34,2300,305
"3047","Lasso mod 100",621.468312295543,0.3,3680,305
"3048","Lasso mod 50",621.975894940369,0.32,3066,305
"3049","Naive",658.556167786175,0.8,200,305
"3050","Oracle",649.622993370022,1,245,305
"3051","Lasso",262.847786182557,0.26,3680,306
"3052","Ada Lasso",263.682668170173,0.28,2628,306
"3053","Local prior",266.921611608641,0.24,4600,306
"3054","Non local",281.97177055937,0.2,Inf,306
"3055","Lasso mod 10000",270.311264889602,0.5,497,306
"3056","Lasso mod 200",279.562129041067,0.52,427,306
"3057","Lasso mod 100",281.97177055937,0.2,Inf,306
"3058","Lasso mod 50",281.97177055937,0.2,Inf,306
"3059","Naive",299.727516694025,0.8,200,306
"3060","Oracle",289.162813889355,1,248,306
"3061","Lasso",165.948409104245,0.28,1226,307
"3062","Ada Lasso",173.093997953407,0.18,9200,307
"3063","Local prior",170.998027524278,0.2,6133,307
"3064","Non local",179.188655160768,0.2,Inf,307
"3065","Lasso mod 10000",168.79854035664,0.24,4600,307
"3066","Lasso mod 200",168.567057580028,0.22,3680,307
"3067","Lasso mod 100",179.188655160768,0.2,Inf,307
"3068","Lasso mod 50",179.188655160768,0.2,Inf,307
"3069","Naive",176.898813362333,0.8,200,307
"3070","Oracle",171.309746546566,1,248,307
"3071","Lasso",364.823842701892,0.34,1314,308
"3072","Ada Lasso",363.227831601796,0.32,1533,308
"3073","Local prior",369.476748768359,0.26,3066,308
"3074","Non local",367.992035496156,0.22,9200,308
"3075","Lasso mod 10000",362.029964855152,0.46,836,308
"3076","Lasso mod 200",362.272299274707,0.52,681,308
"3077","Lasso mod 100",365.589392599414,0.4,1082,308
"3078","Lasso mod 50",359.582350442142,0.34,2044,308
"3079","Naive",402.494631105545,0.8,200,308
"3080","Oracle",379.249779861368,1,255,308
"3081","Lasso",289.016351536309,0.3,1415,309
"3082","Ada Lasso",291.195717405448,0.26,3066,309
"3083","Local prior",292.340447873665,0.24,6133,309
"3084","Non local",305.94870599697,0.2,Inf,309
"3085","Lasso mod 10000",290.582211450927,0.3,3066,309
"3086","Lasso mod 200",290.582211450927,0.3,3066,309
"3087","Lasso mod 100",290.582211450927,0.3,3066,309
"3088","Lasso mod 50",290.582211450927,0.3,3066,309
"3089","Naive",316.452536484686,0.8,200,309
"3090","Oracle",306.125231203272,1,252,309
"3091","Lasso",438.546108311146,0.36,920,310
"3092","Ada Lasso",454.725966785648,0.24,3680,310
"3093","Local prior",454.619482435216,0.22,9200,310
"3094","Non local",470.618738101909,0.2,Inf,310
"3095","Lasso mod 10000",470.618738101909,0.2,Inf,310
"3096","Lasso mod 200",432.154777262811,0.28,3680,310
"3097","Lasso mod 100",470.618738101909,0.2,Inf,310
"3098","Lasso mod 50",470.618738101909,0.2,Inf,310
"3099","Naive",483.796276318442,0.8,200,310
"3100","Oracle",449.599102569647,1,259,310
"3101","Lasso",630.660959120608,0.42,575,311
"3102","Ada Lasso",618.49447221052,0.34,836,311
"3103","Local prior",656.550341409594,0.22,3680,311
"3104","Non local",658.586899453659,0.2,Inf,311
"3105","Lasso mod 10000",625.054066529913,0.44,657,311
"3106","Lasso mod 200",608.935968376759,0.28,1533,311
"3107","Lasso mod 100",616.771245069871,0.26,2044,311
"3108","Lasso mod 50",616.771245069871,0.26,2044,311
"3109","Naive",704.389888460996,0.8,200,311
"3110","Oracle",673.289510965243,1,248,311
"3111","Lasso",246.05983560865,0.38,968,312
"3112","Ada Lasso",246.831862673142,0.24,9200,312
"3113","Local prior",246.831862673142,0.24,9200,312
"3114","Non local",260.823187183674,0.2,Inf,312
"3115","Lasso mod 10000",245.498062400616,0.26,3680,312
"3116","Lasso mod 200",245.498062400616,0.26,3680,312
"3117","Lasso mod 100",245.498062400616,0.26,3680,312
"3118","Lasso mod 50",245.498062400616,0.26,3680,312
"3119","Naive",266.929872192538,0.8,200,312
"3120","Oracle",257.261193252038,1,248,312
"3121","Lasso",481.54424413862,0.38,920,313
"3122","Ada Lasso",485.832095033565,0.3,2044,313
"3123","Local prior",496.617261250038,0.28,3066,313
"3124","Non local",509.598296964677,0.2,Inf,313
"3125","Lasso mod 10000",480.52119564768,0.42,766,313
"3126","Lasso mod 200",480.52119564768,0.42,766,313
"3127","Lasso mod 100",478.570904276744,0.44,681,313
"3128","Lasso mod 50",509.598296964677,0.2,Inf,313
"3129","Naive",531.504806965213,0.8,200,313
"3130","Oracle",496.361687010355,1,255,313
"3131","Lasso",545.891231328554,0.38,766,314
"3132","Ada Lasso",552.241077375386,0.3,1533,314
"3133","Local prior",554.385387729617,0.28,1672,314
"3134","Non local",587.717847035497,0.2,Inf,314
"3135","Lasso mod 10000",544.878706731614,0.3,2300,314
"3136","Lasso mod 200",544.878706731614,0.3,2300,314
"3137","Lasso mod 100",544.878706731614,0.3,2300,314
"3138","Lasso mod 50",544.878706731614,0.3,2300,314
"3139","Naive",576.659655278737,0.8,200,314
"3140","Oracle",565.576601604518,1,259,314
"3141","Lasso",392.47833579142,0.44,876,315
"3142","Ada Lasso",399.512497809463,0.22,18400,315
