"","metodologia","mse","accuracy","n","seed"
"2660","Oracle",194.313409279917,1,876,266
"2661","Lasso",96.5725969949841,0.76,1314,267
"2662","Ada Lasso",102.615123637297,0.8,Inf,267
"2663","Local prior",102.615123637297,0.8,Inf,267
"2664","Non local",102.615123637297,0.8,Inf,267
"2665","Lasso mod 10000",98.7387262114954,0.74,2044,267
"2666","Lasso mod 200",98.7387262114954,0.74,2044,267
"2667","Lasso mod 100",102.615123637297,0.8,Inf,267
"2668","Lasso mod 50",102.615123637297,0.8,Inf,267
"2669","Naive",110.233868184841,0.2,200,267
"2670","Oracle",94.3341377020323,1,920,267
"2671","Lasso",90.8458069811175,0.74,2044,268
"2672","Ada Lasso",92.2692794778476,0.8,4600,268
"2673","Local prior",92.2692794778476,0.8,4600,268
"2674","Non local",92.2692794778476,0.8,4600,268
"2675","Lasso mod 10000",90.5512045101116,0.78,2628,268
"2676","Lasso mod 200",90.5512045101116,0.78,2628,268
"2677","Lasso mod 100",90.5512045101116,0.78,2628,268
"2678","Lasso mod 50",95.5389767314014,0.8,Inf,268
"2679","Naive",97.3454364833714,0.2,200,268
"2680","Oracle",87.9864728747249,1,1082,268
"2681","Lasso",111.525328544043,0.78,968,269
"2682","Ada Lasso",112.234802425111,0.86,3066,269
"2683","Local prior",117.130004221354,0.84,3680,269
"2684","Non local",122.255282773644,0.8,Inf,269
"2685","Lasso mod 10000",112.800916510225,0.72,1150,269
"2686","Lasso mod 200",116.097879039379,0.78,3066,269
"2687","Lasso mod 100",116.027069110318,0.76,2628,269
"2688","Lasso mod 50",116.097879039379,0.78,3066,269
"2689","Naive",124.249305830699,0.2,200,269
"2690","Oracle",111.521787829255,1,968,269
"2691","Lasso",125.496582799884,0.8,968,270
"2692","Ada Lasso",127.177048013091,0.84,4600,270
"2693","Local prior",127.177048013091,0.84,4600,270
"2694","Non local",136.558119416935,0.8,Inf,270
"2695","Lasso mod 10000",126.000898311057,0.7,1150,270
"2696","Lasso mod 200",126.000898311057,0.7,1150,270
"2697","Lasso mod 100",136.558119416935,0.8,Inf,270
"2698","Lasso mod 50",136.558119416935,0.8,Inf,270
"2699","Naive",134.830306730718,0.2,200,270
"2700","Oracle",122.073331313983,1,836,270
"2701","Lasso",70.4623220872297,0.84,4600,271
"2702","Ada Lasso",71.0874252495205,0.82,9200,271
"2703","Local prior",71.0874252495205,0.82,9200,271
"2704","Non local",71.0874252495205,0.82,9200,271
"2705","Lasso mod 10000",70.515651572961,0.8,3680,271
"2706","Lasso mod 200",70.628918293519,0.78,4600,271
"2707","Lasso mod 100",77.8961187849179,0.8,Inf,271
"2708","Lasso mod 50",77.8961187849179,0.8,Inf,271
"2709","Naive",77.357389410759,0.2,200,271
"2710","Oracle",67.8878699712793,1,920,271
"2711","Lasso",57.5188499504657,0.62,766,272
"2712","Ada Lasso",58.6839501435917,0.78,9200,272
"2713","Local prior",58.504657588739,0.74,3680,272
"2714","Non local",59.8348534767416,0.8,Inf,272
"2715","Lasso mod 10000",57.2234326359413,0.64,1022,272
"2716","Lasso mod 200",57.0268013639176,0.68,1226,272
"2717","Lasso mod 100",57.0268013639176,0.68,1226,272
"2718","Lasso mod 50",59.8348534767416,0.8,Inf,272
"2719","Naive",61.7165346188133,0.2,200,272
"2720","Oracle",55.6730299717539,1,968,272
"2721","Lasso",150.023012017554,0.8,3066,273
"2722","Ada Lasso",154.276388745903,0.76,4600,273
"2723","Local prior",153.998461149171,0.74,3066,273
"2724","Non local",157.344448975267,0.78,9200,273
"2725","Lasso mod 10000",149.722673158816,0.8,4600,273
"2726","Lasso mod 200",149.722673158816,0.8,4600,273
"2727","Lasso mod 100",149.722673158816,0.8,4600,273
"2728","Lasso mod 50",149.722673158816,0.8,4600,273
"2729","Naive",169.823706244571,0.2,200,273
"2730","Oracle",146.024328500035,1,1150,273
"2731","Lasso",115.910770692177,0.64,541,274
"2732","Ada Lasso",117.603388465422,0.76,4600,274
"2733","Local prior",117.603388465422,0.76,4600,274
"2734","Non local",117.640985629162,0.78,9200,274
"2735","Lasso mod 10000",114.090726682209,0.62,613,274
"2736","Lasso mod 200",118.494969701761,0.8,Inf,274
"2737","Lasso mod 100",114.651990747728,0.82,18400,274
"2738","Lasso mod 50",114.651990747728,0.82,18400,274
"2739","Naive",129.046537509182,0.2,200,274
"2740","Oracle",110.503402816293,1,1022,274
"2741","Lasso",19.8119441272074,0.7,766,275
"2742","Ada Lasso",20.8495685167616,0.8,Inf,275
"2743","Local prior",19.7311045627426,0.84,2628,275
"2744","Non local",20.8495685167616,0.8,Inf,275
"2745","Lasso mod 10000",20.7295964916097,0.72,1415,275
"2746","Lasso mod 200",20.7295964916097,0.72,1415,275
"2747","Lasso mod 100",20.8495685167616,0.8,Inf,275
"2748","Lasso mod 50",20.8495685167616,0.8,Inf,275
"2749","Naive",21.363359184804,0.2,200,275
"2750","Oracle",19.1053606463228,1,920,275
"2751","Lasso",54.6318072269462,0.76,1226,276
"2752","Ada Lasso",57.2428324724132,0.78,4600,276
"2753","Local prior",57.3510496898936,0.8,6133,276
"2754","Non local",57.5048011268753,0.82,9200,276
"2755","Lasso mod 10000",56.0267759015152,0.78,2628,276
"2756","Lasso mod 200",56.0267759015152,0.78,2628,276
"2757","Lasso mod 100",56.4839011677712,0.8,3680,276
"2758","Lasso mod 50",56.4839011677712,0.8,3680,276
"2759","Naive",59.2570165863234,0.2,200,276
"2760","Oracle",55.6876194535997,1,920,276
"2761","Lasso",107.306669640957,0.72,707,277
"2762","Ada Lasso",110.438253997937,0.8,6133,277
"2763","Local prior",112.308033699971,0.82,6133,277
"2764","Non local",117.460676453193,0.8,Inf,277
"2765","Lasso mod 10000",106.501926247637,0.72,736,277
"2766","Lasso mod 200",105.702176650999,0.76,1415,277
"2767","Lasso mod 100",117.460676453193,0.8,Inf,277
"2768","Lasso mod 50",117.460676453193,0.8,Inf,277
"2769","Naive",131.696708809186,0.2,200,277
"2770","Oracle",103.850191975972,1,1082,277
"2771","Lasso",177.030157268818,0.68,707,278
"2772","Ada Lasso",180.222827194672,0.8,1415,278
"2773","Local prior",183.042045923319,0.74,1150,278
"2774","Non local",186.610357594658,0.78,2628,278
"2775","Lasso mod 10000",176.393274503025,0.7,1082,278
"2776","Lasso mod 200",176.393274503025,0.7,1082,278
"2777","Lasso mod 100",176.393274503025,0.7,1082,278
"2778","Lasso mod 50",190.247361764743,0.8,9200,278
"2779","Naive",194.772703135308,0.2,200,278
"2780","Oracle",172.504319211092,1,1022,278
"2781","Lasso",112.930661811842,0.74,1022,279
"2782","Ada Lasso",117.095883448537,0.78,2628,279
"2783","Local prior",117.652204655131,0.8,6133,279
"2784","Non local",126.940234137542,0.8,Inf,279
"2785","Lasso mod 10000",112.124397124671,0.78,1840,279
"2786","Lasso mod 200",112.124397124671,0.78,1840,279
"2787","Lasso mod 100",117.598354037967,0.8,3680,279
"2788","Lasso mod 50",126.322413871272,0.8,9200,279
"2789","Naive",121.828752176408,0.2,200,279
"2790","Oracle",112.168285533847,1,1082,279
"2791","Lasso",112.015995380886,0.64,613,280
"2792","Ada Lasso",110.483883475296,0.78,2300,280
"2793","Local prior",115.117571329751,0.76,3680,280
"2794","Non local",111.303101963459,0.8,4600,280
"2795","Lasso mod 10000",111.260633628365,0.74,1415,280
"2796","Lasso mod 200",111.260633628365,0.74,1415,280
"2797","Lasso mod 100",110.828251190779,0.8,2300,280
"2798","Lasso mod 50",110.828251190779,0.8,2300,280
"2799","Naive",119.902490346784,0.2,200,280
"2800","Oracle",107.64417728807,1,1082,280
"2801","Lasso",225.209641485157,0.84,3066,281
"2802","Ada Lasso",225.209641485157,0.84,3066,281
"2803","Local prior",225.209641485157,0.84,3066,281
"2804","Non local",225.209641485157,0.84,3066,281
"2805","Lasso mod 10000",228.205439750012,0.72,876,281
"2806","Lasso mod 200",228.205439750012,0.72,876,281
"2807","Lasso mod 100",242.087042905035,0.76,9200,281
"2808","Lasso mod 50",248.405553341527,0.8,Inf,281
"2809","Naive",244.62227236844,0.2,200,281
"2810","Oracle",224.373728558126,1,1082,281
"2811","Lasso",30.3519131357927,0.78,876,282
"2812","Ada Lasso",30.6834446141356,0.84,2300,282
"2813","Local prior",30.7406966807136,0.86,3680,282
"2814","Non local",30.7406966807136,0.86,3680,282
"2815","Lasso mod 10000",30.6408317556856,0.78,968,282
"2816","Lasso mod 200",30.6539113192003,0.74,1314,282
"2817","Lasso mod 100",32.402766751587,0.82,18400,282
"2818","Lasso mod 50",32.402766751587,0.82,18400,282
"2819","Naive",34.9196497875409,0.2,200,282
"2820","Oracle",30.4626897400737,1,1022,282
"2821","Lasso",198.97127379422,0.8,Inf,283
"2822","Ada Lasso",198.97127379422,0.8,Inf,283
"2823","Local prior",198.97127379422,0.8,Inf,283
"2824","Non local",198.97127379422,0.8,Inf,283
"2825","Lasso mod 10000",180.914196940736,0.64,1150,283
"2826","Lasso mod 200",198.97127379422,0.8,Inf,283
"2827","Lasso mod 100",198.97127379422,0.8,Inf,283
"2828","Lasso mod 50",198.97127379422,0.8,Inf,283
"2829","Naive",193.900409683092,0.2,200,283
"2830","Oracle",176.051214993131,1,1150,283
"2831","Lasso",181.290179015047,0.68,1022,284
"2832","Ada Lasso",184.80763185522,0.8,9200,284
"2833","Local prior",184.80763185522,0.8,9200,284
"2834","Non local",194.078451692895,0.82,18400,284
"2835","Lasso mod 10000",184.589469913265,0.78,6133,284
"2836","Lasso mod 200",184.589469913265,0.78,6133,284
"2837","Lasso mod 100",184.589469913265,0.78,6133,284
"2838","Lasso mod 50",184.589469913265,0.78,6133,284
"2839","Naive",209.011447701227,0.2,200,284
"2840","Oracle",179.680654876237,1,1082,284
"2841","Lasso",84.9226516440268,0.6,593,285
"2842","Ada Lasso",91.99908891554,0.8,Inf,285
"2843","Local prior",85.8873451355026,0.78,3680,285
"2844","Non local",91.99908891554,0.8,Inf,285
"2845","Lasso mod 10000",84.0222118782258,0.64,920,285
"2846","Lasso mod 200",84.7963789762564,0.68,1672,285
"2847","Lasso mod 100",84.7963789762564,0.68,1672,285
"2848","Lasso mod 50",87.2063879073181,0.8,9200,285
"2849","Naive",96.2986260422152,0.2,200,285
"2850","Oracle",82.5509758098026,1,1082,285
"2851","Lasso",59.6587168516188,0.84,6133,286
"2852","Ada Lasso",63.1835796235839,0.8,Inf,286
"2853","Local prior",63.1835796235839,0.8,Inf,286
"2854","Non local",63.1835796235839,0.8,Inf,286
"2855","Lasso mod 10000",60.1730164925784,0.82,18400,286
"2856","Lasso mod 200",60.1730164925784,0.82,18400,286
"2857","Lasso mod 100",60.1730164925784,0.82,18400,286
"2858","Lasso mod 50",60.1730164925784,0.82,18400,286
"2859","Naive",64.1588554962858,0.2,200,286
"2860","Oracle",57.2877798178336,1,1082,286
"2861","Lasso",183.33219191402,0.74,1533,287
"2862","Ada Lasso",183.33219191402,0.74,1533,287
"2863","Local prior",183.608351282973,0.8,3680,287
"2864","Non local",185.206589715387,0.78,6133,287
"2865","Lasso mod 10000",182.536045039121,0.68,1082,287
"2866","Lasso mod 200",182.536045039121,0.68,1082,287
"2867","Lasso mod 100",183.336855838328,0.76,3066,287
"2868","Lasso mod 50",194.388116684087,0.8,Inf,287
"2869","Naive",201.109273159397,0.2,200,287
"2870","Oracle",179.71538953892,1,876,287
"2871","Lasso",68.8180694144568,0.74,800,288
"2872","Ada Lasso",68.574735057309,0.78,1082,288
"2873","Local prior",69.0600347159982,0.82,3680,288
"2874","Non local",69.0600347159982,0.82,3680,288
"2875","Lasso mod 10000",68.5881793076619,0.58,707,288
"2876","Lasso mod 200",67.8239573321543,0.74,1226,288
"2877","Lasso mod 100",67.8239573321543,0.74,1226,288
"2878","Lasso mod 50",67.2633345304908,0.86,6133,288
"2879","Naive",78.6621355348012,0.2,200,288
"2880","Oracle",65.4162787865319,1,1226,288
"2881","Lasso",40.4304250290716,0.72,920,289
"2882","Ada Lasso",44.3906572745342,0.8,Inf,289
"2883","Local prior",43.319883341405,0.74,3680,289
"2884","Non local",43.4942635493313,0.78,9200,289
"2885","Lasso mod 10000",44.3906572745342,0.8,Inf,289
"2886","Lasso mod 200",44.3906572745342,0.8,Inf,289
"2887","Lasso mod 100",44.3906572745342,0.8,Inf,289
"2888","Lasso mod 50",44.3906572745342,0.8,Inf,289
"2889","Naive",43.7823982031611,0.2,200,289
"2890","Oracle",39.5765072828027,1,876,289
"2891","Lasso",137.570493532914,0.68,766,290
"2892","Ada Lasso",136.321651175452,0.8,1672,290
"2893","Local prior",136.330627754658,0.8,3066,290
"2894","Non local",135.797089760161,0.82,4600,290
"2895","Lasso mod 10000",133.963785119532,0.82,3066,290
"2896","Lasso mod 200",133.963785119532,0.82,3066,290
"2897","Lasso mod 100",133.99976711679,0.84,3680,290
"2898","Lasso mod 50",133.99976711679,0.84,3680,290
"2899","Naive",148.041685355244,0.2,200,290
"2900","Oracle",134.848905651646,1,920,290
"2901","Lasso",78.0170151131654,0.66,736,291
"2902","Ada Lasso",77.5460935286132,0.8,3680,291
"2903","Local prior",77.4823329214674,0.78,4600,291
"2904","Non local",77.8090734152524,0.8,6133,291
"2905","Lasso mod 10000",78.7586759440254,0.72,2300,291
"2906","Lasso mod 200",78.7586759440254,0.72,2300,291
"2907","Lasso mod 100",78.7586759440254,0.72,2300,291
"2908","Lasso mod 50",78.5669195366103,0.74,2628,291
"2909","Naive",87.3495346736074,0.2,200,291
"2910","Oracle",77.0461355974342,1,968,291
"2911","Lasso",242.168268994118,0.64,634,292
"2912","Ada Lasso",248.562726742851,0.82,18400,292
"2913","Local prior",248.562726742851,0.82,18400,292
"2914","Non local",262.696592833441,0.8,Inf,292
"2915","Lasso mod 10000",240.733221407088,0.76,1533,292
"2916","Lasso mod 200",240.705861243446,0.78,1672,292
"2917","Lasso mod 100",240.733221407088,0.76,1533,292
"2918","Lasso mod 50",247.718758222946,0.82,6133,292
"2919","Naive",250.557078090131,0.2,200,292
"2920","Oracle",238.249911929087,1,1022,292
"2921","Lasso",79.9938898721478,0.82,4600,293
"2922","Ada Lasso",87.7640336610226,0.8,Inf,293
"2923","Local prior",85.6561509562997,0.8,6133,293
"2924","Non local",87.7640336610226,0.8,Inf,293
"2925","Lasso mod 10000",87.7640336610226,0.8,Inf,293
"2926","Lasso mod 200",87.7640336610226,0.8,Inf,293
"2927","Lasso mod 100",87.7640336610226,0.8,Inf,293
"2928","Lasso mod 50",87.7640336610226,0.8,Inf,293
"2929","Naive",85.2265502920195,0.2,200,293
"2930","Oracle",78.1288258722482,1,1226,293
"2931","Lasso",102.166802530096,0.58,800,294
"2932","Ada Lasso",103.335390637971,0.7,1840,294
"2933","Local prior",106.630306258012,0.72,3066,294
"2934","Non local",106.654253366422,0.76,6133,294
"2935","Lasso mod 10000",101.320045463995,0.58,920,294
"2936","Lasso mod 200",101.320045463995,0.58,920,294
"2937","Lasso mod 100",101.320045463995,0.58,920,294
"2938","Lasso mod 50",101.21598424763,0.66,1226,294
"2939","Naive",114.335713117664,0.2,200,294
"2940","Oracle",99.6411199136109,1,1082,294
"2941","Lasso",191.018672020001,0.8,Inf,295
"2942","Ada Lasso",191.018672020001,0.8,Inf,295
"2943","Local prior",191.018672020001,0.8,Inf,295
"2944","Non local",191.018672020001,0.8,Inf,295
"2945","Lasso mod 10000",191.018672020001,0.8,Inf,295
"2946","Lasso mod 200",191.018672020001,0.8,Inf,295
"2947","Lasso mod 100",191.018672020001,0.8,Inf,295
"2948","Lasso mod 50",191.018672020001,0.8,Inf,295
"2949","Naive",196.151030328344,0.2,200,295
"2950","Oracle",170.920050953835,1,920,295
"2951","Lasso",79.3669921401888,0.8,1022,296
"2952","Ada Lasso",85.6776783370288,0.82,6133,296
"2953","Local prior",85.6776783370288,0.82,6133,296
"2954","Non local",85.0056808791527,0.8,Inf,296
"2955","Lasso mod 10000",85.0056808791527,0.8,Inf,296
"2956","Lasso mod 200",84.2413044672614,0.8,9200,296
"2957","Lasso mod 100",84.9390829629918,0.78,18400,296
"2958","Lasso mod 50",85.0056808791527,0.8,Inf,296
"2959","Naive",88.2935208369984,0.2,200,296
"2960","Oracle",78.261299193974,1,1150,296
"2961","Lasso",171.336364453612,0.76,1533,297
"2962","Ada Lasso",171.145410794832,0.78,4600,297
"2963","Local prior",170.932963053842,0.8,9200,297
"2964","Non local",176.66067943849,0.78,18400,297
"2965","Lasso mod 10000",167.726006102157,0.82,6133,297
"2966","Lasso mod 200",167.368618646042,0.8,4600,297
"2967","Lasso mod 100",170.932963053842,0.8,9200,297
"2968","Lasso mod 50",170.932963053842,0.8,9200,297
"2969","Naive",186.101406472274,0.2,200,297
"2970","Oracle",167.396078770929,1,1022,297
"2971","Lasso",64.6894889848804,0.52,353,298
"2972","Ada Lasso",62.6187521236181,0.76,766,298
"2973","Local prior",63.1452321459055,0.76,1672,298
"2974","Non local",64.5148398045225,0.8,9200,298
"2975","Lasso mod 10000",64.2529568226587,0.58,448,298
"2976","Lasso mod 200",62.6489371748637,0.76,2628,298
"2977","Lasso mod 100",62.4397647590309,0.8,3680,298
"2978","Lasso mod 50",62.4397647590309,0.8,3680,298
"2979","Naive",67.319526497076,0.2,200,298
"2980","Oracle",61.9082258475177,1,920,298
"2981","Lasso",195.730282144911,0.78,3066,299
"2982","Ada Lasso",195.360103416997,0.82,9200,299
"2983","Local prior",195.360103416997,0.82,9200,299
"2984","Non local",195.360103416997,0.82,9200,299
"2985","Lasso mod 10000",194.714009767228,0.78,2300,299
"2986","Lasso mod 200",195.393688578003,0.8,4600,299
"2987","Lasso mod 100",195.360103416997,0.82,9200,299
"2988","Lasso mod 50",195.360103416997,0.82,9200,299
"2989","Naive",221.624025333718,0.2,200,299
"2990","Oracle",191.07631188315,1,920,299
"2991","Lasso",89.6934212038783,0.8,Inf,300
"2992","Ada Lasso",89.6934212038783,0.8,Inf,300
"2993","Local prior",89.6934212038783,0.8,Inf,300
"2994","Non local",89.6934212038783,0.8,Inf,300
"2995","Lasso mod 10000",89.3475396932125,0.78,6133,300
"2996","Lasso mod 200",89.2821454727185,0.76,9200,300
"2997","Lasso mod 100",89.2821454727185,0.76,9200,300
"2998","Lasso mod 50",89.6934212038783,0.8,Inf,300
"2999","Naive",94.6061351606331,0.2,200,300
"3000","Oracle",84.528472743204,1,920,300
"3001","Lasso",6.40822947863034,0.8,Inf,301
"3002","Ada Lasso",6.40822947863034,0.8,Inf,301
"3003","Local prior",6.26771976793317,0.8,6133,301
"3004","Non local",6.40822947863034,0.8,Inf,301
"3005","Lasso mod 10000",6.40822947863034,0.8,Inf,301
"3006","Lasso mod 200",6.40822947863034,0.8,Inf,301
"3007","Lasso mod 100",6.40822947863034,0.8,Inf,301
"3008","Lasso mod 50",6.40822947863034,0.8,Inf,301
"3009","Naive",6.35558255698832,0.2,200,301
"3010","Oracle",5.7584778975788,1,920,301
"3011","Lasso",126.736326030338,0.8,6133,302
"3012","Ada Lasso",126.909107162655,0.82,9200,302
"3013","Local prior",126.909107162655,0.82,9200,302
"3014","Non local",132.502229262553,0.8,Inf,302
"3015","Lasso mod 10000",128.184049206467,0.74,6133,302
"3016","Lasso mod 200",128.145752840494,0.78,18400,302
"3017","Lasso mod 100",128.145752840494,0.78,18400,302
"3018","Lasso mod 50",132.502229262553,0.8,Inf,302
"3019","Naive",141.773030814094,0.2,200,302
"3020","Oracle",124.892534055117,1,836,302
"3021","Lasso",94.8778862614132,0.7,766,303
"3022","Ada Lasso",98.6641075232741,0.8,Inf,303
"3023","Local prior",97.1631696680831,0.76,1840,303
"3024","Non local",98.6641075232741,0.8,Inf,303
"3025","Lasso mod 10000",92.9707743404703,0.78,1415,303
"3026","Lasso mod 200",93.4079329062608,0.74,920,303
"3027","Lasso mod 100",98.6641075232741,0.8,Inf,303
"3028","Lasso mod 50",98.6641075232741,0.8,Inf,303
"3029","Naive",100.611960442101,0.2,200,303
"3030","Oracle",90.6834810222802,1,1022,303
"3031","Lasso",141.58281221289,0.8,4600,304
"3032","Ada Lasso",146.938705040233,0.78,9200,304
"3033","Local prior",146.674846974084,0.74,3066,304
"3034","Non local",146.938705040233,0.78,9200,304
"3035","Lasso mod 10000",138.357498632928,0.82,3680,304
"3036","Lasso mod 200",138.092645845515,0.78,1840,304
"3037","Lasso mod 100",142.982595737867,0.8,6133,304
"3038","Lasso mod 50",142.982595737867,0.8,6133,304
"3039","Naive",153.031781841961,0.2,200,304
"3040","Oracle",135.377288501421,1,1082,304
"3041","Lasso",54.0788492467135,0.5,360,305
"3042","Ada Lasso",52.4801855980826,0.8,4600,305
"3043","Local prior",51.5303582207286,0.82,3680,305
"3044","Non local",52.482993458365,0.82,6133,305
"3045","Lasso mod 10000",52.2138415843712,0.76,2300,305
"3046","Lasso mod 200",52.2695182683197,0.74,2044,305
"3047","Lasso mod 100",53.1885049231762,0.8,9200,305
"3048","Lasso mod 50",53.1885049231762,0.8,9200,305
"3049","Naive",56.7719529727292,0.2,200,305
"3050","Oracle",50.784629430535,1,968,305
"3051","Lasso",43.3102114635304,0.76,1672,306
"3052","Ada Lasso",46.5163281116513,0.8,Inf,306
"3053","Local prior",46.5163281116513,0.8,Inf,306
"3054","Non local",46.5163281116513,0.8,Inf,306
"3055","Lasso mod 10000",46.5163281116513,0.8,Inf,306
"3056","Lasso mod 200",46.5163281116513,0.8,Inf,306
"3057","Lasso mod 100",46.5163281116513,0.8,Inf,306
"3058","Lasso mod 50",46.5163281116513,0.8,Inf,306
"3059","Naive",50.5942514717253,0.2,200,306
"3060","Oracle",41.5453947249174,1,836,306
"3061","Lasso",115.305052201033,0.76,968,307
"3062","Ada Lasso",120.582690493382,0.76,4600,307
"3063","Local prior",121.929782263344,0.78,9200,307
"3064","Non local",122.321063895188,0.8,Inf,307
"3065","Lasso mod 10000",115.173331479132,0.8,1533,307
"3066","Lasso mod 200",115.173331479132,0.8,1533,307
"3067","Lasso mod 100",118.171005548403,0.86,6133,307
"3068","Lasso mod 50",122.321063895188,0.8,Inf,307
"3069","Naive",134.113404403389,0.2,200,307
"3070","Oracle",112.708683991021,1,1314,307
"3071","Lasso",130.167107900517,0.8,Inf,308
"3072","Ada Lasso",130.167107900517,0.8,Inf,308
"3073","Local prior",125.712239405153,0.82,9200,308
"3074","Non local",130.167107900517,0.8,Inf,308
"3075","Lasso mod 10000",130.167107900517,0.8,Inf,308
"3076","Lasso mod 200",130.167107900517,0.8,Inf,308
"3077","Lasso mod 100",130.167107900517,0.8,Inf,308
"3078","Lasso mod 50",130.167107900517,0.8,Inf,308
"3079","Naive",133.593402646545,0.2,200,308
"3080","Oracle",119.741075583923,1,1082,308
"3081","Lasso",47.8417874558222,0.78,9200,309
"3082","Ada Lasso",47.8417874558222,0.78,9200,309
"3083","Local prior",47.8417874558222,0.78,9200,309
"3084","Non local",49.0157488422609,0.8,Inf,309
"3085","Lasso mod 10000",47.113420576198,0.76,3680,309
"3086","Lasso mod 200",47.1636617610054,0.74,3066,309
"3087","Lasso mod 100",49.0157488422609,0.8,Inf,309
"3088","Lasso mod 50",49.0157488422609,0.8,Inf,309
"3089","Naive",50.6551573815987,0.2,200,309
"3090","Oracle",45.8368820325468,1,836,309
"3091","Lasso",109.766077695332,0.8,2300,310
"3092","Ada Lasso",110.017825331857,0.82,9200,310
"3093","Local prior",110.017825331857,0.82,9200,310
"3094","Non local",110.017825331857,0.82,9200,310
"3095","Lasso mod 10000",109.179731670628,0.78,4600,310
"3096","Lasso mod 200",109.267118486747,0.76,3680,310
"3097","Lasso mod 100",109.267118486747,0.76,3680,310
"3098","Lasso mod 50",109.179731670628,0.78,4600,310
"3099","Naive",115.021025648271,0.2,200,310
"3100","Oracle",105.100710792402,1,1022,310
"3101","Lasso",62.3930620847163,0.76,1672,311
"3102","Ada Lasso",64.5489044822243,0.78,18400,311
"3103","Local prior",64.5489044822243,0.78,18400,311
"3104","Non local",64.5489044822243,0.78,18400,311
"3105","Lasso mod 10000",62.8709084064817,0.78,2628,311
"3106","Lasso mod 200",63.2213735726284,0.8,3066,311
"3107","Lasso mod 100",64.5489044822243,0.78,18400,311
"3108","Lasso mod 50",64.5489044822243,0.78,18400,311
"3109","Naive",70.7068908541381,0.2,200,311
"3110","Oracle",60.6834926407181,1,1082,311
"3111","Lasso",38.6894948331308,0.76,613,312
"3112","Ada Lasso",38.9632580801696,0.82,2628,312
"3113","Local prior",38.9496226631653,0.84,4600,312
"3114","Non local",38.9496226631653,0.84,4600,312
"3115","Lasso mod 10000",38.2017793780338,0.82,1415,312
"3116","Lasso mod 200",38.5010935924004,0.86,2628,312
"3117","Lasso mod 100",38.5010935924004,0.86,2628,312
"3118","Lasso mod 50",39.8004073775928,0.84,6133,312
"3119","Naive",46.0706849290669,0.2,200,312
"3120","Oracle",38.2622128214009,1,1022,312
"3121","Lasso",53.5561687412757,0.78,18400,313
"3122","Ada Lasso",56.837003467234,0.8,Inf,313
"3123","Local prior",53.5561687412757,0.78,18400,313
"3124","Non local",56.837003467234,0.8,Inf,313
"3125","Lasso mod 10000",53.4623524188586,0.66,1672,313
"3126","Lasso mod 200",56.837003467234,0.8,Inf,313
"3127","Lasso mod 100",53.5561687412757,0.78,18400,313
"3128","Lasso mod 50",56.837003467234,0.8,Inf,313
"3129","Naive",57.9596216883423,0.2,200,313
"3130","Oracle",51.3904895655805,1,968,313
"3131","Lasso",32.5557142023649,0.74,1082,314
"3132","Ada Lasso",33.0065628097974,0.78,2044,314
"3133","Local prior",32.8644320595435,0.84,2628,314
"3134","Non local",33.1616296922628,0.82,18400,314
"3135","Lasso mod 10000",32.9544556187041,0.66,968,314
"3136","Lasso mod 200",33.1616296922628,0.82,18400,314
"3137","Lasso mod 100",33.0437931658943,0.78,3680,314
"3138","Lasso mod 50",33.1616296922628,0.82,18400,314
"3139","Naive",36.4283679407566,0.2,200,314
"3140","Oracle",32.4476241572711,1,1150,314
"3141","Lasso",71.7050613282023,0.7,836,315
"3142","Ada Lasso",73.1982940681144,0.78,9200,315
"3143","Local prior",73.5901639205214,0.76,4600,315
"3144","Non local",73.1982940681144,0.78,9200,315
"3145","Lasso mod 10000",69.9908098136308,0.78,1226,315
"3146","Lasso mod 200",69.7641724021192,0.74,920,315
"3147","Lasso mod 100",71.7678843744448,0.8,3066,315
"3148","Lasso mod 50",72.4009923525263,0.8,Inf,315
"3149","Naive",75.4865125452765,0.2,200,315
"3150","Oracle",64.7537611558157,1,1150,315
"3151","Lasso",143.708482336997,0.8,2300,316
"3152","Ada Lasso",152.232007793889,0.78,9200,316
"3153","Local prior",145.357154723175,0.8,6133,316
"3154","Non local",152.210426504391,0.8,Inf,316
"3155","Lasso mod 10000",139.183304359255,0.8,3066,316
"3156","Lasso mod 200",142.135550119787,0.78,3680,316
"3157","Lasso mod 100",142.135550119787,0.78,3680,316
"3158","Lasso mod 50",142.135550119787,0.78,3680,316
"3159","Naive",159.257204065348,0.2,200,316
"3160","Oracle",141.224385507973,1,1226,316
"3161","Lasso",83.6028790544995,0.84,1226,317
"3162","Ada Lasso",89.5008405867975,0.8,Inf,317
"3163","Local prior",88.5571298128676,0.78,9200,317
"3164","Non local",89.5008405867975,0.8,Inf,317
"3165","Lasso mod 10000",87.2878122038465,0.8,9200,317
"3166","Lasso mod 200",87.8621912606295,0.82,18400,317
"3167","Lasso mod 100",87.2878122038465,0.8,9200,317
"3168","Lasso mod 50",89.5008405867975,0.8,Inf,317
"3169","Naive",99.5595277221251,0.2,200,317
"3170","Oracle",82.9961369819636,1,968,317
"3171","Lasso",170.248958150832,0.56,484,318
"3172","Ada Lasso",180.072978779306,0.82,2300,318
"3173","Local prior",180.072978779306,0.82,2300,318
"3174","Non local",181.721297887349,0.82,9200,318
"3175","Lasso mod 10000",176.31074301507,0.66,1314,318
