"","metodologia","mse","accuracy","n","seed"
"263","Naive",21.7294900855446,0.2,200,33
"264","Oracle",18.3699301611952,1,1082,33
"265","Lasso",9.65574428734475,0.7,634,34
"266","Ada Lasso",9.62281991254772,0.76,800,34
"267","Local prior",9.51648489049076,0.84,1150,34
"268","Non local",9.69660875727633,0.9,1840,34
"269","Ada mod",9.66429566776524,0.74,736,34
"270","Lasso mod",9.77972296511119,0.44,375,34
"271","Naive",10.0076388558308,0.2,200,34
"272","Oracle",8.94152354474804,1,876,34
"273","Lasso",14.0423178802492,0.82,876,35
"274","Ada Lasso",14.3147178790778,0.86,1840,35
"275","Local prior",14.5945001054203,0.84,2044,35
"276","Non local",14.9000888449376,0.86,4600,35
"277","Ada mod",14.0675420109553,0.8,800,35
"278","Lasso mod",13.6188633411027,0.78,707,35
"279","Naive",14.6968452024279,0.2,200,35
"280","Oracle",13.4021633871318,1,1082,35
"281","Lasso",8.90778456300824,0.46,301,36
"282","Ada Lasso",7.77389910026218,0.86,836,36
"283","Local prior",8.26886437025553,0.9,1840,36
"284","Non local",8.50833660338458,0.88,2300,36
"285","Ada mod",7.91429878075577,0.82,557,36
"286","Lasso mod",8.54396481902901,0.48,347,36
"287","Naive",8.94518811585068,0.2,200,36
"288","Oracle",7.60675102032716,1,1082,36
"289","Lasso",15.0298854968686,0.8,800,37
"290","Ada Lasso",15.0773855251039,0.9,2044,37
"291","Local prior",15.0639873399582,0.92,2300,37
"292","Non local",16.3210608947542,0.86,4600,37
"293","Ada mod",15.0298854968686,0.8,800,37
"294","Lasso mod",15.0578835840345,0.88,1415,37
"295","Naive",16.0306048119839,0.2,200,37
"296","Oracle",14.7181822544041,1,1150,37
"297","Lasso",18.0941469884139,0.56,322,38
"298","Ada Lasso",17.7668073194291,0.68,484,38
"299","Local prior",17.7779030134446,0.82,1082,38
"300","Non local",17.6259643556147,0.88,1840,38
"301","Ada mod",18.1660818048766,0.54,311,38
"302","Lasso mod",18.1283975745541,0.56,408,38
"303","Naive",19.4210461007233,0.2,200,38
"304","Oracle",16.6770413054945,1,1022,38
