"","metodologia","mse","accuracy","n","seed"
"1529","Lasso",52.9520178819446,0.74,368,192
"1530","Ada Lasso",52.9520178819446,0.74,368,192
"1531","Local prior",59.2613164151105,0.32,1533,192
"1532","Non local",59.2613164151105,0.32,1533,192
"1533","Ada mod",52.9520178819446,0.74,368,192
"1534","Lasso mod",52.9520178819446,0.74,368,192
"1535","Naive",53.2694403454197,0.8,200,192
"1536","Oracle",52.1853141176737,1,242,192
"1537","Lasso",26.7442941360853,0.58,427,193
"1538","Ada Lasso",29.1424536193012,0.4,876,193
"1539","Local prior",33.316506066831,0.3,1415,193
"1540","Non local",33.93445140706,0.3,1415,193
"1541","Ada mod",26.9988591947781,0.56,484,193
"1542","Lasso mod",27.1214271199702,0.6,438,193
"1543","Naive",26.5219260137803,0.8,200,193
"1544","Oracle",24.9285661635964,1,266,193
"1545","Lasso",55.3927392417681,0.68,301,194
"1546","Ada Lasso",55.7691877289792,0.52,613,194
"1547","Local prior",58.9186802209089,0.4,968,194
"1548","Non local",66.584874204322,0.26,2628,194
"1549","Ada mod",54.6910783105503,0.66,347,194
"1550","Lasso mod",56.1041755835039,0.72,274,194
"1551","Naive",57.5513843365147,0.8,200,194
"1552","Oracle",56.3952114518792,1,252,194
"1553","Lasso",55.3941232713297,0.54,484,195
"1554","Ada Lasso",56.2326488517353,0.42,681,195
"1555","Local prior",61.319893698115,0.3,1672,195
"1556","Non local",63.8778727171219,0.3,2300,195
"1557","Ada mod",54.2487633432822,0.56,448,195
"1558","Lasso mod",54.7515929327202,0.56,484,195
"1559","Naive",56.394690127281,0.8,200,195
"1560","Oracle",53.3571525407964,1,252,195
"1561","Lasso",34.9825868040307,0.62,301,196
"1562","Ada Lasso",35.0401975699215,0.54,418,196
"1563","Local prior",35.8069821360147,0.44,1082,196
"1564","Non local",41.7170836022287,0.32,2300,196
"1565","Ada mod",34.9825868040307,0.62,301,196
"1566","Lasso mod",34.9128898642307,0.52,471,196
"1567","Naive",36.6160127711428,0.8,200,196
"1568","Oracle",34.2595348982094,1,252,196
"1569","Lasso",48.0528966134453,0.52,448,197
"1570","Ada Lasso",50.1164382235707,0.42,736,197
"1571","Local prior",55.054998635332,0.3,1415,197
"1572","Non local",58.1073914268956,0.24,4600,197
"1573","Ada mod",50.9035703668302,0.5,484,197
"1574","Lasso mod",48.2209008570453,0.5,460,197
"1575","Naive",49.5455162064219,0.8,200,197
"1576","Oracle",47.2376236384404,1,245,197
"1577","Lasso",52.5569852275619,0.44,460,198
"1578","Ada Lasso",52.4020347641325,0.3,707,198
"1579","Local prior",60.2606067936243,0.2,1226,198
"1580","Non local",61.9995083912159,0.24,3066,198
"1581","Ada mod",52.0051197063861,0.44,541,198
"1582","Lasso mod",52.2213043532463,0.48,497,198
"1583","Naive",54.9817513931808,0.8,200,198
"1584","Oracle",53.6901633182997,1,252,198
"1585","Lasso",54.2279053520184,0.52,575,199
"1586","Ada Lasso",59.089706897132,0.38,1150,199
"1587","Local prior",59.2833885161063,0.36,1226,199
"1588","Non local",71.6422306126895,0.3,2044,199
"1589","Ada mod",54.4254775071969,0.52,634,199
"1590","Lasso mod",54.3064322587965,0.52,471,199
"1591","Naive",57.5436741312856,0.8,200,199
"1592","Oracle",55.607724039271,1,252,199
"1593","Lasso",70.921951544981,0.52,613,200
"1594","Ada Lasso",70.0828777581466,0.42,800,200
"1595","Local prior",77.3252014770816,0.34,1533,200
"1596","Non local",80.0763236216255,0.3,1840,200
"1597","Ada mod",70.250694953408,0.64,347,200
"1598","Lasso mod",71.0107608083272,0.52,541,200
"1599","Naive",74.3469740181386,0.8,200,200
"1600","Oracle",72.5882851000973,1,245,200
"1601","Lasso",43.8251417100825,0.64,400,201
"1602","Ada Lasso",44.0388824019751,0.56,427,201
"1603","Local prior",49.0026584175008,0.36,1415,201
"1604","Non local",51.1930404586301,0.34,1415,201
"1605","Ada mod",44.2120476273241,0.56,460,201
"1606","Lasso mod",43.6558763126011,0.64,400,201
"1607","Naive",45.5036360303075,0.8,200,201
"1608","Oracle",44.1031636867826,1,245,201
"1609","Lasso",71.5520577213956,0.66,375,202
"1610","Ada Lasso",74.3413601368476,0.48,707,202
"1611","Local prior",78.409121192393,0.38,1226,202
"1612","Non local",81.9684211867912,0.3,1415,202
"1613","Ada mod",71.8563264694763,0.68,438,202
"1614","Lasso mod",71.1919914103127,0.56,634,202
"1615","Naive",73.9968596562431,0.8,200,202
"1616","Oracle",73.926957539016,1,255,202
"1617","Lasso",64.5573494099538,0.54,448,203
"1618","Ada Lasso",69.0994151985419,0.42,836,203
"1619","Local prior",72.332500276163,0.34,1415,203
"1620","Non local",77.4545420208984,0.26,3066,203
"1621","Ada mod",65.0420841631073,0.52,525,203
"1622","Lasso mod",64.8946181017138,0.5,707,203
"1623","Naive",65.113803421411,0.8,200,203
"1624","Oracle",63.5160477413273,1,245,203
"1625","Lasso",42.8853405966767,0.68,340,204
"1626","Ada Lasso",42.6623520093916,0.42,800,204
"1627","Local prior",44.4206697461093,0.38,1150,204
"1628","Non local",48.5200035238601,0.26,4600,204
"1629","Ada mod",42.8853405966767,0.68,340,204
"1630","Lasso mod",43.1375820514331,0.62,460,204
"1631","Naive",43.9848246656866,0.8,200,204
"1632","Oracle",43.4022477753066,1,259,204
"1633","Lasso",56.9327505783509,0.68,259,205
"1634","Ada Lasso",58.8278967442319,0.5,448,205
"1635","Local prior",61.8843132344281,0.36,1226,205
"1636","Non local",62.0391947253283,0.34,1415,205
"1637","Ada mod",56.8726638497133,0.62,296,205
"1638","Lasso mod",59.6313921535293,0.44,876,205
"1639","Naive",58.1194254117515,0.8,200,205
"1640","Oracle",56.394148462043,1,248,205
"1641","Lasso",17.5534304345895,0.74,252,206
"1642","Ada Lasso",17.7140496591949,0.7,375,206
"1643","Local prior",19.0540464652364,0.48,736,206
"1644","Non local",20.3598721719619,0.46,876,206
"1645","Ada mod",17.1193625612968,0.74,259,206
"1646","Lasso mod",17.28887708316,0.74,278,206
"1647","Naive",17.923236880036,0.8,200,206
"1648","Oracle",16.8039913461277,1,259,206
"1649","Lasso",28.5287711800516,0.72,274,207
"1650","Ada Lasso",28.4871876335094,0.66,328,207
"1651","Local prior",35.0276048450043,0.38,876,207
"1652","Non local",36.9427762827169,0.32,1533,207
"1653","Ada mod",28.6328865427318,0.68,278,207
"1654","Lasso mod",28.5669254395958,0.72,270,207
"1655","Naive",28.7536443802182,0.8,200,207
"1656","Oracle",28.4261227682915,1,248,207
"1657","Lasso",43.0118298225028,0.68,306,208
"1658","Ada Lasso",46.6153418295109,0.5,593,208
"1659","Local prior",50.0580286744942,0.36,1314,208
"1660","Non local",53.5178860235445,0.3,2300,208
"1661","Ada mod",44.5760317956625,0.58,427,208
"1662","Lasso mod",42.7155320584408,0.66,322,208
"1663","Naive",43.135854925,0.8,200,208
"1664","Oracle",42.3746909030481,1,255,208
"1665","Lasso",114.133691182583,0.52,484,209
"1666","Ada Lasso",120.39001687775,0.34,1415,209
"1667","Local prior",130.667184246458,0.3,2300,209
"1668","Non local",131.746893713274,0.28,3066,209
"1669","Ada mod",113.194824399836,0.5,511,209
"1670","Lasso mod",113.315991669578,0.44,836,209
"1671","Naive",119.50333063097,0.8,200,209
"1672","Oracle",115.14839710071,1,255,209
"1673","Lasso",78.9045349115174,0.5,427,210
"1674","Ada Lasso",81.6340125166337,0.46,634,210
"1675","Local prior",91.458539222126,0.34,1150,210
"1676","Non local",92.3123979190074,0.38,1314,210
"1677","Ada mod",77.920034046712,0.56,497,210
"1678","Lasso mod",80.78074458547,0.62,368,210
"1679","Naive",80.4258056215746,0.8,200,210
"1680","Oracle",79.62560142177,1,259,210
"1681","Lasso",35.3738650429242,0.66,301,211
"1682","Ada Lasso",35.5065236500391,0.52,471,211
"1683","Local prior",41.6173911091636,0.38,800,211
"1684","Non local",40.3533897034955,0.38,766,211
"1685","Ada mod",35.3667604907034,0.64,296,211
"1686","Lasso mod",35.44643481652,0.6,340,211
"1687","Naive",34.9165110244537,0.8,200,211
"1688","Oracle",32.5139915931546,1,242,211
"1689","Lasso",41.0585324847765,0.64,347,212
"1690","Ada Lasso",38.513955035312,0.6,525,212
"1691","Local prior",43.0869694445676,0.46,766,212
"1692","Non local",41.8257289441384,0.46,681,212
"1693","Ada mod",41.1989753872002,0.66,334,212
"1694","Lasso mod",41.0185926396675,0.68,375,212
"1695","Naive",44.7416727751067,0.8,200,212
"1696","Oracle",41.0619305942909,1,259,212
"1697","Lasso",35.7461172707623,0.7,283,213
"1698","Ada Lasso",35.7445084762846,0.68,334,213
"1699","Local prior",39.7704722867087,0.32,1314,213
"1700","Non local",42.5494168670462,0.28,1840,213
"1701","Ada mod",35.7461172707623,0.7,283,213
"1702","Lasso mod",35.2098506740626,0.68,274,213
"1703","Naive",37.21063174036,0.8,200,213
"1704","Oracle",34.0995521815622,1,245,213
"1705","Lasso",47.0494802154341,0.62,292,214
"1706","Ada Lasso",44.9553581328584,0.52,657,214
"1707","Local prior",49.0194013883606,0.36,1533,214
"1708","Non local",56.7342783504238,0.26,4600,214
"1709","Ada mod",46.4629991791178,0.56,360,214
"1710","Lasso mod",46.5417606945918,0.48,876,214
"1711","Naive",49.0335299859429,0.8,200,214
"1712","Oracle",47.4718594927198,1,259,214
"1713","Lasso",49.0646780673478,0.58,274,215
"1714","Ada Lasso",49.3604991660357,0.46,427,215
"1715","Local prior",54.1330203842545,0.4,968,215
"1716","Non local",55.3151658530122,0.34,1022,215
"1717","Ada mod",49.3196033503906,0.56,368,215
"1718","Lasso mod",48.7976112969954,0.64,328,215
"1719","Naive",50.1616030161109,0.8,200,215
"1720","Oracle",47.8527825889779,1,266,215
"1721","Lasso",79.7858771867769,0.56,334,216
"1722","Ada Lasso",80.7461749126577,0.48,766,216
"1723","Local prior",83.2145533163783,0.4,1022,216
"1724","Non local",87.1661579062644,0.36,1415,216
"1725","Ada mod",80.052306137026,0.54,375,216
"1726","Lasso mod",81.7470846614994,0.5,657,216
"1727","Naive",84.1711119842514,0.8,200,216
"1728","Oracle",80.638001677391,1,248,216
"1729","Lasso",28.8152930711046,0.56,317,217
"1730","Ada Lasso",28.4853612562148,0.56,383,217
"1731","Local prior",35.2834858151557,0.36,1226,217
"1732","Non local",35.2366430099954,0.34,920,217
"1733","Ada mod",28.8568324536989,0.52,347,217
"1734","Lasso mod",29.8028503871973,0.58,471,217
"1735","Naive",30.6397909152646,0.8,200,217
"1736","Oracle",27.5818620820117,1,255,217
"1737","Lasso",29.4678279764083,0.42,657,218
"1738","Ada Lasso",29.1822422834951,0.46,657,218
"1739","Local prior",30.9113856700823,0.28,1672,218
"1740","Non local",34.8441883986647,0.28,2628,218
"1741","Ada mod",29.7105500452419,0.4,575,218
"1742","Lasso mod",29.5954671786048,0.6,340,218
"1743","Naive",30.5653863382057,0.8,200,218
"1744","Oracle",30.0785904221607,1,248,218
"1745","Lasso",63.6314944018497,0.48,613,219
"1746","Ada Lasso",65.8849030610001,0.4,876,219
"1747","Local prior",67.9872353812859,0.4,968,219
"1748","Non local",72.3075324757304,0.32,1840,219
"1749","Ada mod",65.4798300410633,0.48,634,219
"1750","Lasso mod",62.9613164546358,0.62,438,219
"1751","Naive",65.395996196481,0.8,200,219
"1752","Oracle",65.6713774300925,1,252,219
"1753","Lasso",65.7961422261364,0.48,448,220
"1754","Ada Lasso",67.5234274679405,0.36,736,220
"1755","Local prior",72.4925679533797,0.32,1840,220
"1756","Non local",82.276742104952,0.28,3066,220
"1757","Ada mod",65.2437621522194,0.42,525,220
"1758","Lasso mod",66.8995939969119,0.4,575,220
"1759","Naive",62.6387677297512,0.8,200,220
"1760","Oracle",61.292119951925,1,242,220
"1761","Lasso",75.44442851357,0.44,541,221
"1762","Ada Lasso",76.6518800467652,0.42,736,221
"1763","Local prior",87.8979801876157,0.32,1226,221
"1764","Non local",95.2701110005744,0.22,3066,221
"1765","Ada mod",75.2435724491502,0.42,557,221
"1766","Lasso mod",75.2819173816933,0.54,484,221
"1767","Naive",79.1699540595911,0.8,200,221
"1768","Oracle",75.701026943465,1,262,221
"1769","Lasso",33.0874269277309,0.66,328,222
"1770","Ada Lasso",33.2093100750988,0.5,707,222
"1771","Local prior",42.8417921974539,0.32,2044,222
"1772","Non local",48.143438196018,0.26,4600,222
"1773","Ada mod",33.2386742932787,0.58,448,222
"1774","Lasso mod",32.8573499214248,0.62,368,222
"1775","Naive",32.7578124397579,0.8,200,222
"1776","Oracle",32.7675254703522,1,252,222
"1777","Lasso",37.9387657216812,0.68,328,223
"1778","Ada Lasso",39.0761605334078,0.6,383,223
"1779","Local prior",43.710625645973,0.38,920,223
"1780","Non local",48.0376638237985,0.32,1226,223
"1781","Ada mod",37.94811071276,0.66,334,223
"1782","Lasso mod",37.7957831807513,0.68,296,223
"1783","Naive",39.4311308984878,0.8,200,223
"1784","Oracle",38.2580024460107,1,245,223
"1785","Lasso",23.5115735394573,0.82,296,224
"1786","Ada Lasso",23.2059481267927,0.68,391,224
"1787","Local prior",27.5921185097181,0.4,1150,224
"1788","Non local",28.7489189138871,0.34,1533,224
"1789","Ada mod",23.5235918573391,0.64,438,224
"1790","Lasso mod",25.0960319046343,0.58,511,224
"1791","Naive",25.5025264083622,0.8,200,224
"1792","Oracle",23.8958272694346,1,252,224
"1793","Lasso",41.6341612232468,0.6,391,225
"1794","Ada Lasso",44.0742951058179,0.76,255,225
"1795","Local prior",49.178485661331,0.32,1022,225
"1796","Non local",50.0134319337175,0.34,1022,225
"1797","Ada mod",42.4511678147844,0.7,262,225
"1798","Lasso mod",41.1534978489281,0.6,427,225
"1799","Naive",44.3437654275946,0.8,200,225
"1800","Oracle",43.2915873488831,1,248,225
"1801","Lasso",35.9170366190924,0.5,448,226
"1802","Ada Lasso",37.5395579761103,0.46,736,226
"1803","Local prior",41.5251369895338,0.36,1840,226
"1804","Non local",43.9965822645957,0.28,1840,226
"1805","Ada mod",36.416584670148,0.52,484,226
"1806","Lasso mod",37.5686338204527,0.46,613,226
"1807","Naive",35.8077986002897,0.8,200,226
"1808","Oracle",35.4556459519942,1,252,226
"1809","Lasso",47.316742395782,0.6,471,227
"1810","Ada Lasso",47.3205252044778,0.56,525,227
"1811","Local prior",57.4565007780508,0.28,2628,227
"1812","Non local",53.6576300346149,0.28,2300,227
"1813","Ada mod",48.032954106908,0.62,438,227
"1814","Lasso mod",47.170414350395,0.62,497,227
"1815","Naive",49.2892567502286,0.8,200,227
"1816","Oracle",47.4699880498156,1,255,227
"1817","Lasso",40.6217182408277,0.68,270,228
"1818","Ada Lasso",41.5333955879417,0.52,471,228
"1819","Local prior",49.359054754892,0.32,1082,228
"1820","Non local",54.1490246771167,0.26,1672,228
"1821","Ada mod",41.8799338596005,0.62,360,228
"1822","Lasso mod",42.0947322248173,0.62,296,228
"1823","Naive",42.2584174275009,0.8,200,228
"1824","Oracle",39.8194892047312,1,245,228
"1825","Lasso",72.6971145121673,0.56,471,229
"1826","Ada Lasso",75.2390573587153,0.52,657,229
"1827","Local prior",85.6680997243189,0.36,1226,229
"1828","Non local",83.3481519263769,0.36,1415,229
"1829","Ada mod",74.2979616016023,0.54,511,229
"1830","Lasso mod",72.943617338551,0.68,375,229
"1831","Naive",75.8566746917955,0.8,200,229
"1832","Oracle",72.4142314191765,1,255,229
"1833","Lasso",25.5798798313035,0.44,681,230
"1834","Ada Lasso",23.3139963681605,0.56,353,230
"1835","Local prior",26.5183431128633,0.3,1840,230
"1836","Non local",26.481468091026,0.3,1672,230
"1837","Ada mod",25.5798798313035,0.44,681,230
"1838","Lasso mod",23.2092490620718,0.68,301,230
"1839","Naive",22.7855856397463,0.8,200,230
"1840","Oracle",22.783384902078,1,248,230
"1841","Lasso",26.0169984403319,0.5,383,231
"1842","Ada Lasso",25.6550907770628,0.54,375,231
"1843","Local prior",30.2739588370983,0.3,1150,231
"1844","Non local",30.2739588370983,0.3,1150,231
"1845","Ada mod",25.7871462056624,0.56,360,231
"1846","Lasso mod",26.6731268861381,0.52,511,231
"1847","Naive",25.7811301456418,0.8,200,231
"1848","Oracle",24.5042911764463,1,248,231
"1849","Lasso",61.115244078038,0.44,525,232
"1850","Ada Lasso",61.7153131130945,0.46,657,232
"1851","Local prior",67.3127068049724,0.34,1226,232
"1852","Non local",64.2156506032412,0.38,1150,232
"1853","Ada mod",61.115244078038,0.44,525,232
"1854","Lasso mod",60.3469843763618,0.52,448,232
"1855","Naive",62.6061112189839,0.8,200,232
"1856","Oracle",61.1573566329958,1,248,232
"1857","Lasso",35.9280256165659,0.68,292,233
"1858","Ada Lasso",36.2890213617318,0.64,328,233
"1859","Local prior",39.293626143221,0.42,766,233
"1860","Non local",38.5519934822157,0.46,681,233
"1861","Ada mod",33.5509838634358,0.66,347,233
"1862","Lasso mod",33.9339446817588,0.62,334,233
"1863","Naive",37.1275060366881,0.8,200,233
"1864","Oracle",33.6514236822304,1,259,233
"1865","Lasso",53.533245001149,0.56,460,234
"1866","Ada Lasso",55.5630196824525,0.5,525,234
"1867","Local prior",58.9480058769116,0.4,800,234
"1868","Non local",64.5026679333862,0.28,4600,234
"1869","Ada mod",53.533245001149,0.56,460,234
"1870","Lasso mod",52.0233094461489,0.8,200,234
"1871","Naive",52.0233094461489,0.8,200,234
"1872","Oracle",50.7353129631227,1,252,234
"1873","Lasso",22.0441264379432,0.54,283,235
"1874","Ada Lasso",22.1487560552462,0.56,296,235
"1875","Local prior",26.4995120209805,0.36,968,235
"1876","Non local",29.165455247354,0.28,2300,235
"1877","Ada mod",22.081470166178,0.6,296,235
"1878","Lasso mod",22.2026776179755,0.72,266,235
"1879","Naive",22.3975868521775,0.8,200,235
"1880","Oracle",20.8859268959681,1,245,235
"1881","Lasso",99.3393363995367,0.44,681,236
"1882","Ada Lasso",104.801748304146,0.32,1082,236
"1883","Local prior",109.994467500044,0.28,1314,236
"1884","Non local",113.678104669995,0.26,3066,236
"1885","Ada mod",99.3393363995367,0.44,681,236
"1886","Lasso mod",97.6015680395578,0.58,427,236
"1887","Naive",106.872591789557,0.8,200,236
"1888","Oracle",99.3223319889198,1,255,236
"1889","Lasso",89.2244016783335,0.48,383,237
"1890","Ada Lasso",91.2027715678657,0.36,557,237
"1891","Local prior",100.193980957666,0.3,920,237
"1892","Non local",114.33934101267,0.26,2300,237
"1893","Ada mod",90.6510296730203,0.34,575,237
"1894","Lasso mod",88.1520368032512,0.42,448,237
"1895","Naive",89.2547982410457,0.8,200,237
"1896","Oracle",85.0090338640495,1,242,237
"1897","Lasso",52.6376023277352,0.7,248,238
"1898","Ada Lasso",52.6376023277352,0.7,248,238
"1899","Local prior",64.5472121738855,0.4,707,238
"1900","Non local",56.2173131237711,0.44,575,238
"1901","Ada mod",52.6376023277352,0.7,248,238
"1902","Lasso mod",52.6949982996875,0.74,252,238
"1903","Naive",55.2108668940475,0.8,200,238
"1904","Oracle",52.6497452840551,1,248,238
"1905","Lasso",78.9005593266106,0.4,575,239
"1906","Ada Lasso",82.036181694794,0.36,1150,239
"1907","Local prior",86.6290668085783,0.32,1415,239
"1908","Non local",86.6290668085783,0.32,1415,239
"1909","Ada mod",135.646191404299,0.22,9200,239
"1910","Lasso mod",78.2458775205559,0.38,707,239
"1911","Naive",83.5972780953502,0.8,200,239
"1912","Oracle",79.2137419606761,1,255,239
"1913","Lasso",61.450157841912,0.42,497,240
"1914","Ada Lasso",63.1103537812684,0.36,593,240
"1915","Local prior",65.7790738074777,0.3,1082,240
"1916","Non local",67.747421942331,0.28,1150,240
"1917","Ada mod",60.8859967893666,0.44,525,240
"1918","Lasso mod",61.4703877438846,0.4,575,240
"1919","Naive",64.335725961952,0.8,200,240
"1920","Oracle",63.3158362543099,1,252,240
"1921","Lasso",31.8550756061335,0.7,296,241
"1922","Ada Lasso",32.2135016173342,0.58,391,241
"1923","Local prior",36.6198281119183,0.4,920,241
"1924","Non local",36.6198281119183,0.4,920,241
"1925","Ada mod",32.0022735033226,0.68,283,241
"1926","Lasso mod",32.3840968622128,0.72,296,241
"1927","Naive",32.142288277452,0.8,200,241
"1928","Oracle",31.4824070907488,1,255,241
"1929","Lasso",46.3960907383012,0.48,408,242
"1930","Ada Lasso",46.2524256138199,0.44,575,242
"1931","Local prior",51.0946250129972,0.38,876,242
"1932","Non local",51.9839709297219,0.34,1082,242
"1933","Ada mod",46.3029082886409,0.5,400,242
"1934","Lasso mod",46.1279235672907,0.7,255,242
"1935","Naive",46.8990866141286,0.8,200,242
"1936","Oracle",45.1194580608278,1,238,242
"1937","Lasso",65.9403815099882,0.62,391,243
"1938","Ada Lasso",67.5824731830267,0.5,484,243
"1939","Local prior",75.1596246276984,0.3,1840,243
"1940","Non local",75.1683343446762,0.28,2300,243
"1941","Ada mod",66.4000066611404,0.6,400,243
"1942","Lasso mod",66.3697180896091,0.6,427,243
"1943","Naive",69.4777901834305,0.8,200,243
"1944","Oracle",65.6220178597879,1,248,243
"1945","Lasso",31.8238356825499,0.58,283,244
"1946","Ada Lasso",33.274915605893,0.48,375,244
"1947","Local prior",36.0887855572619,0.34,968,244
"1948","Non local",37.8767301837848,0.34,1314,244
"1949","Ada mod",31.4524950277041,0.6,292,244
"1950","Lasso mod",31.047480374113,0.52,391,244
"1951","Naive",32.0867176643573,0.8,200,244
"1952","Oracle",31.4049448867763,1,242,244
"1953","Lasso",32.5711079429748,0.58,353,245
"1954","Ada Lasso",32.4990424703673,0.48,557,245
"1955","Local prior",33.6946498669878,0.42,1226,245
"1956","Non local",34.2464278320562,0.36,1082,245
"1957","Ada mod",32.5711079429748,0.58,353,245
"1958","Lasso mod",32.2199862908746,0.52,471,245
"1959","Naive",33.0871236436827,0.8,200,245
"1960","Oracle",32.5940435757081,1,255,245
"1961","Lasso",33.2145547661728,0.52,471,246
"1962","Ada Lasso",33.0387249793886,0.54,484,246
"1963","Local prior",35.1316999319203,0.28,1314,246
"1964","Non local",35.5763227502805,0.26,1840,246
"1965","Ada mod",33.0387249793886,0.54,484,246
"1966","Lasso mod",33.160837729204,0.6,448,246
"1967","Naive",34.5625615506137,0.8,200,246
"1968","Oracle",33.9275141545261,1,252,246
"1969","Lasso",35.2556981196018,0.56,418,247
"1970","Ada Lasso",35.4657143261885,0.54,525,247
"1971","Local prior",38.4923580386867,0.36,1415,247
"1972","Non local",38.7086740057283,0.38,1226,247
"1973","Ada mod",35.2602564374,0.58,448,247
"1974","Lasso mod",35.102015728487,0.64,438,247
"1975","Naive",36.2200723124563,0.8,200,247
"1976","Oracle",34.7980658597157,1,259,247
"1977","Lasso",44.0342750017101,0.58,438,248
"1978","Ada Lasso",45.8937973211842,0.42,736,248
"1979","Local prior",48.3740672495953,0.36,1150,248
"1980","Non local",53.6389660351544,0.28,2628,248
"1981","Ada mod",43.8040235725778,0.56,448,248
"1982","Lasso mod",42.5185041518095,0.72,375,248
"1983","Naive",44.3512973256662,0.8,200,248
"1984","Oracle",42.5266283050722,1,259,248
"1985","Lasso",30.8732087902839,0.54,438,249
"1986","Ada Lasso",29.8669368799556,0.52,497,249
"1987","Local prior",33.4237192210826,0.34,1022,249
"1988","Non local",35.1201669103001,0.32,1672,249
"1989","Ada mod",30.4230102111426,0.6,391,249
"1990","Lasso mod",31.4325946428349,0.62,328,249
"1991","Naive",32.1704898034249,0.8,200,249
"1992","Oracle",30.8235756141259,1,245,249
"1993","Lasso",35.6761318392394,0.66,360,250
"1994","Ada Lasso",36.3913070819184,0.5,593,250
"1995","Local prior",39.0670608573773,0.34,1314,250
"1996","Non local",40.8501675536631,0.32,1415,250
"1997","Ada mod",35.9286586782967,0.62,383,250
"1998","Lasso mod",36.0510570588225,0.72,360,250
"1999","Naive",38.3731457726488,0.8,200,250
"2000","Oracle",35.8701166934293,1,266,250
"2001","Lasso",31.0624802331582,0.52,427,251
"2002","Ada Lasso",31.8703547563388,0.38,707,251
"2003","Local prior",33.3094288118761,0.36,1082,251
"2004","Non local",32.7954523709991,0.34,1150,251
"2005","Ada mod",32.1392836690271,0.52,418,251
"2006","Lasso mod",31.8400957308232,0.42,471,251
"2007","Naive",34.3178003213505,0.8,200,251
"2008","Oracle",33.3156614081381,1,242,251
"2009","Lasso",45.8940748663509,0.58,322,252
"2010","Ada Lasso",46.0724580132181,0.56,328,252
"2011","Local prior",47.6247931207323,0.42,800,252
"2012","Non local",52.1811452515221,0.34,1226,252
"2013","Ada mod",45.5467213624086,0.52,347,252
"2014","Lasso mod",45.7754422744508,0.58,383,252
"2015","Naive",48.3806376335215,0.8,200,252
"2016","Oracle",44.5446276108453,1,259,252
"2017","Lasso",54.9747295140158,0.68,328,253
"2018","Ada Lasso",56.3886793516168,0.54,448,253
"2019","Local prior",62.6547315765757,0.38,876,253
"2020","Non local",62.7223005565162,0.34,1226,253
"2021","Ada mod",53.4221561763972,0.6,438,253
"2022","Lasso mod",53.0932271825396,0.68,375,253
"2023","Naive",56.6111669774946,0.8,200,253
"2024","Oracle",55.4333615831512,1,248,253
"2025","Lasso",47.9453357300283,0.7,248,254
"2026","Ada Lasso",47.2945642844351,0.64,292,254
"2027","Local prior",49.1029671166107,0.34,1415,254
"2028","Non local",50.3072718111767,0.28,1672,254
"2029","Ada mod",47.9453357300283,0.7,248,254
"2030","Lasso mod",48.2828477440979,0.6,306,254
"2031","Naive",48.9785590024595,0.8,200,254
"2032","Oracle",47.12284377368,1,245,254
"2033","Lasso",48.1129415929307,0.74,245,255
"2034","Ada Lasso",55.8499120995222,0.34,1022,255
"2035","Local prior",57.2746209624439,0.32,1415,255
"2036","Non local",65.5289624468804,0.24,4600,255
"2037","Ada mod",49.4174697763063,0.66,306,255
"2038","Lasso mod",48.0257710911442,0.78,238,255
"2039","Naive",48.2876174468682,0.8,200,255
"2040","Oracle",46.8460290423175,1,259,255
"2041","Lasso",91.1563491912312,0.7,292,256
"2042","Ada Lasso",93.9598324214451,0.38,1226,256
"2043","Local prior",99.9077508634324,0.3,2300,256
"2044","Non local",99.9077508634324,0.3,2300,256
"2045","Ada mod",90.3219675701975,0.54,575,256
"2046","Lasso mod",92.0688878446006,0.44,1082,256
"2047","Naive",93.824947411673,0.8,200,256
"2048","Oracle",88.6408178652669,1,262,256
"2049","Lasso",24.2486865042409,0.58,296,257
"2050","Ada Lasso",25.996483177325,0.36,511,257
"2051","Local prior",29.637191580302,0.22,1840,257
"2052","Non local",31.0811719675975,0.22,2044,257
"2053","Ada mod",25.5381609724772,0.32,438,257
"2054","Lasso mod",24.3532638470923,0.46,360,257
"2055","Naive",24.4142710413413,0.8,200,257
"2056","Oracle",23.2079089894306,1,245,257
"2057","Lasso",35.2810156790795,0.72,266,258
"2058","Ada Lasso",35.2810156790795,0.72,266,258
"2059","Local prior",39.7293472033478,0.4,876,258
"2060","Non local",45.3327513799216,0.34,1226,258
"2061","Ada mod",35.1296031414734,0.64,311,258
"2062","Lasso mod",35.0172679881744,0.76,259,258
"2063","Naive",35.8461714316403,0.8,200,258
"2064","Oracle",34.9282972623997,1,248,258
"2065","Lasso",47.9103862797988,0.56,340,259
"2066","Ada Lasso",47.3978649405659,0.54,317,259
"2067","Local prior",54.6684657072762,0.32,1022,259
"2068","Non local",59.2139327739395,0.3,1082,259
"2069","Ada mod",47.1859017030377,0.56,317,259
"2070","Lasso mod",48.4204111877754,0.42,497,259
"2071","Naive",49.3658429970218,0.8,200,259
"2072","Oracle",47.288145200131,1,238,259
"2073","Lasso",37.2657910807082,0.84,245,260
"2074","Ada Lasso",37.5039455854633,0.48,511,260
"2075","Local prior",38.1233979826245,0.46,657,260
"2076","Non local",39.1587417192694,0.44,707,260
"2077","Ada mod",36.348193188654,0.68,334,260
"2078","Lasso mod",36.1223460118546,0.84,252,260
"2079","Naive",36.9177620985328,0.8,200,260
"2080","Oracle",36.2152891370508,1,248,260
