"","metodologia","mse","accuracy","n","seed"
"1080","Oracle",11.9862912958833,1,1150,108
"1081","Lasso",6.3708291079104,0.84,800,109
"1082","Ada Lasso",6.29376457290985,0.86,2044,109
"1083","Local prior",6.30327356002812,0.88,2628,109
"1084","Non local",6.30327356002812,0.88,2628,109
"1085","Lasso mod 10000",6.42126673110746,0.68,736,109
"1086","Lasso mod 200",6.51400404528062,0.86,3066,109
"1087","Lasso mod 100",6.51400404528062,0.86,3066,109
"1088","Lasso mod 50",6.51400404528062,0.86,3066,109
"1089","Naive",6.82335123471606,0.2,200,109
"1090","Oracle",6.38326225534925,1,1022,109
"1091","Lasso",6.46774092947906,0.66,525,110
"1092","Ada Lasso",6.38559403099049,0.84,1082,110
"1093","Local prior",6.67325149603244,0.9,2628,110
"1094","Non local",6.65633797955941,0.88,2044,110
"1095","Lasso mod 10000",6.27658064417915,0.8,920,110
"1096","Lasso mod 200",6.27051035297711,0.82,1022,110
"1097","Lasso mod 100",6.27051035297711,0.82,1022,110
"1098","Lasso mod 50",6.28756274558316,0.9,1533,110
"1099","Naive",7.5916732249639,0.2,200,110
"1100","Oracle",6.2742557019272,1,1226,110
"1101","Lasso",22.2986622191279,0.7,707,111
"1102","Ada Lasso",21.9804260184019,0.86,2300,111
"1103","Local prior",21.9804260184019,0.86,2300,111
"1104","Non local",21.9702671362745,0.88,2628,111
"1105","Lasso mod 10000",22.1911480481694,0.72,1150,111
"1106","Lasso mod 200",22.1911480481694,0.72,1150,111
"1107","Lasso mod 100",22.1392591697096,0.78,1533,111
"1108","Lasso mod 50",22.1392591697096,0.78,1533,111
"1109","Naive",23.8010969015507,0.2,200,111
"1110","Oracle",21.4316801861004,1,920,111
"1111","Lasso",22.6494165829363,0.76,525,112
"1112","Ada Lasso",22.9123625710172,0.82,876,112
"1113","Local prior",25.0376918318954,0.86,1840,112
"1114","Non local",25.0376918318954,0.86,1840,112
"1115","Lasso mod 10000",22.8886525997569,0.66,657,112
"1116","Lasso mod 200",22.9247677074744,0.68,681,112
"1117","Lasso mod 100",22.9247677074744,0.68,681,112
"1118","Lasso mod 50",22.9247677074744,0.68,681,112
"1119","Naive",24.4358899806626,0.2,200,112
"1120","Oracle",21.420929793779,1,920,112
"1121","Lasso",7.91470112094819,0.82,707,113
"1122","Ada Lasso",8.14615884324914,0.88,2044,113
"1123","Local prior",8.14615884324914,0.88,2044,113
"1124","Non local",8.12237876708291,0.88,1840,113
"1125","Lasso mod 10000",7.76314315576373,0.86,836,113
"1126","Lasso mod 200",8.1689024432729,0.86,1022,113
"1127","Lasso mod 100",8.13206527422263,0.88,1533,113
"1128","Lasso mod 50",8.13206527422263,0.88,1533,113
"1129","Naive",8.36045725615291,0.2,200,113
"1130","Oracle",7.37643517155208,1,1226,113
"1131","Lasso",13.6687586513741,0.74,575,114
"1132","Ada Lasso",13.6616622311799,0.84,876,114
"1133","Local prior",13.9816753666617,0.88,1672,114
"1134","Non local",14.6476274985127,0.86,1840,114
"1135","Lasso mod 10000",13.8350741847166,0.54,418,114
"1136","Lasso mod 200",13.900420527681,0.74,681,114
"1137","Lasso mod 100",15.0143568804938,0.8,1314,114
"1138","Lasso mod 50",15.0143568804938,0.8,1314,114
"1139","Naive",14.353870780474,0.2,200,114
"1140","Oracle",13.2716196640606,1,920,114
"1141","Lasso",10.0521202836438,0.64,460,115
"1142","Ada Lasso",10.0522128300437,0.84,920,115
"1143","Local prior",10.078191854769,0.86,968,115
"1144","Non local",10.04488765091,0.86,1082,115
"1145","Lasso mod 10000",10.0206342932247,0.72,657,115
"1146","Lasso mod 200",10.0206342932247,0.72,657,115
"1147","Lasso mod 100",10.0206342932247,0.72,657,115
"1148","Lasso mod 50",10.6242828239959,0.82,1150,115
"1149","Naive",10.853926918536,0.2,200,115
"1150","Oracle",9.57545545618506,1,1022,115
"1151","Lasso",7.84152831066212,0.88,876,116
"1152","Ada Lasso",7.7011239524789,0.94,1150,116
"1153","Local prior",7.75978999604697,0.92,1672,116
"1154","Non local",8.21514339841393,0.88,2628,116
"1155","Lasso mod 10000",7.74037933324646,0.86,876,116
"1156","Lasso mod 200",7.73771611287422,0.88,920,116
"1157","Lasso mod 100",7.73771611287422,0.88,920,116
"1158","Lasso mod 50",8.71513466215902,0.84,4600,116
"1159","Naive",8.54878132416387,0.2,200,116
"1160","Oracle",7.70788521337411,1,968,116
"1161","Lasso",14.6077712053068,0.78,766,117
"1162","Ada Lasso",14.5930014843008,0.82,1082,117
"1163","Local prior",14.8112038479244,0.88,2044,117
"1164","Non local",14.8112038479244,0.88,2044,117
"1165","Lasso mod 10000",14.6165999981286,0.72,800,117
"1166","Lasso mod 200",17.1644517964627,0.76,1672,117
"1167","Lasso mod 100",17.1644517964627,0.76,1672,117
"1168","Lasso mod 50",17.6229698251081,0.78,2628,117
"1169","Naive",15.7463405051898,0.2,200,117
"1170","Oracle",14.2953061373663,1,920,117
"1171","Lasso",16.7938123766684,0.68,541,118
"1172","Ada Lasso",16.6893893591751,0.8,876,118
"1173","Local prior",17.2684842788616,0.86,1533,118
"1174","Non local",17.4064057290815,0.88,1840,118
"1175","Lasso mod 10000",16.7388585107545,0.7,593,118
"1176","Lasso mod 200",16.7388585107545,0.7,593,118
"1177","Lasso mod 100",17.2548725546316,0.8,1022,118
"1178","Lasso mod 50",17.2548725546316,0.8,1022,118
"1179","Naive",18.6041371222949,0.2,200,118
"1180","Oracle",16.1778047508294,1,1226,118
"1181","Lasso",9.75605782444477,0.78,1022,119
"1182","Ada Lasso",9.70349343031053,0.88,2300,119
"1183","Local prior",9.70349343031053,0.88,2300,119
"1184","Non local",9.70349343031053,0.88,2300,119
"1185","Lasso mod 10000",9.73706068044758,0.76,1226,119
"1186","Lasso mod 200",9.74471203397972,0.8,1533,119
"1187","Lasso mod 100",9.74471203397972,0.8,1533,119
"1188","Lasso mod 50",9.74471203397972,0.8,1533,119
"1189","Naive",10.0851933460522,0.2,200,119
"1190","Oracle",9.15872153737663,1,1022,119
"1191","Lasso",13.6552326997071,0.7,408,120
"1192","Ada Lasso",13.5159176029852,0.86,836,120
"1193","Local prior",14.8064773612515,0.84,1150,120
"1194","Non local",13.7487739540663,0.88,1840,120
"1195","Lasso mod 10000",13.9046027581156,0.64,360,120
"1196","Lasso mod 200",13.6160773000814,0.72,736,120
"1197","Lasso mod 100",13.5804712907489,0.76,800,120
"1198","Lasso mod 50",13.5804712907489,0.76,800,120
"1199","Naive",14.5483417090601,0.2,200,120
"1200","Oracle",13.2351816506721,1,876,120
"1201","Lasso",19.5496293840828,0.74,634,121
"1202","Ada Lasso",19.2644972487411,0.8,766,121
"1203","Local prior",19.1905291339431,0.94,1314,121
"1204","Non local",19.9736173884771,0.86,2300,121
"1205","Lasso mod 10000",20.866262395577,0.52,368,121
"1206","Lasso mod 200",19.6694649192908,0.72,736,121
"1207","Lasso mod 100",19.6694649192908,0.72,736,121
"1208","Lasso mod 50",19.6992076395709,0.74,766,121
"1209","Naive",21.9576473066942,0.2,200,121
"1210","Oracle",19.1829518199842,1,800,121
"1211","Lasso",6.26396972247603,0.62,427,122
"1212","Ada Lasso",6.10970733824407,0.88,968,122
"1213","Local prior",6.29664949272558,0.92,1840,122
"1214","Non local",6.29664949272558,0.92,1840,122
"1215","Lasso mod 10000",6.11996926936773,0.68,575,122
"1216","Lasso mod 200",6.11822496145328,0.74,681,122
"1217","Lasso mod 100",7.39157227560611,0.76,1533,122
"1218","Lasso mod 50",7.8599861072317,0.82,3680,122
"1219","Naive",6.84236592003657,0.2,200,122
"1220","Oracle",6.00107947773479,1,1082,122
"1221","Lasso",7.5161260336749,0.7,800,123
"1222","Ada Lasso",7.35040084162128,0.8,1415,123
"1223","Local prior",8.96750946442506,0.84,3066,123
"1224","Non local",7.77965584925757,0.88,2628,123
"1225","Lasso mod 10000",7.44485567585902,0.72,1082,123
"1226","Lasso mod 200",7.39137380907533,0.74,1150,123
"1227","Lasso mod 100",7.44485567585902,0.72,1082,123
"1228","Lasso mod 50",7.65970767501309,0.74,1415,123
"1229","Naive",8.53575350659352,0.2,200,123
"1230","Oracle",7.04133678709442,1,1022,123
"1231","Lasso",7.55610537757895,0.64,484,124
"1232","Ada Lasso",7.371684259352,0.82,1022,124
"1233","Local prior",7.3270172893862,0.88,1415,124
"1234","Non local",7.38377845245109,0.9,1840,124
"1235","Lasso mod 10000",7.28538510471076,0.8,836,124
"1236","Lasso mod 200",7.40924005266842,0.82,1150,124
"1237","Lasso mod 100",7.40924005266842,0.82,1150,124
"1238","Lasso mod 50",7.80472200860845,0.88,2300,124
"1239","Naive",8.15221054361774,0.2,200,124
"1240","Oracle",7.09224767909785,1,1314,124
"1241","Lasso",5.85049524223704,0.7,408,125
"1242","Ada Lasso",5.88108843002127,0.72,438,125
"1243","Local prior",6.48744440903952,0.88,1533,125
"1244","Non local",6.98267741813629,0.78,1082,125
"1245","Lasso mod 10000",5.79038702766227,0.72,497,125
"1246","Lasso mod 200",5.75355770790463,0.78,634,125
"1247","Lasso mod 100",5.75355770790463,0.78,634,125
"1248","Lasso mod 50",7.35787474927012,0.84,4600,125
"1249","Naive",6.27843154534195,0.2,200,125
"1250","Oracle",5.711522874661,1,1226,125
"1251","Lasso",16.023460142735,0.8,681,126
"1252","Ada Lasso",16.1946427679453,0.86,1314,126
"1253","Local prior",16.1946427679453,0.86,1314,126
"1254","Non local",17.4216008726116,0.86,3066,126
"1255","Lasso mod 10000",15.7155405733984,0.76,920,126
"1256","Lasso mod 200",16.3888578667908,0.82,1533,126
"1257","Lasso mod 100",16.5008175305434,0.84,1672,126
"1258","Lasso mod 50",16.3888578667908,0.82,1533,126
"1259","Naive",17.840681278415,0.2,200,126
"1260","Oracle",15.6213757854878,1,920,126
"1261","Lasso",1.916681012273,0.64,471,127
"1262","Ada Lasso",1.89558877538833,0.82,968,127
"1263","Local prior",1.9055486743645,0.9,1672,127
"1264","Non local",2.05898486710772,0.84,2628,127
"1265","Lasso mod 10000",1.89349949540361,0.66,575,127
"1266","Lasso mod 200",1.90307004340661,0.86,1150,127
"1267","Lasso mod 100",1.86479819763176,0.88,1314,127
"1268","Lasso mod 50",2.49529325415506,0.84,9200,127
"1269","Naive",2.04146741384973,0.2,200,127
"1270","Oracle",1.86437414702023,1,1226,127
"1271","Lasso",5.74962343849936,0.62,400,128
"1272","Ada Lasso",5.5287310046363,0.86,766,128
"1273","Local prior",5.51937078042434,0.88,800,128
"1274","Non local",5.50842153729192,0.9,920,128
"1275","Lasso mod 10000",5.77476861715202,0.52,375,128
"1276","Lasso mod 200",5.60713626850659,0.78,876,128
"1277","Lasso mod 100",5.61113427804369,0.8,968,128
"1278","Lasso mod 50",5.61113427804369,0.8,968,128
"1279","Naive",6.30139116778154,0.2,200,128
"1280","Oracle",5.41063633217886,1,800,128
"1281","Lasso",4.2391987380055,0.66,427,129
"1282","Ada Lasso",4.25019506512836,0.84,800,129
"1283","Local prior",4.36730472850231,0.84,1082,129
"1284","Non local",4.27258218703498,0.88,1082,129
"1285","Lasso mod 10000",4.23307920762946,0.68,497,129
"1286","Lasso mod 200",4.24827025755028,0.7,541,129
"1287","Lasso mod 100",4.24827025755028,0.7,541,129
"1288","Lasso mod 50",7.66103385797227,0.78,18400,129
"1289","Naive",4.37752141485777,0.2,200,129
"1290","Oracle",4.10664289871853,1,920,129
"1291","Lasso",21.056145777263,0.74,613,130
"1292","Ada Lasso",21.3671048611554,0.82,1533,130
"1293","Local prior",21.2121880577341,0.86,2628,130
"1294","Non local",22.9923442368008,0.86,4600,130
"1295","Lasso mod 10000",21.389740659305,0.72,920,130
"1296","Lasso mod 200",21.342568881788,0.76,1022,130
"1297","Lasso mod 100",21.2287903640181,0.78,1082,130
"1298","Lasso mod 50",24.9076817357914,0.76,3066,130
"1299","Naive",22.1787959622747,0.2,200,130
"1300","Oracle",20.4090646078362,1,968,130
"1301","Lasso",10.9813995326395,0.64,448,131
"1302","Ada Lasso",10.8994796494763,0.74,634,131
"1303","Local prior",11.4458644060084,0.9,1415,131
"1304","Non local",11.6224570939532,0.9,1840,131
"1305","Lasso mod 10000",10.7690523506032,0.68,497,131
"1306","Lasso mod 200",12.6784685786728,0.7,968,131
"1307","Lasso mod 100",13.0161177218725,0.72,1226,131
"1308","Lasso mod 50",13.0161177218725,0.72,1226,131
"1309","Naive",11.4443303728392,0.2,200,131
"1310","Oracle",10.7107810027137,1,968,131
"1311","Lasso",29.9095728452705,0.86,1022,132
"1312","Ada Lasso",30.1341036558969,0.82,1150,132
"1313","Local prior",30.7183764312468,0.84,2044,132
"1314","Non local",30.9569935848501,0.86,2628,132
"1315","Lasso mod 10000",30.0113170921227,0.7,681,132
"1316","Lasso mod 200",30.0538331859673,0.8,920,132
"1317","Lasso mod 100",30.0538331859673,0.8,920,132
"1318","Lasso mod 50",30.0923436282508,0.84,1022,132
"1319","Naive",30.6970970636106,0.2,200,132
"1320","Oracle",27.8729837866464,1,876,132
"1321","Lasso",13.9466469329017,0.74,681,133
"1322","Ada Lasso",13.989876408639,0.78,920,133
"1323","Local prior",14.004871181326,0.88,1672,133
"1324","Non local",14.1424084265361,0.9,1840,133
"1325","Lasso mod 10000",13.9125586961811,0.8,920,133
"1326","Lasso mod 200",13.9125586961811,0.8,920,133
"1327","Lasso mod 100",13.9264595212668,0.82,1022,133
"1328","Lasso mod 50",13.9264595212668,0.82,1022,133
"1329","Naive",15.0325359086722,0.2,200,133
"1330","Oracle",13.8288075907558,1,1022,133
"1331","Lasso",5.31843468256045,0.52,334,134
"1332","Ada Lasso",5.55898921721298,0.8,1314,134
"1333","Local prior",5.7130119508283,0.82,2300,134
"1334","Non local",5.760177752818,0.84,2628,134
"1335","Lasso mod 10000",5.20611953440305,0.78,876,134
"1336","Lasso mod 200",5.5033492395905,0.78,1533,134
"1337","Lasso mod 100",5.50367267275703,0.8,1672,134
"1338","Lasso mod 50",5.50367267275703,0.8,1672,134
"1339","Naive",5.7729219045258,0.2,200,134
"1340","Oracle",5.10198869982805,1,920,134
"1341","Lasso",2.15252521045683,0.7,557,135
"1342","Ada Lasso",2.13376828893745,0.76,681,135
"1343","Local prior",2.14249381933717,0.9,1840,135
"1344","Non local",2.19277453713288,0.88,2044,135
"1345","Lasso mod 10000",2.17673485404964,0.56,448,135
"1346","Lasso mod 200",2.13038923293504,0.74,681,135
"1347","Lasso mod 100",2.13038923293504,0.74,681,135
"1348","Lasso mod 50",2.5235030640272,0.82,2044,135
"1349","Naive",2.33563890661178,0.2,200,135
"1350","Oracle",2.03088500981437,1,1022,135
"1351","Lasso",10.6188364301933,0.7,497,136
"1352","Ada Lasso",10.5649170700942,0.9,3066,136
"1353","Local prior",10.6993286592057,0.86,3680,136
"1354","Non local",10.9960052998338,0.86,6133,136
"1355","Lasso mod 10000",10.4384838597282,0.8,1314,136
"1356","Lasso mod 200",10.6796707762766,0.84,3066,136
"1357","Lasso mod 100",10.6746413732233,0.86,3680,136
"1358","Lasso mod 50",10.9960052998338,0.86,6133,136
"1359","Naive",11.3575789690433,0.2,200,136
"1360","Oracle",10.1174427649115,1,1082,136
"1361","Lasso",14.2616605814437,0.7,575,137
"1362","Ada Lasso",14.3965620939322,0.86,2300,137
"1363","Local prior",15.0979474442214,0.84,2628,137
"1364","Non local",15.0979474442214,0.84,2628,137
"1365","Lasso mod 10000",14.2364121333304,0.66,707,137
"1366","Lasso mod 200",14.2429696442134,0.7,876,137
"1367","Lasso mod 100",14.4424170352534,0.72,1226,137
"1368","Lasso mod 50",14.3737647952313,0.74,1314,137
"1369","Naive",15.5756376856044,0.2,200,137
"1370","Oracle",13.5393297890977,1,920,137
"1371","Lasso",8.82204494288433,0.74,541,138
"1372","Ada Lasso",8.89635881869142,0.8,800,138
"1373","Local prior",9.81898423199539,0.88,1840,138
"1374","Non local",9.81898423199539,0.88,1840,138
"1375","Lasso mod 10000",9.31084637120358,0.72,766,138
"1376","Lasso mod 200",9.28073949276324,0.76,968,138
"1377","Lasso mod 100",9.28073949276324,0.76,968,138
"1378","Lasso mod 50",9.28073949276324,0.76,968,138
"1379","Naive",9.61821150377404,0.2,200,138
"1380","Oracle",8.63546162235602,1,968,138
"1381","Lasso",4.81529467524745,0.68,525,139
"1382","Ada Lasso",4.67222138305386,0.92,1226,139
"1383","Local prior",4.67988923013841,0.92,1415,139
"1384","Non local",4.79844389193274,0.88,1415,139
"1385","Lasso mod 10000",4.78724367090256,0.6,511,139
"1386","Lasso mod 200",5.45015402687553,0.76,1415,139
"1387","Lasso mod 100",5.45278117477913,0.78,1533,139
"1388","Lasso mod 50",5.54136334647111,0.82,2044,139
"1389","Naive",5.23218631513624,0.2,200,139
"1390","Oracle",4.61131677493231,1,876,139
"1391","Lasso",6.9706082432127,0.88,968,140
"1392","Ada Lasso",6.9487219172925,0.9,1082,140
"1393","Local prior",7.07855042016742,0.92,1533,140
"1394","Non local",8.28454708665958,0.88,2044,140
"1395","Lasso mod 10000",7.05690674069901,0.76,681,140
"1396","Lasso mod 200",7.05690674069901,0.76,681,140
"1397","Lasso mod 100",7.06998610904921,0.82,1082,140
"1398","Lasso mod 50",7.06998610904921,0.82,1082,140
"1399","Naive",7.52691702611449,0.2,200,140
"1400","Oracle",6.76640563550278,1,968,140
"1401","Lasso",3.81538167702023,0.8,575,141
"1402","Ada Lasso",3.84223963142969,0.84,1314,141
"1403","Local prior",3.78614481187065,0.88,1840,141
"1404","Non local",4.02254064866625,0.86,6133,141
"1405","Lasso mod 10000",3.80570015680711,0.84,1226,141
"1406","Lasso mod 200",4.03339838146054,0.8,3066,141
"1407","Lasso mod 100",4.03339838146054,0.8,3066,141
"1408","Lasso mod 50",4.03339838146054,0.8,3066,141
"1409","Naive",4.26241709444077,0.2,200,141
"1410","Oracle",3.55556249202962,1,1082,141
"1411","Lasso",14.4393504147775,0.72,525,142
"1412","Ada Lasso",15.6431011356688,0.76,1415,142
"1413","Local prior",15.2694626306423,0.82,1533,142
"1414","Non local",15.6331450085248,0.82,3066,142
"1415","Lasso mod 10000",14.8848207106454,0.38,306,142
"1416","Lasso mod 200",15.2044095036322,0.7,876,142
"1417","Lasso mod 100",15.2480796587064,0.7,1082,142
"1418","Lasso mod 50",15.5659179769761,0.72,1314,142
"1419","Naive",15.3071180881227,0.2,200,142
"1420","Oracle",14.1172174484052,1,876,142
"1421","Lasso",8.88566653523757,0.72,593,143
"1422","Ada Lasso",8.82065398043264,0.78,766,143
"1423","Local prior",8.910419157064,0.82,2044,143
"1424","Non local",9.1152237051342,0.86,2044,143
"1425","Lasso mod 10000",8.81984646588646,0.8,876,143
"1426","Lasso mod 200",8.75319869401991,0.82,1022,143
"1427","Lasso mod 100",8.75319869401991,0.82,1022,143
"1428","Lasso mod 50",8.75319869401991,0.82,1022,143
"1429","Naive",9.89907800022225,0.2,200,143
"1430","Oracle",8.61164675505777,1,968,143
"1431","Lasso",15.394978713724,0.8,613,144
"1432","Ada Lasso",17.1361014648633,0.82,3680,144
"1433","Local prior",16.8923332436317,0.82,4600,144
"1434","Non local",17.7627904041693,0.84,6133,144
"1435","Lasso mod 10000",15.1762858308634,0.68,657,144
"1436","Lasso mod 200",15.4155115476949,0.66,800,144
"1437","Lasso mod 100",15.4155115476949,0.66,800,144
"1438","Lasso mod 50",16.9926853881427,0.8,2628,144
"1439","Naive",16.063310753337,0.2,200,144
"1440","Oracle",14.3851946503392,1,968,144
"1441","Lasso",9.97607363696274,0.84,2044,145
"1442","Ada Lasso",10.0816303146057,0.86,4600,145
"1443","Local prior",10.0863022755365,0.84,3066,145
"1444","Non local",10.0816303146057,0.86,4600,145
"1445","Lasso mod 10000",10.0047596085931,0.82,3066,145
"1446","Lasso mod 200",10.036336691304,0.8,2628,145
"1447","Lasso mod 100",10.0698919051319,0.84,3680,145
"1448","Lasso mod 50",10.0698919051319,0.84,3680,145
"1449","Naive",10.0215852699125,0.2,200,145
"1450","Oracle",9.50419844745811,1,968,145
"1451","Lasso",4.22392222021773,0.84,920,146
"1452","Ada Lasso",4.38873058696381,0.82,1314,146
"1453","Local prior",4.74417240728781,0.8,2628,146
"1454","Non local",4.78942874081335,0.82,3680,146
"1455","Lasso mod 10000",4.30290732332836,0.76,681,146
"1456","Lasso mod 200",4.5594512518436,0.72,1415,146
"1457","Lasso mod 100",4.82473739330768,0.74,2300,146
"1458","Lasso mod 50",4.82473739330768,0.74,2300,146
"1459","Naive",4.82092929108023,0.2,200,146
"1460","Oracle",4.24714921185043,1,876,146
"1461","Lasso",18.1811155038771,0.68,408,147
"1462","Ada Lasso",18.022921252928,0.88,968,147
"1463","Local prior",18.4026194058768,0.9,1150,147
"1464","Non local",18.3929851115799,0.92,1314,147
"1465","Lasso mod 10000",18.1384238093042,0.72,525,147
"1466","Lasso mod 200",18.1384238093042,0.72,525,147
"1467","Lasso mod 100",18.1340053361777,0.8,800,147
"1468","Lasso mod 50",20.2964735685922,0.76,1533,147
"1469","Naive",20.5505166080984,0.2,200,147
"1470","Oracle",17.8867885849523,1,968,147
"1471","Lasso",8.4685616039662,0.82,557,148
"1472","Ada Lasso",8.39040080938694,0.92,736,148
"1473","Local prior",9.04502101215299,0.92,1226,148
"1474","Non local",9.57688223479108,0.86,1533,148
"1475","Lasso mod 10000",8.69919180867559,0.6,375,148
"1476","Lasso mod 200",9.18869022131437,0.82,707,148
"1477","Lasso mod 100",9.18869022131437,0.82,707,148
"1478","Lasso mod 50",14.9466402533315,0.74,6133,148
"1479","Naive",9.31590231562797,0.2,200,148
"1480","Oracle",8.35960697286441,1,876,148
"1481","Lasso",10.063467814219,0.78,593,149
"1482","Ada Lasso",9.88411180888826,0.92,1533,149
"1483","Local prior",9.87525380889243,0.94,1672,149
"1484","Non local",10.1376240655516,0.92,1840,149
"1485","Lasso mod 10000",10.0916450828937,0.74,525,149
"1486","Lasso mod 200",9.89949106230436,0.84,968,149
"1487","Lasso mod 100",9.85831704219687,0.88,1226,149
"1488","Lasso mod 50",10.3286272157106,0.86,1533,149
"1489","Naive",10.7910404556721,0.2,200,149
"1490","Oracle",9.6984287524672,1,968,149
"1491","Lasso",13.3860852565305,0.8,657,150
"1492","Ada Lasso",13.2740097367433,0.9,1415,150
"1493","Local prior",14.3919138007632,0.86,2044,150
"1494","Non local",14.1585945063252,0.84,1533,150
"1495","Lasso mod 10000",13.2809172823095,0.76,575,150
"1496","Lasso mod 200",13.2809172823095,0.76,575,150
"1497","Lasso mod 100",13.4984000124271,0.82,1022,150
"1498","Lasso mod 50",15.492721942994,0.82,2300,150
"1499","Naive",14.2512720564789,0.2,200,150
"1500","Oracle",12.9325193851867,1,1082,150
"1501","Lasso",10.6610991256029,0.72,541,151
"1502","Ada Lasso",10.628095212999,0.82,968,151
"1503","Local prior",10.5084715996352,0.88,1415,151
"1504","Non local",10.5084715996352,0.88,1415,151
"1505","Lasso mod 10000",10.9558667030722,0.54,360,151
"1506","Lasso mod 200",10.5667113288994,0.8,1022,151
"1507","Lasso mod 100",10.5667113288994,0.8,1022,151
"1508","Lasso mod 50",10.5667113288994,0.8,1022,151
"1509","Naive",11.6623498758921,0.2,200,151
"1510","Oracle",10.2955953589242,1,968,151
"1511","Lasso",6.76617470374193,0.7,541,152
"1512","Ada Lasso",6.67494467543159,0.8,1082,152
"1513","Local prior",7.0105089804228,0.82,1672,152
"1514","Non local",6.86601847838511,0.84,1533,152
"1515","Lasso mod 10000",6.74406249421346,0.68,541,152
"1516","Lasso mod 200",6.62835728000546,0.78,876,152
"1517","Lasso mod 100",7.40285460726262,0.74,2300,152
"1518","Lasso mod 50",7.40285460726262,0.74,2300,152
"1519","Naive",7.25300257385699,0.2,200,152
"1520","Oracle",6.55212519436064,1,968,152
"1521","Lasso",6.58580578246087,0.74,460,153
"1522","Ada Lasso",6.50529118973951,0.92,876,153
"1523","Local prior",7.36482782606116,0.94,1533,153
"1524","Non local",8.30272680485179,0.88,2628,153
"1525","Lasso mod 10000",7.4066663604554,0.8,1082,153
"1526","Lasso mod 200",7.40269972157653,0.82,1150,153
"1527","Lasso mod 100",7.49779176456469,0.86,1415,153
"1528","Lasso mod 50",7.49779176456469,0.86,1415,153
"1529","Naive",7.36176892870747,0.2,200,153
"1530","Oracle",6.44879908935995,1,1022,153
"1531","Lasso",14.9786177502027,0.78,707,154
"1532","Ada Lasso",14.842328666826,0.88,1082,154
"1533","Local prior",14.9463038845069,0.9,1415,154
"1534","Non local",16.6174471738677,0.88,2628,154
"1535","Lasso mod 10000",15.019415664467,0.72,707,154
"1536","Lasso mod 200",14.9091435824895,0.84,1022,154
"1537","Lasso mod 100",15.0803979866824,0.82,1150,154
"1538","Lasso mod 50",15.0239371357802,0.84,1226,154
"1539","Naive",16.5585308972097,0.2,200,154
"1540","Oracle",14.218172326993,1,1022,154
"1541","Lasso",8.59072236152824,0.56,375,155
"1542","Ada Lasso",8.60704390783622,0.62,593,155
"1543","Local prior",8.89505951891133,0.8,1533,155
"1544","Non local",9.69349231996066,0.86,2044,155
"1545","Lasso mod 10000",8.49504543726254,0.62,525,155
"1546","Lasso mod 200",8.4920597278171,0.66,575,155
"1547","Lasso mod 100",8.44776825177309,0.68,593,155
"1548","Lasso mod 50",8.64135756363425,0.76,1150,155
"1549","Naive",9.24056209860608,0.2,200,155
"1550","Oracle",8.16684002577417,1,920,155
"1551","Lasso",15.8809686560618,0.74,681,156
"1552","Ada Lasso",15.8863165080624,0.86,2628,156
"1553","Local prior",15.8863165080624,0.86,2628,156
"1554","Non local",15.8863165080624,0.86,2628,156
"1555","Lasso mod 10000",15.9279900188975,0.66,876,156
"1556","Lasso mod 200",16.5913815389237,0.8,2300,156
"1557","Lasso mod 100",16.5963433122825,0.82,3066,156
"1558","Lasso mod 50",18.066116882673,0.8,4600,156
"1559","Naive",17.0246616676427,0.2,200,156
"1560","Oracle",15.6492877829674,1,1022,156
"1561","Lasso",8.118324199075,0.56,368,157
"1562","Ada Lasso",7.8972509042974,0.82,836,157
"1563","Local prior",7.85032526926851,0.8,1150,157
"1564","Non local",7.89123640943914,0.82,1226,157
"1565","Lasso mod 10000",8.21299988776383,0.5,360,157
"1566","Lasso mod 200",7.99617568610657,0.66,525,157
"1567","Lasso mod 100",8.62374117241847,0.68,1533,157
"1568","Lasso mod 50",10.0410642581435,0.68,3066,157
"1569","Naive",8.9051166127661,0.2,200,157
"1570","Oracle",7.63358698736123,1,800,157
"1571","Lasso",9.38572082206452,0.76,736,158
"1572","Ada Lasso",9.32637941491622,0.88,1672,158
"1573","Local prior",9.84392839930019,0.9,2628,158
"1574","Non local",9.84392839930019,0.9,2628,158
"1575","Lasso mod 10000",9.33096844993469,0.74,876,158
"1576","Lasso mod 200",9.15414640908267,0.82,1082,158
"1577","Lasso mod 100",9.15414640908267,0.82,1082,158
"1578","Lasso mod 50",9.15414640908267,0.82,1082,158
"1579","Naive",10.4320754474838,0.2,200,158
"1580","Oracle",8.98839595572258,1,1082,158
"1581","Lasso",5.81078339984801,0.7,593,159
"1582","Ada Lasso",5.77345426288593,0.86,1533,159
"1583","Local prior",5.7359640703679,0.88,2300,159
"1584","Non local",7.37296545771424,0.84,6133,159
"1585","Lasso mod 10000",5.76751694756734,0.68,657,159
"1586","Lasso mod 200",5.78239348343075,0.72,836,159
"1587","Lasso mod 100",5.78239348343075,0.72,836,159
"1588","Lasso mod 50",9.373229617274,0.76,9200,159
"1589","Naive",6.085372871242,0.2,200,159
"1590","Oracle",5.28588131796425,1,968,159
"1591","Lasso",8.72385839961608,0.66,471,160
"1592","Ada Lasso",9.75677347879852,0.84,1226,160
"1593","Local prior",9.73321134621322,0.88,1672,160
"1594","Non local",10.4891482505156,0.88,3066,160
"1595","Lasso mod 10000",8.98894457337383,0.72,736,160
