"","metodologia","mse","accuracy","n","seed"
"1766","Lasso mod 200",5.08381252545782,0.82,1082,177
"1767","Lasso mod 100",5.03646261195396,0.84,1150,177
"1768","Lasso mod 50",5.03646261195396,0.84,1150,177
"1769","Naive",5.68701601681727,0.1,200,177
"1770","Oracle",4.86685044314515,1,1840,177
"1771","Lasso",3.95947625476041,0.76,876,178
"1772","Ada Lasso",3.94016209295569,0.96,3066,178
"1773","Local prior",3.81393282810475,0.96,1840,178
"1774","Non local",4.22930719858764,0.9,2300,178
"1775","Lasso mod 10000",4.00447477799937,0.62,593,178
"1776","Lasso mod 200",3.97799088881232,0.74,876,178
"1777","Lasso mod 100",3.97799088881232,0.74,876,178
"1778","Lasso mod 50",4.87616244223409,0.88,3066,178
"1779","Naive",4.31843666745774,0.1,200,178
"1780","Oracle",3.80564002700324,1,1840,178
"1781","Lasso",4.58229027420019,0.96,1533,179
"1782","Ada Lasso",4.58616441268972,1,2044,179
"1783","Local prior",4.62802271412624,0.98,2300,179
"1784","Non local",4.62802271412624,0.98,2300,179
"1785","Lasso mod 10000",4.69085139469993,0.78,1022,179
"1786","Lasso mod 200",4.70143640415862,0.86,1533,179
"1787","Lasso mod 100",4.92772097526124,0.86,2044,179
"1788","Lasso mod 50",4.9230519103507,0.9,2628,179
"1789","Naive",5.04657229861952,0.1,200,179
"1790","Oracle",4.58616441268972,1,2044,179
"1791","Lasso",7.67087755143303,0.62,438,180
"1792","Ada Lasso",7.40543358855876,0.96,2044,180
"1793","Local prior",7.53308889839713,0.94,2628,180
"1794","Non local",7.5373107951523,0.96,3680,180
"1795","Lasso mod 10000",7.70734419753447,0.54,418,180
"1796","Lasso mod 200",7.54524394740561,0.82,1415,180
"1797","Lasso mod 100",7.54524394740561,0.82,1415,180
"1798","Lasso mod 50",7.54619940010331,0.84,1533,180
"1799","Naive",8.35451620147472,0.1,200,180
"1800","Oracle",7.40509281560542,1,2300,180
"1801","Lasso",1.63227968688529,0.82,876,181
"1802","Ada Lasso",1.61712654139169,0.96,2300,181
"1803","Local prior",1.61712654139169,0.96,2300,181
"1804","Non local",1.62373788537839,0.96,3066,181
"1805","Lasso mod 10000",1.62167612978691,0.68,657,181
"1806","Lasso mod 200",1.62655148153644,0.86,1314,181
"1807","Lasso mod 100",2.03327540504383,0.9,9200,181
"1808","Lasso mod 50",2.03327540504383,0.9,9200,181
"1809","Naive",1.87428626651927,0.1,200,181
"1810","Oracle",1.61546662463258,1,2300,181
"1811","Lasso",5.57681575927412,0.9,1150,182
"1812","Ada Lasso",5.58297439285131,0.94,1672,182
"1813","Local prior",5.55788098616464,0.96,1672,182
"1814","Non local",5.55494130417462,0.98,2300,182
"1815","Lasso mod 10000",5.61524084982536,0.88,1314,182
"1816","Lasso mod 200",5.59114904070611,0.92,1533,182
"1817","Lasso mod 100",5.59114904070611,0.92,1533,182
"1818","Lasso mod 50",5.59114904070611,0.92,1533,182
"1819","Naive",6.38309142763731,0.1,200,182
"1820","Oracle",5.4811623581181,1,1840,182
"1821","Lasso",4.48826390022364,0.82,736,183
"1822","Ada Lasso",5.07877712496378,0.94,4600,183
"1823","Local prior",4.86998944880681,0.98,2300,183
"1824","Non local",5.07877712496378,0.94,4600,183
"1825","Lasso mod 10000",4.52847652513757,0.68,593,183
"1826","Lasso mod 200",4.78418931766045,0.86,1672,183
"1827","Lasso mod 100",4.78418931766045,0.86,1672,183
"1828","Lasso mod 50",5.0611027383763,0.86,2300,183
"1829","Naive",4.79717589836236,0.1,200,183
"1830","Oracle",4.46142406545413,1,2044,183
"1831","Lasso",2.5709858103881,0.62,438,184
"1832","Ada Lasso",2.62325360670791,0.76,707,184
"1833","Local prior",3.10764024922663,0.88,2044,184
"1834","Non local",2.84383236889362,0.94,3066,184
"1835","Lasso mod 10000",2.51369820568142,0.72,707,184
"1836","Lasso mod 200",2.46918919789467,0.88,1314,184
"1837","Lasso mod 100",2.46918919789467,0.88,1314,184
"1838","Lasso mod 50",2.73239552551369,0.9,2300,184
"1839","Naive",2.99075109760467,0.1,200,184
"1840","Oracle",2.45983004340642,1,2628,184
"1841","Lasso",3.8336583267236,0.58,400,185
"1842","Ada Lasso",3.48976789416779,0.98,1840,185
"1843","Local prior",4.08057166370608,0.92,4600,185
"1844","Non local",4.08057166370608,0.92,4600,185
"1845","Lasso mod 10000",3.63970516837309,0.72,657,185
"1846","Lasso mod 200",3.49915376272739,0.98,3680,185
"1847","Lasso mod 100",3.53040367605575,0.88,1840,185
"1848","Lasso mod 50",3.49915376272739,0.98,3680,185
"1849","Naive",4.06670366801022,0.1,200,185
"1850","Oracle",3.47865228722529,1,2300,185
"1851","Lasso",6.00754359178145,0.82,707,186
"1852","Ada Lasso",5.88480543794148,0.96,1415,186
"1853","Local prior",5.88480543794148,0.96,1415,186
"1854","Non local",6.82786222704452,0.96,3066,186
"1855","Lasso mod 10000",6.05537853586765,0.66,497,186
"1856","Lasso mod 200",6.50282406392507,0.92,1533,186
"1857","Lasso mod 100",7.23485303431661,0.88,2628,186
"1858","Lasso mod 50",7.59281756381613,0.92,4600,186
"1859","Naive",6.79095785745766,0.1,200,186
"1860","Oracle",5.87028842703685,1,1840,186
"1861","Lasso",5.53853394405608,0.78,681,187
"1862","Ada Lasso",5.59014953496686,0.94,2044,187
"1863","Local prior",5.98550191063948,0.96,4600,187
"1864","Non local",5.98550191063948,0.96,4600,187
"1865","Lasso mod 10000",6.02105856318387,0.82,2300,187
"1866","Lasso mod 200",6.02105856318387,0.82,2300,187
"1867","Lasso mod 100",6.02105856318387,0.82,2300,187
"1868","Lasso mod 50",6.13795787527297,0.88,3680,187
"1869","Naive",6.33006575956044,0.1,200,187
"1870","Oracle",5.41201828100619,1,2044,187
"1871","Lasso",6.13832251311665,0.88,1533,188
"1872","Ada Lasso",6.43030470254821,0.92,3680,188
"1873","Local prior",6.43030470254821,0.92,3680,188
"1874","Non local",6.43030470254821,0.92,3680,188
"1875","Lasso mod 10000",6.20995302860456,0.7,800,188
"1876","Lasso mod 200",6.69288323614096,0.88,3066,188
"1877","Lasso mod 100",6.69288323614096,0.88,3066,188
"1878","Lasso mod 50",7.044791142496,0.94,9200,188
"1879","Naive",6.68532536154808,0.1,200,188
"1880","Oracle",5.90118274803086,1,2044,188
"1881","Lasso",6.14054053884418,0.72,575,189
"1882","Ada Lasso",6.25685385395114,0.92,2628,189
"1883","Local prior",6.25685385395114,0.92,2628,189
"1884","Non local",6.25685385395114,0.92,2628,189
"1885","Lasso mod 10000",6.03329958848453,0.8,1022,189
"1886","Lasso mod 200",5.96841856387599,0.84,1314,189
"1887","Lasso mod 100",5.96841856387599,0.84,1314,189
"1888","Lasso mod 50",6.24524131219807,0.88,2044,189
"1889","Naive",6.83630080554493,0.1,200,189
"1890","Oracle",5.95942577131104,1,3066,189
"1891","Lasso",14.6884081452081,0.84,920,190
"1892","Ada Lasso",14.4088590499397,0.9,1840,190
"1893","Local prior",14.36590537425,0.92,2300,190
"1894","Non local",14.7211357668022,0.94,4600,190
"1895","Lasso mod 10000",14.6339357123174,0.78,876,190
"1896","Lasso mod 200",14.6339357123174,0.78,876,190
"1897","Lasso mod 100",16.2949218992749,0.86,3066,190
"1898","Lasso mod 50",16.2949218992749,0.86,3066,190
"1899","Naive",17.0233656593767,0.1,200,190
"1900","Oracle",14.1918909607738,1,2044,190
"1901","Lasso",1.15638263340872,0.86,2044,191
"1902","Ada Lasso",1.16425416640161,0.92,18400,191
"1903","Local prior",1.16173010020212,0.9,3066,191
"1904","Non local",1.16425416640161,0.92,18400,191
"1905","Lasso mod 10000",1.16487640556601,0.76,1672,191
"1906","Lasso mod 200",1.1718694845864,0.88,6133,191
"1907","Lasso mod 100",1.16425416640161,0.92,18400,191
"1908","Lasso mod 50",1.16425416640161,0.92,18400,191
"1909","Naive",1.27059581281566,0.1,200,191
"1910","Oracle",1.10164484451466,1,2300,191
"1911","Lasso",4.72884358862348,0.66,438,192
"1912","Ada Lasso",4.63819929133668,0.94,1022,192
"1913","Local prior",5.06776306990055,0.94,1314,192
"1914","Non local",5.18412838612969,0.96,2044,192
"1915","Lasso mod 10000",4.67510485961549,0.64,471,192
"1916","Lasso mod 200",4.85631051310858,0.78,800,192
"1917","Lasso mod 100",6.1891393187934,0.82,2300,192
"1918","Lasso mod 50",6.1891393187934,0.82,2300,192
"1919","Naive",5.0835707200319,0.1,200,192
"1920","Oracle",4.53364715717967,1,1314,192
"1921","Lasso",3.44702063993265,0.74,575,193
"1922","Ada Lasso",3.34233136526021,0.92,1672,193
"1923","Local prior",3.31557910347158,0.96,2300,193
"1924","Non local",3.36528420934891,0.96,3680,193
"1925","Lasso mod 10000",3.39025989132883,0.8,920,193
"1926","Lasso mod 200",3.33495245195467,0.86,1150,193
"1927","Lasso mod 100",3.33495245195467,0.86,1150,193
"1928","Lasso mod 50",3.33495245195467,0.86,1150,193
"1929","Naive",4.04654008625255,0.1,200,193
"1930","Oracle",3.2701923684681,1,2628,193
"1931","Lasso",2.50502766005234,0.82,836,194
"1932","Ada Lasso",2.45821659254315,0.96,1672,194
"1933","Local prior",2.5627025877767,0.94,2300,194
"1934","Non local",3.20602240581993,0.86,4600,194
"1935","Lasso mod 10000",2.48680085657498,0.8,1082,194
"1936","Lasso mod 200",2.48680085657498,0.8,1082,194
"1937","Lasso mod 100",2.49683948794822,0.8,1150,194
"1938","Lasso mod 50",2.48081167460666,0.86,1415,194
"1939","Naive",2.82268557911288,0.1,200,194
"1940","Oracle",2.45607734908025,1,1840,194
"1941","Lasso",0.930303755420122,0.66,471,195
"1942","Ada Lasso",0.898387506870492,0.94,1314,195
"1943","Local prior",0.888945998175101,1,2300,195
"1944","Non local",0.9579939211446,0.98,2628,195
"1945","Lasso mod 10000",0.923327851109787,0.72,634,195
"1946","Lasso mod 200",0.904869747598025,0.88,1082,195
"1947","Lasso mod 100",0.904869747598025,0.88,1082,195
"1948","Lasso mod 50",1.56141468544376,0.92,18400,195
"1949","Naive",1.0117853807869,0.1,200,195
"1950","Oracle",0.888945998175101,1,2300,195
"1951","Lasso",2.02204730517893,0.84,876,196
"1952","Ada Lasso",1.99821647812653,0.92,1533,196
"1953","Local prior",1.99387510195037,0.96,2044,196
"1954","Non local",2.0559677135012,0.96,3066,196
"1955","Lasso mod 10000",2.02237025512922,0.8,836,196
"1956","Lasso mod 200",2.00035505069507,0.9,1415,196
"1957","Lasso mod 100",2.00035505069507,0.9,1415,196
"1958","Lasso mod 50",2.1330568318281,0.9,3066,196
"1959","Naive",2.2052486016418,0.1,200,196
"1960","Oracle",1.90549369760489,1,2044,196
"1961","Lasso",4.64062780738962,0.72,557,197
"1962","Ada Lasso",4.55686895368766,0.86,920,197
"1963","Local prior",4.7710810626623,0.94,2628,197
"1964","Non local",4.76113468535087,0.96,3066,197
"1965","Lasso mod 10000",4.5850317629333,0.74,707,197
"1966","Lasso mod 200",4.57019284344469,0.78,800,197
"1967","Lasso mod 100",4.80984336201083,0.84,1226,197
"1968","Lasso mod 50",4.79357575956797,0.84,1415,197
"1969","Naive",5.12986090101719,0.1,200,197
"1970","Oracle",4.50100547695085,1,2044,197
"1971","Lasso",0.774083441456209,0.72,613,198
"1972","Ada Lasso",0.73804113556275,0.94,2044,198
"1973","Local prior",0.739604329134913,0.96,2628,198
"1974","Non local",0.935897041590326,0.94,9200,198
"1975","Lasso mod 10000",0.794882606542825,0.92,3066,198
"1976","Lasso mod 200",0.794327461651912,0.94,3680,198
"1977","Lasso mod 100",0.794327461651912,0.94,3680,198
"1978","Lasso mod 50",0.794327461651912,0.94,3680,198
"1979","Naive",0.846248473051517,0.1,200,198
"1980","Oracle",0.733252988535381,1,2300,198
"1981","Lasso",2.20127203688677,0.64,497,199
"1982","Ada Lasso",2.19334953144269,0.74,593,199
"1983","Local prior",2.26325598771641,0.84,1415,199
"1984","Non local",2.28469781791342,0.9,3066,199
"1985","Lasso mod 10000",2.19293558254683,0.68,593,199
"1986","Lasso mod 200",2.1872900990419,0.8,1082,199
"1987","Lasso mod 100",2.1872900990419,0.8,1082,199
"1988","Lasso mod 50",2.75858071214342,0.9,4600,199
"1989","Naive",2.35357328104022,0.1,200,199
"1990","Oracle",2.10247911142523,1,2300,199
"1991","Lasso",11.0396379162046,0.86,2044,200
"1992","Ada Lasso",11.0877121120657,0.92,4600,200
"1993","Local prior",11.0877121120657,0.92,4600,200
"1994","Non local",11.0854301172066,0.94,9200,200
"1995","Lasso mod 10000",11.0043602136594,0.9,3066,200
"1996","Lasso mod 200",11.0043602136594,0.9,3066,200
"1997","Lasso mod 100",11.0095949387996,0.92,3680,200
"1998","Lasso mod 50",11.0722460029723,0.92,6133,200
"1999","Naive",14.027022554898,0.1,200,200
"2000","Oracle",10.9114282943918,1,2300,200
"2001","Lasso",3.66002111005962,0.78,736,201
"2002","Ada Lasso",3.59919825543172,0.96,2300,201
"2003","Local prior",3.6270476145389,0.94,2044,201
"2004","Non local",3.59919825543172,0.96,2300,201
"2005","Lasso mod 10000",3.64523694343465,0.66,557,201
"2006","Lasso mod 200",3.64008480710731,0.84,876,201
"2007","Lasso mod 100",3.61889151004521,0.86,968,201
"2008","Lasso mod 50",3.61889151004521,0.86,968,201
"2009","Naive",4.26991790690099,0.1,200,201
"2010","Oracle",3.59512723338759,1,1840,201
"2011","Lasso",5.77636343182507,0.8,800,202
"2012","Ada Lasso",5.72061909397823,0.94,1672,202
"2013","Local prior",5.67554291939092,0.96,2044,202
"2014","Non local",5.87969957972191,0.94,3066,202
"2015","Lasso mod 10000",5.78490826107043,0.72,766,202
"2016","Lasso mod 200",5.72371331836889,0.84,1226,202
"2017","Lasso mod 100",5.72371331836889,0.84,1226,202
"2018","Lasso mod 50",6.04025891092123,0.9,2628,202
"2019","Naive",6.10363488912783,0.1,200,202
"2020","Oracle",5.61104663630028,1,2300,202
"2021","Lasso",4.28378099661152,0.7,575,203
"2022","Ada Lasso",4.13364294623976,0.96,3680,203
"2023","Local prior",4.13364294623976,0.96,3680,203
"2024","Non local",4.56291964944368,0.94,4600,203
"2025","Lasso mod 10000",4.17657183904159,0.8,1415,203
"2026","Lasso mod 200",4.16968227694639,0.82,1533,203
"2027","Lasso mod 100",4.16968227694639,0.82,1533,203
"2028","Lasso mod 50",4.16968227694639,0.82,1533,203
"2029","Naive",4.76107732577099,0.1,200,203
"2030","Oracle",4.09965417059397,1,2044,203
"2031","Lasso",4.57101527409563,0.92,1840,204
"2032","Ada Lasso",4.54597272214187,0.96,2628,204
"2033","Local prior",4.54597272214187,0.96,2628,204
"2034","Non local",4.54597272214187,0.96,2628,204
"2035","Lasso mod 10000",4.53126776835762,0.8,1150,204
"2036","Lasso mod 200",4.56525932041587,0.88,1672,204
"2037","Lasso mod 100",4.56525932041587,0.88,1672,204
"2038","Lasso mod 50",4.56525932041587,0.88,1672,204
"2039","Naive",5.24960073221136,0.1,200,204
"2040","Oracle",4.38730824953414,1,1672,204
"2041","Lasso",8.9153452256345,0.76,593,205
"2042","Ada Lasso",9.06569239206661,0.94,2300,205
"2043","Local prior",9.06569239206661,0.94,2300,205
"2044","Non local",9.89315487706775,0.92,3680,205
"2045","Lasso mod 10000",9.01857844090036,0.64,497,205
"2046","Lasso mod 200",8.89029582203281,0.8,836,205
"2047","Lasso mod 100",9.47178912273248,0.82,2300,205
"2048","Lasso mod 50",9.47178912273248,0.82,2300,205
"2049","Naive",10.3289990640272,0.1,200,205
"2050","Oracle",8.82053257473335,1,1672,205
"2051","Lasso",1.2809767052363,0.88,1314,206
"2052","Ada Lasso",1.30957194188463,0.96,2300,206
"2053","Local prior",1.30957194188463,0.96,2300,206
"2054","Non local",1.32961114956695,0.94,3680,206
"2055","Lasso mod 10000",1.25919919128477,0.8,876,206
"2056","Lasso mod 200",1.24473861557722,0.82,920,206
"2057","Lasso mod 100",1.47389123841078,0.82,2628,206
"2058","Lasso mod 50",1.70230260680781,0.84,6133,206
"2059","Naive",1.37298464451582,0.1,200,206
"2060","Oracle",1.23030904542896,1,1840,206
"2061","Lasso",5.16140592292436,0.86,1082,207
"2062","Ada Lasso",5.29906342764485,0.96,4600,207
"2063","Local prior",5.29906342764485,0.96,4600,207
"2064","Non local",5.29906342764485,0.96,4600,207
"2065","Lasso mod 10000",5.24845936436535,0.8,1150,207
"2066","Lasso mod 200",5.29488475626562,0.88,2044,207
"2067","Lasso mod 100",5.30000500502638,0.94,3680,207
"2068","Lasso mod 50",5.30000500502638,0.94,3680,207
"2069","Naive",5.65133054768869,0.1,200,207
"2070","Oracle",5.07370314928754,1,2300,207
"2071","Lasso",7.21854100411817,0.9,1314,208
"2072","Ada Lasso",7.23550003966541,0.88,1226,208
"2073","Local prior",7.26852339929794,0.96,2044,208
"2074","Non local",7.3873696495325,0.9,2044,208
"2075","Lasso mod 10000",7.27272725449552,0.8,1415,208
"2076","Lasso mod 200",7.26646056956416,0.84,1840,208
"2077","Lasso mod 100",7.34181444099806,0.88,2300,208
"2078","Lasso mod 50",7.31844220540546,0.9,2628,208
"2079","Naive",7.63016042039347,0.1,200,208
"2080","Oracle",6.98446221791273,1,2628,208
"2081","Lasso",1.20733825356453,0.66,391,209
"2082","Ada Lasso",1.13140485627141,1,1840,209
"2083","Local prior",1.13140485627141,1,1840,209
"2084","Non local",1.37698339393343,0.96,2628,209
"2085","Lasso mod 10000",1.15816887785181,0.88,968,209
"2086","Lasso mod 200",1.16672472802766,0.92,1672,209
"2087","Lasso mod 100",1.16672472802766,0.92,1672,209
"2088","Lasso mod 50",1.54949653850421,0.88,4600,209
"2089","Naive",1.32355568403275,0.1,200,209
"2090","Oracle",1.13140485627141,1,1840,209
"2091","Lasso",2.17282949117537,0.9,1533,210
"2092","Ada Lasso",2.18486720863532,0.92,1415,210
"2093","Local prior",2.19686686550687,0.96,4600,210
"2094","Non local",2.35198936520969,0.92,18400,210
"2095","Lasso mod 10000",2.18979008462916,0.84,1672,210
"2096","Lasso mod 200",2.27651817869987,0.88,6133,210
"2097","Lasso mod 100",2.27651817869987,0.88,6133,210
"2098","Lasso mod 50",2.35198936520969,0.92,18400,210
"2099","Naive",2.4145179340196,0.1,200,210
"2100","Oracle",2.18343133236952,1,2044,210
"2101","Lasso",9.97173172626625,0.8,681,211
"2102","Ada Lasso",9.8000530700003,0.92,1226,211
"2103","Local prior",10.6254803392018,0.96,2300,211
"2104","Non local",10.6254803392018,0.96,2300,211
"2105","Lasso mod 10000",10.417286610206,0.74,766,211
"2106","Lasso mod 200",10.4025410212381,0.78,836,211
"2107","Lasso mod 100",10.4025410212381,0.78,836,211
"2108","Lasso mod 50",11.0505096244466,0.82,1314,211
"2109","Naive",10.7653010209453,0.1,200,211
"2110","Oracle",9.87023969697116,1,2044,211
"2111","Lasso",2.09029870693239,0.58,408,212
"2112","Ada Lasso",2.06361534741649,0.92,3066,212
"2113","Local prior",2.06380611054046,0.88,1672,212
"2114","Non local",2.06792268779768,0.94,6133,212
"2115","Lasso mod 10000",2.09514907450941,0.7,766,212
"2116","Lasso mod 200",2.06830947476421,0.92,2628,212
"2117","Lasso mod 100",2.06830947476421,0.92,2628,212
"2118","Lasso mod 50",2.08107734773193,0.92,4600,212
"2119","Naive",2.40900632540002,0.1,200,212
"2120","Oracle",2.03101152491676,1,2628,212
"2121","Lasso",2.41921349005142,0.9,968,213
"2122","Ada Lasso",2.38842382009923,1,2044,213
"2123","Local prior",2.38842382009923,1,2044,213
"2124","Non local",2.38842382009923,1,2044,213
"2125","Lasso mod 10000",2.43438829700723,0.82,920,213
"2126","Lasso mod 200",2.41459579932091,0.88,1150,213
"2127","Lasso mod 100",2.41459579932091,0.88,1150,213
"2128","Lasso mod 50",2.41459579932091,0.88,1150,213
"2129","Naive",2.66408078419716,0.1,200,213
"2130","Oracle",2.38842382009923,1,2044,213
"2131","Lasso",3.04723524989982,0.82,876,214
"2132","Ada Lasso",2.99545693189663,0.96,3066,214
"2133","Local prior",3.0065623020457,0.94,2044,214
"2134","Non local",3.0065623020457,0.94,2044,214
"2135","Lasso mod 10000",3.05558274064401,0.76,836,214
"2136","Lasso mod 200",3.03457699989816,0.82,1150,214
"2137","Lasso mod 100",3.03457699989816,0.82,1150,214
"2138","Lasso mod 50",3.03255833660075,0.84,1226,214
"2139","Naive",3.2563657274231,0.1,200,214
"2140","Oracle",3.01624435693906,1,2300,214
"2141","Lasso",10.020172099759,0.86,1314,215
"2142","Ada Lasso",9.97303248245213,0.96,3680,215
"2143","Local prior",9.97303248245213,0.96,3680,215
"2144","Non local",9.97303248245213,0.96,3680,215
"2145","Lasso mod 10000",10.6232051530017,0.82,1840,215
"2146","Lasso mod 200",10.6608706730366,0.88,3066,215
"2147","Lasso mod 100",10.6608706730366,0.88,3066,215
"2148","Lasso mod 50",10.6608706730366,0.88,3066,215
"2149","Naive",10.9968477056127,0.1,200,215
"2150","Oracle",9.89917095779969,1,2300,215
"2151","Lasso",2.1542101157339,0.8,736,216
"2152","Ada Lasso",2.12748231045779,0.96,1840,216
"2153","Local prior",2.12218384099049,0.98,2044,216
"2154","Non local",2.64941106950236,0.94,4600,216
"2155","Lasso mod 10000",2.16608692708242,0.72,800,216
"2156","Lasso mod 200",2.16144550457149,0.74,836,216
"2157","Lasso mod 100",2.17148835316289,0.76,876,216
"2158","Lasso mod 50",2.89079793647241,0.86,3680,216
"2159","Naive",2.48715674820724,0.1,200,216
"2160","Oracle",2.11856055451119,1,1533,216
"2161","Lasso",4.46548890753614,0.84,920,217
"2162","Ada Lasso",4.81788806830689,0.94,6133,217
"2163","Local prior",4.81788806830689,0.94,6133,217
"2164","Non local",4.81788806830689,0.94,6133,217
"2165","Lasso mod 10000",4.48479077946267,0.78,1022,217
"2166","Lasso mod 200",4.43554796289783,0.92,2044,217
"2167","Lasso mod 100",4.41021720514934,0.98,3680,217
"2168","Lasso mod 50",4.41021720514934,0.98,3680,217
"2169","Naive",5.01918610592899,0.1,200,217
"2170","Oracle",4.40594841807801,1,3066,217
"2171","Lasso",11.4048047617826,0.86,1314,218
"2172","Ada Lasso",12.1586191760643,0.94,6133,218
"2173","Local prior",12.1586191760643,0.94,6133,218
"2174","Non local",12.1586191760643,0.94,6133,218
"2175","Lasso mod 10000",11.2824140810592,0.86,1672,218
"2176","Lasso mod 200",11.2824140810592,0.86,1672,218
"2177","Lasso mod 100",11.3424246197648,0.9,2628,218
"2178","Lasso mod 50",13.3348843966448,0.92,18400,218
"2179","Naive",11.9109605928959,0.1,200,218
"2180","Oracle",11.2095620499789,1,2628,218
"2181","Lasso",2.91364683799649,0.84,968,219
"2182","Ada Lasso",2.95017293614936,0.92,1840,219
"2183","Local prior",3.05851088567765,0.94,3066,219
"2184","Non local",3.17749045843265,0.92,3680,219
"2185","Lasso mod 10000",2.94708613926735,0.58,525,219
"2186","Lasso mod 200",3.05047693468431,0.9,2628,219
"2187","Lasso mod 100",3.05047693468431,0.9,2628,219
"2188","Lasso mod 50",3.05047693468431,0.9,2628,219
"2189","Naive",3.24943088363162,0.1,200,219
"2190","Oracle",2.84400802361021,1,2044,219
"2191","Lasso",2.1830196279831,0.84,800,220
"2192","Ada Lasso",2.1572392278805,0.96,1415,220
"2193","Local prior",2.14695317430397,1,1840,220
"2194","Non local",2.80610931941633,0.96,2300,220
"2195","Lasso mod 10000",2.31973059756885,0.5,360,220
"2196","Lasso mod 200",2.45161969183511,0.84,1150,220
"2197","Lasso mod 100",2.44149292405359,0.88,1533,220
"2198","Lasso mod 50",2.60978526556577,0.92,3066,220
"2199","Naive",2.39682313893224,0.1,200,220
"2200","Oracle",2.14695317430397,1,1840,220
"2201","Lasso",2.2222412187139,0.84,1533,221
"2202","Ada Lasso",2.24596621147277,0.9,2300,221
"2203","Local prior",2.24200582180422,0.92,3066,221
"2204","Non local",2.5398708114232,0.9,3680,221
"2205","Lasso mod 10000",2.16076719857313,0.86,1226,221
"2206","Lasso mod 200",2.30215690420742,0.92,4600,221
"2207","Lasso mod 100",2.30215690420742,0.92,4600,221
"2208","Lasso mod 50",2.30215690420742,0.92,4600,221
"2209","Naive",2.49738973284209,0.1,200,221
"2210","Oracle",2.12963877667175,1,2628,221
"2211","Lasso",5.6978957703469,0.92,9200,222
"2212","Ada Lasso",5.6978957703469,0.92,9200,222
"2213","Local prior",5.6978957703469,0.92,9200,222
"2214","Non local",5.6978957703469,0.92,9200,222
"2215","Lasso mod 10000",5.6978957703469,0.92,9200,222
"2216","Lasso mod 200",5.6978957703469,0.92,9200,222
"2217","Lasso mod 100",5.6978957703469,0.92,9200,222
"2218","Lasso mod 50",5.6978957703469,0.92,9200,222
"2219","Naive",5.98948120715817,0.1,200,222
"2220","Oracle",5.32936598474112,1,2044,222
"2221","Lasso",0.744708986113445,0.92,1022,223
"2222","Ada Lasso",0.757628361279583,0.94,3066,223
"2223","Local prior",0.757746255306877,0.94,3066,223
"2224","Non local",1.05494067512543,0.92,18400,223
"2225","Lasso mod 10000",0.863061246482573,0.9,3066,223
"2226","Lasso mod 200",0.860934754637432,0.9,4600,223
"2227","Lasso mod 100",0.905506855857854,0.92,6133,223
"2228","Lasso mod 50",0.905506855857854,0.92,6133,223
"2229","Naive",0.818997410982194,0.1,200,223
"2230","Oracle",0.743189327013016,1,2044,223
"2231","Lasso",5.92042156198311,0.88,1082,224
"2232","Ada Lasso",5.89888962656684,0.94,2044,224
"2233","Local prior",5.88770774593955,0.96,3066,224
"2234","Non local",5.88770774593955,0.96,3066,224
"2235","Lasso mod 10000",5.93147005536859,0.92,2044,224
"2236","Lasso mod 200",6.41098232958674,0.92,3680,224
"2237","Lasso mod 100",6.41098232958674,0.92,3680,224
"2238","Lasso mod 50",6.41098232958674,0.92,3680,224
"2239","Naive",7.19099734982776,0.1,200,224
"2240","Oracle",5.88559628505026,1,2300,224
"2241","Lasso",1.5421959642926,0.54,383,225
"2242","Ada Lasso",1.49481548643509,0.94,9200,225
"2243","Local prior",1.4760386440419,0.84,1533,225
"2244","Non local",1.72629031080156,0.94,9200,225
"2245","Lasso mod 10000",1.51186604073575,0.62,497,225
"2246","Lasso mod 200",1.47121434089367,0.92,3680,225
"2247","Lasso mod 100",1.47121434089367,0.92,3680,225
"2248","Lasso mod 50",1.47121434089367,0.92,3680,225
"2249","Naive",1.71719394783718,0.1,200,225
"2250","Oracle",1.42240736939233,1,2628,225
"2251","Lasso",2.29168880844436,0.92,1022,226
"2252","Ada Lasso",2.36079110095919,0.98,2044,226
"2253","Local prior",2.36079110095919,0.98,2044,226
"2254","Non local",2.56061850995341,0.96,3066,226
"2255","Lasso mod 10000",2.31194920674035,0.68,575,226
"2256","Lasso mod 200",2.35961570038436,0.9,1533,226
"2257","Lasso mod 100",2.35961570038436,0.9,1533,226
"2258","Lasso mod 50",2.45676215165254,0.92,1672,226
"2259","Naive",2.48857060930674,0.1,200,226
"2260","Oracle",2.27972425371345,1,1672,226
"2261","Lasso",6.24677392277828,0.74,681,227
"2262","Ada Lasso",6.37166268242626,0.9,1533,227
"2263","Local prior",6.33454302229136,0.92,1672,227
"2264","Non local",6.85037489790119,0.94,3680,227
"2265","Lasso mod 10000",6.42214062208379,0.72,800,227
"2266","Lasso mod 200",7.33364730361564,0.78,1533,227
"2267","Lasso mod 100",7.33364730361564,0.78,1533,227
"2268","Lasso mod 50",7.83806888906629,0.86,3680,227
"2269","Naive",6.72852559323969,0.1,200,227
"2270","Oracle",6.01842824665589,1,1672,227
"2271","Lasso",3.63634574176725,0.8,876,228
"2272","Ada Lasso",3.65241597940634,0.94,2628,228
"2273","Local prior",3.65241597940634,0.94,2628,228
"2274","Non local",4.05352130051468,0.92,3680,228
"2275","Lasso mod 10000",3.64387705584958,0.72,800,228
"2276","Lasso mod 200",3.62882216512549,0.82,1082,228
