"","metodologia","mse","accuracy","n","seed"
"541","Lasso",26.2971006151338,0.62,766,55
"542","Ada Lasso",27.3498863212627,0.72,1672,55
"543","Local prior",27.3498863212627,0.72,1672,55
"544","Non local",29.3676601692145,0.64,4600,55
"545","Lasso mod 10000",26.8212333139501,0.6,876,55
"546","Lasso mod 200",26.8212333139501,0.6,876,55
"547","Lasso mod 100",27.3605781169843,0.66,1415,55
"548","Lasso mod 50",26.8212333139501,0.6,876,55
"549","Naive",28.0694861371261,0.4,200,55
"550","Oracle",25.0130309045586,1,497,55
"551","Lasso",48.0452472510215,0.64,557,56
"552","Ada Lasso",48.308289027958,0.64,541,56
"553","Local prior",49.4428947639175,0.68,3066,56
"554","Non local",49.4428947639175,0.68,3066,56
"555","Lasso mod 10000",48.0910393991286,0.64,1082,56
"556","Lasso mod 200",47.8486619526495,0.62,1150,56
"557","Lasso mod 100",47.8486619526495,0.62,1150,56
"558","Lasso mod 50",49.6752833727414,0.64,557,56
"559","Naive",51.3777319877292,0.4,200,56
"560","Oracle",47.6978709617205,1,541,56
"561","Lasso",91.280808350303,0.66,736,57
"562","Ada Lasso",91.280808350303,0.66,736,57
"563","Local prior",93.9180881151497,0.62,2628,57
"564","Non local",99.6912279583611,0.62,18400,57
"565","Lasso mod 10000",90.8044756789844,0.62,920,57
"566","Lasso mod 200",91.7177318005446,0.64,1150,57
"567","Lasso mod 100",95.4357870864019,0.64,3066,57
"568","Lasso mod 50",90.8044756789844,0.62,920,57
"569","Naive",97.1447168435677,0.4,200,57
"570","Oracle",89.3676577102896,1,511,57
"571","Lasso",62.8296636273538,0.62,460,58
"572","Ada Lasso",65.1574727728017,0.6,1022,58
"573","Local prior",66.7646416896992,0.6,1226,58
"574","Non local",74.6904900889396,0.62,3066,58
"575","Lasso mod 10000",63.1328011101313,0.56,557,58
"576","Lasso mod 200",63.5337731386839,0.62,657,58
"577","Lasso mod 100",70.2726985729429,0.62,2044,58
"578","Lasso mod 50",63.0990361597896,0.58,575,58
"579","Naive",65.2086406681052,0.4,200,58
"580","Oracle",61.4859493118929,1,511,58
"581","Lasso",20.9182974473458,0.66,497,59
"582","Ada Lasso",21.4107072159042,0.76,1314,59
"583","Local prior",22.4910781377514,0.7,1840,59
"584","Non local",21.7823357356747,0.68,2300,59
"585","Lasso mod 10000",21.2616333943542,0.62,613,59
"586","Lasso mod 200",21.2616333943542,0.62,613,59
"587","Lasso mod 100",21.0223007958241,0.66,736,59
"588","Lasso mod 50",21.0676553351319,0.6,557,59
"589","Naive",21.7734477953928,0.4,200,59
"590","Oracle",20.5426578109127,1,497,59
"591","Lasso",23.9678440373544,0.66,511,60
"592","Ada Lasso",26.7098591612016,0.68,2300,60
"593","Local prior",26.7098591612016,0.68,2300,60
"594","Non local",26.7098591612016,0.68,2300,60
"595","Lasso mod 10000",23.4980088215273,0.58,525,60
"596","Lasso mod 200",24.3568646971959,0.58,593,60
"597","Lasso mod 100",27.5740982071892,0.64,2044,60
"598","Lasso mod 50",23.1404271539338,0.6,471,60
"599","Naive",24.5339957563315,0.4,200,60
"600","Oracle",23.1024615628374,1,471,60
"601","Lasso",35.9424760408922,0.6,613,61
"602","Ada Lasso",37.0152994135752,0.64,2628,61
"603","Local prior",37.9299263147644,0.62,1840,61
"604","Non local",37.5103804438522,0.64,6133,61
"605","Lasso mod 10000",36.1414797801154,0.6,657,61
"606","Lasso mod 200",36.4793914253577,0.6,1533,61
"607","Lasso mod 100",36.4793914253577,0.6,1533,61
"608","Lasso mod 50",36.4793914253577,0.6,1533,61
"609","Naive",38.3954041906727,0.4,200,61
"610","Oracle",33.7280691056037,1,471,61
"611","Lasso",37.655032020118,0.56,448,62
"612","Ada Lasso",39.6009288504606,0.56,800,62
"613","Local prior",38.9223177817821,0.66,1415,62
"614","Non local",38.5693065171947,0.68,1672,62
"615","Lasso mod 10000",37.8064575727705,0.5,448,62
"616","Lasso mod 200",37.7662539242968,0.58,766,62
"617","Lasso mod 100",37.9594506512195,0.58,836,62
"618","Lasso mod 50",37.8064575727705,0.5,448,62
"619","Naive",42.8563628076151,0.4,200,62
"620","Oracle",36.3781728005898,1,541,62
"621","Lasso",70.7265012847372,0.54,334,63
"622","Ada Lasso",71.7880034120153,0.62,383,63
"623","Local prior",73.9915887487541,0.58,1082,63
"624","Non local",83.4259013207371,0.58,6133,63
"625","Lasso mod 10000",72.6526784239023,0.64,634,63
"626","Lasso mod 200",72.0861053904555,0.62,657,63
"627","Lasso mod 100",76.9826803154798,0.6,1415,63
"628","Lasso mod 50",72.6526784239023,0.64,634,63
"629","Naive",73.297418311573,0.4,200,63
"630","Oracle",68.9756857792867,1,525,63
"631","Lasso",70.2778765238917,0.58,707,64
"632","Ada Lasso",72.0915295548991,0.64,1314,64
"633","Local prior",73.5582667782479,0.66,2044,64
"634","Non local",78.048798899675,0.62,4600,64
"635","Lasso mod 10000",70.0877941449101,0.6,736,64
"636","Lasso mod 200",70.0877941449101,0.6,736,64
"637","Lasso mod 100",69.9339463356804,0.64,836,64
"638","Lasso mod 50",70.0877941449101,0.6,736,64
"639","Naive",74.5340962103106,0.4,200,64
"640","Oracle",68.4788200217404,1,593,64
"641","Lasso",40.1041273321445,0.76,557,65
"642","Ada Lasso",41.1032652485332,0.62,920,65
"643","Local prior",41.0102145023729,0.68,1533,65
"644","Non local",41.5451388906581,0.7,1672,65
"645","Lasso mod 10000",40.974495017594,0.64,681,65
"646","Lasso mod 200",41.7275182839285,0.62,1150,65
"647","Lasso mod 100",41.6572389011039,0.66,1533,65
"648","Lasso mod 50",40.8796751765584,0.66,657,65
"649","Naive",44.5589380055938,0.4,200,65
"650","Oracle",38.5560177732751,1,497,65
"651","Lasso",62.2723578859616,0.62,1150,66
"652","Ada Lasso",62.2424213626893,0.6,1314,66
"653","Local prior",62.5526109146002,0.66,2628,66
"654","Non local",68.8761325330185,0.62,9200,66
"655","Lasso mod 10000",61.3180821019677,0.62,1082,66
"656","Lasso mod 200",61.3180821019677,0.62,1082,66
"657","Lasso mod 100",61.3180821019677,0.62,1082,66
"658","Lasso mod 50",61.3180821019677,0.62,1082,66
"659","Naive",67.6269683611202,0.4,200,66
"660","Oracle",60.2895114176928,1,575,66
"661","Lasso",55.866166567577,0.62,448,67
"662","Ada Lasso",56.1696947326242,0.66,836,67
"663","Local prior",60.0965377911205,0.58,1082,67
"664","Non local",61.69253581842,0.66,2628,67
"665","Lasso mod 10000",55.4127980100569,0.7,557,67
"666","Lasso mod 200",56.220079362194,0.68,1022,67
"667","Lasso mod 100",56.220079362194,0.68,1022,67
"668","Lasso mod 50",55.4127980100569,0.7,557,67
"669","Naive",62.0416084716037,0.4,200,67
"670","Oracle",54.3870256595798,1,525,67
"671","Lasso",55.2673071471033,0.7,575,68
"672","Ada Lasso",57.3786797405416,0.7,1672,68
"673","Local prior",59.3341609926827,0.68,2300,68
"674","Non local",60.4830715480752,0.66,2628,68
"675","Lasso mod 10000",55.2068848958766,0.62,525,68
"676","Lasso mod 200",56.0091123052169,0.66,736,68
"677","Lasso mod 100",56.0091123052169,0.66,736,68
"678","Lasso mod 50",55.7490803363005,0.62,634,68
"679","Naive",59.5555906402849,0.4,200,68
"680","Oracle",54.0693081855543,1,471,68
"681","Lasso",98.5091110544545,0.62,657,69
"682","Ada Lasso",104.559233582071,0.58,2044,69
"683","Local prior",105.443269411122,0.64,3680,69
"684","Non local",105.443269411122,0.64,3680,69
"685","Lasso mod 10000",94.988984459522,0.6,800,69
"686","Lasso mod 200",94.988984459522,0.6,800,69
"687","Lasso mod 100",94.988984459522,0.6,800,69
"688","Lasso mod 50",94.988984459522,0.6,800,69
"689","Naive",103.310717609869,0.4,200,69
"690","Oracle",91.7486987197395,1,511,69
"691","Lasso",66.7150539123553,0.76,1226,70
"692","Ada Lasso",66.7150539123553,0.76,1226,70
"693","Local prior",69.2431185291968,0.68,3680,70
"694","Non local",74.1462422787205,0.64,6133,70
"695","Lasso mod 10000",66.3311485628021,0.76,968,70
"696","Lasso mod 200",69.6566820236951,0.74,1840,70
"697","Lasso mod 100",69.6566820236951,0.74,1840,70
"698","Lasso mod 50",69.6566820236951,0.74,1840,70
"699","Naive",71.3419187114021,0.4,200,70
"700","Oracle",65.0302853016064,1,541,70
"701","Lasso",60.8047678610294,0.68,525,71
"702","Ada Lasso",62.6246048171853,0.7,876,71
"703","Local prior",70.2881105210762,0.62,1840,71
"704","Non local",69.2160426125171,0.6,2628,71
"705","Lasso mod 10000",61.7789874593412,0.58,593,71
"706","Lasso mod 200",61.5443527650245,0.58,766,71
"707","Lasso mod 100",61.5443527650245,0.58,766,71
"708","Lasso mod 50",61.7789874593412,0.58,593,71
"709","Naive",65.9565542926371,0.4,200,71
"710","Oracle",59.9169093627094,1,497,71
"711","Lasso",48.1198901230781,0.7,511,72
"712","Ada Lasso",49.5325060119525,0.7,968,72
"713","Local prior",49.2391108056579,0.66,1840,72
"714","Non local",52.124602711519,0.68,3680,72
"715","Lasso mod 10000",49.6208886726481,0.72,657,72
"716","Lasso mod 200",49.4506420360338,0.7,707,72
"717","Lasso mod 100",49.3499449157999,0.68,736,72
"718","Lasso mod 50",49.6208886726481,0.72,657,72
"719","Naive",51.9338934926341,0.4,200,72
"720","Oracle",47.7736879019853,1,525,72
"721","Lasso",16.9191979469512,0.64,427,73
"722","Ada Lasso",16.9072258299848,0.66,448,73
"723","Local prior",17.1849396296403,0.74,1415,73
"724","Non local",20.0757846155758,0.64,9200,73
"725","Lasso mod 10000",16.9215343288246,0.6,681,73
"726","Lasso mod 200",18.5360518405823,0.62,1840,73
"727","Lasso mod 100",19.0580549453733,0.62,2628,73
"728","Lasso mod 50",16.9215343288246,0.6,681,73
"729","Naive",17.9895423460722,0.4,200,73
"730","Oracle",16.0210552680415,1,448,73
"731","Lasso",132.752467587406,0.48,593,74
"732","Ada Lasso",131.746535246941,0.5,657,74
"733","Local prior",127.588524227192,0.62,1840,74
"734","Non local",131.872607474692,0.56,2628,74
"735","Lasso mod 10000",128.900915541153,0.5,634,74
"736","Lasso mod 200",129.726932238438,0.48,657,74
"737","Lasso mod 100",129.726932238438,0.48,657,74
"738","Lasso mod 50",128.900915541153,0.5,634,74
"739","Naive",151.357017402548,0.4,200,74
"740","Oracle",129.516237887879,1,511,74
"741","Lasso",32.4514539855823,0.72,427,75
"742","Ada Lasso",33.6977952966618,0.74,1082,75
"743","Local prior",35.4975135919544,0.7,1314,75
"744","Non local",38.6678273673532,0.64,3066,75
"745","Lasso mod 10000",32.5116028884394,0.7,484,75
"746","Lasso mod 200",36.486800388827,0.72,1226,75
"747","Lasso mod 100",36.5213769572546,0.68,2300,75
"748","Lasso mod 50",32.9248030515805,0.68,511,75
"749","Naive",34.8691110632955,0.4,200,75
"750","Oracle",31.8480576829216,1,511,75
"751","Lasso",66.424803730766,0.72,557,76
"752","Ada Lasso",66.9684566194449,0.76,876,76
"753","Local prior",67.5676303006293,0.7,1672,76
"754","Non local",71.0267138295943,0.66,2300,76
"755","Lasso mod 10000",65.0962750154159,0.66,634,76
"756","Lasso mod 200",65.2861192179772,0.68,681,76
"757","Lasso mod 100",72.6236250828245,0.64,1415,76
"758","Lasso mod 50",65.2861192179772,0.68,681,76
"759","Naive",71.1591565473905,0.4,200,76
"760","Oracle",64.9359746671348,1,460,76
"761","Lasso",59.9763087924169,0.78,525,77
"762","Ada Lasso",59.0317084880792,0.82,575,77
"763","Local prior",65.4472465683913,0.76,1314,77
"764","Non local",75.2208270359029,0.64,6133,77
"765","Lasso mod 10000",61.4803123284396,0.72,448,77
"766","Lasso mod 200",62.356635971516,0.7,511,77
"767","Lasso mod 100",73.0095826534838,0.66,3066,77
"768","Lasso mod 50",61.4948277901816,0.7,460,77
"769","Naive",66.9806760992188,0.4,200,77
"770","Oracle",58.8935232008695,1,511,77
"771","Lasso",71.5709980215262,0.58,920,78
"772","Ada Lasso",73.2036718609141,0.64,4600,78
"773","Local prior",72.998249783419,0.62,3066,78
"774","Non local",80.226819308311,0.62,9200,78
"775","Lasso mod 10000",72.0663724990274,0.52,634,78
"776","Lasso mod 200",71.4705962558103,0.58,1672,78
"777","Lasso mod 100",71.3428190009018,0.6,1840,78
"778","Lasso mod 50",71.757036028314,0.54,681,78
"779","Naive",82.1325209927405,0.4,200,78
"780","Oracle",69.8981040553141,1,541,78
"781","Lasso",34.7636629707417,0.6,347,79
"782","Ada Lasso",35.4482167209994,0.58,681,79
"783","Local prior",35.4809069240139,0.64,968,79
"784","Non local",37.1416968755615,0.64,1533,79
"785","Lasso mod 10000",34.6903258535714,0.56,317,79
"786","Lasso mod 200",35.8539578818736,0.64,681,79
"787","Lasso mod 100",37.4509652752456,0.6,1533,79
"788","Lasso mod 50",34.6903258535714,0.56,317,79
"789","Naive",37.3795892597861,0.4,200,79
"790","Oracle",33.6110306218997,1,497,79
"791","Lasso",68.4532367588909,0.6,427,80
"792","Ada Lasso",70.2579124398023,0.62,613,80
"793","Local prior",78.9738711626686,0.56,3066,80
"794","Non local",81.7962160298518,0.6,9200,80
"795","Lasso mod 10000",72.7427027210134,0.62,1533,80
"796","Lasso mod 200",72.7427027210134,0.62,1533,80
"797","Lasso mod 100",72.7427027210134,0.62,1533,80
"798","Lasso mod 50",68.6491659082867,0.66,657,80
"799","Naive",73.8338337465626,0.4,200,80
"800","Oracle",65.7935903061141,1,541,80
"801","Lasso",68.5719772670927,0.66,800,81
"802","Ada Lasso",68.6609001550201,0.7,1150,81
"803","Local prior",69.0654168328211,0.72,1226,81
"804","Non local",69.8657051185555,0.68,1840,81
"805","Lasso mod 10000",69.0118485621791,0.6,681,81
"806","Lasso mod 200",68.8556548299735,0.6,707,81
"807","Lasso mod 100",69.8078711596656,0.64,1150,81
"808","Lasso mod 50",68.5710120871433,0.68,511,81
"809","Naive",77.0799273950353,0.4,200,81
"810","Oracle",67.1095719024539,1,460,81
"811","Lasso",55.6663391792523,0.52,368,82
"812","Ada Lasso",58.3833679471837,0.68,1672,82
"813","Local prior",61.9125729704516,0.64,2300,82
"814","Non local",63.1442008376127,0.64,6133,82
"815","Lasso mod 10000",53.3631534791824,0.58,427,82
"816","Lasso mod 200",52.2573870927677,0.64,1022,82
"817","Lasso mod 100",52.700659313093,0.68,1533,82
"818","Lasso mod 50",53.3631534791824,0.58,427,82
"819","Naive",57.7936698095095,0.4,200,82
"820","Oracle",52.5373637253801,1,471,82
"821","Lasso",56.5005957984488,0.6,541,83
"822","Ada Lasso",56.3914980481591,0.62,1082,83
"823","Local prior",56.7044786931791,0.62,1840,83
"824","Non local",56.8659316179548,0.66,4600,83
"825","Lasso mod 10000",54.0131179295306,0.64,1533,83
"826","Lasso mod 200",54.0131179295306,0.64,1533,83
"827","Lasso mod 100",54.0131179295306,0.64,1533,83
"828","Lasso mod 50",53.9337268928754,0.66,1082,83
"829","Naive",64.6214158868257,0.4,200,83
"830","Oracle",53.6689667822201,1,525,83
"831","Lasso",46.9962475071474,0.66,876,84
"832","Ada Lasso",49.3644159605667,0.66,1840,84
"833","Local prior",51.2894714410464,0.66,3066,84
"834","Non local",51.2894714410464,0.66,3066,84
"835","Lasso mod 10000",51.0148612944704,0.68,1840,84
"836","Lasso mod 200",51.0148612944704,0.68,1840,84
"837","Lasso mod 100",51.0148612944704,0.68,1840,84
"838","Lasso mod 50",51.0148612944704,0.68,1840,84
"839","Naive",49.6858772825075,0.4,200,84
"840","Oracle",45.4092022395725,1,557,84
"841","Lasso",58.4633421166534,0.62,634,85
"842","Ada Lasso",59.697740521592,0.66,1672,85
"843","Local prior",60.7317237767227,0.68,3066,85
"844","Non local",64.0281414573299,0.62,3680,85
"845","Lasso mod 10000",56.6754810046128,0.66,681,85
"846","Lasso mod 200",59.423602468583,0.64,1082,85
"847","Lasso mod 100",59.423602468583,0.64,1082,85
"848","Lasso mod 50",56.6833916934767,0.68,634,85
"849","Naive",60.9649451203774,0.4,200,85
"850","Oracle",56.0120518308187,1,557,85
"851","Lasso",38.7512938660513,0.62,1226,86
"852","Ada Lasso",39.4204365837819,0.66,2044,86
"853","Local prior",38.6793344872422,0.66,1415,86
"854","Non local",40.2358078593293,0.66,3680,86
"855","Lasso mod 10000",37.9783977162383,0.66,427,86
"856","Lasso mod 200",38.7167301477865,0.66,1672,86
"857","Lasso mod 100",46.3492584103623,0.64,4600,86
"858","Lasso mod 50",37.8399533845535,0.68,497,86
"859","Naive",40.1668071249178,0.4,200,86
"860","Oracle",36.8121946136986,1,575,86
"861","Lasso",82.5895473482688,0.52,400,87
"862","Ada Lasso",87.3262045414236,0.6,1415,87
"863","Local prior",87.3262045414236,0.6,1415,87
"864","Non local",86.444889144102,0.54,2628,87
"865","Lasso mod 10000",81.430614850787,0.7,1672,87
"866","Lasso mod 200",81.9606776149253,0.64,2628,87
"867","Lasso mod 100",81.9606776149253,0.64,2628,87
"868","Lasso mod 50",81.430614850787,0.7,1672,87
"869","Naive",93.0923493373812,0.4,200,87
"870","Oracle",79.3153119323522,1,525,87
"871","Lasso",110.978452120098,0.7,448,88
"872","Ada Lasso",109.466388098928,0.74,920,88
"873","Local prior",115.531784003674,0.7,1226,88
"874","Non local",114.24422534535,0.62,2044,88
"875","Lasso mod 10000",112.527057870776,0.6,368,88
"876","Lasso mod 200",109.461377214391,0.66,541,88
"877","Lasso mod 100",109.461377214391,0.66,541,88
"878","Lasso mod 50",112.527057870776,0.6,368,88
"879","Naive",123.150312383902,0.4,200,88
"880","Oracle",109.72655674892,1,497,88
"881","Lasso",122.427348921107,0.58,766,89
"882","Ada Lasso",122.765422002456,0.6,876,89
"883","Local prior",131.067449808036,0.64,2300,89
"884","Non local",141.940079804822,0.64,3680,89
"885","Lasso mod 10000",120.601991529904,0.56,681,89
"886","Lasso mod 200",132.915790633959,0.56,1840,89
"887","Lasso mod 100",133.568025911192,0.58,2044,89
"888","Lasso mod 50",132.915790633959,0.56,1840,89
"889","Naive",127.164037864568,0.4,200,89
"890","Oracle",114.224157627348,1,484,89
"891","Lasso",36.9321233252795,0.58,375,90
"892","Ada Lasso",36.7971857978929,0.64,471,90
"893","Local prior",36.9341270417581,0.66,800,90
"894","Non local",38.7566214248102,0.64,2628,90
"895","Lasso mod 10000",36.8788413918273,0.5,287,90
"896","Lasso mod 200",37.2547160771042,0.54,306,90
"897","Lasso mod 100",36.2400091440453,0.64,1022,90
"898","Lasso mod 50",36.8788413918273,0.5,287,90
"899","Naive",39.6124677321505,0.4,200,90
"900","Oracle",34.17547866813,1,471,90
"901","Lasso",27.3114332148954,0.66,657,91
"902","Ada Lasso",27.5368613179141,0.68,968,91
"903","Local prior",29.1604803117565,0.66,1314,91
"904","Non local",28.9961598871335,0.62,1672,91
"905","Lasso mod 10000",27.7391451734576,0.6,525,91
"906","Lasso mod 200",27.6846793873308,0.58,593,91
"907","Lasso mod 100",27.5698883849965,0.56,836,91
"908","Lasso mod 50",27.9149423816943,0.6,541,91
"909","Naive",28.3255479989306,0.4,200,91
"910","Oracle",26.6437129047544,1,484,91
"911","Lasso",38.1091391434615,0.72,1022,92
"912","Ada Lasso",38.3835207010142,0.7,2300,92
"913","Local prior",38.4002496901942,0.68,2044,92
"914","Non local",38.3835207010142,0.7,2300,92
"915","Lasso mod 10000",38.4224775974969,0.7,876,92
"916","Lasso mod 200",38.4224775974969,0.7,876,92
"917","Lasso mod 100",38.4224775974969,0.7,876,92
"918","Lasso mod 50",38.4224775974969,0.7,876,92
"919","Naive",41.4904320374551,0.4,200,92
"920","Oracle",37.9658170892208,1,541,92
"921","Lasso",19.068711906844,0.52,322,93
"922","Ada Lasso",19.9208772058209,0.54,375,93
"923","Local prior",20.0614254089959,0.64,1314,93
"924","Non local",20.9874702868157,0.64,1840,93
"925","Lasso mod 10000",19.9390737271002,0.5,306,93
"926","Lasso mod 200",18.9799036538795,0.74,920,93
"927","Lasso mod 100",19.1974768461452,0.7,1082,93
"928","Lasso mod 50",20.2258104458765,0.46,292,93
"929","Naive",20.1989511068846,0.4,200,93
"930","Oracle",18.341304796796,1,557,93
"931","Lasso",35.5237468809179,0.56,541,94
"932","Ada Lasso",35.7964961185184,0.6,800,94
"933","Local prior",37.4922827899625,0.58,1840,94
"934","Non local",38.5903324789358,0.64,4600,94
"935","Lasso mod 10000",34.028536558375,0.66,383,94
"936","Lasso mod 200",34.442448009802,0.68,836,94
"937","Lasso mod 100",35.7520633775132,0.62,1022,94
"938","Lasso mod 50",34.0975387762136,0.68,400,94
"939","Naive",36.8833111130792,0.4,200,94
"940","Oracle",33.1760907122743,1,575,94
"941","Lasso",41.1092501568761,0.56,511,95
"942","Ada Lasso",42.7483433611785,0.6,1672,95
"943","Local prior",43.9488858446276,0.54,1226,95
"944","Non local",44.6115843611535,0.64,4600,95
"945","Lasso mod 10000",38.8428068792975,0.68,1082,95
"946","Lasso mod 200",39.7414872725728,0.68,1226,95
"947","Lasso mod 100",39.7414872725728,0.68,1226,95
"948","Lasso mod 50",40.218133919907,0.52,347,95
"949","Naive",39.7002205356655,0.4,200,95
"950","Oracle",38.1331585278658,1,484,95
"951","Lasso",26.0492929338341,0.62,460,96
"952","Ada Lasso",26.5410203545013,0.74,736,96
"953","Local prior",29.1968384223933,0.7,1314,96
"954","Non local",32.6898317365601,0.6,2300,96
"955","Lasso mod 10000",26.352033175202,0.54,448,96
"956","Lasso mod 200",26.2639747371412,0.62,541,96
"957","Lasso mod 100",29.7728914093427,0.58,1226,96
"958","Lasso mod 50",26.352033175202,0.54,448,96
"959","Naive",27.5387510464393,0.4,200,96
"960","Oracle",24.5698164202463,1,471,96
"961","Lasso",83.2300348805474,0.66,575,97
"962","Ada Lasso",85.9187820851799,0.68,736,97
"963","Local prior",90.1270199103682,0.66,2300,97
"964","Non local",93.8311332028131,0.62,1840,97
"965","Lasso mod 10000",86.6676989074872,0.66,876,97
"966","Lasso mod 200",86.6676989074872,0.66,876,97
"967","Lasso mod 100",86.5267113985082,0.64,968,97
"968","Lasso mod 50",86.7290593440692,0.64,836,97
"969","Naive",85.6205783794695,0.4,200,97
"970","Oracle",81.4209201084095,1,511,97
"971","Lasso",35.9217662927854,0.58,317,98
"972","Ada Lasso",38.7148764800989,0.6,766,98
"973","Local prior",40.3861555931557,0.66,1533,98
"974","Non local",41.6334199597629,0.64,1672,98
"975","Lasso mod 10000",35.2765084956132,0.56,360,98
"976","Lasso mod 200",35.1765203360228,0.54,383,98
"977","Lasso mod 100",38.428427521518,0.64,1226,98
"978","Lasso mod 50",35.2999124308145,0.54,340,98
"979","Naive",36.8342294694071,0.4,200,98
"980","Oracle",33.3262847679919,1,511,98
"981","Lasso",53.0752908563821,0.58,317,99
"982","Ada Lasso",57.6532014708869,0.66,2044,99
"983","Local prior",55.8257927127154,0.68,1226,99
"984","Non local",60.2742976616759,0.62,3066,99
"985","Lasso mod 10000",54.035376766085,0.6,347,99
"986","Lasso mod 200",56.2964389545289,0.52,707,99
"987","Lasso mod 100",56.2964389545289,0.52,707,99
"988","Lasso mod 50",54.035376766085,0.6,347,99
"989","Naive",58.1641704567144,0.4,200,99
"990","Oracle",49.82989291434,1,471,99
"991","Lasso",40.1253103940664,0.66,408,100
"992","Ada Lasso",41.1230581893311,0.7,1840,100
"993","Local prior",40.4937893748153,0.66,1415,100
"994","Non local",42.1264849874791,0.64,4600,100
"995","Lasso mod 10000",40.3442727204262,0.62,418,100
"996","Lasso mod 200",40.8265538147044,0.62,1082,100
"997","Lasso mod 100",40.8265538147044,0.62,1082,100
"998","Lasso mod 50",40.3442727204262,0.62,418,100
"999","Naive",44.4654327043776,0.4,200,100
"1000","Oracle",38.5786174395736,1,511,100
"1001","Lasso",70.2934491880503,0.68,920,101
"1002","Ada Lasso",70.2934491880503,0.68,920,101
"1003","Local prior",76.8212504981974,0.68,1672,101
"1004","Non local",80.0640790565276,0.68,2628,101
"1005","Lasso mod 10000",71.3211965687577,0.56,511,101
"1006","Lasso mod 200",71.9511151346611,0.58,920,101
"1007","Lasso mod 100",77.4644881177339,0.62,1840,101
"1008","Lasso mod 50",71.3211965687577,0.56,511,101
"1009","Naive",75.4132807157205,0.4,200,101
"1010","Oracle",69.9982952724473,1,511,101
"1011","Lasso",63.948843399665,0.66,408,102
"1012","Ada Lasso",62.9881970227789,0.64,1226,102
"1013","Local prior",64.9935558253343,0.64,2628,102
"1014","Non local",64.9935558253343,0.64,2628,102
"1015","Lasso mod 10000",63.5972003547471,0.64,460,102
"1016","Lasso mod 200",62.8297496172712,0.68,511,102
"1017","Lasso mod 100",62.8297496172712,0.68,511,102
"1018","Lasso mod 50",62.8297496172712,0.68,511,102
"1019","Naive",64.7848399145675,0.4,200,102
"1020","Oracle",61.4841041235989,1,484,102
"1021","Lasso",48.1535321330165,0.54,328,103
"1022","Ada Lasso",47.2309959006199,0.7,593,103
"1023","Local prior",48.3472528105306,0.72,1150,103
"1024","Non local",50.9188565375931,0.6,968,103
"1025","Lasso mod 10000",48.3793079618984,0.52,328,103
"1026","Lasso mod 200",46.2402138801998,0.78,613,103
"1027","Lasso mod 100",46.5638401211148,0.74,657,103
"1028","Lasso mod 50",48.4656555066749,0.48,311,103
"1029","Naive",49.5680206201783,0.4,200,103
"1030","Oracle",44.7187921449919,1,497,103
"1031","Lasso",58.7363599875011,0.6,525,104
"1032","Ada Lasso",57.6704349996282,0.64,800,104
"1033","Local prior",60.052038760524,0.64,1226,104
"1034","Non local",71.3037433088557,0.58,3066,104
"1035","Lasso mod 10000",58.3947144482992,0.56,525,104
"1036","Lasso mod 200",58.3947144482992,0.56,525,104
"1037","Lasso mod 100",57.6564315461818,0.54,657,104
"1038","Lasso mod 50",58.3947144482992,0.56,525,104
"1039","Naive",66.7046488481505,0.4,200,104
"1040","Oracle",56.5248932520848,1,484,104
"1041","Lasso",42.1129593118677,0.6,418,105
"1042","Ada Lasso",41.1074877455537,0.76,968,105
"1043","Local prior",42.245973576825,0.74,1314,105
"1044","Non local",45.8835784781094,0.68,2044,105
"1045","Lasso mod 10000",41.2980146355261,0.72,525,105
"1046","Lasso mod 200",40.8968226057485,0.7,657,105
"1047","Lasso mod 100",40.8968226057485,0.7,657,105
"1048","Lasso mod 50",40.7068096673177,0.7,557,105
"1049","Naive",44.1240329396188,0.4,200,105
"1050","Oracle",40.7406485716899,1,448,105
"1051","Lasso",64.4811363028903,0.7,681,106
"1052","Ada Lasso",64.4928110869932,0.68,1082,106
"1053","Local prior",66.8518083890029,0.68,2300,106
"1054","Non local",69.8514811856041,0.64,4600,106
"1055","Lasso mod 10000",64.560614186315,0.64,681,106
"1056","Lasso mod 200",64.560614186315,0.64,681,106
"1057","Lasso mod 100",64.560614186315,0.64,681,106
"1058","Lasso mod 50",64.5603915588846,0.62,657,106
"1059","Naive",69.2511377479746,0.4,200,106
"1060","Oracle",62.7119399167956,1,557,106
"1061","Lasso",77.5123018588419,0.66,800,107
"1062","Ada Lasso",79.2259348248947,0.66,2044,107
"1063","Local prior",79.0187199418843,0.68,2300,107
"1064","Non local",85.245290861257,0.62,3680,107
"1065","Lasso mod 10000",75.4355250152591,0.7,876,107
"1066","Lasso mod 200",75.6218470902662,0.72,920,107
"1067","Lasso mod 100",75.6218470902662,0.72,920,107
"1068","Lasso mod 50",75.4355250152591,0.7,876,107
"1069","Naive",82.6472762886763,0.4,200,107
"1070","Oracle",73.8805663968864,1,541,107
"1071","Lasso",66.7889219635496,0.5,391,108
"1072","Ada Lasso",69.4985399851484,0.7,1840,108
"1073","Local prior",73.7883901195784,0.66,2300,108
"1074","Non local",73.5993210488384,0.66,3680,108
"1075","Lasso mod 10000",68.3112875695773,0.6,707,108
"1076","Lasso mod 200",68.4870340358693,0.66,1022,108
"1077","Lasso mod 100",68.445318162554,0.68,1415,108
