"","metodologia","mse","accuracy","n","seed"
"537","Lasso mod 100",12.7464062821678,0.72,968,54
"538","Lasso mod 50",12.4798167638939,0.6,448,54
"539","Naive",13.3049155459844,0.2,200,54
"540","Oracle",12.0745929735632,1,800,54
"541","Lasso",27.1862065284042,0.8,876,55
"542","Ada Lasso",27.1862065284042,0.8,876,55
"543","Local prior",27.4975992376143,0.9,2628,55
"544","Non local",32.7253427317348,0.84,9200,55
"545","Lasso mod 10000",27.9305895016306,0.74,1022,55
"546","Lasso mod 200",27.8607311182976,0.76,1150,55
"547","Lasso mod 100",27.2822229751682,0.84,1533,55
"548","Lasso mod 50",27.9305895016306,0.74,1022,55
"549","Naive",30.0272057920691,0.2,200,55
"550","Oracle",26.6244718542986,1,1082,55
"551","Lasso",43.0746591876397,0.72,836,56
"552","Ada Lasso",46.1243186223797,0.78,2628,56
"553","Local prior",46.9058909736105,0.84,6133,56
"554","Non local",49.2336481292423,0.82,18400,56
"555","Lasso mod 10000",43.8050883643524,0.64,968,56
"556","Lasso mod 200",44.2575493280815,0.62,1082,56
"557","Lasso mod 100",45.3050718880211,0.72,2044,56
"558","Lasso mod 50",44.2575493280815,0.62,1082,56
"559","Naive",49.0735972237219,0.2,200,56
"560","Oracle",40.9363473059009,1,968,56
"561","Lasso",19.6573523270423,0.76,836,57
"562","Ada Lasso",21.5677658641311,0.76,1672,57
"563","Local prior",22.3814783208289,0.76,1840,57
"564","Non local",23.1584737488289,0.76,3066,57
"565","Lasso mod 10000",19.9303594595225,0.7,657,57
"566","Lasso mod 200",20.9822312498655,0.7,836,57
"567","Lasso mod 100",20.9822312498655,0.7,836,57
"568","Lasso mod 50",19.9303594595225,0.7,657,57
"569","Naive",23.2201768545897,0.2,200,57
"570","Oracle",19.1354735370664,1,1022,57
"571","Lasso",23.6902058965781,0.74,800,58
"572","Ada Lasso",23.8867829403762,0.84,2300,58
"573","Local prior",23.8867829403762,0.84,2300,58
"574","Non local",23.8867829403762,0.84,2300,58
"575","Lasso mod 10000",23.9305459515755,0.66,593,58
"576","Lasso mod 200",23.416963190327,0.72,836,58
"577","Lasso mod 100",23.402646850997,0.8,1314,58
"578","Lasso mod 50",24.688983765861,0.48,353,58
"579","Naive",25.7702996525141,0.2,200,58
"580","Oracle",22.9096379479788,1,1022,58
"581","Lasso",20.381434044052,0.66,511,59
"582","Ada Lasso",19.1516628537527,0.86,2044,59
"583","Local prior",19.0411860137326,0.84,1672,59
"584","Non local",20.1508214482017,0.8,2628,59
"585","Lasso mod 10000",20.4127136065774,0.58,511,59
"586","Lasso mod 200",20.4761103292063,0.7,1533,59
"587","Lasso mod 100",21.5187227610755,0.78,3680,59
"588","Lasso mod 50",20.3663980437292,0.6,484,59
"589","Naive",21.8189144794298,0.2,200,59
"590","Oracle",18.6876380809094,1,1082,59
"591","Lasso",25.1967642509593,0.74,766,60
"592","Ada Lasso",25.7483364498856,0.82,3680,60
"593","Local prior",25.2616220244046,0.82,2300,60
"594","Non local",25.7483364498856,0.82,3680,60
"595","Lasso mod 10000",25.526070413957,0.68,681,60
"596","Lasso mod 200",25.3638607271066,0.74,1415,60
"597","Lasso mod 100",25.3801224925723,0.76,1533,60
"598","Lasso mod 50",25.3638607271066,0.74,1415,60
"599","Naive",26.7928599305847,0.2,200,60
"600","Oracle",24.3627391053257,1,1082,60
"601","Lasso",9.27289077711516,0.74,876,61
"602","Ada Lasso",9.08302810170123,0.8,1226,61
"603","Local prior",9.4617021427567,0.82,2300,61
"604","Non local",10.0777631838584,0.78,4600,61
"605","Lasso mod 10000",9.14465166597889,0.74,1150,61
"606","Lasso mod 200",9.07645785108619,0.8,1840,61
"607","Lasso mod 100",9.07645785108619,0.8,1840,61
"608","Lasso mod 50",9.14465166597889,0.74,1150,61
"609","Naive",10.0271575067733,0.2,200,61
"610","Oracle",8.80273248203139,1,1082,61
"611","Lasso",20.3722213648884,0.8,876,62
"612","Ada Lasso",21.3720534497337,0.84,2628,62
"613","Local prior",21.3720534497337,0.84,2628,62
"614","Non local",21.4343353275747,0.86,3680,62
"615","Lasso mod 10000",20.6453179768754,0.76,920,62
"616","Lasso mod 200",20.5436018664396,0.78,1150,62
"617","Lasso mod 100",20.5436018664396,0.78,1150,62
"618","Lasso mod 50",20.6453179768754,0.76,920,62
"619","Naive",21.9394037393359,0.2,200,62
"620","Oracle",20.3227329983593,1,1150,62
"621","Lasso",17.0952369917754,0.8,1226,63
"622","Ada Lasso",19.4662539637428,0.8,4600,63
"623","Local prior",19.4662539637428,0.8,4600,63
"624","Non local",19.4662539637428,0.8,4600,63
"625","Lasso mod 10000",17.5788937046121,0.7,968,63
"626","Lasso mod 200",17.9883829993048,0.68,1314,63
"627","Lasso mod 100",18.9371482167538,0.7,2044,63
"628","Lasso mod 50",17.483223167469,0.7,1150,63
"629","Naive",18.1940449688784,0.2,200,63
"630","Oracle",16.4447873891572,1,968,63
"631","Lasso",12.8755623214279,0.7,707,64
"632","Ada Lasso",12.5755256480045,0.88,1533,64
"633","Local prior",13.0613352628009,0.88,3680,64
"634","Non local",13.353491081498,0.88,3066,64
"635","Lasso mod 10000",12.9055597848488,0.74,736,64
"636","Lasso mod 200",13.116420735274,0.76,1415,64
"637","Lasso mod 100",13.3094382862977,0.82,3680,64
"638","Lasso mod 50",12.9055597848488,0.74,736,64
"639","Naive",14.3898951073049,0.2,200,64
"640","Oracle",12.6487793761339,1,1150,64
"641","Lasso",12.7734844242708,0.76,613,65
"642","Ada Lasso",12.5929333176329,0.86,876,65
"643","Local prior",12.5795618584922,0.92,1022,65
"644","Non local",14.4404650039175,0.86,3066,65
"645","Lasso mod 10000",13.4263980280892,0.42,283,65
"646","Lasso mod 200",12.8750123865303,0.72,736,65
"647","Lasso mod 100",12.8750123865303,0.72,736,65
"648","Lasso mod 50",13.1027873082512,0.54,353,65
"649","Naive",13.8751378313608,0.2,200,65
"650","Oracle",12.2517816776722,1,836,65
"651","Lasso",30.760925858019,0.74,525,66
"652","Ada Lasso",30.8261092186888,0.78,613,66
"653","Local prior",31.0632462502294,0.9,2628,66
"654","Non local",38.2775171255421,0.76,6133,66
"655","Lasso mod 10000",30.4619749498414,0.84,766,66
"656","Lasso mod 200",30.4619749498414,0.84,766,66
"657","Lasso mod 100",29.831459242503,0.86,1022,66
"658","Lasso mod 50",30.4619749498414,0.84,766,66
"659","Naive",33.6375058445365,0.2,200,66
"660","Oracle",29.4985324077721,1,1314,66
"661","Lasso",33.0488921872968,0.7,736,67
"662","Ada Lasso",32.8993018548135,0.72,968,67
"663","Local prior",33.7107667028445,0.82,1840,67
"664","Non local",35.5294536538209,0.84,2044,67
"665","Lasso mod 10000",33.230914625366,0.64,575,67
"666","Lasso mod 200",33.0372784858663,0.74,1314,67
"667","Lasso mod 100",33.0372784858663,0.74,1314,67
"668","Lasso mod 50",33.6053550618592,0.64,766,67
"669","Naive",34.6408695760934,0.2,200,67
"670","Oracle",31.2889140222625,1,1150,67
"671","Lasso",12.1879501683981,0.72,876,68
"672","Ada Lasso",12.7546621035003,0.72,1150,68
"673","Local prior",13.2696421782946,0.8,3680,68
"674","Non local",13.2696421782946,0.8,3680,68
"675","Lasso mod 10000",12.5088690654738,0.68,920,68
"676","Lasso mod 200",12.9999582790202,0.72,1533,68
"677","Lasso mod 100",12.9999582790202,0.72,1533,68
"678","Lasso mod 50",12.5088690654738,0.68,920,68
"679","Naive",13.0775658814958,0.2,200,68
"680","Oracle",11.5872010198212,1,800,68
"681","Lasso",15.8458697964994,0.76,1082,69
"682","Ada Lasso",15.7994510929553,0.84,2300,69
"683","Local prior",16.345736699068,0.8,3066,69
"684","Non local",16.345736699068,0.8,3066,69
"685","Lasso mod 10000",15.9915381962425,0.68,1082,69
"686","Lasso mod 200",16.0276668721766,0.72,1314,69
"687","Lasso mod 100",15.8551493421604,0.76,1533,69
"688","Lasso mod 50",16.0266110612264,0.62,766,69
"689","Naive",17.040847025217,0.2,200,69
"690","Oracle",15.1335502801547,1,968,69
"691","Lasso",12.3819898708635,0.86,1082,70
"692","Ada Lasso",12.5530907119486,0.9,1672,70
"693","Local prior",12.3795197954369,0.88,2628,70
"694","Non local",12.8361482087257,0.86,3680,70
"695","Lasso mod 10000",12.3398524125421,0.62,460,70
"696","Lasso mod 200",12.3065311317872,0.8,1226,70
"697","Lasso mod 100",12.3065311317872,0.8,1226,70
"698","Lasso mod 50",12.3398524125421,0.62,460,70
"699","Naive",14.0004290475203,0.2,200,70
"700","Oracle",11.3091325013245,1,920,70
"701","Lasso",16.7443670345521,0.8,1226,71
"702","Ada Lasso",16.7600095596362,0.86,3066,71
"703","Local prior",16.7600095596362,0.86,3066,71
"704","Non local",17.469743139184,0.84,3680,71
"705","Lasso mod 10000",16.8535132477031,0.76,920,71
"706","Lasso mod 200",16.8535132477031,0.76,920,71
"707","Lasso mod 100",16.7289278768503,0.84,1672,71
"708","Lasso mod 50",16.8535132477031,0.76,920,71
"709","Naive",18.926531253556,0.2,200,71
"710","Oracle",16.7519441794798,1,1022,71
"711","Lasso",22.3808736197692,0.78,1150,72
"712","Ada Lasso",22.4774728542451,0.82,1533,72
"713","Local prior",24.3376611627201,0.84,2300,72
"714","Non local",25.3034050430242,0.82,3066,72
"715","Lasso mod 10000",21.4675466365242,0.74,707,72
"716","Lasso mod 200",21.5298740129347,0.78,800,72
"717","Lasso mod 100",21.432132886538,0.76,766,72
"718","Lasso mod 50",21.4675466365242,0.74,707,72
"719","Naive",24.0457213926496,0.2,200,72
"720","Oracle",20.8956962230974,1,1082,72
"721","Lasso",14.1178323143648,0.68,511,73
"722","Ada Lasso",13.5930660860915,0.84,920,73
"723","Local prior",13.9653808352388,0.9,1840,73
"724","Non local",13.9653808352388,0.9,1840,73
"725","Lasso mod 10000",14.3542619871651,0.68,707,73
"726","Lasso mod 200",14.3542619871651,0.68,707,73
"727","Lasso mod 100",15.2343231874659,0.76,1226,73
"728","Lasso mod 50",14.3542619871651,0.68,707,73
"729","Naive",15.2969797668843,0.2,200,73
"730","Oracle",13.418853694802,1,920,73
"731","Lasso",11.6099527264231,0.82,1022,74
"732","Ada Lasso",11.9702895078041,0.82,1672,74
"733","Local prior",12.1357529298309,0.82,2628,74
"734","Non local",12.8479354107847,0.82,3680,74
"735","Lasso mod 10000",11.6589275067926,0.76,1022,74
"736","Lasso mod 200",11.6867937095407,0.82,1314,74
"737","Lasso mod 100",11.9274278229729,0.8,1533,74
"738","Lasso mod 50",11.6589275067926,0.76,1022,74
"739","Naive",12.9335517470115,0.2,200,74
"740","Oracle",11.4329196646699,1,920,74
"741","Lasso",21.5346812057657,0.76,766,75
"742","Ada Lasso",21.688006425055,0.84,1226,75
"743","Local prior",21.764961412147,0.86,2300,75
"744","Non local",26.9214247576681,0.82,4600,75
"745","Lasso mod 10000",21.6878286724386,0.84,1415,75
"746","Lasso mod 200",21.6878286724386,0.84,1415,75
"747","Lasso mod 100",23.0737881313812,0.82,2628,75
"748","Lasso mod 50",21.6878286724386,0.84,1415,75
"749","Naive",25.0785310325216,0.2,200,75
"750","Oracle",21.3613844142296,1,876,75
"751","Lasso",37.4119246312542,0.78,968,76
"752","Ada Lasso",37.9760178393871,0.78,1840,76
"753","Local prior",39.122075877394,0.8,4600,76
"754","Non local",39.122075877394,0.8,4600,76
"755","Lasso mod 10000",37.1515374521339,0.72,1533,76
"756","Lasso mod 200",37.1515374521339,0.72,1533,76
"757","Lasso mod 100",39.4755274237173,0.8,3680,76
"758","Lasso mod 50",37.1515374521339,0.72,1533,76
"759","Naive",38.3777276559168,0.2,200,76
"760","Oracle",35.6126007335015,1,800,76
"761","Lasso",19.7846509399814,0.78,920,77
"762","Ada Lasso",20.2208089825527,0.82,3066,77
"763","Local prior",20.5543251710869,0.84,3680,77
"764","Non local",20.8573412737471,0.82,4600,77
"765","Lasso mod 10000",20.1296115434794,0.76,1672,77
"766","Lasso mod 200",20.1084754286679,0.76,2044,77
"767","Lasso mod 100",20.1084754286679,0.76,2044,77
"768","Lasso mod 50",20.1409681342875,0.74,1415,77
"769","Naive",20.8605074740341,0.2,200,77
"770","Oracle",19.217358315948,1,1022,77
"771","Lasso",13.5201994594102,0.7,634,78
"772","Ada Lasso",14.3193742296462,0.84,9200,78
"773","Local prior",13.7612082645403,0.88,3066,78
"774","Non local",14.3193742296462,0.84,9200,78
"775","Lasso mod 10000",13.7018051747559,0.78,2628,78
"776","Lasso mod 200",13.7018051747559,0.78,2628,78
"777","Lasso mod 100",14.2896394092425,0.82,6133,78
"778","Lasso mod 50",13.7018051747559,0.78,2628,78
"779","Naive",14.0467452152481,0.2,200,78
"780","Oracle",12.4810805546923,1,1226,78
"781","Lasso",13.7460981067181,0.78,634,79
"782","Ada Lasso",13.5820264075218,0.86,836,79
"783","Local prior",13.5172490781083,0.92,1314,79
"784","Non local",14.9426317545426,0.86,1533,79
"785","Lasso mod 10000",13.6232240649098,0.76,657,79
"786","Lasso mod 200",13.6232240649098,0.76,657,79
"787","Lasso mod 100",14.6953616730242,0.76,1314,79
"788","Lasso mod 50",13.6232240649098,0.76,657,79
"789","Naive",14.8487610664031,0.2,200,79
"790","Oracle",13.4157071071035,1,920,79
"791","Lasso",21.0041737244277,0.62,427,80
"792","Ada Lasso",20.3683809624933,0.86,1226,80
"793","Local prior",21.1932086245142,0.86,1672,80
"794","Non local",23.8944256424261,0.84,4600,80
"795","Lasso mod 10000",21.053424619446,0.7,766,80
"796","Lasso mod 200",21.303569031708,0.76,920,80
"797","Lasso mod 100",21.2534229209414,0.72,800,80
"798","Lasso mod 50",21.3092271660045,0.5,368,80
"799","Naive",22.8846995265741,0.2,200,80
"800","Oracle",19.7426126174642,1,968,80
"801","Lasso",19.9336886259509,0.74,657,81
"802","Ada Lasso",20.5163230075694,0.84,2044,81
"803","Local prior",20.4582494288503,0.86,3066,81
"804","Non local",20.6677424205226,0.84,6133,81
"805","Lasso mod 10000",20.7564375366099,0.68,1082,81
"806","Lasso mod 200",20.7137333152214,0.78,3066,81
"807","Lasso mod 100",20.7137333152214,0.78,3066,81
"808","Lasso mod 50",20.3867430401383,0.66,681,81
"809","Naive",21.1663199674085,0.2,200,81
"810","Oracle",19.651277863391,1,876,81
"811","Lasso",13.4699026436187,0.66,657,82
"812","Ada Lasso",14.0157827974061,0.8,1415,82
"813","Local prior",13.8892370328098,0.84,2044,82
"814","Non local",13.8892370328098,0.84,2044,82
"815","Lasso mod 10000",13.7531118522055,0.6,593,82
"816","Lasso mod 200",14.132540014918,0.62,736,82
"817","Lasso mod 100",14.5253219403291,0.64,920,82
"818","Lasso mod 50",13.7479912023758,0.62,613,82
"819","Naive",14.181039305666,0.2,200,82
"820","Oracle",13.3546542732572,1,836,82
"821","Lasso",23.2244588483821,0.78,968,83
"822","Ada Lasso",24.0692593121267,0.84,1840,83
"823","Local prior",26.5122742143413,0.86,3680,83
"824","Non local",27.1294651031992,0.84,6133,83
"825","Lasso mod 10000",23.3323750136327,0.72,876,83
"826","Lasso mod 200",23.2715862878852,0.74,968,83
"827","Lasso mod 100",23.3302794615108,0.76,1082,83
"828","Lasso mod 50",23.3323750136327,0.72,876,83
"829","Naive",25.719360289238,0.2,200,83
"830","Oracle",23.095078416867,1,1082,83
"831","Lasso",42.5721746360297,0.74,1022,84
"832","Ada Lasso",41.9246917719053,0.8,1314,84
"833","Local prior",41.6756060912895,0.88,3066,84
"834","Non local",42.9113231242805,0.82,4600,84
"835","Lasso mod 10000",42.4748277513302,0.8,2300,84
"836","Lasso mod 200",42.6749058793761,0.8,2628,84
"837","Lasso mod 100",42.6749058793761,0.8,2628,84
"838","Lasso mod 50",42.6749058793761,0.8,2628,84
"839","Naive",47.0931282834387,0.2,200,84
"840","Oracle",41.0570513591682,1,968,84
"841","Lasso",22.7566710663879,0.78,836,85
"842","Ada Lasso",22.8367940112371,0.9,1415,85
"843","Local prior",23.7568680011601,0.9,2044,85
"844","Non local",23.7568680011601,0.9,2044,85
"845","Lasso mod 10000",22.7689943399739,0.78,836,85
"846","Lasso mod 200",22.7689943399739,0.78,836,85
"847","Lasso mod 100",22.7689943399739,0.78,836,85
"848","Lasso mod 50",22.7689943399739,0.78,836,85
"849","Naive",24.9103187549517,0.2,200,85
"850","Oracle",22.3863122046705,1,1022,85
"851","Lasso",16.6995884630149,0.76,766,86
"852","Ada Lasso",17.0512139666457,0.86,2300,86
"853","Local prior",17.1992225639138,0.86,6133,86
"854","Non local",17.9480415095032,0.84,9200,86
"855","Lasso mod 10000",16.7677024845859,0.8,2044,86
"856","Lasso mod 200",16.9182844551056,0.84,3066,86
"857","Lasso mod 100",17.2391714852102,0.84,4600,86
"858","Lasso mod 50",16.7677024845859,0.8,2044,86
"859","Naive",17.5156480070365,0.2,200,86
"860","Oracle",15.7001464455621,1,1226,86
"861","Lasso",26.6470193515743,0.84,920,87
"862","Ada Lasso",27.5824474880364,0.9,2044,87
"863","Local prior",28.3539530814038,0.84,3680,87
"864","Non local",28.7244418984799,0.84,9200,87
"865","Lasso mod 10000",27.5712834675817,0.88,1533,87
"866","Lasso mod 200",27.908013647103,0.84,2044,87
"867","Lasso mod 100",28.1240045236836,0.86,3680,87
"868","Lasso mod 50",27.6196459325944,0.86,1840,87
"869","Naive",29.543573397626,0.2,200,87
"870","Oracle",25.7620978293067,1,1314,87
"871","Lasso",15.1016653550795,0.6,400,88
"872","Ada Lasso",14.3073282173716,0.82,1150,88
"873","Local prior",14.3799901670112,0.9,1840,88
"874","Non local",14.3846390219443,0.88,2300,88
"875","Lasso mod 10000",15.1241364259148,0.52,448,88
"876","Lasso mod 200",14.7969505591863,0.66,634,88
"877","Lasso mod 100",15.5752882782653,0.8,3680,88
"878","Lasso mod 50",14.8253714502585,0.56,484,88
"879","Naive",16.1919605613643,0.2,200,88
"880","Oracle",14.3469721448275,1,968,88
"881","Lasso",33.8033511865832,0.82,1150,89
"882","Ada Lasso",37.3259586771046,0.8,4600,89
"883","Local prior",37.3259586771046,0.8,4600,89
"884","Non local",37.3259586771046,0.8,4600,89
"885","Lasso mod 10000",33.6918006151119,0.84,1150,89
"886","Lasso mod 200",33.7652623771171,0.8,1022,89
"887","Lasso mod 100",33.7652623771171,0.8,1022,89
"888","Lasso mod 50",33.7652623771171,0.8,1022,89
"889","Naive",38.448801326719,0.2,200,89
"890","Oracle",32.8388986527103,1,920,89
"891","Lasso",26.0186199759505,0.72,681,90
"892","Ada Lasso",26.7755815532929,0.76,1840,90
"893","Local prior",27.2007056382204,0.76,1672,90
"894","Non local",28.3028871916994,0.78,2628,90
"895","Lasso mod 10000",26.1851756010024,0.7,968,90
"896","Lasso mod 200",26.1085149354193,0.72,1082,90
"897","Lasso mod 100",26.0669864236209,0.74,1150,90
"898","Lasso mod 50",26.1851756010024,0.7,968,90
"899","Naive",29.3548422752442,0.2,200,90
"900","Oracle",24.4019952026837,1,1082,90
"901","Lasso",32.9137581750262,0.72,575,91
"902","Ada Lasso",33.0786966070266,0.92,968,91
"903","Local prior",34.7301144676121,0.88,1840,91
"904","Non local",34.7301144676121,0.88,1840,91
"905","Lasso mod 10000",33.0443428783462,0.64,511,91
"906","Lasso mod 200",33.0443428783462,0.64,511,91
"907","Lasso mod 100",33.7271261841476,0.7,876,91
"908","Lasso mod 50",33.1250549166809,0.66,484,91
"909","Naive",34.6749407868174,0.2,200,91
"910","Oracle",31.8055903413157,1,876,91
"911","Lasso",17.0113729236792,0.68,525,92
"912","Ada Lasso",17.0113729236792,0.68,525,92
"913","Local prior",17.2911537332661,0.88,2628,92
"914","Non local",18.1809271925272,0.86,3066,92
"915","Lasso mod 10000",17.4317948144274,0.78,1672,92
"916","Lasso mod 200",17.4317948144274,0.78,1672,92
"917","Lasso mod 100",18.5429141298064,0.8,3066,92
"918","Lasso mod 50",17.4546072369123,0.76,1314,92
"919","Naive",19.0188569292701,0.2,200,92
"920","Oracle",16.53053271185,1,1082,92
"921","Lasso",28.5114691405513,0.74,634,93
"922","Ada Lasso",29.2617172251899,0.84,2628,93
"923","Local prior",27.9604819685128,0.88,3066,93
"924","Non local",29.2077615304396,0.84,4600,93
"925","Lasso mod 10000",28.0800078576579,0.68,707,93
"926","Lasso mod 200",27.6813442684582,0.72,1022,93
"927","Lasso mod 100",27.6813442684582,0.72,1022,93
"928","Lasso mod 50",28.0800078576579,0.68,707,93
"929","Naive",32.1004874848533,0.2,200,93
"930","Oracle",27.3595241098727,1,1022,93
"931","Lasso",18.8771182649361,0.76,613,94
"932","Ada Lasso",19.109479018499,0.84,1226,94
"933","Local prior",19.3430495134146,0.84,2300,94
"934","Non local",20.7078243409558,0.84,9200,94
"935","Lasso mod 10000",19.1909297824469,0.84,1533,94
"936","Lasso mod 200",20.5645595647695,0.86,6133,94
"937","Lasso mod 100",20.5645595647695,0.86,6133,94
"938","Lasso mod 50",19.2473294807339,0.82,1415,94
"939","Naive",20.6784045551826,0.2,200,94
"940","Oracle",18.311278533749,1,1150,94
"941","Lasso",31.1091683928007,0.74,681,95
"942","Ada Lasso",31.0483115528947,0.88,1415,95
"943","Local prior",31.0272225120036,0.88,1672,95
"944","Non local",31.0458314701452,0.9,1840,95
"945","Lasso mod 10000",31.4743638814295,0.62,511,95
"946","Lasso mod 200",31.5322807081453,0.66,634,95
"947","Lasso mod 100",31.6164226840114,0.76,1022,95
"948","Lasso mod 50",31.1061440320755,0.66,557,95
"949","Naive",35.0528016296291,0.2,200,95
"950","Oracle",29.2048549901322,1,968,95
"951","Lasso",19.2137070161088,0.84,707,96
"952","Ada Lasso",19.3107616256399,0.82,766,96
"953","Local prior",20.7352080774334,0.84,1533,96
"954","Non local",23.3397952123822,0.84,4600,96
"955","Lasso mod 10000",21.729150352307,0.84,968,96
"956","Lasso mod 200",21.6193136761885,0.84,1150,96
"957","Lasso mod 100",21.6193136761885,0.84,1150,96
"958","Lasso mod 50",21.729150352307,0.84,968,96
"959","Naive",20.4118928970784,0.2,200,96
"960","Oracle",18.9943013490392,1,1022,96
"961","Lasso",13.7678051281754,0.7,681,97
"962","Ada Lasso",14.2688988193984,0.8,1672,97
"963","Local prior",15.2785334383908,0.82,4600,97
"964","Non local",15.9155006434744,0.8,6133,97
"965","Lasso mod 10000",14.2601540171355,0.74,1314,97
"966","Lasso mod 200",14.2601540171355,0.74,1314,97
"967","Lasso mod 100",14.2601540171355,0.74,1314,97
"968","Lasso mod 50",14.2601540171355,0.74,1314,97
"969","Naive",14.4562400247814,0.2,200,97
"970","Oracle",13.0822117484713,1,1082,97
"971","Lasso",26.2898827508403,0.6,418,98
"972","Ada Lasso",26.1270480349373,0.7,657,98
"973","Local prior",28.8180191772868,0.78,1533,98
"974","Non local",28.5130420227994,0.8,1672,98
"975","Lasso mod 10000",26.3656914056531,0.56,375,98
"976","Lasso mod 200",27.5890652994274,0.8,1840,98
"977","Lasso mod 100",27.5890652994274,0.8,1840,98
"978","Lasso mod 50",25.7703077336837,0.64,418,98
"979","Naive",28.8434875529779,0.2,200,98
"980","Oracle",24.7429174430567,1,1022,98
"981","Lasso",24.695783673852,0.74,736,99
"982","Ada Lasso",25.021792497602,0.76,1082,99
"983","Local prior",25.2222878974175,0.78,1150,99
"984","Non local",25.6833804690804,0.76,2300,99
"985","Lasso mod 10000",25.0931411901797,0.68,766,99
"986","Lasso mod 200",24.8714229592099,0.76,1082,99
"987","Lasso mod 100",24.8714229592099,0.76,1082,99
"988","Lasso mod 50",25.0931411901797,0.68,766,99
"989","Naive",27.9375690893041,0.2,200,99
"990","Oracle",24.4340916200349,1,1022,99
"991","Lasso",13.0189173855001,0.84,657,100
"992","Ada Lasso",13.594665468013,0.78,1415,100
"993","Local prior",13.6805614040108,0.86,1840,100
"994","Non local",15.2132305972947,0.84,2300,100
"995","Lasso mod 10000",13.129778384099,0.76,707,100
"996","Lasso mod 200",13.129778384099,0.76,707,100
"997","Lasso mod 100",13.4498722951643,0.76,800,100
"998","Lasso mod 50",13.129778384099,0.76,707,100
"999","Naive",15.4267796286668,0.2,200,100
"1000","Oracle",12.8684900933129,1,1082,100
"1001","Lasso",9.83194899467161,0.7,836,101
"1002","Ada Lasso",9.82989868252312,0.84,4600,101
"1003","Local prior",9.82989868252312,0.84,4600,101
"1004","Non local",10.398559327613,0.82,9200,101
"1005","Lasso mod 10000",9.60001839957365,0.7,1082,101
"1006","Lasso mod 200",9.58678418330165,0.76,1840,101
"1007","Lasso mod 100",9.58678418330165,0.76,1840,101
"1008","Lasso mod 50",9.60001839957365,0.7,1082,101
"1009","Naive",10.7228877951237,0.2,200,101
"1010","Oracle",9.41928065830086,1,968,101
"1011","Lasso",17.8944044569564,0.82,836,102
"1012","Ada Lasso",17.9280882918103,0.88,1840,102
"1013","Local prior",17.7690106464388,0.9,2300,102
"1014","Non local",17.7690106464388,0.9,2300,102
"1015","Lasso mod 10000",17.8710330495361,0.78,920,102
"1016","Lasso mod 200",17.8650117142065,0.78,968,102
"1017","Lasso mod 100",17.8650117142065,0.78,968,102
"1018","Lasso mod 50",17.8710330495361,0.78,920,102
"1019","Naive",20.4581816604216,0.2,200,102
"1020","Oracle",17.4326240510722,1,920,102
"1021","Lasso",60.9654978521927,0.74,736,103
"1022","Ada Lasso",62.4650526107475,0.76,1314,103
"1023","Local prior",61.8947982497604,0.8,1840,103
"1024","Non local",69.9188426527028,0.8,4600,103
"1025","Lasso mod 10000",60.9623677440201,0.74,800,103
"1026","Lasso mod 200",60.8862412621505,0.82,1533,103
"1027","Lasso mod 100",60.8862412621505,0.82,1533,103
"1028","Lasso mod 50",61.2357378240838,0.7,681,103
"1029","Naive",70.6997529785378,0.2,200,103
"1030","Oracle",59.424211410286,1,1314,103
"1031","Lasso",17.246224619626,0.66,418,104
"1032","Ada Lasso",16.7601834975058,0.9,920,104
"1033","Local prior",16.8877175249428,0.9,1226,104
"1034","Non local",19.5714786552325,0.82,3680,104
"1035","Lasso mod 10000",17.7489925195808,0.54,334,104
"1036","Lasso mod 200",18.0020714561756,0.72,681,104
"1037","Lasso mod 100",18.137685205418,0.78,876,104
"1038","Lasso mod 50",17.8246618848996,0.52,322,104
"1039","Naive",18.3038805450978,0.2,200,104
"1040","Oracle",16.2805651472068,1,920,104
"1041","Lasso",21.2585782498204,0.62,427,105
"1042","Ada Lasso",20.6607561075542,0.76,541,105
"1043","Local prior",20.2512301519995,0.86,1022,105
"1044","Non local",22.7313033571389,0.86,2628,105
"1045","Lasso mod 10000",21.0834970333227,0.62,484,105
"1046","Lasso mod 200",20.9993965426172,0.74,800,105
"1047","Lasso mod 100",20.9993965426172,0.74,800,105
"1048","Lasso mod 50",21.0834970333227,0.62,484,105
"1049","Naive",23.7458755955853,0.2,200,105
"1050","Oracle",19.793283014152,1,876,105
"1051","Lasso",29.7995168962008,0.6,525,106
"1052","Ada Lasso",30.1237291571692,0.66,800,106
"1053","Local prior",31.6996115727055,0.78,2300,106
"1054","Non local",30.7298322350329,0.82,4600,106
"1055","Lasso mod 10000",29.5866832206029,0.64,575,106
"1056","Lasso mod 200",29.7568085201035,0.76,1314,106
"1057","Lasso mod 100",29.7568085201035,0.76,1314,106
"1058","Lasso mod 50",29.9278205411897,0.74,1226,106
"1059","Naive",33.1097265075026,0.2,200,106
"1060","Oracle",27.7922768535219,1,1150,106
"1061","Lasso",30.4166610221273,0.8,920,107
"1062","Ada Lasso",29.9764799475625,0.82,1150,107
"1063","Local prior",30.24236370493,0.9,2300,107
"1064","Non local",33.0408589931069,0.86,4600,107
"1065","Lasso mod 10000",30.3828527370884,0.74,800,107
"1066","Lasso mod 200",30.7424861872326,0.76,968,107
"1067","Lasso mod 100",30.4474892748481,0.74,1082,107
"1068","Lasso mod 50",30.414144713844,0.76,836,107
"1069","Naive",33.6415878471054,0.2,200,107
