"","metodologia","mse","accuracy","n","seed"
"1438","Lasso mod",17.7437738328992,0.74,1022,180
"1439","Naive",19.4159313617498,0.1,200,180
"1440","Oracle",17.5944169110835,1,2300,180
"1441","Lasso",3.85575273969448,0.82,876,181
"1442","Ada Lasso",3.76216201445254,0.96,2300,181
"1443","Local prior",3.76216201445254,0.96,2300,181
"1444","Non local",4.81570313122903,0.88,18400,181
"1445","Ada mod",3.85575273969448,0.82,876,181
"1446","Lasso mod",3.84748986560908,0.68,657,181
"1447","Naive",4.07226452952709,0.1,200,181
"1448","Oracle",3.75801715091738,1,2300,181
"1449","Lasso",13.120942160977,0.92,1415,182
"1450","Ada Lasso",13.1168177681781,0.94,1672,182
"1451","Local prior",13.7923873214293,0.94,2628,182
"1452","Non local",13.7923873214293,0.94,2628,182
"1453","Ada mod",13.1168177681781,0.94,1672,182
"1454","Lasso mod",13.8803797022211,0.9,2044,182
"1455","Naive",14.9066022944537,0.1,200,182
"1456","Oracle",13.0328610653646,1,1840,182
"1457","Lasso",11.1301364821377,0.82,1150,183
"1458","Ada Lasso",11.1996271029696,0.94,4600,183
"1459","Local prior",11.1996271029696,0.94,4600,183
"1460","Non local",11.1996271029696,0.94,4600,183
"1461","Ada mod",11.1676217258894,0.84,1226,183
"1462","Lasso mod",10.6363412915333,0.68,657,183
"1463","Naive",12.5693098045961,0.1,200,183
"1464","Oracle",10.48196606504,1,2044,183
"1465","Lasso",6.95081880601665,0.56,484,184
"1466","Ada Lasso",6.87067793270761,0.74,836,184
"1467","Local prior",6.95246342708351,0.86,1533,184
"1468","Non local",7.0170447026331,0.9,2628,184
"1469","Ada mod",6.67412784028681,0.58,471,184
"1470","Lasso mod",6.68140035475207,0.54,438,184
"1471","Naive",7.63225391385843,0.1,200,184
"1472","Oracle",6.01564807946136,1,2628,184
"1473","Lasso",8.66032138918297,0.94,2300,185
"1474","Ada Lasso",8.69262920519922,0.94,6133,185
"1475","Local prior",8.4214198049019,0.92,4600,185
"1476","Non local",8.69262920519922,0.94,6133,185
"1477","Ada mod",8.69658802133432,0.92,3680,185
"1478","Lasso mod",8.20339227891856,0.86,2044,185
"1479","Naive",9.39670138325218,0.1,200,185
"1480","Oracle",8.00202002151353,1,2300,185
"1481","Lasso",15.9843432055564,0.8,920,186
"1482","Ada Lasso",16.1465566164119,0.92,2044,186
"1483","Local prior",17.5285865633511,0.9,2300,186
"1484","Non local",17.5285865633511,0.9,2300,186
"1485","Ada mod",15.9817816312933,0.78,836,186
"1486","Lasso mod",16.1321073317087,0.72,707,186
"1487","Naive",17.5842175826472,0.1,200,186
"1488","Oracle",15.2010121477502,1,1840,186
"1489","Lasso",13.8346065191532,0.86,1533,187
"1490","Ada Lasso",14.1679103553004,0.9,4600,187
"1491","Local prior",14.7845150828594,0.9,9200,187
"1492","Non local",14.7845150828594,0.9,9200,187
"1493","Ada mod",13.9424477588748,0.84,1840,187
"1494","Lasso mod",14.1532883030698,0.84,2628,187
"1495","Naive",14.8049362376939,0.1,200,187
"1496","Oracle",13.4919975001915,1,2044,187
"1497","Lasso",15.4807931770183,0.86,2044,188
"1498","Ada Lasso",15.5824261703759,0.92,3680,188
"1499","Local prior",16.1620140482765,0.94,9200,188
"1500","Non local",16.1620140482765,0.94,9200,188
"1501","Ada mod",15.4508416021278,0.84,1533,188
"1502","Lasso mod",16.1143277773629,0.9,4600,188
"1503","Naive",16.7904643946239,0.1,200,188
"1504","Oracle",14.8894135848058,1,2044,188
"1505","Lasso",14.0587616930652,0.74,707,189
"1506","Ada Lasso",14.1550685261761,0.82,1082,189
"1507","Local prior",14.0111060278239,0.92,2628,189
"1508","Non local",13.9235530581954,0.94,3680,189
"1509","Ada mod",14.04699853647,0.76,766,189
"1510","Lasso mod",14.1532742382091,0.78,1150,189
"1511","Naive",16.0359874765884,0.1,200,189
"1512","Oracle",13.7130518181115,1,3066,189
"1513","Lasso",32.0780198459468,0.86,968,190
"1514","Ada Lasso",32.4567163926461,0.9,2628,190
"1515","Local prior",32.4567163926461,0.9,2628,190
"1516","Non local",32.5709504107598,0.94,4600,190
"1517","Ada mod",33.5919694416603,0.82,1082,190
"1518","Lasso mod",31.9745605025477,0.78,1082,190
"1519","Naive",35.8574435772323,0.1,200,190
"1520","Oracle",31.7139623981257,1,2044,190
"1521","Lasso",2.78478161889439,0.84,2628,191
"1522","Ada Lasso",2.78991036782892,0.92,18400,191
"1523","Local prior",2.78530589032408,0.88,4600,191
"1524","Non local",2.78991036782892,0.92,18400,191
"1525","Ada mod",2.78878159787919,0.84,1672,191
"1526","Lasso mod",2.79272739246231,0.76,1672,191
"1527","Naive",3.06928373224857,0.1,200,191
"1528","Oracle",2.70310242730171,1,2300,191
"1529","Lasso",11.7802800788596,0.66,438,192
"1530","Ada Lasso",11.7450589960586,0.64,438,192
"1531","Local prior",11.949563991726,0.92,1533,192
"1532","Non local",12.0450801699774,0.92,2044,192
"1533","Ada mod",12.1988939981414,0.68,707,192
"1534","Lasso mod",12.0328882424303,0.62,511,192
"1535","Naive",12.6563209529515,0.1,200,192
"1536","Oracle",11.4162139585571,1,1314,192
"1537","Lasso",7.73005882034978,0.74,575,193
"1538","Ada Lasso",7.54004653312344,0.88,1314,193
"1539","Local prior",8.28834975866171,0.92,3680,193
"1540","Non local",7.54852139398344,0.96,3680,193
"1541","Ada mod",8.06494269075264,0.72,800,193
"1542","Lasso mod",7.61335728014468,0.8,920,193
"1543","Naive",8.2606182859951,0.1,200,193
"1544","Oracle",7.4965398505616,1,2628,193
"1545","Lasso",5.47949896915871,0.8,736,194
"1546","Ada Lasso",5.5624765894993,0.92,1672,194
"1547","Local prior",5.61172755325458,0.94,2300,194
"1548","Non local",7.24784731172556,0.9,4600,194
"1549","Ada mod",5.47949896915871,0.8,736,194
"1550","Lasso mod",5.50806505929732,0.78,1022,194
"1551","Naive",6.01132599612094,0.1,200,194
"1552","Oracle",5.44977491272152,1,1840,194
"1553","Lasso",2.2319635588502,0.68,497,195
"1554","Ada Lasso",2.33760393829039,0.92,3066,195
"1555","Local prior",2.31840871840322,0.94,2628,195
"1556","Non local",2.31840871840322,0.94,2628,195
"1557","Ada mod",2.20704809367035,0.8,707,195
"1558","Lasso mod",2.19487927690445,0.7,613,195
"1559","Naive",2.40369214158136,0.1,200,195
"1560","Oracle",2.17288957450242,1,2300,195
"1561","Lasso",4.30635600502325,0.86,1022,196
"1562","Ada Lasso",4.31992591527927,0.88,1415,196
"1563","Local prior",4.32017721694774,0.94,2300,196
"1564","Non local",4.31712804616473,0.96,3066,196
"1565","Ada mod",4.33066633861075,0.8,707,196
"1566","Lasso mod",4.3395398745315,0.84,1022,196
"1567","Naive",4.62798656081162,0.1,200,196
"1568","Oracle",4.20816669178601,1,2044,196
"1569","Lasso",11.0728795082495,0.68,557,197
"1570","Ada Lasso",11.0084822090851,0.92,2044,197
"1571","Local prior",10.9709387208027,0.94,2628,197
"1572","Non local",10.9592527954309,0.96,3066,197
"1573","Ada mod",11.1292954117252,0.7,593,197
"1574","Lasso mod",10.9339650776266,0.68,707,197
"1575","Naive",12.026859638524,0.1,200,197
"1576","Oracle",10.690231232803,1,2044,197
"1577","Lasso",1.74902724439202,0.9,2300,198
"1578","Ada Lasso",1.75361576611247,0.94,3680,198
"1579","Local prior",1.95316385352083,0.9,3066,198
"1580","Non local",2.1056361140397,0.92,18400,198
"1581","Ada mod",1.74902724439202,0.9,2300,198
"1582","Lasso mod",1.75266769588018,0.92,3066,198
"1583","Naive",2.04061154984917,0.1,200,198
"1584","Oracle",1.66693864910103,1,2300,198
"1585","Lasso",4.47926881639266,0.66,557,199
"1586","Ada Lasso",4.48558951028378,0.78,800,199
"1587","Local prior",4.56349181879902,0.86,1672,199
"1588","Non local",4.59296740369025,0.9,3066,199
"1589","Ada mod",4.46855153948058,0.66,575,199
"1590","Lasso mod",4.50640180121352,0.66,657,199
"1591","Naive",5.05775482528068,0.1,200,199
"1592","Oracle",4.33037794100087,1,2300,199
"1593","Lasso",26.9414523592487,0.86,2044,200
"1594","Ada Lasso",29.294745940684,0.92,18400,200
"1595","Local prior",29.5537104580415,0.9,6133,200
"1596","Non local",29.294745940684,0.92,18400,200
"1597","Ada mod",26.7589640140324,0.9,3680,200
"1598","Lasso mod",26.4501782529597,0.9,3066,200
"1599","Naive",31.7046425246438,0.1,200,200
"1600","Oracle",26.6031154611546,1,2300,200
"1601","Lasso",8.02280830604228,0.76,707,201
"1602","Ada Lasso",7.90770885966443,0.92,1840,201
"1603","Local prior",7.91263696204255,0.94,2044,201
"1604","Non local",7.91036055495232,0.96,2300,201
"1605","Ada mod",7.91515005257983,0.8,766,201
"1606","Lasso mod",8.16153514718548,0.68,613,201
"1607","Naive",9.43499058164231,0.1,200,201
"1608","Oracle",7.89248170717149,1,1840,201
"1609","Lasso",13.1522969513574,0.8,800,202
"1610","Ada Lasso",12.9928458586266,0.88,1226,202
"1611","Local prior",12.8681076176247,0.96,2044,202
"1612","Non local",13.6018904499928,0.9,3680,202
"1613","Ada mod",13.1018226977879,0.82,920,202
"1614","Lasso mod",13.1667151983333,0.7,736,202
"1615","Naive",15.0001308272137,0.1,200,202
"1616","Oracle",12.805199804586,1,2300,202
"1617","Lasso",9.97711063437962,0.76,593,203
"1618","Ada Lasso",9.79843149299165,0.94,2628,203
"1619","Local prior",9.94843799917978,0.92,3066,203
"1620","Non local",10.0935166860038,0.94,4600,203
"1621","Ada mod",10.37909812535,0.56,353,203
"1622","Lasso mod",10.0038095623332,0.76,1314,203
"1623","Naive",11.2296727285182,0.1,200,203
"1624","Oracle",9.81334875855465,1,2044,203
"1625","Lasso",10.3057282778711,0.92,2044,204
"1626","Ada Lasso",10.2937357645213,0.96,2628,204
"1627","Local prior",10.2937357645213,0.96,2628,204
"1628","Non local",10.9046029663223,0.94,4600,204
"1629","Ada mod",10.3057282778711,0.92,2044,204
"1630","Lasso mod",10.3327061502107,0.84,1415,204
"1631","Naive",11.0072045010309,0.1,200,204
"1632","Oracle",10.0154663780098,1,1672,204
"1633","Lasso",25.6334347708952,0.76,593,205
"1634","Ada Lasso",24.8184679998431,0.94,2300,205
"1635","Local prior",25.2089643024042,0.92,3680,205
"1636","Non local",25.2089643024042,0.92,3680,205
"1637","Ada mod",25.4500301973708,0.78,634,205
"1638","Lasso mod",24.8828739849861,0.8,836,205
"1639","Naive",28.27439501496,0.1,200,205
"1640","Oracle",24.2633557603949,1,1672,205
"1641","Lasso",3.15506537995419,0.9,1415,206
"1642","Ada Lasso",3.15764967300322,0.96,2300,206
"1643","Local prior",3.15764967300322,0.96,2300,206
"1644","Non local",3.17224506650661,0.94,3680,206
"1645","Ada mod",3.1612549747739,0.88,1226,206
"1646","Lasso mod",3.12984780247954,0.8,876,206
"1647","Naive",3.27799977718427,0.1,200,206
"1648","Oracle",3.09166156213526,1,1840,206
"1649","Lasso",11.1771210369652,0.84,968,207
"1650","Ada Lasso",11.6490204827086,0.96,3680,207
"1651","Local prior",11.1755048814485,0.96,4600,207
"1652","Non local",11.6490204827086,0.96,3680,207
"1653","Ada mod",11.2639297488571,0.88,1533,207
"1654","Lasso mod",11.2536910105205,0.84,1533,207
"1655","Naive",12.6592166626849,0.1,200,207
"1656","Oracle",11.0190382821476,1,2300,207
"1657","Lasso",16.2869999322654,0.86,1022,208
"1658","Ada Lasso",16.2855126735909,0.82,836,208
"1659","Local prior",16.5007682363967,0.94,2628,208
"1660","Non local",16.5398256395486,0.92,2300,208
"1661","Ada mod",17.1648876390744,0.58,427,208
"1662","Lasso mod",16.2273772196641,0.8,1415,208
"1663","Naive",18.5537897799002,0.1,200,208
"1664","Oracle",15.5945588015852,1,2628,208
"1665","Lasso",3.06256482743754,0.94,1415,209
"1666","Ada Lasso",3.2052931884822,0.96,2628,209
"1667","Local prior",3.2052931884822,0.96,2628,209
"1668","Non local",3.2052931884822,0.96,2628,209
"1669","Ada mod",3.06256482743754,0.94,1415,209
"1670","Lasso mod",3.19408267269009,0.86,2044,209
"1671","Naive",3.40712718112977,0.1,200,209
"1672","Oracle",2.98062193194762,1,1840,209
"1673","Lasso",5.06446637584301,0.88,2300,210
"1674","Ada Lasso",5.10406963533963,0.92,18400,210
"1675","Local prior",5.10406963533963,0.92,18400,210
"1676","Non local",5.10406963533963,0.92,18400,210
"1677","Ada mod",6.28770701838746,0.88,18400,210
"1678","Lasso mod",5.08701751751009,0.88,6133,210
"1679","Naive",5.67919206226681,0.1,200,210
"1680","Oracle",4.96797499586375,1,2044,210
"1681","Lasso",21.6487380933704,0.8,681,211
"1682","Ada Lasso",22.4611036395571,0.82,1022,211
"1683","Local prior",23.1896638415957,0.94,3066,211
"1684","Non local",24.3708334045418,0.9,6133,211
"1685","Ada mod",21.6487380933704,0.8,681,211
"1686","Lasso mod",22.4583144491171,0.76,766,211
"1687","Naive",23.7563480925001,0.1,200,211
"1688","Oracle",21.44099266673,1,2044,211
"1689","Lasso",5.29316223775911,0.54,408,212
"1690","Ada Lasso",5.09066628242167,0.84,1150,212
"1691","Local prior",5.09917525525328,0.88,1672,212
"1692","Non local",5.10185214211327,0.94,6133,212
"1693","Ada mod",5.29316223775911,0.54,408,212
"1694","Lasso mod",5.13032788303003,0.7,707,212
"1695","Naive",5.64256901360361,0.1,200,212
"1696","Oracle",4.99227700122502,1,2628,212
"1697","Lasso",5.92945793943059,0.9,968,213
"1698","Ada Lasso",5.91868976314818,1,2044,213
"1699","Local prior",5.91868976314818,1,2044,213
"1700","Non local",5.91868976314818,1,2044,213
"1701","Ada mod",5.92945793943059,0.9,968,213
"1702","Lasso mod",5.97551369818382,0.82,920,213
"1703","Naive",6.48183104210968,0.1,200,213
"1704","Oracle",5.91868976314818,1,2044,213
"1705","Lasso",7.44581043707133,0.84,920,214
"1706","Ada Lasso",7.34062714100561,0.92,1533,214
"1707","Local prior",7.35257771195506,0.94,2044,214
"1708","Non local",7.35257771195506,0.94,2044,214
"1709","Ada mod",7.44581043707133,0.84,920,214
"1710","Lasso mod",7.39829169550661,0.76,836,214
"1711","Naive",8.03559131381491,0.1,200,214
"1712","Oracle",7.27847110502813,1,2300,214
"1713","Lasso",22.9351704758411,0.86,1314,215
"1714","Ada Lasso",22.7831190097706,0.94,3066,215
"1715","Local prior",22.7526000671113,0.96,3680,215
"1716","Non local",25.3840710893086,0.94,6133,215
"1717","Ada mod",23.891458298204,0.82,1840,215
"1718","Lasso mod",23.2888256456644,0.82,1840,215
"1719","Naive",24.95108388111,0.1,200,215
"1720","Oracle",22.873358866361,1,2300,215
"1721","Lasso",4.60553877205983,0.8,736,216
"1722","Ada Lasso",4.58741501959495,0.96,1840,216
"1723","Local prior",4.58865913212593,0.98,2044,216
"1724","Non local",5.0299296721104,0.94,4600,216
"1725","Ada mod",4.60553877205983,0.8,736,216
"1726","Lasso mod",4.75728735477202,0.64,575,216
"1727","Naive",5.26460460326786,0.1,200,216
"1728","Oracle",4.55866075845198,1,1533,216
"1729","Lasso",10.0290240595591,0.82,968,217
"1730","Ada Lasso",9.90839426396842,0.94,6133,217
"1731","Local prior",9.90839426396842,0.94,6133,217
"1732","Non local",9.90839426396842,0.94,6133,217
"1733","Ada mod",10.2188071000426,0.52,383,217
"1734","Lasso mod",9.88791266045197,0.94,3680,217
"1735","Naive",11.0152218280197,0.1,200,217
"1736","Oracle",9.74443023433789,1,3066,217
"1737","Lasso",24.956334542681,0.86,1672,218
"1738","Ada Lasso",26.7488823424807,0.92,18400,218
"1739","Local prior",25.4607480158341,0.9,4600,218
"1740","Non local",26.7488823424807,0.92,18400,218
"1741","Ada mod",24.7123187875465,0.82,1082,218
"1742","Lasso mod",26.7488823424807,0.92,18400,218
"1743","Naive",28.4013698882939,0.1,200,218
"1744","Oracle",24.2138744392554,1,2628,218
"1745","Lasso",6.32706585442041,0.82,1150,219
"1746","Ada Lasso",6.29573357022865,0.84,1022,219
"1747","Local prior",6.47626362953321,0.92,3680,219
"1748","Non local",6.47626362953321,0.92,3680,219
"1749","Ada mod",7.63186910427715,0.84,1226,219
"1750","Lasso mod",6.35655716864727,0.88,2300,219
"1751","Naive",7.07809173566753,0.1,200,219
"1752","Oracle",6.13963939801024,1,2044,219
"1753","Lasso",4.89297160069384,0.84,800,220
"1754","Ada Lasso",4.76878602533843,0.96,1415,220
"1755","Local prior",5.1471083022304,0.92,2044,220
"1756","Non local",5.44626915893632,0.96,2300,220
"1757","Ada mod",4.97353428089154,0.68,497,220
"1758","Lasso mod",5.06495733141028,0.74,800,220
"1759","Naive",5.78515270169635,0.1,200,220
"1760","Oracle",4.77288558314539,1,1840,220
"1761","Lasso",5.43153043005011,0.84,1533,221
"1762","Ada Lasso",5.43543600944942,0.9,2300,221
"1763","Local prior",5.41012080558373,0.92,3066,221
"1764","Non local",5.79474884126048,0.9,3680,221
"1765","Ada mod",5.35459211701523,0.8,1226,221
"1766","Lasso mod",5.31548003792637,0.86,1226,221
"1767","Naive",5.9060142520177,0.1,200,221
"1768","Oracle",5.23131589374474,1,2628,221
"1769","Lasso",13.3126927424761,0.9,4600,222
"1770","Ada Lasso",13.3276139012778,0.92,9200,222
"1771","Local prior",13.3276139012778,0.92,9200,222
"1772","Non local",13.3276139012778,0.92,9200,222
"1773","Ada mod",13.3126927424761,0.9,4600,222
"1774","Lasso mod",13.3276139012778,0.92,9200,222
"1775","Naive",14.3488301414766,0.1,200,222
"1776","Oracle",12.9843011477029,1,2044,222
"1777","Lasso",1.55756065945528,0.94,2044,223
"1778","Ada Lasso",1.73586242958762,0.9,3680,223
"1779","Local prior",1.73480636258859,0.92,6133,223
"1780","Non local",2.34883856204759,0.9,Inf,223
"1781","Ada mod",1.55756065945528,0.94,2044,223
"1782","Lasso mod",1.67013810120266,0.88,2628,223
"1783","Naive",1.88235763724107,0.1,200,223
"1784","Oracle",1.53499814862251,1,2044,223
"1785","Lasso",13.9928226679869,0.88,1082,224
"1786","Ada Lasso",14.2698006607904,0.92,3066,224
"1787","Local prior",14.3676250816699,0.94,6133,224
"1788","Non local",14.3676250816699,0.94,6133,224
"1789","Ada mod",13.9907486997601,0.92,1672,224
"1790","Lasso mod",14.2895670041101,0.9,3066,224
"1791","Naive",16.2605022727356,0.1,200,224
"1792","Oracle",13.9607380825167,1,2300,224
"1793","Lasso",3.45405622312861,0.52,391,225
"1794","Ada Lasso",3.36503265531989,0.92,6133,225
"1795","Local prior",3.37065558317222,0.86,1672,225
"1796","Non local",4.09365159890663,0.92,18400,225
"1797","Ada mod",3.39632830095303,0.76,800,225
"1798","Lasso mod",3.41614175528597,0.62,497,225
"1799","Naive",3.68539506995025,0.1,200,225
"1800","Oracle",3.33975067212045,1,2628,225
"1801","Lasso",5.49850328743246,0.9,1226,226
"1802","Ada Lasso",5.59739828411546,0.96,3066,226
"1803","Local prior",5.59739828411546,0.96,3066,226
"1804","Non local",6.0525035467157,0.92,9200,226
"1805","Ada mod",5.49699514264973,0.92,1415,226
"1806","Lasso mod",5.51795857352619,0.74,920,226
"1807","Naive",6.28769348145053,0.1,200,226
"1808","Oracle",5.34706428163283,1,1672,226
"1809","Lasso",14.4211061039715,0.74,800,227
"1810","Ada Lasso",14.3402138224983,0.88,1415,227
"1811","Local prior",14.4066477654945,0.92,3066,227
"1812","Non local",14.3877439937982,0.94,3680,227
"1813","Ada mod",16.2954402229727,0.76,2044,227
"1814","Lasso mod",15.7776991864742,0.8,2300,227
"1815","Naive",16.4272135316059,0.1,200,227
"1816","Oracle",13.7946614192553,1,1672,227
"1817","Lasso",8.29919148287368,0.76,876,228
"1818","Ada Lasso",8.28139796291602,0.9,2628,228
"1819","Local prior",8.65071295825412,0.92,3680,228
"1820","Non local",9.12048456274451,0.9,4600,228
"1821","Ada mod",8.71327097366485,0.78,1226,228
"1822","Lasso mod",8.22790639601849,0.72,800,228
"1823","Naive",9.24478661945514,0.1,200,228
"1824","Oracle",8.07230533556832,1,1840,228
"1825","Lasso",7.26447088484516,0.58,408,229
"1826","Ada Lasso",6.93638118820697,0.82,836,229
"1827","Local prior",7.12233724921131,0.9,2300,229
"1828","Non local",7.1059462439134,0.92,3066,229
"1829","Ada mod",7.26447088484516,0.58,408,229
"1830","Lasso mod",7.19579037252377,0.62,525,229
"1831","Naive",8.36144945292846,0.1,200,229
"1832","Oracle",6.88145049778144,1,2300,229
"1833","Lasso",5.46746972668671,0.68,525,230
"1834","Ada Lasso",5.39026049555984,0.8,766,230
"1835","Local prior",5.50454379765454,0.88,1672,230
"1836","Non local",6.31802941900153,0.92,9200,230
"1837","Ada mod",5.38225613362485,0.76,634,230
"1838","Lasso mod",5.62636342996974,0.52,418,230
"1839","Naive",6.22303180035476,0.1,200,230
"1840","Oracle",5.11928746240425,1,1415,230
"1841","Lasso",11.3950495520601,0.7,471,231
"1842","Ada Lasso",11.2090730591092,0.8,634,231
"1843","Local prior",11.0669944644443,0.94,1082,231
"1844","Non local",11.012891803377,0.96,1226,231
"1845","Ada mod",11.3950495520601,0.7,471,231
"1846","Lasso mod",11.5348853883561,0.6,438,231
"1847","Naive",12.3625161991377,0.1,200,231
"1848","Oracle",11.0930272538378,1,1533,231
"1849","Lasso",21.5284593780973,0.72,613,232
"1850","Ada Lasso",21.1445852408675,0.92,1672,232
"1851","Local prior",23.6290091149478,0.94,4600,232
"1852","Non local",21.2543246790659,0.96,3066,232
"1853","Ada mod",21.4440822016615,0.76,707,232
"1854","Lasso mod",21.3403360135561,0.78,968,232
"1855","Naive",24.7862745530879,0.1,200,232
"1856","Oracle",21.0144178916897,1,1672,232
"1857","Lasso",30.2774561243365,0.74,593,233
"1858","Ada Lasso",29.5260406168332,0.84,1022,233
"1859","Local prior",31.0958642224661,0.88,2044,233
"1860","Non local",31.1450956451842,0.9,3066,233
"1861","Ada mod",40.4607281206202,0.88,6133,233
"1862","Lasso mod",29.7106649940221,0.94,4600,233
"1863","Naive",34.0522626731974,0.1,200,233
"1864","Oracle",29.3530302730578,1,2628,233
"1865","Lasso",21.6421101893078,0.84,1840,234
"1866","Ada Lasso",21.664962128991,0.88,2628,234
"1867","Local prior",21.6875737325432,0.9,3680,234
"1868","Non local",22.1902226105922,0.92,9200,234
"1869","Ada mod",21.6421101893078,0.84,1840,234
"1870","Lasso mod",21.8640357647892,0.84,2300,234
"1871","Naive",23.6659509335033,0.1,200,234
"1872","Oracle",20.5702921812753,1,2300,234
"1873","Lasso",4.23396842013904,0.84,968,235
"1874","Ada Lasso",4.3002415508761,0.88,1415,235
"1875","Local prior",4.95502650441903,0.92,3066,235
"1876","Non local",4.95502650441903,0.92,3066,235
"1877","Ada mod",6.23918629136724,0.88,18400,235
"1878","Lasso mod",4.28771506906268,0.8,1150,235
"1879","Naive",4.89466174483053,0.1,200,235
"1880","Oracle",4.15362142364602,1,2044,235
"1881","Lasso",35.9140988681009,0.82,968,236
"1882","Ada Lasso",36.2387094598673,0.88,1840,236
"1883","Local prior",36.1358916185107,0.9,2300,236
"1884","Non local",37.4813041028978,0.9,4600,236
"1885","Ada mod",35.8748716950756,0.84,1150,236
"1886","Lasso mod",35.6690742201279,0.88,2300,236
"1887","Naive",40.7273677586922,0.1,200,236
"1888","Oracle",35.5476895728856,1,2628,236
"1889","Lasso",7.22966388602123,0.86,1022,237
"1890","Ada Lasso",7.60026560089396,0.9,1533,237
"1891","Local prior",7.58977309617168,0.94,2300,237
"1892","Non local",8.56521855986152,0.92,18400,237
"1893","Ada mod",7.22966388602123,0.86,1022,237
"1894","Lasso mod",7.60827532348729,0.76,968,237
"1895","Naive",8.18650600286109,0.1,200,237
"1896","Oracle",7.21226478553879,1,2044,237
"1897","Lasso",3.81354904878659,0.82,1022,238
"1898","Ada Lasso",4.14164126624792,0.92,6133,238
"1899","Local prior",3.81060510031133,0.94,4600,238
"1900","Non local",3.81060510031133,0.94,4600,238
"1901","Ada mod",3.80865026093914,0.84,1082,238
"1902","Lasso mod",3.87246443966093,0.7,766,238
"1903","Naive",3.99575673077046,0.1,200,238
"1904","Oracle",3.81041251678107,1,1840,238
"1905","Lasso",28.129000866048,0.8,766,239
"1906","Ada Lasso",27.9319063428118,0.94,1840,239
"1907","Local prior",27.852152071169,0.94,1840,239
"1908","Non local",29.6488732311619,0.92,3680,239
"1909","Ada mod",28.129000866048,0.8,766,239
"1910","Lasso mod",28.9644237043574,0.62,511,239
"1911","Naive",31.4704581100924,0.1,200,239
"1912","Oracle",27.7355430088951,1,1840,239
"1913","Lasso",5.22808588648481,0.88,876,240
"1914","Ada Lasso",5.28575088566256,0.92,1314,240
"1915","Local prior",5.41671776775055,0.94,2300,240
"1916","Non local",5.4978711308122,0.96,2628,240
"1917","Ada mod",5.23793293470157,0.84,736,240
"1918","Lasso mod",5.3063302628524,0.72,634,240
"1919","Naive",5.69966621922129,0.1,200,240
"1920","Oracle",5.20446428204219,1,1533,240
"1921","Lasso",15.58645199256,0.72,541,241
"1922","Ada Lasso",15.6894696032338,0.84,1082,241
"1923","Local prior",16.2920937453887,0.9,3066,241
"1924","Non local",16.2920937453887,0.9,3066,241
"1925","Ada mod",15.6957626746729,0.76,736,241
"1926","Lasso mod",15.6774539931727,0.76,876,241
"1927","Naive",15.9425753826079,0.1,200,241
"1928","Oracle",15.3362882370194,1,2300,241
"1929","Lasso",2.58232239580192,0.66,557,242
"1930","Ada Lasso",2.67274343940082,0.78,876,242
"1931","Local prior",2.84998512510398,0.86,1840,242
"1932","Non local",3.60569089210202,0.9,Inf,242
"1933","Ada mod",2.5675885369972,0.68,575,242
"1934","Lasso mod",2.50745031603382,0.8,1022,242
"1935","Naive",3.01325058718215,0.1,200,242
"1936","Oracle",2.49396551076188,1,2300,242
"1937","Lasso",6.43649067411673,0.86,876,243
"1938","Ada Lasso",6.38002437663295,0.94,1226,243
"1939","Local prior",6.37418258344383,1,2300,243
"1940","Non local",6.93963669221679,0.96,4600,243
"1941","Ada mod",6.43649067411673,0.86,876,243
"1942","Lasso mod",6.41333204826704,0.88,1150,243
"1943","Naive",7.22074885013462,0.1,200,243
"1944","Oracle",6.37418258344383,1,2300,243
"1945","Lasso",2.7963780261582,0.84,968,244
"1946","Ada Lasso",2.78416130905473,0.96,2628,244
"1947","Local prior",2.78416130905473,0.96,2628,244
"1948","Non local",2.78416130905473,0.96,2628,244
"1949","Ada mod",2.7963780261582,0.84,968,244
"1950","Lasso mod",2.80921192810322,0.8,1150,244
"1951","Naive",3.17483995158487,0.1,200,244
"1952","Oracle",2.77253766262822,1,1415,244
"1953","Lasso",19.1231760353576,0.84,968,245
"1954","Ada Lasso",18.9709672240098,0.9,1533,245
"1955","Local prior",18.9219610241109,0.96,3066,245
"1956","Non local",18.9219610241109,0.96,3066,245
"1957","Ada mod",19.5858284836625,0.74,800,245
"1958","Lasso mod",19.3097470877006,0.64,593,245
"1959","Naive",21.3748466252679,0.1,200,245
"1960","Oracle",18.8719053839557,1,1840,245
"1961","Lasso",10.4222690032608,0.86,1150,246
"1962","Ada Lasso",10.2318400601175,0.96,3066,246
"1963","Local prior",10.2318400601175,0.96,3066,246
"1964","Non local",10.2318400601175,0.96,3066,246
"1965","Ada mod",10.5231076747395,0.78,800,246
"1966","Lasso mod",10.6646211836227,0.64,557,246
"1967","Naive",11.0227206101783,0.1,200,246
"1968","Oracle",10.1421245076205,1,1840,246
"1969","Lasso",9.87735119115367,0.78,1150,247
"1970","Ada Lasso",9.93444939255998,0.94,9200,247
"1971","Local prior",9.93444939255998,0.94,9200,247
"1972","Non local",9.93444939255998,0.94,9200,247
"1973","Ada mod",9.87735119115367,0.78,1150,247
"1974","Lasso mod",9.85192167018128,0.84,2300,247
"1975","Naive",11.4022827025886,0.1,200,247
"1976","Oracle",9.69256465299046,1,3680,247
"1977","Lasso",15.4729487746129,0.88,3680,248
