"","metodologia","mse","accuracy","n","seed"
"4032","Oracle",22.1536068201486,1,471,504
"4033","Lasso",101.079609160362,0.62,460,505
"4034","Ada Lasso",111.154725394579,0.64,1533,505
"4035","Local prior",114.649052770857,0.62,1840,505
"4036","Non local",120.561667987304,0.64,3680,505
"4037","Ada mod",98.5656075768778,0.62,525,505
"4038","Lasso mod",98.9077960907613,0.64,681,505
"4039","Naive",105.46076006505,0.4,200,505
"4040","Oracle",98.6797942252029,1,511,505
"4041","Lasso",62.7113819584655,0.72,613,506
"4042","Ada Lasso",67.4786550380259,0.7,1533,506
"4043","Local prior",67.9050297793533,0.68,1840,506
"4044","Non local",67.9050297793533,0.68,1840,506
"4045","Ada mod",62.7113819584655,0.72,613,506
"4046","Lasso mod",67.6844808684349,0.46,375,506
"4047","Naive",74.5532814419448,0.4,200,506
"4048","Oracle",62.841978149464,1,460,506
"4049","Lasso",45.1477899743977,0.6,800,507
"4050","Ada Lasso",46.4339790925411,0.64,2300,507
"4051","Local prior",46.1209074624246,0.66,1840,507
"4052","Non local",47.0415543242125,0.66,3680,507
"4053","Ada mod",45.1477899743977,0.6,800,507
"4054","Lasso mod",45.2419900067544,0.62,657,507
"4055","Naive",49.8247477128258,0.4,200,507
"4056","Oracle",44.8243457885298,1,525,507
"4057","Lasso",63.2482966315988,0.64,322,508
"4058","Ada Lasso",64.1221802590797,0.7,511,508
"4059","Local prior",68.197546011879,0.64,1415,508
"4060","Non local",71.9403939908821,0.62,3066,508
"4061","Ada mod",63.5410231512319,0.7,557,508
"4062","Lasso mod",63.7167928144616,0.58,836,508
"4063","Naive",69.6404926207633,0.4,200,508
"4064","Oracle",62.1014595867616,1,484,508
"4065","Lasso",67.8176521824111,0.62,707,509
"4066","Ada Lasso",66.773087723798,0.68,1672,509
"4067","Local prior",66.6249744533868,0.7,1840,509
"4068","Non local",66.6249744533868,0.7,1840,509
"4069","Ada mod",67.2252848052403,0.64,766,509
"4070","Lasso mod",67.3889355999045,0.6,634,509
"4071","Naive",72.0016108771801,0.4,200,509
"4072","Oracle",64.7230513419104,1,448,509
"4073","Lasso",48.9131736357779,0.56,511,510
"4074","Ada Lasso",48.8494129012054,0.64,1226,510
"4075","Local prior",51.5917987519699,0.64,4600,510
"4076","Non local",50.9809160991744,0.64,6133,510
"4077","Ada mod",48.9222916077612,0.62,766,510
"4078","Lasso mod",49.3204286111359,0.58,1533,510
"4079","Naive",52.7283480159097,0.4,200,510
"4080","Oracle",47.2441062590347,1,541,510
"4081","Lasso",71.2004975244737,0.62,634,511
"4082","Ada Lasso",73.2110274710473,0.66,1840,511
"4083","Local prior",73.8790257421383,0.64,2044,511
"4084","Non local",73.6644898052695,0.66,2628,511
"4085","Ada mod",71.2004975244737,0.62,634,511
"4086","Lasso mod",71.0004656781895,0.66,736,511
"4087","Naive",79.1699816976621,0.4,200,511
"4088","Oracle",71.051197981454,1,525,511
"4089","Lasso",53.5630230351423,0.7,593,512
"4090","Ada Lasso",62.1715579447763,0.68,2300,512
"4091","Local prior",66.066621862853,0.64,4600,512
"4092","Non local",66.8800912239948,0.62,6133,512
"4093","Ada mod",54.0132191744199,0.7,707,512
"4094","Lasso mod",53.808958722712,0.66,876,512
"4095","Naive",57.1666833621697,0.4,200,512
"4096","Oracle",51.9856479325013,1,511,512
"4097","Lasso",42.5459716785972,0.58,634,513
"4098","Ada Lasso",42.4755004020382,0.64,1226,513
"4099","Local prior",47.9120098751523,0.62,3066,513
"4100","Non local",50.3343378974182,0.58,6133,513
"4101","Ada mod",43.7013881770555,0.58,593,513
"4102","Lasso mod",42.4132409872494,0.64,800,513
"4103","Naive",45.0384612185721,0.4,200,513
"4104","Oracle",40.1539852362851,1,511,513
"4105","Lasso",63.6131001030549,0.52,557,514
"4106","Ada Lasso",65.8463057589509,0.64,1672,514
"4107","Local prior",65.9091057074144,0.68,2044,514
"4108","Non local",67.4964433263216,0.66,2628,514
"4109","Ada mod",63.0019766890869,0.6,657,514
"4110","Lasso mod",63.4631109420352,0.6,920,514
"4111","Naive",66.6641151115165,0.4,200,514
"4112","Oracle",59.5107719023982,1,484,514
"4113","Lasso",51.5070671633238,0.68,541,515
"4114","Ada Lasso",51.7374541981251,0.66,968,515
"4115","Local prior",53.8999512294878,0.68,3680,515
"4116","Non local",54.2371149326171,0.66,4600,515
"4117","Ada mod",51.3801141563439,0.66,593,515
"4118","Lasso mod",50.956804110131,0.66,1415,515
"4119","Naive",54.1457609823642,0.4,200,515
"4120","Oracle",51.4843251358216,1,575,515
"4121","Lasso",79.8604290327003,0.74,736,516
"4122","Ada Lasso",80.1230875330152,0.72,1150,516
"4123","Local prior",81.2612025022351,0.68,1314,516
"4124","Non local",85.3245480663064,0.62,3066,516
"4125","Ada mod",80.0021710641627,0.72,800,516
"4126","Lasso mod",80.3329393692065,0.7,800,516
"4127","Naive",89.9072806710645,0.4,200,516
"4128","Oracle",80.3307756967447,1,448,516
"4129","Lasso",37.9999015293319,0.6,484,517
"4130","Ada Lasso",36.7268423810764,0.7,920,517
"4131","Local prior",38.6052567269198,0.66,1840,517
"4132","Non local",39.6304929042443,0.64,3066,517
"4133","Ada mod",37.7936777563831,0.62,525,517
"4134","Lasso mod",37.2626765060479,0.6,471,517
"4135","Naive",39.3420601865341,0.4,200,517
"4136","Oracle",36.3392059179409,1,497,517
"4137","Lasso",58.769172327558,0.66,736,518
"4138","Ada Lasso",59.7676563871438,0.62,836,518
"4139","Local prior",66.7640465028632,0.6,3066,518
"4140","Non local",67.7281726873073,0.62,4600,518
"4141","Ada mod",58.769172327558,0.66,736,518
"4142","Lasso mod",58.97767346933,0.6,836,518
"4143","Naive",63.6813578592312,0.4,200,518
"4144","Oracle",57.7747458066766,1,541,518
"4145","Lasso",24.2806044902155,0.58,557,519
"4146","Ada Lasso",24.4975148951003,0.62,920,519
"4147","Local prior",27.3105493812333,0.6,3680,519
"4148","Non local",29.5347211455858,0.58,9200,519
"4149","Ada mod",26.1137582434415,0.62,1314,519
"4150","Lasso mod",24.4145704439896,0.6,920,519
"4151","Naive",25.6024561759285,0.4,200,519
"4152","Oracle",23.5370946764591,1,525,519
"4153","Lasso",21.7777480801279,0.66,541,520
"4154","Ada Lasso",22.0292215586974,0.66,1226,520
"4155","Local prior",23.6237491487281,0.66,1672,520
"4156","Non local",25.0004829983704,0.64,3680,520
"4157","Ada mod",21.8354581441458,0.68,707,520
"4158","Lasso mod",22.1782618296545,0.66,427,520
"4159","Naive",23.8392430595713,0.4,200,520
"4160","Oracle",21.4624607625082,1,541,520
"4161","Lasso",92.8522987698915,0.6,575,521
"4162","Ada Lasso",97.3804085233366,0.62,1533,521
"4163","Local prior",97.2479783925562,0.64,2044,521
"4164","Non local",101.509090883094,0.64,4600,521
"4165","Ada mod",93.0882485431194,0.58,557,521
"4166","Lasso mod",94.2481112361828,0.52,593,521
"4167","Naive",108.698615973164,0.4,200,521
"4168","Oracle",94.1141262246404,1,484,521
"4169","Lasso",60.5978956774888,0.66,707,522
"4170","Ada Lasso",60.1389264536883,0.74,1415,522
"4171","Local prior",61.7672342680612,0.7,2300,522
"4172","Non local",62.583188733251,0.64,9200,522
"4173","Ada mod",60.658871077278,0.62,707,522
"4174","Lasso mod",58.3034751996627,0.66,511,522
"4175","Naive",64.4909629064195,0.4,200,522
"4176","Oracle",56.9624046413156,1,557,522
"4177","Lasso",63.8925837511101,0.74,800,523
"4178","Ada Lasso",71.7973092112192,0.64,4600,523
"4179","Local prior",78.498100440514,0.62,6133,523
"4180","Non local",74.249464741214,0.6,4600,523
"4181","Ada mod",63.8925837511101,0.74,800,523
"4182","Lasso mod",62.2935791575493,0.78,736,523
"4183","Naive",71.9681146858246,0.4,200,523
"4184","Oracle",61.9327947163498,1,575,523
"4185","Lasso",83.2272907704008,0.66,593,524
"4186","Ada Lasso",85.6098545226095,0.68,836,524
"4187","Local prior",86.0609147463632,0.74,1533,524
"4188","Non local",99.861241973771,0.64,9200,524
"4189","Ada mod",83.2272907704008,0.66,593,524
"4190","Lasso mod",84.9786097115526,0.66,920,524
"4191","Naive",94.3472769974126,0.4,200,524
"4192","Oracle",83.9470275971776,1,484,524
"4193","Lasso",57.6791502692719,0.54,408,525
"4194","Ada Lasso",57.1737487033216,0.58,438,525
"4195","Local prior",61.0198052042987,0.6,1840,525
"4196","Non local",63.3875267746953,0.66,3680,525
"4197","Ada mod",57.9351673137759,0.56,766,525
"4198","Lasso mod",56.831723478451,0.62,1022,525
"4199","Naive",59.5340041963512,0.4,200,525
"4200","Oracle",54.0135844085396,1,511,525
"4201","Lasso",26.6762877454496,0.58,634,526
"4202","Ada Lasso",26.5673025408984,0.64,707,526
"4203","Local prior",29.0632226518184,0.6,1226,526
"4204","Non local",29.5680458488061,0.6,2628,526
"4205","Ada mod",26.786097339305,0.6,511,526
"4206","Lasso mod",26.2274521759911,0.62,575,526
"4207","Naive",29.7209278402701,0.4,200,526
"4208","Oracle",25.5295241134717,1,497,526
"4209","Lasso",38.1058147687639,0.66,876,527
"4210","Ada Lasso",38.5103682518751,0.7,1150,527
"4211","Local prior",39.0996802257024,0.62,2044,527
"4212","Non local",39.0996802257024,0.62,2044,527
"4213","Ada mod",38.1058147687639,0.66,876,527
"4214","Lasso mod",37.9943204684757,0.64,1150,527
"4215","Naive",40.9422155708306,0.4,200,527
"4216","Oracle",36.0081066286381,1,497,527
"4217","Lasso",66.9269999027234,0.6,427,528
"4218","Ada Lasso",66.0781363073674,0.62,800,528
"4219","Local prior",66.8266010100354,0.72,1840,528
"4220","Non local",71.4225070992121,0.68,2628,528
"4221","Ada mod",66.6844537378889,0.62,448,528
"4222","Lasso mod",67.9409996446447,0.56,438,528
"4223","Naive",76.1453206580313,0.4,200,528
"4224","Oracle",65.0625270895426,1,460,528
"4225","Lasso",28.7547811127423,0.54,681,529
"4226","Ada Lasso",30.0914626567377,0.62,1226,529
"4227","Local prior",30.1826341523316,0.62,1672,529
"4228","Non local",36.1195314558127,0.6,6133,529
"4229","Ada mod",29.7183536695189,0.56,448,529
"4230","Lasso mod",29.0276403949365,0.52,707,529
"4231","Naive",31.293674330779,0.4,200,529
"4232","Oracle",27.7374230045372,1,460,529
"4233","Lasso",50.8624934938504,0.6,800,530
"4234","Ada Lasso",52.6581084510642,0.66,2300,530
"4235","Local prior",52.8630703146805,0.66,2300,530
"4236","Non local",53.3724767415879,0.66,3680,530
"4237","Ada mod",51.5908085523032,0.52,707,530
"4238","Lasso mod",50.6675862618329,0.64,920,530
"4239","Naive",57.3875626701159,0.4,200,530
"4240","Oracle",48.6610752697135,1,525,530
"4241","Lasso",63.4063533192992,0.5,511,531
"4242","Ada Lasso",63.3692870677379,0.52,541,531
"4243","Local prior",68.4755744908298,0.64,1314,531
"4244","Non local",68.9646031205248,0.64,2044,531
"4245","Ada mod",63.3347061492672,0.52,541,531
"4246","Lasso mod",63.0926737775958,0.5,541,531
"4247","Naive",65.1660059092627,0.4,200,531
"4248","Oracle",62.2494276319431,1,511,531
"4249","Lasso",56.8631543881719,0.72,460,532
"4250","Ada Lasso",58.8558666129663,0.7,613,532
"4251","Local prior",60.786257939501,0.6,1533,532
"4252","Non local",70.694157773283,0.6,4600,532
"4253","Ada mod",56.8631543881719,0.72,460,532
"4254","Lasso mod",60.8720307352984,0.54,766,532
"4255","Naive",63.3711712706135,0.4,200,532
"4256","Oracle",55.3950940621248,1,484,532
"4257","Lasso",84.8952609331789,0.64,920,533
"4258","Ada Lasso",85.513523741911,0.68,2300,533
"4259","Local prior",88.9240461031073,0.64,2628,533
"4260","Non local",93.0540654024703,0.64,6133,533
"4261","Ada mod",85.4452978476079,0.64,876,533
"4262","Lasso mod",84.3264492413555,0.68,1022,533
"4263","Naive",92.8381361090303,0.4,200,533
"4264","Oracle",82.5576846770614,1,593,533
"4265","Lasso",42.4728899468285,0.5,1082,534
"4266","Ada Lasso",42.9551790491865,0.52,1840,534
"4267","Local prior",44.119699313519,0.58,2628,534
"4268","Non local",44.1288805528585,0.6,3680,534
"4269","Ada mod",42.1927658625222,0.52,968,534
"4270","Lasso mod",42.1181925358827,0.48,968,534
"4271","Naive",45.943908321214,0.4,200,534
"4272","Oracle",41.9943642744372,1,484,534
"4273","Lasso",22.6710093848547,0.58,400,535
"4274","Ada Lasso",23.0992339389578,0.56,836,535
"4275","Local prior",23.2078339540561,0.68,1415,535
"4276","Non local",23.2078339540561,0.68,1415,535
"4277","Ada mod",22.8211671420613,0.52,391,535
"4278","Lasso mod",23.1981305333838,0.52,368,535
"4279","Naive",25.1052469043656,0.4,200,535
"4280","Oracle",22.2155748700266,1,460,535
"4281","Lasso",52.9942484069718,0.62,968,536
"4282","Ada Lasso",55.5211166558306,0.64,1226,536
"4283","Local prior",58.3198507274475,0.66,2628,536
"4284","Non local",59.2817781188141,0.64,3066,536
"4285","Ada mod",55.6506849800669,0.58,1314,536
"4286","Lasso mod",52.6645142211964,0.58,736,536
"4287","Naive",53.9612121804927,0.4,200,536
"4288","Oracle",51.1316257356532,1,497,536
"4289","Lasso",67.0583133276292,0.66,575,537
"4290","Ada Lasso",68.5878068528746,0.74,1226,537
"4291","Local prior",69.7569427763532,0.66,1672,537
"4292","Non local",71.0280132400112,0.66,2628,537
"4293","Ada mod",67.3657797737461,0.62,511,537
"4294","Lasso mod",69.4095272197999,0.48,375,537
"4295","Naive",73.1632278013217,0.4,200,537
"4296","Oracle",66.4671214752521,1,484,537
"4297","Lasso",50.5745982231733,0.54,876,538
"4298","Ada Lasso",52.3835076986745,0.58,1840,538
"4299","Local prior",52.4798374351234,0.6,2044,538
"4300","Non local",52.2119487458901,0.62,2300,538
"4301","Ada mod",54.3189550191333,0.52,1314,538
"4302","Lasso mod",48.1422373224679,0.54,736,538
"4303","Naive",49.8400276766546,0.4,200,538
"4304","Oracle",43.8222152917344,1,497,538
"4305","Lasso",38.4054903356683,0.66,920,539
"4306","Ada Lasso",39.7811036330546,0.66,1533,539
"4307","Local prior",40.9606224259018,0.64,2300,539
"4308","Non local",43.9035103902017,0.62,3680,539
"4309","Ada mod",38.3590405127871,0.68,1082,539
"4310","Lasso mod",37.8175951265378,0.52,681,539
"4311","Naive",37.0507120456487,0.4,200,539
"4312","Oracle",34.185593336192,1,497,539
"4313","Lasso",64.1310451067639,0.66,1022,540
"4314","Ada Lasso",64.4542065000901,0.64,2044,540
"4315","Local prior",67.4566453779626,0.64,3066,540
"4316","Non local",72.4956144387447,0.62,18400,540
"4317","Ada mod",66.940654268438,0.66,1415,540
"4318","Lasso mod",63.8261725532698,0.76,1150,540
"4319","Naive",71.6481416965292,0.4,200,540
"4320","Oracle",63.3246705780357,1,541,540
"4321","Lasso",25.7005319466577,0.7,497,541
"4322","Ada Lasso",26.1966706432692,0.68,766,541
"4323","Local prior",26.2284016901112,0.72,1022,541
"4324","Non local",25.7817827705267,0.7,1150,541
"4325","Ada mod",25.9482682689224,0.68,471,541
"4326","Lasso mod",25.6542948157798,0.62,448,541
"4327","Naive",28.6802113619337,0.4,200,541
"4328","Oracle",24.9159583300929,1,471,541
"4329","Lasso",40.8137580577208,0.66,634,542
"4330","Ada Lasso",40.5323593225608,0.76,1672,542
"4331","Local prior",40.6765340832933,0.74,1840,542
"4332","Non local",40.7634814252129,0.72,2044,542
"4333","Ada mod",40.8137580577208,0.66,634,542
"4334","Lasso mod",40.4206246420554,0.68,634,542
"4335","Naive",44.3843128869964,0.4,200,542
"4336","Oracle",37.3670700635961,1,525,542
"4337","Lasso",50.9513336062352,0.64,613,543
"4338","Ada Lasso",52.4742995159713,0.6,836,543
"4339","Local prior",55.2049146086716,0.64,1840,543
"4340","Non local",56.6748535773891,0.64,3066,543
"4341","Ada mod",50.8236446176341,0.68,634,543
"4342","Lasso mod",53.3444720966066,0.58,1150,543
"4343","Naive",54.4405771424893,0.4,200,543
"4344","Oracle",48.4781689728843,1,460,543
"4345","Lasso",38.4627238867099,0.48,306,544
"4346","Ada Lasso",37.4189419337125,0.72,736,544
"4347","Local prior",38.3886483271138,0.68,1226,544
"4348","Non local",41.1667873476885,0.62,2044,544
"4349","Ada mod",39.6798283962533,0.68,1082,544
"4350","Lasso mod",38.296367021938,0.5,353,544
"4351","Naive",41.5826636230723,0.4,200,544
"4352","Oracle",36.0662961598786,1,511,544
"4353","Lasso",17.374386655232,0.5,259,545
"4354","Ada Lasso",17.7241064549025,0.72,800,545
"4355","Local prior",18.997117355387,0.66,1672,545
"4356","Non local",20.9985049802716,0.62,9200,545
"4357","Ada mod",16.9722687438363,0.56,328,545
"4358","Lasso mod",17.1511660890012,0.72,525,545
"4359","Naive",18.2792820504954,0.4,200,545
"4360","Oracle",15.6252182841144,1,525,545
"4361","Lasso",25.124817227244,0.62,311,546
"4362","Ada Lasso",25.1619383397208,0.66,448,546
"4363","Local prior",25.0637042494887,0.74,876,546
"4364","Non local",25.0637042494887,0.74,876,546
"4365","Ada mod",25.1035507558854,0.64,306,546
"4366","Lasso mod",25.9736399227914,0.58,306,546
"4367","Naive",25.9768317227849,0.4,200,546
"4368","Oracle",24.2150569766135,1,460,546
"4369","Lasso",64.7356927440628,0.66,497,547
"4370","Ada Lasso",66.011761066463,0.68,876,547
"4371","Local prior",76.8571325480167,0.58,1314,547
"4372","Non local",78.027584703509,0.6,2628,547
"4373","Ada mod",64.9562210458309,0.62,575,547
"4374","Lasso mod",64.9198207067066,0.66,408,547
"4375","Naive",69.1714283084201,0.4,200,547
"4376","Oracle",64.1603950427629,1,557,547
"4377","Lasso",34.0360544768321,0.66,681,548
"4378","Ada Lasso",33.7022380802731,0.74,968,548
"4379","Local prior",34.9092047352082,0.68,1533,548
"4380","Non local",36.0134971703753,0.64,2628,548
"4381","Ada mod",34.3438037119971,0.64,736,548
"4382","Lasso mod",33.7994402239373,0.68,681,548
"4383","Naive",37.2689071337922,0.4,200,548
"4384","Oracle",33.9779138141568,1,511,548
"4385","Lasso",88.2648525932848,0.68,613,549
"4386","Ada Lasso",89.5509085887253,0.64,681,549
"4387","Local prior",92.8559090602106,0.68,2300,549
"4388","Non local",92.8559090602106,0.68,2300,549
"4389","Ada mod",88.9769911369961,0.66,575,549
"4390","Lasso mod",88.1296692969985,0.62,525,549
"4391","Naive",97.1630748706183,0.4,200,549
"4392","Oracle",86.4863520776498,1,471,549
"4393","Lasso",42.5880796574874,0.7,541,550
"4394","Ada Lasso",42.5865880344634,0.66,707,550
"4395","Local prior",43.2539613551128,0.76,1150,550
"4396","Non local",44.0577226822813,0.7,1672,550
"4397","Ada mod",43.1280130138111,0.64,484,550
"4398","Lasso mod",42.1029829884839,0.66,557,550
"4399","Naive",43.9469164108329,0.4,200,550
"4400","Oracle",41.3496229763447,1,511,550
"4401","Lasso",54.432105691073,0.68,681,551
"4402","Ada Lasso",54.3066008845774,0.64,876,551
"4403","Local prior",55.9104823549319,0.66,2628,551
"4404","Non local",57.6964537506019,0.64,3066,551
"4405","Ada mod",55.5341369133694,0.68,836,551
"4406","Lasso mod",54.9037715204233,0.66,766,551
"4407","Naive",60.2046120238676,0.4,200,551
"4408","Oracle",53.5456746818814,1,484,551
"4409","Lasso",43.1526817087254,0.58,766,552
"4410","Ada Lasso",42.1057258030548,0.7,1226,552
"4411","Local prior",44.799503117643,0.72,2628,552
"4412","Non local",49.2974791365382,0.62,18400,552
"4413","Ada mod",43.1910779760226,0.6,800,552
"4414","Lasso mod",43.4271842185732,0.66,736,552
"4415","Naive",48.6390068966756,0.4,200,552
"4416","Oracle",42.8946081533673,1,557,552
"4417","Lasso",45.110897538484,0.76,968,553
"4418","Ada Lasso",46.8489786515418,0.7,1672,553
"4419","Local prior",47.6916803400695,0.68,2300,553
"4420","Non local",48.615386887553,0.66,3066,553
"4421","Ada mod",45.110897538484,0.76,968,553
"4422","Lasso mod",44.0367800401457,0.76,634,553
"4423","Naive",45.9857220511536,0.4,200,553
"4424","Oracle",42.8428910001316,1,471,553
"4425","Lasso",32.1621158102383,0.72,766,554
"4426","Ada Lasso",33.8023396780236,0.66,2300,554
"4427","Local prior",34.3218917956296,0.64,3066,554
"4428","Non local",34.4518965964249,0.64,6133,554
"4429","Ada mod",32.0799976092957,0.7,736,554
"4430","Lasso mod",31.9547733209998,0.68,1533,554
"4431","Naive",36.0219185806621,0.4,200,554
"4432","Oracle",31.2444632795231,1,525,554
"4433","Lasso",34.8943411235121,0.64,418,555
"4434","Ada Lasso",35.3039560567377,0.76,876,555
"4435","Local prior",35.9345349192886,0.76,1082,555
"4436","Non local",39.6756130713233,0.7,1415,555
"4437","Ada mod",34.9724616895315,0.7,484,555
"4438","Lasso mod",35.4041765547355,0.62,400,555
"4439","Naive",37.2248864517985,0.4,200,555
"4440","Oracle",34.3956806883863,1,471,555
"4441","Lasso",19.2873061204604,0.46,400,556
"4442","Ada Lasso",21.5603429819062,0.66,2628,556
"4443","Local prior",20.7249464427254,0.66,1840,556
"4444","Non local",21.9456496359937,0.6,2300,556
"4445","Ada mod",19.3440065128195,0.5,427,556
"4446","Lasso mod",19.3193818493331,0.52,766,556
"4447","Naive",19.8442983769541,0.4,200,556
"4448","Oracle",18.3355160917999,1,448,556
"4449","Lasso",19.0553545201481,0.74,1022,557
"4450","Ada Lasso",19.0235748016683,0.76,1314,557
"4451","Local prior",20.0658694788986,0.7,2044,557
"4452","Non local",20.6052785785796,0.68,2628,557
"4453","Ada mod",19.0553545201481,0.74,1022,557
"4454","Lasso mod",19.1120745537763,0.68,681,557
"4455","Naive",22.1153923552138,0.4,200,557
"4456","Oracle",18.9285278805033,1,525,557
"4457","Lasso",45.888348636653,0.38,278,558
"4458","Ada Lasso",42.813078830091,0.56,593,558
"4459","Local prior",45.1454863584231,0.58,1150,558
"4460","Non local",44.4244081282887,0.56,1840,558
"4461","Ada mod",44.1650739119873,0.46,328,558
"4462","Lasso mod",46.1093541056978,0.34,274,558
"4463","Naive",48.5696127397718,0.4,200,558
"4464","Oracle",40.5070012683016,1,525,558
"4465","Lasso",59.3388921773028,0.58,511,559
"4466","Ada Lasso",62.510441918618,0.62,1082,559
"4467","Local prior",63.9921822505583,0.68,1840,559
"4468","Non local",64.4869924197765,0.68,1840,559
"4469","Ada mod",59.3373101325598,0.46,270,559
"4470","Lasso mod",59.6963816273379,0.54,328,559
"4471","Naive",62.7750142806844,0.4,200,559
"4472","Oracle",57.4775912622145,1,511,559
"4473","Lasso",37.9595157016454,0.62,613,560
"4474","Ada Lasso",39.6456907838237,0.68,968,560
"4475","Local prior",42.8708172431106,0.68,2300,560
"4476","Non local",40.2782251756364,0.7,1840,560
"4477","Ada mod",38.0412616769565,0.64,634,560
"4478","Lasso mod",37.7365399608749,0.62,613,560
"4479","Naive",39.7544867463327,0.4,200,560
"4480","Oracle",36.1573390653467,1,557,560
"4481","Lasso",23.9125514917694,0.72,634,561
"4482","Ada Lasso",24.1995228942317,0.72,1415,561
"4483","Local prior",25.7883740940222,0.68,1672,561
"4484","Non local",26.8293967182478,0.66,3680,561
"4485","Ada mod",23.9125514917694,0.72,634,561
"4486","Lasso mod",23.9713104000767,0.74,657,561
"4487","Naive",25.4939107573111,0.4,200,561
"4488","Oracle",23.0833562508868,1,557,561
"4489","Lasso",80.6216004268037,0.66,634,562
"4490","Ada Lasso",80.6166325441644,0.72,876,562
"4491","Local prior",86.6229053016891,0.66,3680,562
"4492","Non local",97.020339673842,0.62,18400,562
"4493","Ada mod",85.4057224910643,0.64,876,562
"4494","Lasso mod",83.6062281223541,0.66,484,562
"4495","Naive",90.2495332603707,0.4,200,562
"4496","Oracle",79.8696834155905,1,525,562
"4497","Lasso",46.7246320518166,0.78,613,563
"4498","Ada Lasso",48.2365081282736,0.74,1226,563
"4499","Local prior",48.4032499496028,0.7,1533,563
"4500","Non local",50.9441053789799,0.66,3680,563
"4501","Ada mod",46.9233130410481,0.76,593,563
"4502","Lasso mod",46.921190775694,0.74,736,563
"4503","Naive",51.4658709239743,0.4,200,563
"4504","Oracle",46.3190852930966,1,525,563
"4505","Lasso",61.316383536772,0.62,593,564
"4506","Ada Lasso",61.4954005050516,0.62,657,564
"4507","Local prior",63.2584681658328,0.64,2044,564
"4508","Non local",66.7654861105831,0.62,2628,564
"4509","Ada mod",60.1833671845961,0.64,766,564
"4510","Lasso mod",61.2249121913116,0.62,836,564
"4511","Naive",63.0263873776893,0.4,200,564
"4512","Oracle",58.5451133049719,1,471,564
"4513","Lasso",12.4675718132747,0.6,634,565
"4514","Ada Lasso",12.4783325566734,0.66,920,565
"4515","Local prior",13.7399396476956,0.62,2300,565
"4516","Non local",15.2505309827827,0.62,9200,565
"4517","Ada mod",17.3915955163876,0.58,18400,565
"4518","Lasso mod",12.1881801159529,0.7,391,565
"4519","Naive",12.7909808602662,0.4,200,565
"4520","Oracle",11.8999177120046,1,541,565
"4521","Lasso",57.4750095736638,0.68,391,566
"4522","Ada Lasso",57.6964329235763,0.74,634,566
"4523","Local prior",61.3343682453824,0.62,1672,566
"4524","Non local",63.0997478238299,0.66,3066,566
"4525","Ada mod",57.4349557307363,0.66,383,566
"4526","Lasso mod",57.8797780767433,0.64,448,566
"4527","Naive",59.4951326182778,0.4,200,566
"4528","Oracle",55.3814296440521,1,557,566
"4529","Lasso",30.8699021167084,0.72,360,567
"4530","Ada Lasso",31.6051478812515,0.7,593,567
"4531","Local prior",30.6659236615088,0.72,1150,567
"4532","Non local",32.653338716372,0.64,2628,567
"4533","Ada mod",31.1449578660819,0.7,368,567
"4534","Lasso mod",31.1304137622223,0.58,438,567
"4535","Naive",32.5557354903611,0.4,200,567
"4536","Oracle",30.340802631087,1,497,567
"4537","Lasso",57.8596492233397,0.66,1314,568
"4538","Ada Lasso",61.0668740289859,0.62,6133,568
"4539","Local prior",58.5582117930353,0.64,2300,568
"4540","Non local",61.0668740289859,0.62,6133,568
"4541","Ada mod",56.8702724514737,0.74,634,568
"4542","Lasso mod",57.7241266265428,0.68,1533,568
"4543","Naive",67.4048255524985,0.4,200,568
"4544","Oracle",54.2260470766692,1,448,568
"4545","Lasso",70.1084982338941,0.54,292,569
"4546","Ada Lasso",72.6181931833625,0.66,657,569
"4547","Local prior",75.6119323888989,0.62,2044,569
"4548","Non local",83.24961191527,0.58,9200,569
"4549","Ada mod",70.4170334579238,0.5,1022,569
"4550","Lasso mod",68.8289123737162,0.48,736,569
"4551","Naive",72.838099283815,0.4,200,569
"4552","Oracle",67.7326626023753,1,471,569
"4553","Lasso",72.0170542323877,0.7,613,570
"4554","Ada Lasso",76.5721034305023,0.62,2044,570
"4555","Local prior",83.8264318756799,0.64,4600,570
"4556","Non local",85.5981894079815,0.62,9200,570
"4557","Ada mod",73.9715697124211,0.7,1082,570
"4558","Lasso mod",72.971148809953,0.7,736,570
"4559","Naive",76.7039726432096,0.4,200,570
"4560","Oracle",71.1639069203898,1,471,570
"4561","Lasso",54.686002233556,0.54,427,571
"4562","Ada Lasso",54.0604731849941,0.66,1022,571
"4563","Local prior",55.4756897348567,0.64,2300,571
"4564","Non local",57.6656951206256,0.6,2628,571
"4565","Ada mod",54.0109321941528,0.56,438,571
"4566","Lasso mod",53.5855336410909,0.64,800,571
"4567","Naive",58.5074181766163,0.4,200,571
"4568","Oracle",52.7890801084174,1,541,571
"4569","Lasso",24.8959828013635,0.68,525,572
"4570","Ada Lasso",25.4877625021159,0.66,2044,572
"4571","Local prior",25.0334170453484,0.72,2300,572
"4572","Non local",28.5293621361422,0.64,4600,572
"4573","Ada mod",24.0408962511973,0.7,497,572
"4574","Lasso mod",24.959228755483,0.68,836,572
"4575","Naive",26.6753857217482,0.4,200,572
"4576","Oracle",23.6538647515462,1,497,572
"4577","Lasso",41.9111709047546,0.7,968,573
"4578","Ada Lasso",43.2038703483388,0.62,1840,573
"4579","Local prior",43.3285374154345,0.64,2300,573
