"","metodologia","mse","accuracy","n","seed"
"1690","Ada Lasso",95.1372432251065,0.5,681,212
"1691","Local prior",98.5812636547296,0.38,1150,212
"1692","Non local",100.675617122947,0.3,2300,212
"1693","Ada mod",106.365627537096,0.18,18400,212
"1694","Lasso mod",92.597741817543,0.58,497,212
"1695","Naive",98.6003221660294,0.8,200,212
"1696","Oracle",92.7201704285902,1,259,212
"1697","Lasso",81.5830313477598,0.56,368,213
"1698","Ada Lasso",83.0716762652217,0.36,968,213
"1699","Local prior",83.6992924415149,0.28,1840,213
"1700","Non local",83.6992924415149,0.28,1840,213
"1701","Ada mod",80.8183216980465,0.5,391,213
"1702","Lasso mod",82.1611667126302,0.56,347,213
"1703","Naive",86.5363528845582,0.8,200,213
"1704","Oracle",79.301284143168,1,245,213
"1705","Lasso",113.276556380916,0.46,525,214
"1706","Ada Lasso",115.099947439244,0.32,2628,214
"1707","Local prior",118.374696584059,0.26,4600,214
"1708","Non local",126.116886470753,0.22,18400,214
"1709","Ada mod",115.838704120308,0.36,766,214
"1710","Lasso mod",111.902721789062,0.42,1150,214
"1711","Naive",116.717810814098,0.8,200,214
"1712","Oracle",112.324553505475,1,259,214
"1713","Lasso",104.113772827158,0.56,322,215
"1714","Ada Lasso",100.690400925726,0.46,497,215
"1715","Local prior",115.979159977092,0.32,1672,215
"1716","Non local",116.051199257877,0.3,2044,215
"1717","Ada mod",103.668502611999,0.52,408,215
"1718","Lasso mod",105.083164609977,0.62,347,215
"1719","Naive",107.326511191944,0.8,200,215
"1720","Oracle",102.494019404859,1,266,215
"1721","Lasso",198.959594974764,0.52,400,216
"1722","Ada Lasso",192.401252659788,0.48,766,216
"1723","Local prior",203.762240859904,0.3,2300,216
"1724","Non local",209.576188823093,0.24,3680,216
"1725","Ada mod",192.396025078762,0.46,736,216
"1726","Lasso mod",192.342606814816,0.48,681,216
"1727","Naive",205.468304484116,0.8,200,216
"1728","Oracle",203.406711663753,1,248,216
"1729","Lasso",69.4800087248675,0.46,497,217
"1730","Ada Lasso",71.1192250913,0.38,968,217
"1731","Local prior",72.4579109189051,0.3,2044,217
"1732","Non local",75.2361327841811,0.26,3066,217
"1733","Ada mod",69.6510255947077,0.42,800,217
"1734","Lasso mod",68.7884521594986,0.46,766,217
"1735","Naive",73.5528263519335,0.8,200,217
"1736","Oracle",68.6154030687122,1,255,217
"1737","Lasso",75.2259188537239,0.36,836,218
"1738","Ada Lasso",72.7814561448851,0.52,460,218
"1739","Local prior",84.8395072843861,0.22,3066,218
"1740","Non local",77.1137972306016,0.22,2628,218
"1741","Ada mod",75.5399031916864,0.44,593,218
"1742","Lasso mod",73.5544563119968,0.48,736,218
"1743","Naive",80.4072042870114,0.8,200,218
"1744","Oracle",76.0957153620897,1,248,218
"1745","Lasso",118.083926927115,0.42,766,219
"1746","Ada Lasso",121.769511961825,0.38,1082,219
"1747","Local prior",140.860054213011,0.28,3066,219
"1748","Non local",151.097663659771,0.24,9200,219
"1749","Ada mod",118.049652985294,0.38,968,219
"1750","Lasso mod",132.675201235168,0.26,3066,219
"1751","Naive",125.666242213739,0.8,200,219
"1752","Oracle",121.286122037834,1,252,219
"1753","Lasso",135.431802625145,0.4,497,220
"1754","Ada Lasso",143.435253841833,0.24,1840,220
"1755","Local prior",145.244452857286,0.28,3066,220
"1756","Non local",164.435628897749,0.2,4600,220
"1757","Ada mod",141.792034306717,0.26,1022,220
"1758","Lasso mod",137.229289738267,0.28,920,220
"1759","Naive",149.842561618196,0.8,200,220
"1760","Oracle",140.547542488952,1,242,220
"1761","Lasso",171.865001553953,0.42,634,221
"1762","Ada Lasso",187.113599460588,0.24,1840,221
"1763","Local prior",188.804266223879,0.22,2044,221
"1764","Non local",205.850245023893,0.2,4600,221
"1765","Ada mod",173.399365872327,0.38,766,221
"1766","Lasso mod",180.951647622878,0.34,1415,221
"1767","Naive",183.237613057678,0.8,200,221
"1768","Oracle",176.912716495817,1,262,221
"1769","Lasso",85.3844119627547,0.34,1533,222
"1770","Ada Lasso",85.9003498373148,0.3,2628,222
"1771","Local prior",89.969411118929,0.26,4600,222
"1772","Non local",89.969411118929,0.26,4600,222
"1773","Ada mod",82.5924032944976,0.38,836,222
"1774","Lasso mod",82.5313279352131,0.32,1672,222
"1775","Naive",76.1809591622277,0.8,200,222
"1776","Oracle",76.2035476054704,1,252,222
"1777","Lasso",90.8345528731164,0.54,438,223
"1778","Ada Lasso",93.4213336039463,0.4,920,223
"1779","Local prior",96.1988694159655,0.32,1415,223
"1780","Non local",100.477315334777,0.24,3680,223
"1781","Ada mod",95.043593824486,0.54,484,223
"1782","Lasso mod",90.5885441753127,0.36,1415,223
"1783","Naive",94.8089907401967,0.8,200,223
"1784","Oracle",94.7905389676237,1,245,223
"1785","Lasso",59.7938455868837,0.54,613,224
"1786","Ada Lasso",57.9622244258614,0.44,968,224
"1787","Local prior",60.9264268939163,0.32,1672,224
"1788","Non local",72.318797273554,0.2,Inf,224
"1789","Ada mod",59.7938455868837,0.54,613,224
"1790","Lasso mod",59.086061393656,0.56,557,224
"1791","Naive",62.18181569014,0.8,200,224
"1792","Oracle",58.4709809529392,1,252,224
"1793","Lasso",95.3645156373604,0.4,707,225
"1794","Ada Lasso",94.4661629812747,0.38,836,225
"1795","Local prior",103.694076704969,0.24,2300,225
"1796","Non local",103.694076704969,0.24,2300,225
"1797","Ada mod",93.9526412656413,0.54,511,225
"1798","Lasso mod",89.7360565568914,0.54,497,225
"1799","Naive",94.9950301902804,0.8,200,225
"1800","Oracle",91.7802713834267,1,248,225
"1801","Lasso",77.0301121837773,0.36,634,226
"1802","Ada Lasso",80.0466215103164,0.3,2044,226
"1803","Local prior",80.0635728305552,0.3,2628,226
"1804","Non local",84.2369409711759,0.28,3066,226
"1805","Ada mod",79.4020572339077,0.36,766,226
"1806","Lasso mod",77.2393120554386,0.3,1314,226
"1807","Naive",73.475632713461,0.8,200,226
"1808","Oracle",72.9953269963736,1,252,226
"1809","Lasso",108.625664369436,0.42,736,227
"1810","Ada Lasso",106.934980583491,0.42,800,227
"1811","Local prior",115.812047669798,0.26,3066,227
"1812","Non local",116.108617570585,0.18,9200,227
"1813","Ada mod",108.47730263352,0.48,736,227
"1814","Lasso mod",107.582875167011,0.56,634,227
"1815","Naive",111.000119159238,0.8,200,227
"1816","Oracle",109.553279516421,1,255,227
"1817","Lasso",94.7087114364259,0.36,920,228
"1818","Ada Lasso",94.5010864477326,0.3,920,228
"1819","Local prior",107.326379707547,0.22,2628,228
"1820","Non local",107.030695173989,0.2,3680,228
"1821","Ada mod",104.511147521379,0.3,2300,228
"1822","Lasso mod",104.361166792479,0.68,287,228
"1823","Naive",108.808311279758,0.8,200,228
"1824","Oracle",103.743748742456,1,245,228
"1825","Lasso",156.802714683231,0.48,634,229
"1826","Ada Lasso",156.802714683231,0.48,634,229
"1827","Local prior",177.501109162879,0.32,1415,229
"1828","Non local",179.689824733107,0.26,2300,229
"1829","Ada mod",157.047321924972,0.46,613,229
"1830","Lasso mod",156.750157237272,0.6,438,229
"1831","Naive",169.305370560911,0.8,200,229
"1832","Oracle",163.563813553747,1,255,229
"1833","Lasso",54.195995185411,0.4,920,230
"1834","Ada Lasso",54.3678905496674,0.42,836,230
"1835","Local prior",57.4862843764584,0.26,3066,230
"1836","Non local",57.7755658124581,0.24,3680,230
"1837","Ada mod",53.6412556633461,0.38,920,230
"1838","Lasso mod",55.1760024491354,0.34,1533,230
"1839","Naive",52.566138404958,0.8,200,230
"1840","Oracle",51.1892348018577,1,248,230
"1841","Lasso",60.9263902250161,0.5,408,231
"1842","Ada Lasso",61.8166190826276,0.26,1150,231
"1843","Local prior",66.0618823689015,0.22,2044,231
"1844","Non local",66.0618823689015,0.22,2044,231
"1845","Ada mod",61.7820297067588,0.32,736,231
"1846","Lasso mod",62.6191903751717,0.46,613,231
"1847","Naive",64.7165115914951,0.8,200,231
"1848","Oracle",61.4512754997962,1,248,231
"1849","Lasso",129.810431844445,0.48,484,232
"1850","Ada Lasso",129.935359853684,0.38,836,232
"1851","Local prior",135.67552493374,0.32,1415,232
"1852","Non local",143.579456249244,0.28,2628,232
"1853","Ada mod",129.776862443654,0.42,681,232
"1854","Lasso mod",130.670281559096,0.48,497,232
"1855","Naive",148.300725160812,0.8,200,232
"1856","Oracle",136.620441667532,1,248,232
"1857","Lasso",85.7474766432357,0.68,287,233
"1858","Ada Lasso",90.0166684990175,0.5,448,233
"1859","Local prior",97.1237889076388,0.3,1226,233
"1860","Non local",99.9042474443896,0.26,2044,233
"1861","Ada mod",92.1356621134792,0.52,438,233
"1862","Lasso mod",87.3027428561437,0.66,322,233
"1863","Naive",89.1809138968304,0.8,200,233
"1864","Oracle",85.8757106065475,1,259,233
"1865","Lasso",117.961742187838,0.5,484,234
"1866","Ada Lasso",118.829721853976,0.44,634,234
"1867","Local prior",124.379978755395,0.3,1533,234
"1868","Non local",128.252991054667,0.26,6133,234
"1869","Ada mod",120.080351666284,0.42,766,234
"1870","Lasso mod",122.236794952493,0.72,221,234
"1871","Naive",121.105483264557,0.8,200,234
"1872","Oracle",117.097799166743,1,252,234
"1873","Lasso",47.3530635754587,0.48,427,235
"1874","Ada Lasso",52.5064154933564,0.26,2044,235
"1875","Local prior",52.8402903589986,0.28,2300,235
"1876","Non local",58.3666252344633,0.22,9200,235
"1877","Ada mod",52.085564823718,0.34,920,235
"1878","Lasso mod",50.1646959284477,0.44,736,235
"1879","Naive",47.9529015144407,0.8,200,235
"1880","Oracle",46.0591712261484,1,245,235
"1881","Lasso",225.05631044213,0.38,707,236
"1882","Ada Lasso",223.886185240521,0.34,968,236
"1883","Local prior",229.31997896131,0.24,2044,236
"1884","Non local",233.339505755644,0.24,4600,236
"1885","Ada mod",223.768688827253,0.4,736,236
"1886","Lasso mod",221.197460736606,0.5,557,236
"1887","Naive",234.805206086839,0.8,200,236
"1888","Oracle",223.261398371507,1,255,236
"1889","Lasso",214.213124897048,0.4,511,237
"1890","Ada Lasso",221.007662034763,0.34,800,237
"1891","Local prior",230.006927026037,0.24,2300,237
"1892","Non local",229.853352083166,0.24,3680,237
"1893","Ada mod",219.206619106948,0.3,681,237
"1894","Lasso mod",224.009449100296,0.3,800,237
"1895","Naive",237.214834405947,0.8,200,237
"1896","Oracle",226.981518622347,1,242,237
"1897","Lasso",127.86010840263,0.66,255,238
"1898","Ada Lasso",127.86010840263,0.66,255,238
"1899","Local prior",136.681250708631,0.38,736,238
"1900","Non local",143.901512489569,0.34,968,238
"1901","Ada mod",127.86010840263,0.66,255,238
"1902","Lasso mod",128.012672254248,0.74,252,238
"1903","Naive",132.352021520353,0.8,200,238
"1904","Oracle",125.871691326147,1,248,238
"1905","Lasso",165.307282424132,0.34,613,239
"1906","Ada Lasso",169.021845180595,0.28,1415,239
"1907","Local prior",175.806670900097,0.3,1672,239
"1908","Non local",180.655494935628,0.26,2300,239
"1909","Ada mod",165.307282424132,0.34,613,239
"1910","Lasso mod",165.687940688418,0.32,766,239
"1911","Naive",182.763589019487,0.8,200,239
"1912","Oracle",178.857653764131,1,255,239
"1913","Lasso",143.104354843339,0.34,707,240
"1914","Ada Lasso",144.252108649593,0.3,836,240
"1915","Local prior",150.975845799448,0.24,1314,240
"1916","Non local",152.633502153249,0.24,2044,240
"1917","Ada mod",143.104354843339,0.34,707,240
"1918","Lasso mod",139.03963486819,0.36,681,240
"1919","Naive",145.184166464725,0.8,200,240
"1920","Oracle",140.803070991419,1,252,240
"1921","Lasso",81.4902480231226,0.62,368,241
"1922","Ada Lasso",79.955531039929,0.46,593,241
"1923","Local prior",80.8822935542293,0.36,1150,241
"1924","Non local",80.8822935542293,0.36,1150,241
"1925","Ada mod",81.1438736771992,0.62,328,241
"1926","Lasso mod",80.0181452064526,0.72,306,241
"1927","Naive",82.3891071582943,0.8,200,241
"1928","Oracle",78.7878854127021,1,255,241
"1929","Lasso",107.258080168297,0.32,800,242
"1930","Ada Lasso",112.380711786349,0.26,2044,242
"1931","Local prior",116.274585101327,0.28,2300,242
"1932","Non local",123.658251672553,0.24,3680,242
"1933","Ada mod",136.579052722638,0.34,1314,242
"1934","Lasso mod",110.98628216936,0.34,1022,242
"1935","Naive",109.971517790716,0.8,200,242
"1936","Oracle",103.752867449551,1,238,242
"1937","Lasso",146.411462093223,0.44,836,243
"1938","Ada Lasso",146.650163779889,0.4,1022,243
"1939","Local prior",152.400249711473,0.3,1840,243
"1940","Non local",163.714451238369,0.22,18400,243
"1941","Ada mod",148.956852980797,0.36,1415,243
"1942","Lasso mod",142.196818683179,0.58,541,243
"1943","Naive",156.137812108658,0.8,200,243
"1944","Oracle",141.86362329058,1,248,243
"1945","Lasso",70.4208448003018,0.54,368,244
"1946","Ada Lasso",71.1782065048777,0.38,736,244
"1947","Local prior",74.4081128676637,0.3,1415,244
"1948","Non local",94.5581703753379,0.2,Inf,244
"1949","Ada mod",71.9952451184059,0.44,511,244
"1950","Lasso mod",69.4890364431172,0.48,427,244
"1951","Naive",73.1177285577486,0.8,200,244
"1952","Oracle",70.6231749668555,1,242,244
"1953","Lasso",71.7989601123939,0.52,375,245
"1954","Ada Lasso",74.1541730499271,0.36,876,245
"1955","Local prior",77.5336689301635,0.36,1533,245
"1956","Non local",78.9225843984968,0.32,2044,245
"1957","Ada mod",69.9556384775722,0.42,438,245
"1958","Lasso mod",70.8002603964902,0.46,541,245
"1959","Naive",73.849044541216,0.8,200,245
"1960","Oracle",71.50253130361,1,255,245
"1961","Lasso",78.3840518774803,0.48,593,246
"1962","Ada Lasso",81.1738042514102,0.42,736,246
"1963","Local prior",92.1300577937345,0.24,3680,246
"1964","Non local",87.4585752676957,0.26,2628,246
"1965","Ada mod",78.3840518774803,0.48,593,246
"1966","Lasso mod",85.982893924443,0.32,1314,246
"1967","Naive",83.8338811399461,0.8,200,246
"1968","Oracle",81.7537574068994,1,252,246
"1969","Lasso",83.5756973492841,0.58,438,247
"1970","Ada Lasso",88.7057292112828,0.4,968,247
"1971","Local prior",94.4053162994815,0.32,1840,247
"1972","Non local",97.4184402382312,0.26,3066,247
"1973","Ada mod",84.3769363445557,0.44,657,247
"1974","Lasso mod",84.3432261486593,0.54,557,247
"1975","Naive",86.0278030342993,0.8,200,247
"1976","Oracle",82.4436521821368,1,259,247
"1977","Lasso",96.2398468746686,0.48,634,248
"1978","Ada Lasso",98.8911108059127,0.3,2044,248
"1979","Local prior",100.523074638456,0.28,2300,248
"1980","Non local",104.023567274082,0.24,6133,248
"1981","Ada mod",96.2398468746686,0.48,634,248
"1982","Lasso mod",98.2525955990723,0.34,1672,248
"1983","Naive",100.423004876095,0.8,200,248
"1984","Oracle",96.3846343631055,1,259,248
"1985","Lasso",62.1702145308881,0.38,736,249
"1986","Ada Lasso",67.4263025226621,0.28,1672,249
"1987","Local prior",69.7360536240338,0.26,2044,249
"1988","Non local",67.7530041493544,0.28,2628,249
"1989","Ada mod",62.9701396693222,0.42,766,249
"1990","Lasso mod",63.1322046675604,0.54,391,249
"1991","Naive",68.0074120508739,0.8,200,249
"1992","Oracle",63.2860283159887,1,245,249
"1993","Lasso",86.45455329741,0.58,408,250
"1994","Ada Lasso",88.3982111714118,0.44,657,250
"1995","Local prior",93.9149920034976,0.3,2044,250
"1996","Non local",94.3205883422729,0.28,2044,250
"1997","Ada mod",87.2615867656474,0.46,575,250
"1998","Lasso mod",89.6270991269628,0.44,766,250
"1999","Naive",92.3679043002804,0.8,200,250
"2000","Oracle",88.06817365816,1,266,250
"2001","Lasso",75.7326086663514,0.42,613,251
"2002","Ada Lasso",74.5315391936997,0.28,1150,251
"2003","Local prior",75.8297619819568,0.3,1533,251
"2004","Non local",81.4239136576051,0.2,3680,251
"2005","Ada mod",75.8440352702509,0.44,575,251
"2006","Lasso mod",75.4834704667744,0.3,1022,251
"2007","Naive",77.0876113398022,0.8,200,251
"2008","Oracle",74.804199790076,1,242,251
"2009","Lasso",101.254992873875,0.54,360,252
"2010","Ada Lasso",101.384837231223,0.44,575,252
"2011","Local prior",109.042630154807,0.34,1150,252
"2012","Non local",113.524278904594,0.26,2628,252
"2013","Ada mod",104.360694011303,0.42,593,252
"2014","Lasso mod",101.519691254956,0.5,575,252
"2015","Naive",112.807280624997,0.8,200,252
"2016","Oracle",108.703130314869,1,259,252
"2017","Lasso",115.692436946036,0.6,391,253
"2018","Ada Lasso",111.724009938316,0.38,1022,253
"2019","Local prior",119.606415154266,0.3,1415,253
"2020","Non local",117.123814930865,0.3,1533,253
"2021","Ada mod",115.041288213553,0.58,408,253
"2022","Lasso mod",114.299035869129,0.58,438,253
"2023","Naive",120.389289288767,0.8,200,253
"2024","Oracle",111.736233261809,1,248,253
"2025","Lasso",98.155705550891,0.5,736,254
"2026","Ada Lasso",105.800486108445,0.26,4600,254
"2027","Local prior",104.701836024533,0.28,2628,254
"2028","Non local",104.701836024533,0.28,2628,254
"2029","Ada mod",100.428508728679,0.46,836,254
"2030","Lasso mod",99.0572363280998,0.54,613,254
"2031","Naive",110.28308916412,0.8,200,254
"2032","Oracle",107.795546931088,1,245,254
"2033","Lasso",118.718296882453,0.3,1226,255
"2034","Ada Lasso",115.323230731686,0.32,968,255
"2035","Local prior",121.588139849344,0.24,4600,255
"2036","Non local",121.588139849344,0.24,4600,255
"2037","Ada mod",118.387187552219,0.32,1150,255
"2038","Lasso mod",114.161511412431,0.32,1840,255
"2039","Naive",112.296784760159,0.8,200,255
"2040","Oracle",108.944253586785,1,259,255
"2041","Lasso",232.06147245237,0.46,593,256
"2042","Ada Lasso",230.774500218801,0.34,1226,256
"2043","Local prior",249.726879117362,0.26,3680,256
"2044","Non local",236.288650322546,0.28,3066,256
"2045","Ada mod",233.165796302757,0.38,836,256
"2046","Lasso mod",222.726693330138,0.4,1226,256
"2047","Naive",235.480726551588,0.8,200,256
"2048","Oracle",237.468963492722,1,262,256
"2049","Lasso",59.3275282847368,0.36,525,257
"2050","Ada Lasso",60.7575610352019,0.2,1415,257
"2051","Local prior",62.6456616459376,0.18,3680,257
"2052","Non local",64.730338812524,0.22,2300,257
"2053","Ada mod",60.7902562940227,0.3,800,257
"2054","Lasso mod",58.7041647355552,0.38,525,257
"2055","Naive",59.650462202363,0.8,200,257
"2056","Oracle",57.5649278466281,1,245,257
"2057","Lasso",87.6594330509815,0.68,283,258
"2058","Ada Lasso",88.0827816293872,0.48,448,258
"2059","Local prior",92.7625144839366,0.28,2044,258
"2060","Non local",91.6275376685043,0.3,1672,258
"2061","Ada mod",87.0143301362023,0.54,471,258
"2062","Lasso mod",89.0372157006088,0.64,322,258
"2063","Naive",89.1794416047209,0.8,200,258
"2064","Oracle",85.0145447144938,1,248,258
"2065","Lasso",106.249053588725,0.44,438,259
"2066","Ada Lasso",105.941029108453,0.52,328,259
"2067","Local prior",119.085597011313,0.26,2628,259
"2068","Non local",123.077726573272,0.24,6133,259
"2069","Ada mod",105.144043964931,0.38,541,259
"2070","Lasso mod",105.786257434837,0.34,593,259
"2071","Naive",105.454767540628,0.8,200,259
"2072","Oracle",103.931869363246,1,238,259
"2073","Lasso",82.9296616092182,0.46,525,260
"2074","Ada Lasso",84.0590817231113,0.34,1415,260
"2075","Local prior",83.5818092508947,0.32,1840,260
"2076","Non local",88.1179980008951,0.28,3066,260
"2077","Ada mod",84.3697487728408,0.44,575,260
"2078","Lasso mod",80.677356979486,0.42,634,260
"2079","Naive",85.5422997853443,0.8,200,260
"2080","Oracle",82.7869150512648,1,248,260
"2081","Lasso",98.9292312313184,0.44,484,261
"2082","Ada Lasso",99.6675848168751,0.36,766,261
"2083","Local prior",105.777359982196,0.28,1533,261
"2084","Non local",108.423093876883,0.28,2300,261
"2085","Ada mod",102.02506894071,0.42,657,261
"2086","Lasso mod",98.6445315595329,0.46,484,261
"2087","Naive",107.207015145363,0.8,200,261
"2088","Oracle",101.189016189287,1,252,261
"2089","Lasso",189.799152840339,0.52,471,262
"2090","Ada Lasso",191.761987961577,0.46,613,262
"2091","Local prior",217.297286273215,0.28,2628,262
"2092","Non local",225.88232819023,0.26,2628,262
"2093","Ada mod",189.799152840339,0.52,471,262
"2094","Lasso mod",189.528608504896,0.48,613,262
"2095","Naive",201.23880172111,0.8,200,262
"2096","Oracle",198.230414562308,1,248,262
"2097","Lasso",108.997414292544,0.42,681,263
"2098","Ada Lasso",124.805552936468,0.24,6133,263
"2099","Local prior",120.654668527819,0.28,2044,263
"2100","Non local",126.320582432227,0.22,9200,263
"2101","Ada mod",112.948643554179,0.42,836,263
"2102","Lasso mod",104.936450623949,0.44,836,263
"2103","Naive",114.165794923443,0.8,200,263
"2104","Oracle",106.166789402414,1,248,263
"2105","Lasso",187.92512971839,0.52,575,264
"2106","Ada Lasso",192.511531664623,0.4,968,264
"2107","Local prior",218.231644709145,0.26,2628,264
"2108","Non local",216.644546959289,0.22,3680,264
"2109","Ada mod",187.820582229529,0.46,800,264
"2110","Lasso mod",185.050012186942,0.6,613,264
"2111","Naive",190.315830183521,0.8,200,264
"2112","Oracle",184.822639798851,1,266,264
"2113","Lasso",146.879649286506,0.48,427,265
"2114","Ada Lasso",143.446961497947,0.44,613,265
"2115","Local prior",163.070997714323,0.28,2628,265
"2116","Non local",163.070997714323,0.28,2628,265
"2117","Ada mod",146.94407768278,0.44,460,265
"2118","Lasso mod",144.223595966356,0.44,707,265
"2119","Naive",151.157364430403,0.8,200,265
"2120","Oracle",143.709398258247,1,262,265
"2121","Lasso",84.2034622381817,0.48,427,266
"2122","Ada Lasso",87.8126950995123,0.32,1082,266
"2123","Local prior",88.1292819005063,0.28,1415,266
"2124","Non local",94.2302891090007,0.24,3680,266
"2125","Ada mod",84.6138281578396,0.46,525,266
"2126","Lasso mod",83.2295696193731,0.48,460,266
"2127","Naive",91.1253900538876,0.8,200,266
"2128","Oracle",89.9778269170032,1,235,266
"2129","Lasso",174.049823376037,0.48,391,267
"2130","Ada Lasso",185.878674947251,0.36,634,267
"2131","Local prior",198.325533124444,0.28,1226,267
"2132","Non local",190.27080842833,0.26,1415,267
"2133","Ada mod",175.93559405431,0.5,353,267
"2134","Lasso mod",171.056965563414,0.54,347,267
"2135","Naive",179.860504116698,0.8,200,267
"2136","Oracle",164.700179672606,1,245,267
"2137","Lasso",86.4863806824398,0.38,497,268
"2138","Ada Lasso",90.6971838538683,0.32,1082,268
"2139","Local prior",90.7118230644005,0.32,1533,268
"2140","Non local",96.5652349291692,0.24,4600,268
"2141","Ada mod",86.4863806824398,0.38,497,268
"2142","Lasso mod",86.926386241317,0.42,525,268
"2143","Naive",87.0342834446744,0.8,200,268
"2144","Oracle",86.1620503093693,1,248,268
"2145","Lasso",102.941044753089,0.48,511,269
"2146","Ada Lasso",103.958583742902,0.48,511,269
"2147","Local prior",110.747259175572,0.3,1672,269
"2148","Non local",110.246259445067,0.26,2300,269
"2149","Ada mod",104.382532935587,0.46,484,269
"2150","Lasso mod",101.182753678094,0.5,525,269
"2151","Naive",107.552759312401,0.8,200,269
"2152","Oracle",105.451781049502,1,245,269
"2153","Lasso",120.80655464023,0.48,525,270
"2154","Ada Lasso",119.622866005159,0.3,1415,270
"2155","Local prior",117.627528528417,0.32,1533,270
"2156","Non local",128.127862293968,0.26,3066,270
"2157","Ada mod",129.424145252956,0.4,613,270
"2158","Lasso mod",130.532101580338,0.44,1082,270
"2159","Naive",126.763103920608,0.8,200,270
"2160","Oracle",121.460526222647,1,259,270
"2161","Lasso",102.393994701238,0.48,557,271
"2162","Ada Lasso",102.909575972132,0.4,766,271
"2163","Local prior",107.082556327005,0.3,2300,271
"2164","Non local",131.162189212958,0.22,18400,271
"2165","Ada mod",107.001855691728,0.46,613,271
"2166","Lasso mod",101.925878702343,0.46,920,271
"2167","Naive",109.794487934444,0.8,200,271
"2168","Oracle",106.917302677833,1,255,271
"2169","Lasso",138.65167045823,0.44,575,272
"2170","Ada Lasso",143.602572123219,0.28,1672,272
"2171","Local prior",148.060963572111,0.26,2044,272
"2172","Non local",155.519029163701,0.24,3066,272
"2173","Ada mod",141.053092094769,0.4,634,272
"2174","Lasso mod",137.144750302873,0.52,557,272
"2175","Naive",143.392333689896,0.8,200,272
"2176","Oracle",133.799928193509,1,245,272
"2177","Lasso",107.63898226367,0.5,311,273
"2178","Ada Lasso",103.833012955662,0.38,438,273
"2179","Local prior",104.812232564478,0.32,1314,273
"2180","Non local",104.812232564478,0.32,1314,273
"2181","Ada mod",107.63898226367,0.5,311,273
"2182","Lasso mod",99.3375210913457,0.44,497,273
"2183","Naive",111.482691970138,0.8,200,273
"2184","Oracle",104.811536545727,1,248,273
"2185","Lasso",136.46214009561,0.5,541,274
"2186","Ada Lasso",140.994768991844,0.42,766,274
"2187","Local prior",150.452613208937,0.28,3680,274
"2188","Non local",170.770197294101,0.24,6133,274
"2189","Ada mod",138.515381520047,0.42,800,274
"2190","Lasso mod",152.119360770633,0.36,2300,274
"2191","Naive",151.04713389089,0.8,200,274
"2192","Oracle",144.067682603307,1,255,274
"2193","Lasso",55.3803246462671,0.5,340,275
"2194","Ada Lasso",56.8122622947459,0.32,1022,275
"2195","Local prior",56.4776158543913,0.3,2044,275
"2196","Non local",56.4776158543913,0.3,2044,275
"2197","Ada mod",55.1337667773326,0.52,347,275
"2198","Lasso mod",55.5269384973306,0.46,766,275
"2199","Naive",58.8491161211144,0.8,200,275
"2200","Oracle",56.0086850176898,1,248,275
"2201","Lasso",112.929524047999,0.38,766,276
"2202","Ada Lasso",116.517524499088,0.32,1314,276
"2203","Local prior",119.049742606547,0.3,1533,276
"2204","Non local",131.093108117808,0.2,4600,276
"2205","Ada mod",112.929524047999,0.38,766,276
"2206","Lasso mod",114.326040702954,0.32,1226,276
"2207","Naive",120.670510394218,0.8,200,276
"2208","Oracle",115.685059456124,1,255,276
"2209","Lasso",143.001269219435,0.52,497,277
"2210","Ada Lasso",141.642992435167,0.48,575,277
"2211","Local prior",180.294793547062,0.28,2044,277
"2212","Non local",181.445016782922,0.3,3066,277
"2213","Ada mod",203.962043215667,0.22,18400,277
"2214","Lasso mod",141.000122096749,0.5,613,277
"2215","Naive",152.913679932757,0.8,200,277
"2216","Oracle",143.896898989578,1,259,277
"2217","Lasso",228.266801864071,0.5,334,278
"2218","Ada Lasso",227.957837631918,0.46,360,278
"2219","Local prior",243.751714746956,0.26,3680,278
"2220","Non local",240.189405831503,0.24,2628,278
"2221","Ada mod",230.07350604305,0.46,438,278
"2222","Lasso mod",232.037742453763,0.36,541,278
"2223","Naive",235.644793700255,0.8,200,278
"2224","Oracle",222.045951541012,1,248,278
"2225","Lasso",57.8681668349905,0.62,255,279
"2226","Ada Lasso",58.5048700288652,0.28,1226,279
"2227","Local prior",59.3172973232639,0.3,1314,279
"2228","Non local",60.5541537066448,0.28,1672,279
"2229","Ada mod",56.2004662615639,0.42,511,279
"2230","Lasso mod",57.0899562117006,0.66,287,279
"2231","Naive",58.4462467240949,0.8,200,279
"2232","Oracle",54.2490627109247,1,252,279
"2233","Lasso",127.332025770335,0.4,657,280
"2234","Ada Lasso",128.353435934319,0.3,920,280
"2235","Local prior",140.03048192858,0.3,2044,280
"2236","Non local",144.800680702649,0.26,4600,280
"2237","Ada mod",126.993628879164,0.38,736,280
"2238","Lasso mod",124.045835765414,0.46,681,280
"2239","Naive",128.801805361593,0.8,200,280
"2240","Oracle",121.427667927103,1,262,280
"2241","Lasso",188.422076058416,0.4,1150,281
"2242","Ada Lasso",188.422076058416,0.4,1150,281
"2243","Local prior",192.723340775597,0.28,2628,281
"2244","Non local",194.121266045759,0.24,9200,281
"2245","Ada mod",188.422076058416,0.4,1150,281
"2246","Lasso mod",186.285629112138,0.4,1533,281
"2247","Naive",208.305083179103,0.8,200,281
"2248","Oracle",184.125653845878,1,252,281
