"","metodologia","mse","accuracy","n","seed"
"2124","Non local",248.411621932453,0.64,3680,266
"2125","Ada mod",235.189955102126,0.6,484,266
"2126","Lasso mod",243.210581356743,0.48,391,266
"2127","Naive",254.675610796483,0.4,200,266
"2128","Oracle",231.565117496636,1,438,266
"2129","Lasso",193.163776925752,0.72,1415,267
"2130","Ada Lasso",193.704447411971,0.62,9200,267
"2131","Local prior",193.704447411971,0.62,9200,267
"2132","Non local",199.0481224052,0.6,Inf,267
"2133","Ada mod",192.060066337904,0.64,3066,267
"2134","Lasso mod",191.113267408598,0.62,1226,267
"2135","Naive",199.869093205294,0.4,200,267
"2136","Oracle",184.997266856417,1,471,267
"2137","Lasso",268.012834129005,0.64,1533,268
"2138","Ada Lasso",275.687071901465,0.62,9200,268
"2139","Local prior",275.377612045389,0.6,3680,268
"2140","Non local",278.470620736178,0.6,Inf,268
"2141","Ada mod",271.578570298926,0.64,4600,268
"2142","Lasso mod",260.855517719768,0.6,2300,268
"2143","Naive",291.877297687677,0.4,200,268
"2144","Oracle",260.303497673853,1,541,268
"2145","Lasso",103.00832724944,0.66,1672,269
"2146","Ada Lasso",103.059991924706,0.62,3066,269
"2147","Local prior",103.059991924706,0.62,3066,269
"2148","Non local",106.208209342518,0.58,9200,269
"2149","Ada mod",99.1327279043054,0.68,766,269
"2150","Lasso mod",100.190334226292,0.62,1672,269
"2151","Naive",110.658086846522,0.4,200,269
"2152","Oracle",99.2377428530945,1,497,269
"2153","Lasso",226.753011130402,0.6,Inf,270
"2154","Ada Lasso",226.753011130402,0.6,Inf,270
"2155","Local prior",226.753011130402,0.6,Inf,270
"2156","Non local",226.753011130402,0.6,Inf,270
"2157","Ada mod",226.753011130402,0.6,Inf,270
"2158","Lasso mod",211.789006809393,0.58,6133,270
"2159","Naive",246.403128872957,0.4,200,270
"2160","Oracle",210.884364250881,1,460,270
"2161","Lasso",451.980654856224,0.66,1314,271
"2162","Ada Lasso",452.305712945416,0.64,1533,271
"2163","Local prior",475.634414908614,0.62,9200,271
"2164","Non local",490.346682041535,0.6,Inf,271
"2165","Ada mod",454.328491709303,0.64,1672,271
"2166","Lasso mod",448.411689403141,0.64,2300,271
"2167","Naive",478.041089077438,0.4,200,271
"2168","Oracle",452.680779969139,1,460,271
"2169","Lasso",181.899916862615,0.52,2044,272
"2170","Ada Lasso",184.831507774436,0.58,6133,272
"2171","Local prior",184.831507774436,0.58,6133,272
"2172","Non local",186.302006803569,0.6,Inf,272
"2173","Ada mod",186.302006803569,0.6,Inf,272
"2174","Lasso mod",178.722963403168,0.5,1150,272
"2175","Naive",192.635152898694,0.4,200,272
"2176","Oracle",171.83579224706,1,484,272
"2177","Lasso",104.502318655629,0.66,1672,273
"2178","Ada Lasso",108.096394890151,0.64,9200,273
"2179","Local prior",109.118839193485,0.62,18400,273
"2180","Non local",107.761940839648,0.62,18400,273
"2181","Ada mod",105.393277660956,0.7,2628,273
"2182","Lasso mod",106.478866018001,0.66,6133,273
"2183","Naive",120.388197232605,0.4,200,273
"2184","Oracle",106.557539545608,1,497,273
"2185","Lasso",114.416218510088,0.6,6133,274
"2186","Ada Lasso",115.085349898883,0.62,18400,274
"2187","Local prior",115.085349898883,0.62,18400,274
"2188","Non local",115.085349898883,0.62,18400,274
"2189","Ada mod",116.490920028057,0.58,9200,274
"2190","Lasso mod",113.367535367916,0.58,1082,274
"2191","Naive",133.943123315745,0.4,200,274
"2192","Oracle",114.453167171385,1,511,274
"2193","Lasso",168.510395959991,0.52,1314,275
"2194","Ada Lasso",173.021923570629,0.58,18400,275
"2195","Local prior",173.021923570629,0.58,18400,275
"2196","Non local",173.021923570629,0.58,18400,275
"2197","Ada mod",168.552630187567,0.54,1672,275
"2198","Lasso mod",172.452107730643,0.56,9200,275
"2199","Naive",184.185843724557,0.4,200,275
"2200","Oracle",172.401747025165,1,460,275
"2201","Lasso",185.329100679704,0.54,766,276
"2202","Ada Lasso",198.321731925458,0.6,Inf,276
"2203","Local prior",195.323422190873,0.62,2628,276
"2204","Non local",198.321731925458,0.6,Inf,276
"2205","Ada mod",199.449476151911,0.6,6133,276
"2206","Lasso mod",198.321731925458,0.6,Inf,276
"2207","Naive",197.996843315384,0.4,200,276
"2208","Oracle",181.775716500722,1,497,276
"2209","Lasso",352.671758378685,0.72,1226,277
"2210","Ada Lasso",359.345520401507,0.66,4600,277
"2211","Local prior",359.345520401507,0.66,4600,277
"2212","Non local",361.033089382714,0.64,9200,277
"2213","Ada mod",350.950958192539,0.7,1415,277
"2214","Lasso mod",351.079739615163,0.66,3680,277
"2215","Naive",414.127201500182,0.4,200,277
"2216","Oracle",356.720140729929,1,557,277
"2217","Lasso",105.354286965886,0.64,6133,278
"2218","Ada Lasso",105.354286965886,0.64,6133,278
"2219","Local prior",105.354286965886,0.64,6133,278
"2220","Non local",105.354286965886,0.64,6133,278
"2221","Ada mod",110.960728754471,0.6,Inf,278
"2222","Lasso mod",103.246011191481,0.68,3680,278
"2223","Naive",111.620493708342,0.4,200,278
"2224","Oracle",99.6567786055896,1,511,278
"2225","Lasso",220.300158687943,0.52,3066,279
"2226","Ada Lasso",226.320355034637,0.58,9200,279
"2227","Local prior",226.320355034637,0.58,9200,279
"2228","Non local",229.312209237767,0.6,Inf,279
"2229","Ada mod",221.148431255236,0.56,9200,279
"2230","Lasso mod",221.148431255236,0.56,9200,279
"2231","Naive",248.868479707442,0.4,200,279
"2232","Oracle",218.591685626188,1,497,279
"2233","Lasso",223.833287978913,0.58,876,280
"2234","Ada Lasso",234.899028747762,0.56,3066,280
"2235","Local prior",235.327689847268,0.58,6133,280
"2236","Non local",235.327689847268,0.58,6133,280
"2237","Ada mod",224.359877561328,0.62,1226,280
"2238","Lasso mod",229.439236105035,0.64,9200,280
"2239","Naive",245.891263411681,0.4,200,280
"2240","Oracle",227.4539277297,1,471,280
"2241","Lasso",177.371369488748,0.62,1533,281
"2242","Ada Lasso",179.67948314337,0.62,18400,281
"2243","Local prior",179.67948314337,0.62,18400,281
"2244","Non local",189.785561877662,0.6,Inf,281
"2245","Ada mod",189.785561877662,0.6,Inf,281
"2246","Lasso mod",179.405009549736,0.6,9200,281
"2247","Naive",186.640101728191,0.4,200,281
"2248","Oracle",172.207339346036,1,511,281
"2249","Lasso",171.929283894687,0.48,707,282
"2250","Ada Lasso",181.090061743089,0.58,18400,282
"2251","Local prior",173.12401601865,0.58,3066,282
"2252","Non local",181.090061743089,0.58,18400,282
"2253","Ada mod",173.12401601865,0.58,3066,282
"2254","Lasso mod",168.029775571732,0.6,1840,282
"2255","Naive",189.798617487383,0.4,200,282
"2256","Oracle",163.977007886556,1,497,282
"2257","Lasso",154.082778253257,0.62,634,283
"2258","Ada Lasso",157.885591138635,0.62,18400,283
"2259","Local prior",156.823174019551,0.62,4600,283
"2260","Non local",157.885591138635,0.62,18400,283
"2261","Ada mod",154.492465002655,0.56,1415,283
"2262","Lasso mod",155.305236717113,0.7,736,283
"2263","Naive",167.061101629192,0.4,200,283
"2264","Oracle",153.365431082369,1,557,283
"2265","Lasso",340.821470630948,0.48,360,284
"2266","Ada Lasso",328.728174514439,0.66,3680,284
"2267","Local prior",332.259082076783,0.56,2044,284
"2268","Non local",332.328662583977,0.62,18400,284
"2269","Ada mod",328.418649373669,0.6,3066,284
"2270","Lasso mod",327.316204652827,0.62,1415,284
"2271","Naive",360.700938868016,0.4,200,284
"2272","Oracle",327.971356349601,1,460,284
"2273","Lasso",195.023167545089,0.58,1082,285
"2274","Ada Lasso",196.296822493948,0.62,18400,285
"2275","Local prior",196.894043964017,0.64,4600,285
"2276","Non local",196.296822493948,0.62,18400,285
"2277","Ada mod",200.163491691907,0.58,4600,285
"2278","Lasso mod",196.296822493948,0.62,18400,285
"2279","Naive",203.75517040374,0.4,200,285
"2280","Oracle",193.08254043051,1,575,285
"2281","Lasso",111.384852234003,0.62,3680,286
"2282","Ada Lasso",110.848549493711,0.62,6133,286
"2283","Local prior",108.972575885249,0.62,3680,286
"2284","Non local",110.848549493711,0.62,6133,286
"2285","Ada mod",110.848549493711,0.62,6133,286
"2286","Lasso mod",109.907867808174,0.44,460,286
"2287","Naive",123.580104572329,0.4,200,286
"2288","Oracle",110.358584956479,1,471,286
"2289","Lasso",375.914543432771,0.44,657,287
"2290","Ada Lasso",368.744952620677,0.5,800,287
"2291","Local prior",384.473089603688,0.56,6133,287
"2292","Non local",384.062759818361,0.58,9200,287
"2293","Ada mod",374.870059674572,0.4,800,287
"2294","Lasso mod",365.596541230195,0.52,1226,287
"2295","Naive",398.287205437972,0.4,200,287
"2296","Oracle",358.539435522263,1,497,287
"2297","Lasso",212.55857836607,0.5,613,288
"2298","Ada Lasso",212.518768653785,0.62,2628,288
"2299","Local prior",211.944100844944,0.64,9200,288
"2300","Non local",211.944100844944,0.64,9200,288
"2301","Ada mod",209.629734580749,0.56,1150,288
"2302","Lasso mod",210.18232661001,0.6,2044,288
"2303","Naive",230.221345325271,0.4,200,288
"2304","Oracle",206.800910591144,1,511,288
"2305","Lasso",121.450298088206,0.6,Inf,289
"2306","Ada Lasso",121.450298088206,0.6,Inf,289
"2307","Local prior",121.450298088206,0.6,Inf,289
"2308","Non local",121.450298088206,0.6,Inf,289
"2309","Ada mod",121.450298088206,0.6,Inf,289
"2310","Lasso mod",121.450298088206,0.6,Inf,289
"2311","Naive",126.577057360784,0.4,200,289
"2312","Oracle",113.216363215415,1,497,289
"2313","Lasso",135.329541069719,0.58,2044,290
"2314","Ada Lasso",135.020731857097,0.6,2628,290
"2315","Local prior",129.832330861563,0.64,1840,290
"2316","Non local",144.964855382549,0.6,Inf,290
"2317","Ada mod",131.616739387172,0.64,1022,290
"2318","Lasso mod",131.476628833344,0.62,2300,290
"2319","Naive",152.596362379363,0.4,200,290
"2320","Oracle",131.587509581245,1,525,290
"2321","Lasso",113.901220084955,0.6,1150,291
"2322","Ada Lasso",114.982706250177,0.66,3680,291
"2323","Local prior",114.968390184873,0.64,6133,291
"2324","Non local",115.25941177767,0.62,18400,291
"2325","Ada mod",117.105408390741,0.58,3680,291
"2326","Lasso mod",114.775071309848,0.56,1022,291
"2327","Naive",121.341815932512,0.4,200,291
"2328","Oracle",110.72352101707,1,525,291
"2329","Lasso",178.088116219085,0.7,1082,292
"2330","Ada Lasso",179.532622066195,0.66,6133,292
"2331","Local prior",179.338216097951,0.64,9200,292
"2332","Non local",179.364005401174,0.62,18400,292
"2333","Ada mod",177.562115963938,0.68,1533,292
"2334","Lasso mod",176.655196447364,0.7,3680,292
"2335","Naive",201.339733987594,0.4,200,292
"2336","Oracle",177.601024943122,1,525,292
"2337","Lasso",192.499667337666,0.62,1672,293
"2338","Ada Lasso",195.578715872435,0.66,3066,293
"2339","Local prior",195.578715872435,0.66,3066,293
"2340","Non local",200.699528292998,0.6,Inf,293
"2341","Ada mod",195.380320696865,0.58,6133,293
"2342","Lasso mod",195.900213265184,0.64,3066,293
"2343","Naive",202.942479645518,0.4,200,293
"2344","Oracle",181.250383071021,1,557,293
"2345","Lasso",181.946146542737,0.74,383,294
"2346","Ada Lasso",180.52510392313,0.6,Inf,294
"2347","Local prior",177.581946995039,0.64,2628,294
"2348","Non local",180.52510392313,0.6,Inf,294
"2349","Ada mod",180.177585274468,0.62,18400,294
"2350","Lasso mod",183.369100705759,0.72,707,294
"2351","Naive",185.446882225924,0.4,200,294
"2352","Oracle",174.925218340328,1,471,294
"2353","Lasso",77.1518978673039,0.56,1415,295
"2354","Ada Lasso",77.8226014248859,0.6,3680,295
"2355","Local prior",77.8226014248859,0.6,3680,295
"2356","Non local",77.8226014248859,0.6,3680,295
"2357","Ada mod",76.6055600712169,0.56,1226,295
"2358","Lasso mod",76.3603437285895,0.5,1226,295
"2359","Naive",83.6631185972434,0.4,200,295
"2360","Oracle",75.3969067937231,1,460,295
"2361","Lasso",171.745157296273,0.62,3680,296
"2362","Ada Lasso",172.487354241266,0.62,18400,296
"2363","Local prior",172.625268608141,0.64,6133,296
"2364","Non local",183.607409982205,0.6,Inf,296
"2365","Ada mod",172.487354241266,0.62,18400,296
"2366","Lasso mod",170.434003148533,0.56,1314,296
"2367","Naive",187.524672653749,0.4,200,296
"2368","Oracle",166.180676368314,1,511,296
"2369","Lasso",183.920693650438,0.64,2044,297
"2370","Ada Lasso",197.30211577889,0.6,Inf,297
"2371","Local prior",197.30211577889,0.6,Inf,297
"2372","Non local",197.30211577889,0.6,Inf,297
"2373","Ada mod",197.30211577889,0.6,Inf,297
"2374","Lasso mod",181.885548076292,0.6,2044,297
"2375","Naive",194.433915064927,0.4,200,297
"2376","Oracle",177.80821412202,1,511,297
"2377","Lasso",501.2814978799,0.6,1533,298
"2378","Ada Lasso",508.596483486641,0.6,2628,298
"2379","Local prior",517.857261478808,0.58,3680,298
"2380","Non local",517.371670458553,0.6,9200,298
"2381","Ada mod",501.2814978799,0.6,1533,298
"2382","Lasso mod",504.413718304218,0.58,1415,298
"2383","Naive",559.084292504819,0.4,200,298
"2384","Oracle",499.836755615872,1,471,298
"2385","Lasso",101.125089527455,0.64,4600,299
"2386","Ada Lasso",101.239940843456,0.62,9200,299
"2387","Local prior",101.239940843456,0.62,9200,299
"2388","Non local",101.239940843456,0.62,9200,299
"2389","Ada mod",101.118773785147,0.62,9200,299
"2390","Lasso mod",99.6888816833356,0.66,2044,299
"2391","Naive",109.697489906842,0.4,200,299
"2392","Oracle",95.6530181980101,1,511,299
"2393","Lasso",266.581193389454,0.6,736,300
"2394","Ada Lasso",260.130872795589,0.64,4600,300
"2395","Local prior",264.245637157081,0.64,6133,300
"2396","Non local",281.497496417275,0.6,Inf,300
"2397","Ada mod",263.109009877034,0.5,1672,300
"2398","Lasso mod",263.255108327461,0.56,1082,300
"2399","Naive",322.004055838471,0.4,200,300
"2400","Oracle",271.074661264287,1,484,300
"2401","Lasso",110.809029965982,0.64,1022,301
"2402","Ada Lasso",114.789427505277,0.62,3066,301
"2403","Local prior",114.789427505277,0.62,3066,301
"2404","Non local",114.789427505277,0.62,3066,301
"2405","Ada mod",114.771881092922,0.6,3066,301
"2406","Lasso mod",112.325229321858,0.62,2044,301
"2407","Naive",123.452654048348,0.4,200,301
"2408","Oracle",109.900460686704,1,525,301
"2409","Lasso",345.782286860548,0.64,1415,302
"2410","Ada Lasso",344.612681795856,0.6,2300,302
"2411","Local prior",350.391355240612,0.6,3680,302
"2412","Non local",367.724449274598,0.6,Inf,302
"2413","Ada mod",351.612106345331,0.62,1840,302
"2414","Lasso mod",342.755469979906,0.54,1533,302
"2415","Naive",366.434455046441,0.4,200,302
"2416","Oracle",337.642608676565,1,460,302
"2417","Lasso",149.582259650182,0.56,920,303
"2418","Ada Lasso",151.174698856045,0.58,1840,303
"2419","Local prior",153.879993324291,0.58,3680,303
"2420","Non local",159.03105711459,0.6,Inf,303
"2421","Ada mod",149.582259650182,0.56,920,303
"2422","Lasso mod",152.441566601958,0.52,575,303
"2423","Naive",162.603703262701,0.4,200,303
"2424","Oracle",149.650286085785,1,497,303
"2425","Lasso",111.752251642039,0.64,634,304
"2426","Ada Lasso",111.752251642039,0.64,634,304
"2427","Local prior",107.615057532241,0.66,4600,304
"2428","Non local",115.921451063072,0.6,Inf,304
"2429","Ada mod",111.033960674223,0.6,766,304
"2430","Lasso mod",109.310549134049,0.58,1082,304
"2431","Naive",124.929326039458,0.4,200,304
"2432","Oracle",111.991417924019,1,511,304
"2433","Lasso",137.021776615033,0.66,2628,305
"2434","Ada Lasso",137.078706903678,0.62,4600,305
"2435","Local prior",137.078706903678,0.62,4600,305
"2436","Non local",140.647535776686,0.6,Inf,305
"2437","Ada mod",137.021776615033,0.66,2628,305
"2438","Lasso mod",135.600122681073,0.7,2300,305
"2439","Naive",149.506383206732,0.4,200,305
"2440","Oracle",131.395132394407,1,511,305
"2441","Lasso",225.587947212373,0.62,6133,306
"2442","Ada Lasso",225.587947212373,0.62,6133,306
"2443","Local prior",225.587947212373,0.62,6133,306
"2444","Non local",225.587947212373,0.62,6133,306
"2445","Ada mod",225.587947212373,0.62,6133,306
"2446","Lasso mod",224.445058136827,0.52,1314,306
"2447","Naive",247.895317696906,0.4,200,306
"2448","Oracle",222.282476521626,1,497,306
"2449","Lasso",159.192522851002,0.58,1415,307
"2450","Ada Lasso",158.652451736999,0.6,3066,307
"2451","Local prior",158.630524790864,0.6,6133,307
"2452","Non local",164.833378577462,0.58,9200,307
"2453","Ada mod",158.959546502681,0.6,1672,307
"2454","Lasso mod",160.06995799155,0.58,2628,307
"2455","Naive",171.688112821649,0.4,200,307
"2456","Oracle",159.581850053987,1,497,307
"2457","Lasso",138.02830690904,0.68,800,308
"2458","Ada Lasso",138.638849111405,0.64,6133,308
"2459","Local prior",138.389420593702,0.66,4600,308
"2460","Non local",138.911206627884,0.6,Inf,308
"2461","Ada mod",137.09614969348,0.68,1082,308
"2462","Lasso mod",140.268749300106,0.66,836,308
"2463","Naive",155.891266048276,0.4,200,308
"2464","Oracle",136.708099359531,1,525,308
"2465","Lasso",144.725367581222,0.72,575,309
"2466","Ada Lasso",147.240767247626,0.64,6133,309
"2467","Local prior",146.540717274815,0.6,6133,309
"2468","Non local",151.776956364826,0.6,Inf,309
"2469","Ada mod",148.690135353925,0.6,1226,309
"2470","Lasso mod",147.256435625041,0.62,18400,309
"2471","Naive",161.334619532897,0.4,200,309
"2472","Oracle",145.406248157292,1,460,309
"2473","Lasso",282.044551504285,0.6,Inf,310
"2474","Ada Lasso",278.751678504211,0.58,9200,310
"2475","Local prior",282.044551504285,0.6,Inf,310
"2476","Non local",282.044551504285,0.6,Inf,310
"2477","Ada mod",268.941655539009,0.58,6133,310
"2478","Lasso mod",265.451254096508,0.56,4600,310
"2479","Naive",294.920402291394,0.4,200,310
"2480","Oracle",260.14424923442,1,497,310
"2481","Lasso",205.736722223516,0.6,2300,311
"2482","Ada Lasso",205.115547595887,0.58,9200,311
"2483","Local prior",205.115547595887,0.58,9200,311
"2484","Non local",205.115547595887,0.58,9200,311
"2485","Ada mod",205.115547595887,0.58,9200,311
"2486","Lasso mod",199.551248746689,0.58,2044,311
"2487","Naive",227.660092484274,0.4,200,311
"2488","Oracle",202.429410824069,1,511,311
"2489","Lasso",273.955502905758,0.6,800,312
"2490","Ada Lasso",273.955502905758,0.6,800,312
"2491","Local prior",284.163431142679,0.54,4600,312
"2492","Non local",284.923361283456,0.56,6133,312
"2493","Ada mod",273.955502905758,0.6,800,312
"2494","Lasso mod",277.528878851493,0.58,1533,312
"2495","Naive",300.916099107423,0.4,200,312
"2496","Oracle",282.373785266724,1,460,312
"2497","Lasso",242.849646307142,0.58,766,313
"2498","Ada Lasso",242.346128275876,0.6,2628,313
"2499","Local prior",244.014710085965,0.64,4600,313
"2500","Non local",259.268275903995,0.6,Inf,313
"2501","Ada mod",241.899939572054,0.62,1226,313
"2502","Lasso mod",244.27819095055,0.64,3066,313
"2503","Naive",271.373764463595,0.4,200,313
"2504","Oracle",241.548540076548,1,541,313
"2505","Lasso",172.705122436719,0.64,484,314
"2506","Ada Lasso",172.465661644393,0.62,1226,314
"2507","Local prior",174.566200558219,0.58,3066,314
"2508","Non local",174.339718005154,0.64,3680,314
"2509","Ada mod",172.705122436719,0.64,484,314
"2510","Lasso mod",173.512403529707,0.68,3680,314
"2511","Naive",191.317743716941,0.4,200,314
"2512","Oracle",168.90270938014,1,593,314
"2513","Lasso",360.53632312236,0.56,1082,315
"2514","Ada Lasso",370.222034503091,0.62,6133,315
"2515","Local prior",370.222034503091,0.62,6133,315
"2516","Non local",370.222034503091,0.62,6133,315
"2517","Ada mod",384.053288832867,0.6,6133,315
"2518","Lasso mod",363.595999689614,0.58,2300,315
"2519","Naive",386.880483446586,0.4,200,315
"2520","Oracle",352.299593788425,1,557,315
"2521","Lasso",243.236428516898,0.56,427,316
"2522","Ada Lasso",231.38380818235,0.64,1533,316
"2523","Local prior",230.727747595815,0.66,2628,316
"2524","Non local",235.177635694663,0.64,3066,316
"2525","Ada mod",242.362326575807,0.58,448,316
"2526","Lasso mod",229.274982379719,0.54,836,316
"2527","Naive",277.147234361504,0.4,200,316
"2528","Oracle",236.842701706827,1,541,316
"2529","Lasso",127.972504567615,0.62,634,317
"2530","Ada Lasso",135.718994449582,0.6,Inf,317
"2531","Local prior",131.037873709976,0.58,2628,317
"2532","Non local",135.718994449582,0.6,Inf,317
"2533","Ada mod",128.659742281886,0.6,2300,317
"2534","Lasso mod",128.76572808319,0.66,736,317
"2535","Naive",141.274786718494,0.4,200,317
"2536","Oracle",128.347361091252,1,511,317
"2537","Lasso",349.498916442735,0.64,1226,318
"2538","Ada Lasso",350.630654207035,0.64,4600,318
"2539","Local prior",353.855538828293,0.62,9200,318
"2540","Non local",353.855538828293,0.62,9200,318
"2541","Ada mod",349.498916442735,0.64,1226,318
"2542","Lasso mod",348.716663237546,0.6,1150,318
"2543","Naive",414.654872449173,0.4,200,318
"2544","Oracle",352.231187071418,1,484,318
"2545","Lasso",170.695943082657,0.52,1533,319
"2546","Ada Lasso",172.51609561155,0.58,18400,319
"2547","Local prior",172.51609561155,0.58,18400,319
"2548","Non local",172.51609561155,0.58,18400,319
"2549","Ada mod",170.56348076606,0.56,2300,319
"2550","Lasso mod",168.441754471401,0.56,9200,319
"2551","Naive",187.733106519415,0.4,200,319
"2552","Oracle",170.772152434742,1,471,319
"2553","Lasso",83.8508198862614,0.66,707,320
"2554","Ada Lasso",88.1029095964241,0.62,6133,320
"2555","Local prior",86.6970952454309,0.64,3680,320
"2556","Non local",90.100269034605,0.6,Inf,320
"2557","Ada mod",87.8795613576993,0.62,1840,320
"2558","Lasso mod",85.1181741997843,0.54,525,320
"2559","Naive",89.6975710753681,0.4,200,320
"2560","Oracle",82.1473238663147,1,557,320
"2561","Lasso",136.509679713615,0.58,9200,321
"2562","Ada Lasso",137.30844584426,0.6,Inf,321
"2563","Local prior",136.509679713615,0.58,9200,321
"2564","Non local",137.30844584426,0.6,Inf,321
"2565","Ada mod",137.30844584426,0.6,Inf,321
"2566","Lasso mod",137.30844584426,0.6,Inf,321
"2567","Naive",147.410291567151,0.4,200,321
"2568","Oracle",129.742163371162,1,541,321
"2569","Lasso",374.755407679614,0.64,2044,322
"2570","Ada Lasso",387.852110322868,0.62,6133,322
"2571","Local prior",374.882990018508,0.64,4600,322
"2572","Non local",387.852110322868,0.62,6133,322
"2573","Ada mod",386.650419381871,0.6,3680,322
"2574","Lasso mod",373.43221625719,0.54,968,322
"2575","Naive",413.935821204715,0.4,200,322
"2576","Oracle",374.122119385379,1,484,322
"2577","Lasso",85.6541961472439,0.6,Inf,323
"2578","Ada Lasso",85.6541961472439,0.6,Inf,323
"2579","Local prior",85.6541961472439,0.6,Inf,323
"2580","Non local",85.6541961472439,0.6,Inf,323
"2581","Ada mod",85.6541961472439,0.6,Inf,323
"2582","Lasso mod",85.6541961472439,0.6,Inf,323
"2583","Naive",87.3488795069817,0.4,200,323
"2584","Oracle",77.2216242358846,1,557,323
"2585","Lasso",162.801945483363,0.6,Inf,324
"2586","Ada Lasso",158.586081071638,0.62,9200,324
"2587","Local prior",158.254240509071,0.6,4600,324
"2588","Non local",162.801945483363,0.6,Inf,324
"2589","Ada mod",160.97069854018,0.58,1672,324
"2590","Lasso mod",158.73991108495,0.52,1533,324
"2591","Naive",160.295524369963,0.4,200,324
"2592","Oracle",151.641633403828,1,511,324
"2593","Lasso",214.880301094762,0.6,Inf,325
"2594","Ada Lasso",214.880301094762,0.6,Inf,325
"2595","Local prior",214.880301094762,0.6,Inf,325
"2596","Non local",214.880301094762,0.6,Inf,325
"2597","Ada mod",214.880301094762,0.6,Inf,325
"2598","Lasso mod",205.866502556222,0.6,9200,325
"2599","Naive",220.503285919912,0.4,200,325
"2600","Oracle",197.901300333242,1,484,325
"2601","Lasso",141.000135455403,0.54,541,326
"2602","Ada Lasso",133.576671213376,0.62,1533,326
"2603","Local prior",134.306560154177,0.66,2628,326
"2604","Non local",143.028870592784,0.6,Inf,326
"2605","Ada mod",138.459279180175,0.58,657,326
"2606","Lasso mod",137.790228055273,0.5,736,326
"2607","Naive",156.761270980925,0.4,200,326
"2608","Oracle",139.176417925547,1,484,326
"2609","Lasso",127.791241050167,0.56,1314,327
"2610","Ada Lasso",134.392540949143,0.62,6133,327
"2611","Local prior",134.392540949143,0.62,6133,327
"2612","Non local",141.706517428985,0.6,Inf,327
"2613","Ada mod",133.142077352954,0.62,3066,327
"2614","Lasso mod",128.615527304036,0.58,2628,327
"2615","Naive",141.221017068554,0.4,200,327
"2616","Oracle",121.902615560894,1,484,327
"2617","Lasso",255.6576830693,0.64,1840,328
"2618","Ada Lasso",258.851813646157,0.64,3066,328
"2619","Local prior",279.427622627671,0.58,18400,328
"2620","Non local",278.891288988376,0.6,Inf,328
"2621","Ada mod",261.587453072807,0.68,836,328
"2622","Lasso mod",269.460010642171,0.56,4600,328
"2623","Naive",290.586939325131,0.4,200,328
"2624","Oracle",256.633565773149,1,525,328
"2625","Lasso",374.101134183046,0.68,317,329
"2626","Ada Lasso",350.19457457804,0.6,1533,329
"2627","Local prior",357.595945530039,0.6,2300,329
"2628","Non local",370.960584442738,0.58,9200,329
"2629","Ada mod",358.439286005463,0.64,1314,329
"2630","Lasso mod",349.521450125815,0.62,1840,329
"2631","Naive",403.72173007722,0.4,200,329
"2632","Oracle",349.939958723042,1,511,329
"2633","Lasso",135.897923564526,0.6,968,330
"2634","Ada Lasso",142.473298126388,0.64,4600,330
"2635","Local prior",142.473298126388,0.64,4600,330
"2636","Non local",143.44407170707,0.6,Inf,330
"2637","Ada mod",143.44407170707,0.6,Inf,330
"2638","Lasso mod",135.944476787344,0.6,1672,330
"2639","Naive",139.686473164087,0.4,200,330
"2640","Oracle",135.305906095606,1,497,330
"2641","Lasso",117.741152496601,0.6,Inf,331
"2642","Ada Lasso",117.741152496601,0.6,Inf,331
"2643","Local prior",116.460068637255,0.58,9200,331
"2644","Non local",117.741152496601,0.6,Inf,331
"2645","Ada mod",117.741152496601,0.6,Inf,331
"2646","Lasso mod",114.771416037818,0.56,2300,331
"2647","Naive",129.445729482738,0.4,200,331
"2648","Oracle",111.189024438237,1,484,331
"2649","Lasso",230.574291118686,0.68,2300,332
"2650","Ada Lasso",248.937224869916,0.6,Inf,332
"2651","Local prior",247.83565952871,0.62,18400,332
"2652","Non local",248.937224869916,0.6,Inf,332
"2653","Ada mod",248.937224869916,0.6,Inf,332
"2654","Lasso mod",242.614499987205,0.68,4600,332
"2655","Naive",259.802793704248,0.4,200,332
"2656","Oracle",237.053303705674,1,484,332
"2657","Lasso",184.337797521497,0.62,2044,333
"2658","Ada Lasso",188.471234238253,0.6,9200,333
"2659","Local prior",190.284344340281,0.6,2300,333
"2660","Non local",195.270002191495,0.6,Inf,333
"2661","Ada mod",184.194158239377,0.6,3066,333
"2662","Lasso mod",186.139616811896,0.62,6133,333
"2663","Naive",204.228490302102,0.4,200,333
"2664","Oracle",178.874388689794,1,497,333
"2665","Lasso",269.335349511788,0.6,1533,334
"2666","Ada Lasso",279.504049197199,0.6,6133,334
"2667","Local prior",277.796737357072,0.58,3680,334
"2668","Non local",278.574470797006,0.62,18400,334
"2669","Ada mod",269.667319084073,0.6,2628,334
"2670","Lasso mod",270.809576913821,0.58,1672,334
"2671","Naive",293.885982622163,0.4,200,334
"2672","Oracle",266.206596766226,1,497,334
"2673","Lasso",219.830399555591,0.68,2628,335
"2674","Ada Lasso",219.973061883192,0.66,3066,335
"2675","Local prior",220.094185656843,0.64,4600,335
"2676","Non local",217.825446226364,0.64,4600,335
"2677","Ada mod",217.415896250422,0.66,3680,335
"2678","Lasso mod",219.703000807086,0.66,1533,335
"2679","Naive",253.589616640613,0.4,200,335
